,날짜,제목,요약
934,2018.10.13.,미국증시 급반등에...국제 유가도 일단 폭락세 탈출,위험자산 선호심리 회복에 유가도 반등...그러나 유가 상승폭은 미미 [초이스경제 이미애 기자] 12일(미국시각) 국제 유가가 전날까지의 이틀 연속 폭락세를 딛고 사흘 만에 반등했다. 이날 미국증시가 급반등하고...
935,2018.11.09.,베네수엘라 300만명 ‘엑소더스’…인구 12분의 1이 떠났다,"베네수엘라는 지난 2014년 국제유가가 폭락하면서 경제난에 휘말렸다. 초인플레이션, 식량ㆍ의약품 부족, 폭력, 정정 불안 속에서 니콜라스 마두로 대통령이 야당 인사들을 탄압하면서 미국의 경제 제재를 받게 된..."
936,2018.11.09.,유류세 인하에 기름 값 상승세 꺾여…서울은 3일간 100원 하락,"한국석유공사 관계자는 ""국제유가는 미 원유 재고, 생산량 증가 및 이란 제제 예외 국가 한시적 인정 등으로 하락했다""며 ""국내제품가격도 국제유가 하락 및 유류세 인하 효과로 인해 하락세를 지속할..."
937,2018.10.11.,"[국제유가]美WTI, 뉴욕주가 따라 2.4% 급반락 ‘2주 최저’",전일 국제통화기금(IMF)이 올해와 내년 세계 경제성장률 전망치를 낮춘 데 따른 원유수요 감소 우려도 작용했다. 다만 허리케인 마이클에 따른 생산차질로 유가의 추가 하락은 제한됐다. 뉴욕상업거래소(NYMEX)...
938,2018.10.24.,"[특징주] 원유기반 ETN, 국제유가 하락에 '급락'",이투데이=이정희 기자 | 사우디아라비아의 원유 증산 의지에 국제유가가 급락하면서 WTI원유 가격에 연동돼 움직이는 상장지수채권(ETN)도 동반 급락 중이다. 24일 오전 9시 46분 현재 QV 레버리지 WTI원유 선물...
939,2018.10.21.,통상戰·强달러·高유가 '삼중고' 덮친 한국경제,[매일일보 황병준 기자]  국제 유가(油價)가 고공행진을 펼치고 있다.  미국의 대이란 제재로 인해 이란의 원유 수출길이 묶이면서 유가는 빠른 속도로 상승하고 있다. 이러한 가운데 사우디아라비아가...
940,2018.10.24.,"[특징주] 원유기반 ETN, 국제유가 하락에 '급락'",이투데이=이정희 기자 | 사우디아라비아의 원유 증산 의지에 국제유가가 급락하면서 WTI원유 가격에 연동돼 움직이는 상장지수채권(ETN)도 동반 급락 중이다. 24일 오전 9시 46분 현재 QV 레버리지 WTI원유 선물...
941,2018.10.21.,통상戰·强달러·高유가 '삼중고' 덮친 한국경제,[매일일보 황병준 기자]  국제 유가(油價)가 고공행진을 펼치고 있다.  미국의 대이란 제재로 인해 이란의 원유 수출길이 묶이면서 유가는 빠른 속도로 상승하고 있다. 이러한 가운데 사우디아라비아가...
942,2018.10.12.,미국증시 연일 패닉...국제 유가에도 연일 직격탄,"위험자산 회피 심리 확산, 미 원유재고 급증이 유가 폭락시켜 [초이스경제 이미애 기자] 11일(미국시각) 국제 유가가 전날에 이어 이틀 연속 크게 떨어졌다. 미국증시 연일 폭락 속에 위험자산 회피 심리가 커진 것이..."
943,2018.11.09.,제조업 공급지수 통계 작성 이래 최대 폭 감소,"심화, 국제유가 상승 등에 따른 대외 불확실성이 확대되고 있다”고 종합 평가했다. 기재부는 지난해 12월부터 지난 9월까지 10개월 연속 우리 경제를 총평하면서 ‘경제 회복 흐름이 이어지고 있다’는 판단을..."
944,2018.10.19.,"[주간유가] 주유소 휘발유 가격 1686.3/ℓ, 경유 1490.4원/ℓ","석유공사측은 ""국제유가는 미국 원유 재고 증가 및 세계수요 증가세 전망 하향 등의 요인으로 하락했으며, 미국과 사우디 갈등 요인 등은 하락폭을 제한했다""면서 ""국내제품가격은 기존의 국제유가..."
945,2018.11.10.,"휘발유값, 19주만에 하락…'유류세 인하 효과' 나타나","한국석유공사 관계자는 ""국제유가는 미 원유 재고, 생산량 증가 및 이란 제제 예외 국가 한시적 인정 등으로 하락했으며, 국내제품가격도 국제유가 하락 및 유류세 인하 효과로 인해 하락세를 지속할 것""이라고..."
946,2018.11.09.,"'부진한 모습""… 더 비관적으로 바뀐 그린북","기재부는 ""전반적으로 우리 경제는 수출·소비가 견조한 흐름을 이어가고 있으나 투자·고용이 부진한 가운데 미중(美中) 무역갈등 심화, 국제유가 상승 등에 따른 대외 불확실성이 확대됐다""고 밝혔다. 이 같은 평가는..."
947,2018.10.13.,미국발 검은 목요일에 국제유가도 약세 전환,​전세계 금융시장이 미국발 검은 목요일에 휘청인 가운데 국제유가 역시 약세를 보였다. 통상 위험 자산으로 분류되는 원유 선물 거래 역시 불확실성 확대에 영향을 받고 있다는 평가다. 미국내 원유재고 증가폭도...
948,2018.11.09.,"[집코노미TV] ""일본처럼 부동산 폭락하는 일 없다""",13달러이던 국제유가가 38달러까지 올랐습니다. 유가가 3배 오르는데 물가가 안 오를 수 있나요. 물가가 오르니 중앙은행이 금리 인하할 수 있나요? 못 하겠죠. 응급환자들에겐 ‘골든타임’이 있다고 하잖아요. 심장에...
949,2018.11.09.,'베네수엘라 엑소더스' 지속…국외 이주자 300만명 기록,국가 경제의 원유 의존도가 높은 베네수엘라는 2014년 국제유가가 폭락하면서 경제난에 빠졌다. 경제 파탄과 정정 불안 속에 니콜라스 마두로 대통령이 야당 인사들을 탄압하면서 미국의 경제 제재를 받게 된 것도...
950,2018.11.10.,유류세 인하로 휘발유·경유 19주만에 하락,정부의 유류세 인하 효과가 시차를 두고 주유소 판매가격에 계속 반영되고 있는 데다 최근 들어 국제유가도 하락하면서 당분간 기름값은 안정세를 유지할 것으로 전망됐다. 10일 한국석유공사 유가정보 서비스인...
951,2018.11.09.,기재부 “수출·소비 빼고 투자·고용·산업활동 부진”,이어 “전반적으로 우리 경제는 수출·소비가 견조한 흐름을 이어가고 있으나 투자·고용이 부진한 가운데 미중 무역 갈등 심화와 국제유가 상승 등에 따른 대외 불확실성이 확대되고 있다”고 했다. 지난달에 내놓은...
952,2018.11.09.,'베네수엘라 엑소더스' 지속…국외 이주자 300만명 기록,국가 경제의 원유 의존도가 높은 베네수엘라는 2014년 국제유가가 폭락하면서 경제난에 빠졌다. 경제 파탄과 정정 불안 속에 니콜라스 마두로 대통령이 야당 인사들을 탄압하면서 미국의 경제 제재를 받게 된 것도...
953,2018.10.12.,[국제유가]美WTI 3% 급락…원유재고 증가 + 글로벌 주가 하락,한 원유전문가는 “전일 매도세가 한층 강해지면서 유가 강세론자들이 이틀 연속 힘든 시간을 보내고 있다”며 “유가 급락의 중심에는 원유수요가 많은 글로벌 경제 하방리스크에 부정적 영향을...
954,2018.11.09.,"'주식불패 신화'에 국민 절반이 빚내 투자…짧고, 굵었던 '3低 호황 파티'",이들은 △낮은 글로벌 금리 △낮은 국제 유가 △(엔화 대비) 낮은 원화 가치 등 이른바 ‘3저(低)’가 단군 이래 최대 호황을 이끌고 있다고 분석했다. 선진국들이 경기 부양을 위해 낮은 금리를 유지하던 상황에서...
955,2018.10.17.,"날개 단 국제유가, 투자 군침 '원유'…'MLP' 뜰까?",국제유가 관련사진. 사진=연합뉴스 [아시아타임즈=신진주 기자]유가가 70달러 (WTI 기준)를 중심으로 등락을 거듭하는 고유가 시대가 오면서 투자자들이 '원유'와 관련된 재테크에 관심을 모으고 있다. 전문가들은...
956,2018.10.12.,유가 이틀연속 급락,국제유가가 이틀 연속으로 급락세를 이어갔다. 11일 뉴욕상업거래소(NYMEX)에서 11월 인도분 서부 텍사스산 원유(WTI)는 배럴당 2.20달러(3.0%) 하락한 70.97달러에 거래를 마쳤다. 뉴욕 증시가 이틀째 급락하면서...
957,2018.10.16.,'고유가'에 수출입물가 모두 상승…3년10개월 만에 최고,"9월 수출입물가 동반 상승… 국제유가 오른 영향 수출물가, 석탄 및 석유제품(4.3%) 중심으로 상승 수입물가는 원유(6.5%), 부탄가스(6.7%) 등 올라 국제유가 상승의 여파로 지난달 수출물가와 수입물가가..."
958,2018.10.11.,"국제유가, 미국증시 폭락 여파로 2%대 급락",[아시아타임즈=신진주 기자] 국제유가는 미국증시 폭락 등의 여파로 10일(현지시간) 2%대 급락했다.   이날 뉴욕상업거래소(NYMEX)에서 11월 인도분 서부 텍사스산 원유(WTI)는 배럴당 1.79달러(2.4%) 하락한 73.17달러에...
959,2018.10.15.,"4년 침묵 깬 현대중공업, 해양플랜트 치솟는 국제유가 덕 볼까?","◇ 유가 상승, 조선 산업엔 긍정적 신호 최근 미국의 이란 제재 등으로 인한 국제 유가의 상승이 심상치 않은 모습이다. 국제 유가의 상승은 많은 산업에서 부정적 요인으로 작용하고 있다. 항공업계나 자동차 업계 등..."
960,2018.10.11.,"국제유가, 미국증시 폭락 여파로 2%대 급락",[아시아타임즈=신진주 기자] 국제유가는 미국증시 폭락 등의 여파로 10일(현지시간) 2%대 급락했다.   이날 뉴욕상업거래소(NYMEX)에서 11월 인도분 서부 텍사스산 원유(WTI)는 배럴당 1.79달러(2.4%) 하락한 73.17달러에...
961,2018.10.16.,"유가 오름세에…9월 수출입물가 상승전환, 원유·석탄 중심 올라",이투데이=김남현 기자 | 중국 일시적 공급조절에 LCD값 2개월째 반짝 상승..유가 오름세 지속 물가 더 오를 듯 국제유가 상승에 주춤했던 수출입물가가 상승세로 전환했다. 원유 등 광산품과 석탄 및 석유제품을...
962,2018.10.15.,"4년 침묵 깬 현대중공업, 해양플랜트 치솟는 국제유가 덕 볼까?","◇ 유가 상승, 조선 산업엔 긍정적 신호 최근 미국의 이란 제재 등으로 인한 국제 유가의 상승이 심상치 않은 모습이다. 국제 유가의 상승은 많은 산업에서 부정적 요인으로 작용하고 있다. 항공업계나 자동차 업계 등..."
963,2018.11.10.,"뉴욕증시, 글로벌 경제 둔화 우려 하락 출발",최근 심상찮은 국제 유가 급락과 중국 경제에 대한 끊임없는 우려가 전세계 경제에 먹구름을 드리웠다. 12월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 1.94% 하락한 59.57달러로 60달러대를 내줬다. 브렌트유...
964,2018.10.18.,조사국장 “물가 상방리스크는 국제유가 강세·농축산물가 오름세 지속”,"[한국금융신문 한아란 기자] 한아란 기자 aran@fntimes.com 데일리 금융경제뉴스 FNTIMES - 저작권법에 의거 상업적 목적의 무단 전재, 복사, 배포 금지 Copyright ⓒ 한국금융신문 & FNTIMES.com"
965,2018.10.18.,"한은 조사국장 “국제 유가 강세 기조, 지정학적 리스크 등 불확실성 높아”","[한국금융신문 한아란 기자] 한아란 기자 aran@fntimes.com 데일리 금융경제뉴스 FNTIMES - 저작권법에 의거 상업적 목적의 무단 전재, 복사, 배포 금지 Copyright ⓒ 한국금융신문 & FNTIMES.com"
966,2018.11.10.,유류세 인하 효과 '한풀 꺾인 기름값...등유 나홀로 19주 연속 상승',"휘발유와 경유값이 오름세가 다소 주춤한 것과 관련 같은 날 석유공사는 ""국제유가는 주요 산유국 생산 증가와 미국의 일부 국가에 대한 이란산 석유 수입 허용 검토 등으로 하락했다""고 설명했다. 여기에 국내..."
967,2018.11.09.,[데일리 국제금융시장] 美연준 긴축 지속에 약세,국제유가는 이란의 원유수출 차단을 위한 미국의 지난 5일 대(對) 이란 제재 복원 이후에도 하락세를 지속해 ‘약세장’(Bear Market)에 진입했다는 관측이 제기됐다. 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부...
968,2018.11.09.,서울 휘발유값 사흘간 100원 내려…1400원대 주유소 등장,국제유가마저 하락하고 있어 향후 석유제품 가격 하락은 꾸준히 이어질 전망이다. 9일 한국석유공사 유가정보 사이트인 오피넷에 따르면 지난 8일 전국 평균 휘발유 가격은 1615원으로 전날 대비 25.7원 떨어졌다....
969,2018.11.09.,"기재부 그린북 ""산업생산·투자·고용 부진…불확실성 확대""(종합)","심화, 국제유가 상승 등에 따른 대외불확실성이 확대되고 있다""고 진단했다. 기재부는 작년 12월부터 지난 9월까지 10개월 연속 우리 경제의 회복 흐름이 이어지고 있다는 판단을 내놨지만, 지난달부터 그 판단을..."
970,2018.11.09.,서울 휘발유값 사흘간 100원 내려…1400원대 주유소 등장,국제유가마저 하락하고 있어 향후 석유제품 가격 하락은 꾸준히 이어질 전망이다. 9일 한국석유공사 유가정보 사이트인 오피넷에 따르면 지난 8일 전국 평균 휘발유 가격은 1615원으로 전날 대비 25.7원 떨어졌다....
971,2018.11.09.,"기재부 그린북 ""산업생산·투자·고용 부진…불확실성 확대""(종합)","심화, 국제유가 상승 등에 따른 대외불확실성이 확대되고 있다""고 진단했다. 기재부는 작년 12월부터 지난 9월까지 10개월 연속 우리 경제의 회복 흐름이 이어지고 있다는 판단을 내놨지만, 지난달부터 그 판단을..."
972,2018.11.10.,"뉴욕증시, 글로벌 경제 둔화 우려…다우 0.77% 하락 마감",최근 심상찮은 국제 유가 급락과 중국 경제에 대한 끊임없는 우려가 전 세계 경제에 먹구름을 드리웠다. 12월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.80% 하락한 60.19달러를 기록했다. 장중 지난 3월 이후...
973,2018.11.06.,현장 전문가 전면 배치…현대重 '세대교체',미국의 금리 인상과 국제 유가 상승 등 경영 환경의 변동성이 커지고 있어 새 대표가 내년 사업계획을 확정할 수 있도록 인사를 서둘렀다고 현대중공업은 설명했다. 연말 재계 인사 시즌의 막이 올랐다는 분석이 나온다....
974,2018.11.09.,정부 “수출·소비 견조한 흐름…투자·고용 부진”,"기획재정부는 오늘(9일) 발표한 '최근 경제동향(그린북) 11월호'에서 ""전반적으로 우리 경제는 수출·소비가 견조한 흐름을 이어가고 있으나 투자·고용이 부진한 가운데 미-중 무역갈등 심화, 국제유가 상승 등에 따른..."
975,2018.11.10.,[뉴욕마감]글로벌 경기침체 우려에 다우지수 200p 하락,"특히 베어마켓에 돌입한 국제유가 하락세와 중국의 악화된 주요지표가 투자심리를 끌어내렸다. 중국자동차산업협회는 10월 중국 자동차 판매가 12% 급감했다고 발표했고, 중국 중앙은행인 인민은행은 중국 경기가..."
976,2018.11.08.,"한은 ""무상교육·개소세 인하 등으로 근원물가 0.4%p 낮아져""","환율·국제유가·수입물가 등 글로벌 요인의 근원물가 기여도는 0%포인트에 머물렀다. 근원물가는 가격 등락이 심한 농산물, 에너지 등을 제외하고 수요 측 물가 상승 압력을 파악하기 위해 쓰이는 지표다. 통상 경제..."
977,2018.10.17.,"국제유가, 사우디 언론인 살해 의혹 파장에 상승세 지속","WTI 71.92 달러, 브렌트유 81.41 달러 미·사우디, 카슈끄지 사건 봉합 움직임도 사우디 제재 여론 여전… 불확실성 지속 국제유가가 사우디아라비아 언론인 실종 사태에 따른 불확실성에 상승세를 이어갔다.  16일..."
978,2018.11.09.,"2개월째 '경기 회복세' 판단 버린 기재부, '견조한 흐름'","기획재정부는 11월 경제동향(그린북)에서 “전반적으로 우리경제는 수출·소비가 견조한 흐름을 이어가고 있으나 투자·고용이 부진한 가운데 미중 무역갈등 심화, 국제유가 상승 등에 따른 대외 불확실성이..."
979,2018.10.17.,"국제유가, 글로벌 수급 우려에 상승…WTI 0.2%↑",[아시아타임즈=신진주 기자] 국제유가는 16일(현지시간) 글로벌 수급 우려가 커지며 상승마감 했다. 뉴욕상업거래소(NYMEX)에서 이날 서부 텍사스산 원유(WTI) 11월 인도분은 전일 대비 배럴당 0.2%(0.14달러) 오른...
980,2018.11.09.,"2개월째 '경기 회복세' 판단 버린 기재부, '견조한 흐름'","기획재정부는 11월 경제동향(그린북)에서 “전반적으로 우리경제는 수출·소비가 견조한 흐름을 이어가고 있으나 투자·고용이 부진한 가운데 미중 무역갈등 심화, 국제유가 상승 등에 따른 대외 불확실성이..."
981,2018.10.17.,"국제유가, 글로벌 수급 우려에 상승…WTI 0.2%↑",[아시아타임즈=신진주 기자] 국제유가는 16일(현지시간) 글로벌 수급 우려가 커지며 상승마감 했다. 뉴욕상업거래소(NYMEX)에서 이날 서부 텍사스산 원유(WTI) 11월 인도분은 전일 대비 배럴당 0.2%(0.14달러) 오른...
982,2018.11.10.,"유류세 인하 효과…휘발유·경유, 19주만에 처음으로 하락세","석유공사 관계자는 ""국제유가는 미국의 원유 재고, 생산량 증가 및 이란 제재 예외 국가 한시적 인정 등으로 하락했다""며 ""국내 제품 가격도 국제유가 하락 및 유류세 인하 효과로 하락세를 지속할 것""이라고..."
983,2018.11.06.,"""직영 주유소 어디 있나"" 유류세 인하 첫날 관심 '후끈'","정부는 국제유가 상승과 내수부진으로 어려움을 겪고 있는 영세자영업자와 중소기업, 서민의 부담 완화를 위해 이날부터 내년 5월 6일까지 유류세를 15% 낮춘다. 대형 정유사가 직접 운영하는 직영주유소들은 이날부터..."
984,2018.11.09.,답답한 미세먼지… 더 답답한 '경유차 대책',"정부는 최근 국제유가가 급등해 국민의 유류값 부담이 커지자 지난 6일부터 한시적으로(6개월)유류세를 15%깎아주기로 했다. 환경운동연합 관계자는 ""유류세 인하는 10년만에 다시 꺼내든 카드로 자동차를 많이 타는..."
985,2018.11.05.,"미국, 이란 '원유제재' 재개…""한국 포함 8개국 예외 인정""(종합)","다만 미 정부는 이번 제재가 국제 유가 등 세계 경제에 미칠 파장, 이란산 원유 수입 중단에 따른 개별 국가의 타격 등 여러 요소를 고려해 8개국에 대해서는 예외를 인정할 방침이어서 예외국에 한국이 포함될지..."
986,2018.11.09.,휘발유·경윳값 19주 만에 하락…“유류세 인하 영향”,"한국석유공사는 ""국제유가는 미국 원유 재고와 생산량 증가, 이란 제재 예외 국가 한시적 인정 등으로 하락했다""며 ""국내 제품가격도 국제유가 하락과 유류세 인하 효과로 하락세를 지속할 것으로 전망된다""고..."
987,2018.11.09.,"기준금리 동결한 연준, 인상기조는 유지",지난달 18일 열린 금통위 회의에서는 10월 물가상승률이 한은 목표치인 2%까지 오르긴 했으나 폭염으로 인한 농산물가격 급등 및 국제유가 상승으로 인해 일시적인 영향을 받았을 뿐 이를 제외한 근원인플레이션율은...
988,2018.11.09.,[연합뉴스 이 시각 헤드라인] - 08:00,"전문보기: http://yna.kr/BuRGcK_DA9Z ■ 국제유가 이란제재 불구 ""약세장 진입""…고점대비 20% 하락 국제유가가 이란의 원유수출 차단을 위한 미국의 지난 5일 대(對) 이란 제재 복원 이후에도 하락세를 지속, 이른바..."
989,2018.11.09.,"기재부 ""수출·소비 빼고 생산·투자·고용 모두 부진""","특히 보고서는 ""전반적으로 우리 경제는 수출·소비가 견조한 흐름을 이어가고 있으나 투자·고용이 부진한 가운데 미중 무역갈등 심화와 국제유가 상승 등에 따른 대외 불확실성이 확대되고 있다""고 강조했다. 수출과..."
990,2018.11.09.,유류세 인하 기름값 꺾었다…19주만에 1660원,"[서울도 48.5원 하락해 1725원…""하락세 지속할 것""] 국내 휘발유 가격이 유류세 인하 및 국제유가 하락으로 19주 만에 고공행진을 끝냈다. 9일 한국석유공사 유가 정보 서비스인 오피넷에 따르면 11월 첫째주 전국..."
991,2018.11.09.,"세계경제 성장둔화 우려 급증…기업인 21% ""하방압력 강하다""","신흥국 위기 전염은 2%, 한반도·러시아·시리아 등지의 지정학적 위기는 3%, 노딜 브렉시트(유럽연합과 영국의 완전결별)는 3%, 국제유가 배럴당 100달러 돌파 가능성은 7%, 이탈리아 부채 급증에 따른 유로존 위기는 7%로..."
992,2018.11.10.,"휘발유 공급價, SK에너지-56.9원, GS칼텍스-18원 내려","대이란제재에 따른 부담을 덜고 국제유가, 환율 등에 따른 국내 기름값이 내리면서 정유사에서 공급하는 기름값이 떨어지고 있지만 1만1,467개 전국 주유소들은 이를 제대로 반영하지 않으면서 자동차..."
993,2018.11.09.,"베네수엘라, 국외 이주자 300만명 기록",국가 경제의 원유 의존도가 높은 베네수엘라는 2014년 국제유가가 폭락하면서 경제난에 빠졌다. 경제 파탄과 정정 불안 속에 니콜라스 마두로 대통령이 야당 인사들을 탄압하면서 미국의 경제 제재를 받게 된 것도...
994,2018.11.09.,"""투자·고용 동반 부진""…기재부, 뒤늦은 입장번복","심화, 국제유가 상승 등에 따른 대외 불확실성이 확대되고 있다""고 밝혔다. 기재부는 작년 12월부터 지난 9월까지 10개월 연속 우리 경제에 회복 흐름이 이어지고 있다는 판단을 내놨지만, 지난달부터 그 판단을..."
995,2018.11.10.,"11월 1주 휘발유 가격 19주만에 하락 1660원 ""당분간 하락세 지속""...유류세 ...",국제유가 하락과 유류세 인하 효과로 당분간 하락세가 지속 될 것이라는 전망이 나온다. 10일 한국석유공사 유가정보서비스인 오피넷에 따르면 11월 첫째주 전국 주유소에서 판매되는 휘발유 가격은...
996,2018.11.10.,[뉴욕증시]글로벌 경제 둔화 우려에..'약세',먼저 약세장에 진입한 국제유가 하락세의 여파가 컸다. 뉴욕상품거래소(NYMEX)에서 12월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 0.48달러(0.8%) 하락한 60.19달러에 거래를 마쳤다. 10거래일째...
997,2018.11.09.,정부 “산업생산·투자·고용 부진…대외 불확실성 확대”,"정부는 세계 경제 성장이 지속되고 수출이 호조세를 보이는 점은 긍정적인 요인이지만, 고용상황이 미흡한 가운데 미·중 무역갈등 지속, 미국의 추가 금리 인상 가능성, 국제유가 상승, 국제 금융시장 변동성 등..."
998,2018.11.06.,1500원대 주유소 속출…직영주유소만? 자영도 내렸다,특히 유류세 인하와 더불어 국제유가 역시 하락흐름을 보이고 있어 국내 석유제품 가격은 빠르게 하락할 것으로 보인다. 업계에선 일주일 안으로 전국 평균 휘발유 가격이 150원 이상 떨어질 것으로 전망하고 있다....
999,2018.11.09.,약세장 들어선 석유시장…상승 변수는 여전,"국제유가 추이 서부텍사스산, 자료:파이낸셜타임스 국제 석유시장이 약세장에 진입했다. 미국의 이란 석유수출 금지조처에도 불구하고 수요둔화, 공급증가가 겹치며 하락세가 이어진 것이 배경이다. 그러나 전세계..."
1000,2018.11.09.,약세장 들어선 석유시장…상승 변수는 여전,"국제유가 추이 서부텍사스산, 자료:파이낸셜타임스 국제 석유시장이 약세장에 진입했다. 미국의 이란 석유수출 금지조처에도 불구하고 수요둔화, 공급증가가 겹치며 하락세가 이어진 것이 배경이다. 그러나 전세계..."
1001,2018.11.10.,'유류세 인하 효과' 나타나…휘발유·경유 19주 만에 하락,또 최근 들어 국제유가도 하락해 당분간 기름값은 안정세를 유지할 것으로 전망됐다. 10일 한국석유공사 유가정보 서비스인 '오피넷'에 따르면 이달 첫째주 전국 주유소에서 판매된 보통 휘발유 평균 가격은...
1002,2018.10.12.,미국 증시 급락에 국제유가도 뚝…WTI 3.0%↓,11일(현지시간) 국제유가가 급락했다. 이날 뉴욕상업거래소(NYMEX)에서 11월 인도분 서부 텍사스산 원유(WTI)는 배럴당 2.20달러(3.0%) 하락한 70.97달러에 거래를 마쳤다. 런던 선물거래소(ICE)의 12월물 브렌트유는...
1003,2018.11.08.,한은 “무상교육·개소세 인하 등으로 근원물가 0.4%p 낮아져”,"환율·국제유가·수입물가 등 글로벌 요인의 근원물가 기여도는 0%포인트에 머물렀습니다. 근원물가는 가격 등락이 심한 농산물, 에너지 등을 제외하고 수요 측 물가 상승 압력을 파악하기 위해 쓰이는 지표로 통상 경제..."
1004,2018.11.10.,믿었던 정유ㆍ화학이…2019년 전망 ‘암울’,"국제유가가 연중 완만하게 오르면서 재고평가이익이나 제품 가격 인상 효과를 일부 누리고 있지만, 정유사 손익구조와 직결되는 정제마진은 손익분기점을 갓 넘어선 수준에 머무르고 있다. 업계 종사자는..."
1005,2018.11.10.,"뉴욕증시, 글로벌 경제 둔화 우려 하락 출발",최근 심상찮은 국제 유가 급락과 중국 경제에 대한 끊임없는 우려가 전세계 경제에 먹구름을 드리웠다. 12월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 1.94% 하락한 59.57달러로 60달러대를 내줬다. 브렌트유...
1006,2018.11.06.,"화물차주들 ""유류세 내린 만큼 보조금 줄여 혜택 못 봐"" 분통","국제유가 상승에 따른 기름값 등 운행경비는 날로 늘지만, 운송료는 오히려 해마다 깎이는 추세여서 어려움을 겪고 있다. 화물차주들은 유류세 인하에 기대를 걸었지만, 유가보조금을 동시에 내리자 ""영세 자영업자를..."
1007,2018.11.10.,"文 부동산대책 여파…꿈틀대던 주담대, 잠잠해졌을까","최근 국제유가 상승세가 이어지면서 수입물가가 연일 오르고 있다. ◇주간행사일정 △10~14일 BIS 총재회의(총재, 스위스 바젤) ◇주간보도계획 △11일(일) 12:00 한국은행,「2018 BOK-BIS 공동 컨퍼런스」개최 예정..."
1008,2018.11.09.,"'경제 강한 자신감' 美 연준, 눈치보는 한국은행...11월 금통위 결정은","국제유가 하락, 정부의 유류세 인하 등을 감안할 때 앞으로 물가지수 상승요인보다는 둔화 가능성이 더 크다. 한은은 유류세 한시 인하로 물가상승률이 0.2%포인트 하락할 것으로 보고 있다. 게다가 우리나라 수출은..."
1009,2018.11.09.,두달연속 ‘경제 회복세’ 문구 빼고…“산업활동 부진” 추가,"심화, 국제유가 상승 등에 따른 대외 불확실성이 확대하고 있다”고 진단했다. 그린북 7월호에 처음 등장한 불확실성 확대’ 표현이 이번 달에도 담겼고, 산업활동동향이 부진한 모습이라는 지적은 이달에 처음..."
1010,2018.11.09.,두달연속 ‘경제 회복세’ 문구 빼고…“산업활동 부진” 추가,"심화, 국제유가 상승 등에 따른 대외 불확실성이 확대하고 있다”고 진단했다. 그린북 7월호에 처음 등장한 불확실성 확대’ 표현이 이번 달에도 담겼고, 산업활동동향이 부진한 모습이라는 지적은 이달에 처음..."
1011,2018.11.08.,"한은 ""근원물가 하락, 무상교육 확대 등 정부정책 영향 커""","글로벌 요인에서는 국제유가 상승 영향이 올해 상반기 원화강세로 상쇄되며 기여도가 0.0%포인트로 나타났다. 기대인플레이션, GDP갭률(잠재 성장률(GDP)와 실제 성장률 차이)를 감안한 국내요인 기여도는 0.1%포인트였다...."
1012,2018.11.06.,기름값 내리는 주유소 빠르게 증가…서울 휘발유·경유 35원↓,"국제유가까지 크게 하락한 상황이어서 일주일 후에는 전국 평균으로 150원 이상의 가격 하락 효과가 발생할 것으로 전망된다. 업계 관계자는 ""이번 유류세 인하 효과의 키는 자영주유소들이 얼마나 빠르게..."
1013,2018.11.08.,"한은 ""금융상황 완화정도 확대…실질통화량 높은 수준""",한은은 통화신용정책 여건과 관련해 세계경제는 양호한 성장세를 지속하고 국제유가도 강세기조를 지속할 것으로 봤다. 내년에 수출 기여도는 소폭 낮아질 것으로 봤다. 미중 무역갈등 영향이다. 경상수지 흑자 기조가...
1014,2018.11.06.,자영주유소 동참에 1400원대도 '속속'…휘발유값 하락 빨라진다(종합),"업계 관계자는 ""유류세 인하에 국제유가 하락까지 겹쳐서 다음주부터는 휘발유 가격이 크게 떨어지는 효과를 볼 수 있을 것""이라면서 ""자영주유소의 동참이 빨라질수록 효과는 더 빠르게 나타날 것""이라고 말했다...."
1015,2018.11.06.,트럼프 “유가폭등 원치 않아…원유제재 좀 천천히”,"있지만, 국제유가 급등을 초래하는 것을 피하기 위해 조금 더 천천히 가길 원한다”고 밝혔다.트럼프 대통령은 “이란산 원유(수입량)를 즉시 ‘제로’(0) 수준으로 떨어트릴 수 있지만, 그것은 시장에 충격을 일으킬 것”..."
1016,2018.11.05.,"美, 이란 '원유제재' 재개···""한국 포함 8개국 예외 인정""","다만 미 정부는 이번 제재가 국제 유가 등 세계 경제에 미칠 파장, 이란산 원유 수입 중단에 따른 개별 국가의 타격 등 여러 요소를 고려해 8개국에 대해서는 예외를 인정하겠다고 밝혔다. 이란산 원유 수입량을..."
1017,2018.11.09.,베네수엘라 300만명 조국을 등지다,"베네수엘라는 지난 2014년 국제유가가 폭락하면서 경제난에 휘말렸다. 초인플레이션, 식량ㆍ의약품 부족, 폭력, 정정 불안 속에서 니콜라스 마두로 대통령이 야당 인사들을 탄압하면서 미국의 경제 제재를 받게 된 것도..."
