,날짜,제목,요약
208,2020.01.07.,[집중진단] 미-이란 급랭에 유가 9개월만에 최고…유가전망은?,"국제유가 전망은 어떻습니까? 당분간 고공행진 할까요? 만에 하나 배럴당 100달러까지 가면 금융위기 가능성도 있습니까? Q. 증시 상황도 짚어봅니다. 이란발 중동 정세에 악화 영향, 있나요? 당장 국내에 영향은..."
209,2020.01.03.,美공습에 이란 군부실세 사망하자…국제유가 급등,이란 혁명수비대 정예부대 쿠드스의 카심 솔레이마니 사령관이 2일(현지시간) 미군 공습으로 사망했다는 소식이 전해지면서 국제 유가가 급등하고 있다. 3일 오후 1시 14분(한국시간) 현재 3월 인도분 브렌트유는 배럴당...
210,2020.01.07.,"정부, 이란사태의 원유수급 영향 크지 않아...국제유가 파급효과도 제한적일 ...","이어, ""국제적으로 초과 생산 여력이 충분하다는 점은 국제유가에 미칠 파급효과를 제한할 것""이라고 밝혔ㅅ브니다. 특히, 금융시장이 과도하게 불안해할 필요도 없다면서, ""지난해 사우디아라비아 석유 시설 피습 등..."
211,2020.01.03.,美공습에 이란 군부실세 사망하자…국제유가 급등,이란 혁명수비대 정예부대 쿠드스의 카심 솔레이마니 사령관이 2일(현지시간) 미군 공습으로 사망했다는 소식이 전해지면서 국제 유가가 급등하고 있다. 3일 오후 1시 14분(한국시간) 현재 3월 인도분 브렌트유는 배럴당...
212,2020.01.05.,美-이란 전운 고조에 유가·금값 급등… 세계경제 급랭[중동 사실상 전시상태...,"미국의 드론 공격에 따른 이란 고위장성 폭사 사건 뒤 이란이 보복을 다짐하고 나서면서 국제유가가 급등하고, 주가는 하락했다. 또 금 등 안전자산 값은 뛰었다. 미국과 중국간 '1단계 무역협상' 합의가 세계 경제..."
213,2020.01.08.,[유가마감] 美-이란 전면전 우려 완화…WTI 0.9%↓,국제유가가 내림세로 돌아섰다. 미국과 이란 측의 군사충돌 위험이 고조됐지만 중동산 원유 공급에 차질이 빚어지는 전면전으로까진 이어지진 않을 것이란 판단이 작용하면서다. 7일(현지시간) 뉴욕상업거래소(NYMEX)...
214,2020.01.06.,미국-이란 격화로 치솟는 국제유가...석유株 강세,미국-이란 대립으로 국제유가가 상승하자 국내 석유화학주가 6일 급등세를 보였다. 6일 극동유화는 전 거래일 대비 가격제한폭 29.89%(1070원) 까지 오른 4650원에 거래를 마감했다. 흥구석유는 전날보다 29.93%(2170원) 오른...
215,2020.01.05.,"미국의 이란 공습, 국제유가 상승","미국의 이란 공습으로 중동 긴장이 최고조에 달하면서 국제유가가 크게 오른 5일 오후 서울의 한 주유소의 휘발류가 리터당 1,976원, 경유는 1,822원에 판매되고 있다. 2020.01.05. bluesoda@newsis.com 공감언론..."
216,2020.01.08.,"국제유가, 가격 부담에 숨고르기···WTI 0.9%↓",미국과 이란의 갈등에도 국제유가가 나흘만에 하락했다. 7일(현지시간) 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.9%(0.57달러) 하락한 62.70달러에 거래를 마쳤다. 런던 ICE...
217,2020.01.09.,[국제유가] 이란 공격 대한 미국 군사적 대응 가능성 후퇴로 하락,"8일 국제유가는 이란의 이라크 내 미군기지 공격에 대한 미국의 군사적 대응 가능성 후퇴, 호르무즈 해협 및 이라크 내 원유 생산시설 안전 확보 발언, 미 원유재고 증가, 미 달러화 강세 등으로 하락했다...."
218,2020.01.08.,[초점] '미-이란 충돌'로 불확실성에 휩싸인 유가···전망은?,"점은 국제유가에 미칠 파급효과를 제한할 것""이라고 말했다. 다만 갈등의 진원지인 호르무즈 해협을 둘러싼 전운은 더욱 고조되는 양상이다. 일각에서는 호르무즈 해협 봉쇄, 석유시설 공습 등 최악의 사태가 벌어질..."
219,2020.01.04.,미국-이란 긴장고조로 국제유가 껑충,미국과 이란의 긴장이 고조되자 국제유가와 금값이 크게 올랐다. 미국이 이란 군부 실세인 거셈 솔레이마니 쿠드스군(이란혁명수비대 정예군) 사령관을 이라크 바그다드에서 공습으로 살해한 데 대해 이란이...
220,2020.01.04.,미국-이란 긴장고조로 국제유가 껑충,미국과 이란의 긴장이 고조되자 국제유가와 금값이 크게 올랐다. 미국이 이란 군부 실세인 거셈 솔레이마니 쿠드스군(이란혁명수비대 정예군) 사령관을 이라크 바그다드에서 공습으로 살해한 데 대해 이란이...
221,2020.01.03.,"美, 친이란세력 공습에… 국제유가 뛰었다","[장중 4% 넘게 급등… 시장, 이란의 반격 가능성 주목] 미군의 이라크 바그다드 공항 공격으로 이란의 군 최고사령관이 사망, 중동지역 군사적 긴장이 고조되면서 국제 유가가 급등했다. 3일(한국시간) 미군의 이라크 공습..."
222,2020.01.08.,"이란 악재에 국제유가 급등…""전면전시 미중 무역분쟁 수준 충격""","이는 이란이 이라크 내 미군 주둔 기지를 공습하면서 유가 상승, 지정학적 리스크가 국내 경기 회복의 걸림돌이 될 수 있다는 우려 속에 당장의 유가 상승으로 인한 가계 부담과 미·이란 갈등이 금융시장에 새로운..."
223,2020.01.09.,"CNBC ""유가, 호르무즈 해협 차단 때 100달러 돌파""",글로벌 원유 전문가들은 호르무즈 해협이 완전히 차단될 경우 국제 유가가 100달러를 돌파할 것이라고 일제히 경고했다. 트리베카 인베스트먼트 파트너스의 제임스 에진톤 애널리스트는 8일(현지시간) CNBC에 출연해...
224,2020.01.07.,중동발 유가 꿈틀…속타는 항공업계,미국의 이란 장성 암살로 중동 지역의 지정학적 위기가 고조되면서 국제유가에 실적이 좌지우지되는 항공업계도 촉각을 곤두세우고 있다. 7일 한국석유공사 오피넷 등에 따르면 국제유가는 지난 5일(현지시각)...
225,2020.01.09.,"뉴욕증시,트럼프 군사력 자제 다우지수 0.56%↑ 국제유가 급락 금값 하락",국제유가는  미국과 이란의 무력충돌 우려가 완화되면서 급락했다. 이날 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부 텍사스산 원유(WTI)는 배럴당 4.9%(3.09달러) 하락한 59.61달러에 거래를 마쳤다. 국제금값도...
226,2020.01.08.,[국제유가] 7일 Dubai유 등 유가 하락,"7일 국제유가는 중동산 두바이유를 비롯해 서부 텍사스산 원유, 북해산 브렌트유 등이 모두 하락했다. 한국석유공사(사장 양수영)는 북해산 Brent유가 전일대비 배럴당 0.64달러 하락한 68.27달러에, 서부..."
227,2020.01.08.,"""이란 해상 봉쇄시 국제유가 10% 상승""",전면전 가능성 제한적 미국과 이란의 관계가 더욱 악화돼 이란이 호르무즈 해협을 봉쇄할 경우 국제유가는 10% 이상 상승할 것이라는 전망이 나왔다. 8일 정유업계와 KB증권 삼성증권 등에 따르면 국제유가는 이란의...
228,2020.01.06.,"""美·이란 군사충돌 국제유가 당분간 강세""",KB증권은 6일 이란 군(軍) 장성이 미국의 드론 공습으로 사망하면서 국제유가가 당분간 강세를 유지할 것이라고 전망했다. 백영찬 KB증권 연구원은 보고서에서 “OPEC+ 회원국의 감산 결정과 미·중 무역협상 1차 합의로...
229,2020.01.04.,[이번주 유가 동향]국내 휘발윳값 7주째 상승…1558.7원,지난달 둘째 주부터 오르던 국제유가는 4주 만에 하락했다. 우리나라로 수입되는 원유 기준인 두바이유는 전주보다 배럴당 0.2달러 내린 66.9달러로 67달러를 밑돌았다. 국제 유가 등락은 통상 2주 후 국내 주유소...
230,2020.01.04.,[이번주 유가 동향]국내 휘발윳값 7주째 상승…1558.7원,지난달 둘째 주부터 오르던 국제유가는 4주 만에 하락했다. 우리나라로 수입되는 원유 기준인 두바이유는 전주보다 배럴당 0.2달러 내린 66.9달러로 67달러를 밑돌았다. 국제 유가 등락은 통상 2주 후 국내 주유소...
231,2020.01.06.,"“미·이란 갈등에 국제 유가 더 오른다""",대신증권은 이란과 미국의 갈등 심화로 원유시장 내 불확실성이 커지고 있다면서 국제유가가 추가 상승할 것으로 내다봤다. 이에 올해 국제유가 예상치를 기존 50~65달러에서 53~70달러로 상향조정했다. 김소현...
232,2020.01.05.,"라구람 라잔 ""이란 리스크로 유가 80弗 돌파땐 금융시장 뇌관 터질것""","라잔 교수는 ""각국 중앙은행이 저금리 구조를 유지하고 있지만 그 자체로 금융시장에 방아쇠가 당겨지는 것은 아니다""라며 ""하지만 (중동의 지정학적 이슈 등으로)국제유가가 배럴당 80~90달러에 달할 경우 뇌관이 터질 수..."
233,2020.01.03.,"올 국제유가 수준, 미 석유생산 얼마나 증가하냐에 달려",2020년 국제유가 수준은 미국이 올해 원유 생산을 얼마나 늘릴 수 있을 것인지에 달려 있다고 CNBC가 2일(현지시간) 한 전문가의 분석을 인용해 보도했다. CNBC는 그러면서 국제유가가 향후 몇개월 사이에 잔인한 조정...
234,2020.01.07.,"""미·이란 전면전 땐 유가 150달러까지 오를수도""",또 주요 원유 수송로인 호르무즈 해협이 봉쇄될 경우 국제유가가 배럴당 150달러까지 상승할 수 있다는 분석까지 나와 유가 급등에 대한 불안감도 고조되는 분위기다. 국제금융센터는 7일 발간한 '최근 중동정세...
235,2020.01.07.,"국제유가, 미국·이란 갈등 고조에 강보합···금 값은 강세",미국과 이란의 군사적 긴장이 높아진 가운데 국제유가는 6일(현지 시간) 강보합세를 보였다. 뉴욕상품거래소에서 금 가격은 장중 큰 폭으로 치솟으면서 6년 9개월 만에 최고치를 기록했다. 이날 뉴욕상업거래소...
236,2020.01.06.,이란 긴장 고조에 국제유가 상승…‘70달러’선 코앞,"Brent 배럴당 68.6달러, WTI 63.05달러, 두바이유 67.79달러 마감 미국과 이란의 갈등이 커지면서 하룻새 국제유가가 배럴당 2달러 이상 상승했다. 브렌트유와 두바이유가 68달러선에 이르면서, 70달러대 돌파가 예상되고..."
237,2020.01.04.,[이란 공습 후폭풍]美 이란 공습 후 출렁이는 국제유가…국내 영향은?,미국의 이란 공습으로 국제유가가 출렁이며 국내 휘발유값에 대한 우려가 제기된다. 지난 2일(현지시간) 이란 군부 실세인 거셈 솔레이마니 쿠드스군(이란혁명수비대 정예군) 사령관이 이라크 바그다드에서 미군...
238,2020.01.07.,美-이란 갈등에 유가 급등세…항공업계 수익악화 어쩌나,미국과 이란의 갈등 고조로 국제유가가 연초부터 급등세를 보이고 있는 가운데 항공업계의 우려도 커지고 있다. 유류비는 항공사의 운영비용 중 가장 큰 비중을 차지하는 만큼 현 사태가 장기화될 시 수익성에...
239,2020.01.08.,이란 호르무즈 봉쇄시 유가 '80달러' 급등…한국 경상수지 '타격',"8일 오전 이란이 이라크 내 미군 기지를 공격했다는 소식이 전해지면서, 전일 안정세를 보이던 국제유가가 다시 치솟고 있다. 지난 3일 미국이 이란 혁명수비대 사령관을 사살하면서 미-이란 갈등이 심화하는 모습이다...."
240,2020.01.07.,[국제유가]이란 위기에 강보합…금값 최고치 급등,유가는 장 초반 2%가량 급등세를 보이다 보합권으로 상승폭을 줄였다. 시장은 이란의 대응에 주목했다. 미국이 지난 3일 이란 군부 실세인 가셈 솔레이마니 쿠드스군(이란혁명수비대 정예군) 사령관을 공습으로...
241,2020.01.04.,미국-이란 위기고조에 국제유가 급등…금값도 껑충,미국과 이란 간 긴장이 일촉즉발의 위기로 치달으면서 국제유가와 금값이 크게 출렁이고 있다. 미국이 이란 군부 실세인 거셈 솔레이마니 쿠드스군(이란혁명수비대 정예군) 사령관을 이라크 바그다드에서...
242,2020.01.07.,"반등세 유입된 코스피…""유가·金 안전 자산 급등세 진정""",지난 3일 미국과 이란의 군사 갈등이 부각된 이후 급등했던 국제유가와 금값이 안정세를 되찾고 있고 전날 미국 서비스업 지표가 호조를 나타내며 소폭 반등한 영향이다. 7일 코스피 지수는 전일 대비 20.47포인트(0.95...
243,2020.01.06.,"이란發 '유가 난기류', 항공업계 흔들린다","[미국-이란 갈등으로 국제 유가 오름세...항공사, 유류비가 영업비용 중 가장 큰 비중] '국제 유가 상승'이라는 난기류가 항공 업계에 다가오고 있다. 미국과 이란 간 일촉즉발의 갈등 상황으로 유가가 들썩이고 있다...."
244,2020.01.07.,[유가마감] 중동 위기에 급등 후 안정…WTI 0.3%↑,중동의 군사적 긴장이 고조되는 가운데 국제유가가 급등 후 안정을 찾았다. 미국과 이란 측의 군사충돌 과정에서 중동 원유시설이 파괴되거나 이란이 중동 최대 원유수송로인 호르무즈해협을 봉쇄할 가능성이...
245,2020.01.06.,중동 지역 전운에 유가 고공행진...증시도 휘청,국제유가의 기준 가운데 하나인 브렌트유는 6일 오전(한국시간) 배럴당 70달러를 넘어섰다. 블룸버그 집계에 따르면 이날 오전 10시3분 현재 런던 ICE 선물거래소에서 브렌트유 3월물 가격은 전 거래일 종가보다 2.2...
246,2020.01.09.,트럼프 대통령 대국민 연설 이후 유가 4% 하락,이란의 미군기지 공격 이후 급등했던 국제유가가 도널드 트럼프 대통령의 연설 이후 4% 가량 하락했습니다.8일 뉴욕시장에서 북해산 브렌트유는 장중 배럴당 $65.51을 기록하며 전일에 비해 4% 하락했습니다.미 서부...
247,2020.01.06.,"""이란 보복 예측 어려워…70달러 넘은 유가 티핑포인트 근접""",국제유가가 중동 불안에 높은 변동성을 예고하고 있다. 미국이 이란의 군부 실세 거셈 솔레이마니의 사망을 확인한 3일 이후 국제유가(브렌트유 기준)는 6% 넘게 뛰었다. 아시아 시장에서 브렌트유는 6일 오후에도 배럴당...
248,2020.01.06.,"삼성증권 ""국제유가, 중동 리스크로 당분간 현 수준 유지""","삼성증권은 6일 국제유가가 중동의 지정학적 리스크 고조 영향으로 당분간 현 수준을 유지할 것으로 6일 전망했다. 심혜진 연구원은 ""중동의 지정학적 리스크가 재차 고조되고 있다""며 ""2003년 3월 미국의 '이라크..."
249,2020.01.07.,국제 유가 상승에 국내 산업계 긴장감도 고조,특히 국제유가에 직접적인 타격을 받는 정유·석유화학 업계는 정제마진 악화와 제품가격 하락 등 겹악재를 호소하고 있다. 7일 업계에 따르면 중동발 지정학적 위기감이 커지면서 6일 뉴욕상업거래소(NYMEX)에서 2월...
250,2020.01.04.,미국-이란 ‘긴장 고조’…국제유가 급등·뉴욕증시 하락,"미국과 이란 간의 긴장 고조로 국제 유가가 급등했고, 뉴욕 증시는 하락했습니다. 뉴욕과 LA 등 미국의 대도시를 중심으로 이란의 보복 테러에 대비한 경비가 강화됐습니다. 뉴욕 김철우 특파원의 보도입니다. [리포트]..."
251,2020.01.03.,2020 국제유가 어디로…美 셰일 둘러싸고 불확실성 짙어,"미국 원유 생산을 둘러싼 불확실성이 올해 국제유가에서 매우 중요한 변수가 될 것이라는 원유 전문가들의 전망이 나오고 있다. 2일(현지시간) CNBC가 인용한 원유 전문가들은 앞으로 몇 개월 동안 유가가 ""잔인한..."
252,2020.01.04.,美-이란 위기고조 유가 급등...WTI 3.1%↑,"미국과 이란 간 긴장이 일촉즉발의 위기로 치달으면서 국제유가와 금값이 크게 뛰었습니다. 현지 시간 3일 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 3.1%, 1.87달러 급등한..."
253,2020.01.07.,"국제유가, 8개월 만에 최고치…중동 긴장감 고조",국제유가가 6일(현지시간) 상승했다. 중동의 긴장감 고조 속에서 미국산 유가는 지난해 5월 이후 최고치를 기록했다.미국서부텍사스원유(WTI) 선물은 배럴당 22센트(0.4%) 상승한 63.27달러를 기록했다. 지난해 5월1일...
254,2020.01.08.,"항공업계, 미국-이란 전운 고조에 국제 유가 상승세 '예의주시'",국내 항공업계가 미국과 이란의 전운 고조로 국제유가 상승세에 긴장하고 있다. 8일 항공업계는 지난해 일본 정부의 수출 규제로 인한 일본여행 불매운동의 영향으로 적자를 면치 못했다. 더욱이 올해 초부터 미국과...
255,2020.01.06.,"""중동발 리스크 확대…국제유가, 단기간 10% 이상 상승 가능""-KB증권",KB증권은 미국의 이란 공습으로 불확실성이 확대돼 국제유가가 단기간 10% 이상 상승할 수 있다는 분석을 내놨다 백영찬 KB증권 연구원은 6일 “이란이 중동지역 원유생산 설비 공격으로 대응하면 단기 국제유가 상승은...
256,2020.01.03.,美-이란 갈등 고조에 국제유가 한때 4% 넘게 급등,미군이 이란의 군부 실세인 카셈 솔레이마니 쿠드스군 총사령관에 대한 공습을 감행해 중동 지역의 긴장감이 높아지면서 국제 유가도 급등했습니다. 현지시간 3일 런던 ICE 선물거래소의 3월물 브렌트유는 장중...
257,2020.01.09.,트럼프 대국민연설 안도…뉴욕증시 상승폭↑ 국제유가 낙폭 확대(상보),곽세연 특파원 = 도널드 트럼프 미국 대통령이 이란의 보복 공격에 대한 대국민 연설에서 안도감을 줘 뉴욕증시가 상승폭을 확대하고 국제유가는 낙폭을 키웠다. 8일 트럼프 대통령은 오전 대국민연설을 통해 이란의...
258,2020.01.08.,"국제유가, 美-이란 대치 긴장에도 4거래일만에 하락",국제유가는 미국과 이란의 대치국면에도 7일(현지시간) 4거래일만에 하락으로 돌아섰다. 사진=AP/연합뉴스 국제유가가 중동지역 긴장분위기에도 4거래일 만에 하락했다. 7일(현지시간) 뉴욕상업거래소(NYMEX)에서 2월...
259,2020.01.06.,'중동 리스크'에 금값 6년만에 최고치…유가도 급등,국제유가도 치솟아 배럴당 70달러를 돌파했다. 블룸버그 집계에 따르면 6일(현지시간) 오전 10시 기준 런던 ICE 선물거래소에서 브렌트유 3월물 가격은 전날 종가보다 2.2% 급등한 배럴당 70.11달러에 거래됐다. 서부...
260,2020.01.07.,국제유가 '이란 위기' 강보합...금값 6년여만의 최고치,국제유가가 강보합세를 보였습니다. 현지 시간 6일 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부 텍사스산 원유(WTI)는 배럴당 0.4% 상승한 63.27달러에 거래를 마쳤습니다. 런던 ICE 선물거래소의 3월물 브렌트유는...
261,2020.01.08.,"국제유가 4거래일 만에 하락, 중동 리스크 관련한 오름세 주춤",국제유가가 4거래일 만에 떨어졌다. 7일 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부텍사스유(WTI)는 전날보다 배럴당 0.90%(0.57달러) 내린 62.70달러에 거래를 마쳤다. 7일 국제유가가 하락했다. 런던 ICE선물거래소의...
262,2020.01.09.,<뉴욕마켓워치> 중동 긴장 완화…주가↑국채↓유가↓,"RBC 캐피털 마켓의 아담 콜 수석 통화 전략가는 ""이라크 내 미군기지 두 곳에 이란이 미사일을 발사했다는 소식에 곧바로 위험을 매도하려는 움직임이 있었다""며 ""달러는 엔에 내렸고, 국제 유가는 급등했다""고 말했다...."
263,2020.01.03.,美-이란 갈등 고조에 국제유가 한때 4% 넘게 급등,"미군이 이라크에서 이란군의 최고 지도자를 공격해 숨지게 만든 이후에, 국제유가가 급등했습니다. 런던 선물거래소에서, 3월물 브렌트유는 장중 한때 4% 이상 오른 배럴당 69.16달러로 치솟았습니다. 뉴욕 거래소에서도..."
264,2020.01.07.,국제유가·주가 출렁…정부 긴급대책회의 “필요시 비축유 방출”,어제 국제 유가 시장뿐 아니라 우리 금융 시장도 민감하게 반응했는데요. 정부는 긴급 경제관계장관회의를 열고 필요시 비축유 방출을 검토하는 등 대응책 논의에 나섰습니다. 박예원 기자의 보도입니다. [리포트] 런던...
265,2020.01.07.,중동 위기에 유가 불붙자 원유 DLS 급랭,중동발(發) 리스크에 국제유가가 급등하면서 원유를 기초자산으로 한 파생결합증권(DLS)의 신규 발행이 뚝 끊길 것으로 보인다. 기존 투자자는 이번 국제유가 급등을 조기상환의 기회로 삼을 수 있으나 가격 변동폭이...
266,2020.01.08.,[국제유가] 중동 긴장 완화 등으로 하락,"7일 국제유가는 중동 불안감 후퇴, 미 달러화 가치 상승 등의 영향으로 하락했고 12월 OPEC 원유 생산 감소, 지난주 미 원유재고 감소 추정 등은 하락폭을 제한했다. 한국석유공사 국제유가 동향에 따르면..."
267,2020.01.07.,"국제유가, 중동 긴장감 고조에 강보합세","미국의 이란 공습으로 중동 긴장이 최고조에 달하면서 국제유가가 크게 올랐던 5일 서울의 한 주유소의 휘발류가 리터당 1,976원, 경유는 1,822원에 판매되는 모습. [사진=뉴시스]미국이 이란의 군부 실세 거셈..."
268,2020.01.07.,"'실적개선 기대'도 '새출발'도 물거품?..항공 빅2, 유가인상에 난색",미국의 이란 공습으로 중동 긴장이 최고조에 달하면서 국제유가가 출렁이고 있다. 사진은 5일 서울의 한 주유소. (사진=연합뉴스)[이데일리 이승현 기자] 국내 항공업계의 양대산맥인 대한항공(003490)과 아시아나항공...
269,2020.01.04.,"뉴욕·유럽 증시, 美·이란 위기로 하락세...국제유가 급등",반면 국제 유가는 급등세다. 이날 뉴욕증권거래소(NYSE)에서 다우존스30 산업평균지수는 장 초반 전날보다 223.66포인트(0.77%) 하락한 2만8645.14를 기록 중이다. 스탠더드앤드푸어스(S&P) 500지수는 25.00포인트(0.77...
270,2020.01.08.,유가 급등세 장기화하나…운수·석화 전방위 피해 우려,국제 유가가 급등세를 보이는데다 전면전으로 확산될 경우 사업 기반 자체가 피해를 입을 수 있기 때문이다. 인베스팅닷컴 등에 따르면 이번 사태 발발 이후 서부텍사스유 국제 유가가 급등해 배럴 당 65달러 선을 위협하고...
271,2019.12.31.,"국제유가, 가격부담 속 혼조…WTI 0.06%↓",이준서 특파원 = 국제유가는 30일(현지시간) 혼조세를 보였다. 이날 뉴욕상업거래소(NYMEX)에서 내년 2월 인도분 서부 텍사스산 원유(WTI)는 배럴당 0.04달러(0.06%) 하락한 61.68달러에 거래를 마쳤다. 런던 ICE...
272,2020.01.09.,[장태민의 채권포커스] 달라진 원유 공급구도..이란사태 따른 유가 하방경직성...,미-이란의 갈등이 이어질 수 있지만 트럼프의 발언으로 국제유가(WTI)는 60불 밑으로 급락하는 모습을 보였다. 8일 뉴욕 시장에서 WTI 선물은 전일대비 3.09달러(4.93%) 낮아진 배럴당 59.61달러를 기록했다. ICE 선물거래소의...
273,2020.01.07.,"[중동사태] 국제유가, 중동 긴장감 고조에 강보합",국제유가는 중동지역의 지정학적 리스크에 강보합세를 나타냈다. 6일(현지시간) 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부 텍사스산 원유(WTI)는 전 거래일 대비 배럴당 0.22달러(0.4%) 상승한 63.27달러에 거래를 마쳤다....
274,2020.01.09.,미-이란 위기완화에 국제유가 급락…WTI 4.9%↓,도널드 트럼프 미국 대통령이 이란에 대한 추가 군사력 사용 가능성을 배제하면서 국제유가가 급락했다. 8일(현지시간) 뉴욕상업거래소(NYMEX)에서 서부텍사스산 원유(WTI) 2월물은 3.09달러(4.9%)하락해 배럴당 59....
275,2020.01.08.,[미국-이란 충돌] 이란 美 기지 공격에 아시아 증시 급락…유가는 5% 급등,"아시아 주요국 증시가 8일 이란의 이라크 내 미군 기지 공격 소식에 일제히 추락하고 국제 유가는 급등했다. 이날 오전 10시 38분 일본 증시의 토픽스 지수와 닛케이 225 지수는 각각 전장보다 2.33%, 2.56% 하락했다...."
276,2020.01.04.,[자막뉴스] 미국-이란 긴장 고조…국제유가 급등·뉴욕증시 하락,미국과 이란 간의 긴장이 극도로 격화되면서 국제 유가가 급등했습니다. 런던 거래소에서 63달러 선에 거래됐던 브렌트유는 장중 한때 70달러 선을 육박했습니다. 서부 텍사스산 원유도 배럴당 64달러 선을 위협하는 등...
277,2020.01.06.,유가 급등 공포에 항공주 '경착륙'…미국·이란 전운 고조,최근 국제유가 급등에 따라 항공유가 우상향 추세를 나타내면 항공사 실적이 타격을 입을 것이란 우려가 관련주 발목을 잡은 것으로 풀이된다. 지난 3일 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부텍사스원유(WTI)는...
278,2020.01.04.,미국-이란 위기고조에 국제유가·금값 급등,미국과 이란의 긴장이 고조되자 국제유가와 금값이 크게 올랐다. 미국이 이란 군부 실세인 거셈 솔레이마니 쿠드스군(이란혁명수비대 정예군) 사령관을 이라크 바그다드에서 공습으로 살해한 데 대해 이란이...
279,2020.01.03.,美공습에 이란 군 최고사령관 사망…국제유가ㆍ금융시장 불안,중동 정세에 대해 불안감이 확산하면서 국제유가가 하락했고 금융시장도 불안한 모습을 보였다. 로이터통신 등 외신에 따르면 현지시간 3일 새벽 미군의 공습으로 가셈 솔레이마니 쿠드스군(이란혁명수비대 정예군)...
280,2020.01.06.,"국제유가, 배럴당 70달러 돌파…""상승세 장기화 가능성 낮아""",미국과 이란 간 갈등으로 중동 지역의 긴장이 고조되면서 국제유가가 배럴당 70달러를 돌파했다. 원자재 전문가들은 단기적으로 국제유가 상승이 이어질 수 있겠으나 이란과 미국이 전면전에 나설 가능성이 낮아...
281,2020.01.07.,업황부진 항공업계…중동발 유가급등에 실적 ‘빨간불’,"국제유가가 크게 오를 조짐을 보이면서 가뜩이나 어려운 항공업계는 걱정이 이만저만이 아닙니다. 지난해 미중 무역전쟁과 일본 수출규제로 직격탄을 맞았는데, 올 1분기 실적개선에도 다시 빨간불이 켜졌습니다...."
282,2020.01.07.,국제유가 '이란 위기' 속 강보합…금값 6년여만 최고치 기록,원유시장 투자자들이 위기 상황 속 이란의 대응에 주목하고 있는 가운데 국제유가가 강보합세를 보였습니다. 현지시간으로 6일 뉴욕상업거래소에서 2월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 1배럴에...
283,2020.01.08.,7일 국제유가 하락,"34달러에 마감됐다. 한국석유공사는 7일 국제유가는 중동 불안감 후퇴, 미 달러화 가치 상승 등의 영향으로 하락했고, 12월 OPEC 원유생산 감소, 지난주 미 원유재고 감소 추정 등은 하락폭을 제한했다고 전했다."
284,2020.01.07.,국제유가 '이란 위기' 속 강보합…금값 6년여만의 최고치,국제유가는 현지시간으로 오늘(6일) 강보합세를 보였습니다. 이날 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부 텍사스산 원유(WTI)는 배럴당 0.4%(0.22달러) 상승한 63.27달러에 거래를 마쳤습니다. 런던 ICE...
285,2020.01.09.,[특징주]유가 하락에 석유화학주 급락,도널드 트럼프 미 대통령이 군사력 사용을 원치 않는다고 발언하며 원유 공급에 대한 불안 심리가 해소됐다 앞서 석유화학주들은 이란 발 중동 리스크에 국제유가가 급등하면서 며칠간 상승세를...
286,2020.01.07.,"이란사태로 꿈틀대는 유가..항공업계, 앞으로 한 달이 변수",미국의 이란 장성 암살로 중동 지역의 지정학적 위기가 고조되면서 국제유가에 실적이 좌지우지되는 항공업계도 촉각을 곤두세우고 있다. 7일 한국석유공사 오피넷 등에 따르면 국제유가는 지난 5일(현지시각)...
287,2020.01.04.,"국제유가, 美-이란 충돌 우려에 3%대↑···금값도 '껑충'",국제유가가 미국과 이란 간 긴장이 일촉즉발의 위기로 치달으면서 급등했다. 금값도 뛰었다. 3일(현지시간) 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 3.1%(1.87달러) 뛴 63....
288,2020.01.08.,"국제유가, 4거래일 만에 숨고르기…WTI 0.9%↑",이투데이=변효선 기자 | 국제유가가 7일(현지시간) 4거래일 만에 숨 고르기에 돌입했다. 이날 뉴욕상업거래소(NYMEX)에서 거래되는 2월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.9%(0.57달러) 내린 62....
289,2020.01.05.,"[포토]미국의 이란 공습, 국제유가 요동","미국의 이란 공습으로 중동 긴장이 최고조에 달하면서 국제유가가 요동치는 가운데 5일 오후 서울의 한 주유소가 휘발류 리터당 2,048원, 경유는 1,906원에 판매하고 있다. 이영훈"
290,2020.01.05.,"[포토]미국의 이란 공습, 국제유가 요동","미국의 이란 공습으로 중동 긴장이 최고조에 달하면서 국제유가가 요동치는 가운데 5일 오후 서울의 한 주유소가 휘발류 리터당 2,048원, 경유는 1,906원에 판매하고 있다. 이영훈"
