,날짜,제목,요약
820,2021.08.04.,험난해진 물가 2% 사수…밥상물가 들썩이고 재난금 변수까지,계속 오르는 국제유가도 부담스럽다. 석유수출국기구(OPEC) 회원국과 10개 주요 산유국으로 구성된 OPEC 플러스(OPEC+)의 산유량 합의가 지연되면서 지난 7월 두바이유는 배럴당 72.9달러로 1년 새 70% 가까이 올랐다. 이...
821,2021.08.07.,[위크리뷰]강도 더 세진 ‘탄소중립 시나리오’…완벽한 ‘넷제로’ 담은 탄중...,"고공행진을 이어가고 있는 국제유가 영향으로 휘발유(19.3%)·경유(21.9%) 등 공업제품 물가도 같은 기간 2.8% 뛰었다. 서비스 물가는 1.7%, 그간 마이너스를 기록했던 전기·수도·가스 물가는 0.3% 상승했다. 지난해 7월..."
822,2021.08.07.,전국 휘발윳값 14주 연속 상승... 오름폭은 다소 둔화,지난주 오름세를 보이던 국제유가는 이번 주 감소세를 보였다. 국내로 수입하는 원유의 기준이 되는 두바이유 평균 가격은 1.7달러 내린 배럴당 71.3달러를 기록했다. 국제 휘발유 가격은 1.9달러 내린 배럴당 81....
823,2021.08.06.,고용보고서 발표 앞두고 다우 0.78%↑ [데일리 국제금융시장],국제유가는 중동 긴장 고조와 반발 매수세에 상승했다. 이날 뉴욕상업거래소의 9월물 서부텍사스산원유(WTI) 가격은 전날보다 94센트(1.38%) 오른 배럴당 69.09달러에 거래를 마감했다. WTI 가격은 3거래일 연속...
824,2021.08.03.,57% 오른 ‘金卵’·20% 오른 ‘金油’…폭염에 고물가 겹쳐 이중고,■ 소비자물가 4개월째 고공행진 계란값 4년만에 가장 큰 폭 올라 마늘 45.9%·고춧가루 34.4%↑ 국제유가 연동 공업제품 2.8%↑ 추석 앞두고 장바구니 물가 비상 유례 없는 폭염 속에 물가 급등까지 겹치면서 국민의...
825,2021.08.03.,“물가 상방압력 지속 확대될 가능성”…기재부 ‘인플레 경계감’ 대폭 상향,9년 1개월 만에 최대 상승폭인 2.6% 상승한 5월 소비자물가지수가 발표된 지난 6월 2일 홍 부총리는 “지난해 5월 급락한 국제유가와 (낮은)물가 상승률에 따른 기저효과 때문”이라며 “최근 물가 오름세를 주도한 기저효과...
826,2021.08.03.,여름 휴가철 휘발유 수요에 정제마진 회복…정유사 숨통 트이나,"정유사들은 올해 상반기 국제유가 상승 덕분에 일시적인 재고 수익을 올렸지만, 장기적으로 수익을 창출할 수 있는 정제마진 개선을 고대해 왔다. 업계는 하반기에는 코로나19 백신 보급과 경제 회복이 가속화 하면서..."
827,2021.08.08.,"사우디 아람코, 순이익 53.8조원 기록…코로나 이전 수준 회복",최근 국제유가 폭락 속에 주가가 폭락하는 가운데 아람코는 11일 에너지부의 지시에 따라 산유량을 하루 1200만 배럴에서 1300만 배럴로 100만 배럴 늘린다고 발표했다.
828,2021.08.07.,[세종풍향계] 靑 ‘추석물가’ 동원령…경제부처에선 ‘행정지도 스트레스’ ...,"연료비연동제에 따라 국제유가 상승분을 반영해 전기료를 올려야 함에도, 물가안정 등을 이유로 올해 3분기 연속 전기료를 동결해왔는데, 4분기 전기요금을 두고서도 ‘동결론’이 나오고 있기 때문이다. 물가에 가중치가..."
829,2021.08.04.,"SK이노, 상반기 배터리 매출 첫 1조 돌파…분할로 '퀀텀점프'",석유사업의 2분기 영업이익은 정제마진 하락과 국제유가 상승폭 축소로 1분기보다 1830억원 감소한 2331억원을 기록했다. 화학사업 영업이익은 전 분기 대비 496억원 증가한 1679억원을 거뒀다. 북경 SK타워 매각에 따른...
830,2021.08.03.,기름값 20%↑ 달걀값 57%↑...물가 넉달째 2%대 뜀박질,"기상악화에 따른 농작물 작황 부진, 산란계 감소 여파로 농축산물 가격이 10% 가까이 오르고, 국제유가 상승으로 석유류 가격이 약 20% 뛴 영향이 컸다. 정부는 앞으로 기저효과 완화로 물가 오름폭이 점차 작아질..."
831,2021.08.05.,뛰고 또 뛰는 '미친 물가'…전기·가스요금까지 오른다?,전기·가스 요금에 직접적인 영향을 주는 국제유가가 큰 폭으로 오르고 있어서다. 공공요금을 결정하는 정부는 고민에 빠졌다. 국회입법조사처는 지난해 도입된 전기요금 연료비 연동제가 물가상승을 부추길 수 있다고...
832,2021.08.09.,"'매출원가율 지속 증가' 형지엘리트 ""신사업·신규 브랜드 출시 검토 中""",형지엘리트 관계자는 “신종 코로나바이러스 감염증(코로나19) 여파로 국제 유가가 상승하면서 폴리에스터 원료 및 글로벌 면화 가격이 올랐다”고 말했다. 지난 5일 런던 국제선물거래소(ICE)에서 거래되고 있는...
833,2021.08.07.,"뉴욕증시, 고용 훈풍에 다우·S&P500 최고 마감",이날 국제유가는 하락했다. 뉴욕상업거래소(NYMEX)에서 9월물 서부 텍사스산 원유(WTI)는 전 거래일 대비 0.81달러(1.2%) 하락한 배럴당 68.28달러에 마감했다. 런던 ICE선물거래소의 10월물 브렌트유는 1달러(1.40...
834,2021.08.04.,"SK이노베이션, 윤활유-배터리 견인… 3년 만에 반기 영업익 1조","4일 SK이노베이션은 2분기 잠정실적 발표를 통해 국제유가 및 석유화학 제품 가격 상승, 배터리 판매 실적 호조로 2분기 매출액이 전분기 9조2397억원에 비해 20.3% 증가한 11조1196억원을 기록했다고 공시했다. 2분기..."
835,2021.08.04.,"SK이노, 상반기 ‘배터리 매출 1조’ 첫 돌파...분할로 ‘퀀텀점프’",석유사업의 2분기 영업이익은 정제마진 하락과 국제유가 상승폭 축소로 1분기보다 1830억원 감소한 2331억원을 기록했다. 화학사업 영업이익은 전 분기 대비 496억원 증가한 1679억원을 거뒀다. 북경 SK타워 매각에 따른...
836,2021.08.05.,[원유마감]WTI 3% 급락…美 재고 급증에 2주만에 최저,국제유가가 3거래일 연속 내려 2주 만에 최저로 밀렸다. 4일(현지시간) 미국 서부텍사스원유(WTI) 9월 인도분 선물은 전장 대비 2.41달러(3.24%) 급락해 배럴당 68.15달러를 기록했다. 북해 브렌트유 10월물 역시 2.03달러...
837,2021.08.07.,전국 휘발유 가격 14주째 상승세 이어가…상승폭은 둔화,지난주 상승세를 보이던 국제유가는 이번 주 하락세를 보였다. 한국으로 수입하는 원유의 기준이 되는 두바이유 평균 가격은 1.7달러 내린 배럴당 71.3달러를 기록했다. 국제 휘발유 가격은 1.9달러 내린 배럴당...
838,2021.08.05.,탈원전에 멍들고 코로나19 직격탄까지…위기의 공기업들,발전 자회사들은 국제 유가 하락의 영향으로 지난해 적자 전환됐는데 기존의 화석 연료 중심의 에너지 생산에서 친환경 에너지로 전환하기 위한 설비 투자를 확대해야 하는 상황이다. 공기업 부채 544조원…미래...
839,2021.08.07.,경기도 7월 소비자물가 2.8% 상승…두 달만에 또 최고치,계속되는 폭염으로 농축산물 가격이 폭등하고 국제유가 영향에 따른 기름값 상승으로 수출·입 비용도 오르는 등 복합적인 요인에 따라 소비자물가가 지속적으로 오름세를 보인다는 것이 통계청의 설명이다....
840,2021.08.03.,하반기엔 안정된다더니…7월 물가도 `고공행진`,휘발유와 경유가 20%대 상승률을 기록하는 등 국제유가 급등이 물가상승을 부추겼습니다. 집세는 1.4% 상승해 2017년 11월 이후 가장 높은 상승률을 보였습니다. 하반기에는 물가가 점차 안정화 될 거라는 정부의 예상이...
841,2021.08.06.,"'살인 인플레' 베네수엘라, 3년 만에 또 화폐개혁...'0' 6개 뺀다",베네수엘라는 오일 머니 부국 지위를 누리다 국제유가 하락과 국영 석유기업의 부실 운영 등으로 8년 연속 경기침체가 이어지고 있으며 살인적인 초인플레이션도 4년째 나타나고 있습니다. 이로 인해 시민들은 장을...
842,2021.08.08.,'기름값 폭등' 제주 3년만에 휘발유 1ℓ 1700원 넘어,이후 국제유가 수급조절과 경제회복에 대한 기대감으로 재차 1700원까지 치솟았다. 2020년 5월 1리터당 1125원대로 떨어졌던 제주지역 경유 판매가격도 8일 기준 1501.03원으로 치솟으면서 2018년 11월 이후 2년9개월...
843,2021.08.06.,"뉴욕증시, 고용 회복에 최고치 경신...아메리카항공 7.5%↑ [출근전 꼭 글로벌...","[국제유가] ■ 중동 긴장·낙폭 과대에 반등 뉴욕 유가는 중동에서의 긴장이 고조되고, 3거래일 연속 하락한 데 따른 반발 매수세로 상승했다. 현지시간 5일 뉴욕상업거래소에서 9월물 서부텍사스산원유(WTI) 가격은..."
844,2021.08.04.,"SK이노, 2분기 연속 5천억대 영업익 순항…배터리 분사 결정","SK이노베이션이 상반기 내내 분기마다 5000억원 이상의 영업이익을 이어가며 지난해 국제유가 급락, 코로나19 대유행으로 인해 빚어진 부진의 터널을 빠져나와 안정궤도에 오른 모습을 보였다. 순이익도 올 1분기..."
845,2021.08.05.,실망스러운 고용지표에 다우 0.92%↓ [데일리 국제금융시장],국제유가는 델타변이 우려에 하락했다. 이날 뉴욕상업거래소의 9월물 서부텍사스산원유(WTI) 가격은 전날보다 2.41달러(3.4%) 하락한 배럴당 68.15달러에 거래를 마쳤다. WTI 가격이 종가 기준 70달러 아래로 떨어진...
846,2021.08.04.,물가 뛰는데 전기요금까지?...내년 3월 대선 앞두고 올릴까 말까,전기·가스 요금에 직접적인 영향을 주는 국제유가가 큰 폭으로 오르고 있어서다. 공공요금을 결정하는 정부는 고민에 빠졌다. 국회입법조사처는 지난해 도입된 전기요금 연료비 연동제가 물가상승을 부추길 수 있다고...
847,2021.08.05.,"뉴욕증시, 기업 실적 호조에 상승 출발","범유럽지수인 STOXX600지수는 0.29%가량 상승 중이다. 국제 유가는 올랐다. 9월물 서부텍사스산원유(WTI) 가격은 전장보다 0.37% 오른 배럴당 68.39달러에, 10월물 브렌트유 가격은 0.31% 상승한 배럴당 70.60달러에 거래됐다."
848,2021.08.01.,7월 수출 ‘554억달러’···65년 무역 역사상 최고치,"수출이 최고치 행진을 이어가고 있지만, 국제유가 등 원자재 값 급등으로 수입액도 빠르게 늘고 있다는 점은 여전히 부담 요인이다. 문승욱 산업부 장관도 “(코로나19) 변이 바이러스 확산, 수출입 물류 애로, 부품..."
849,2021.08.07.,"뉴욕증시, 혼조 마감 다우·S&P↑… WTI 68.28달러",국제유가는 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 9월물 서부텍사스산원유(WTI) 가격은 전 거래일 대비 81센트(1.2%) 떨어진 배럴당 68.28달러에 장을 마감했다. 유가는 최근 들어 중국과 일본 등에서 신종...
850,2021.08.10.,[뉴욕증시 마감] 다시 살아난 코로나 공포 다우·S&P500 하락-나스닥은 강보합...,"국제유가 하락세 속에 석유메이저 엑손모빌과 셰브론이 각각 1.2%, 1.7% 하락했고, 다이아몬드백 에너지는 3.5% 급락했다. 델타변이 확산세에 대한 우려로 크루즈, 항공업종도 다시 하락세로 돌아섰다. 노르웨이..."
851,2021.08.06.,"수요감소 직격, SK가스 2Q 영업익 20% 줄었다",국제유가가 지속적으로 상승하고 이에 따라 LPG 가격도 오르며 매출 볼륨이 커졌다. 다만 수익 개선으로 이어지지는 못했다. 올 초부터 국제유가가 지속적으로 올랐다. LPG 국제 가격도 지속적으로 상승했다. 국내...
852,2021.08.05.,"국제유가, 미국 원유재고 증가 등 영향 하락-WTI 배럴당 70달러선 밑으로",국제금값 약달러 등 영향 강보합세 국제유가는 4일(현지시간) 신종 코로나바이러스 감염증(코로나19) 델타 변이 확산과 미국 원유재고 증가 등 영향으로 하락했다. 유가는 3거래일 연속 하락세를 나타냈다. 이날...
853,2021.08.03.,7월 소비자물가 2.6%↑…4개월 연속 2%대 오름폭,"국제유가 상승이 지속되면서 석유류 가격도 19.7% 올랐다. 지난 2분기만 해도 배럴 당 60달러대에서 멈출 것으로 예측됐던 유가는 두바이유 기준으로 지난달 72.9달러를 기록했다. 이에 따라 휘발유는 19.3%, 경유는 21.9..."
854,2021.08.09.,[이진우의 주간증시] 제 2의 ‘밈주식’ IPO…카카오뱅크 진입 VS 탈출?,"- 달러화, 매파 연준 행보 뒷받침한 고용 호전에 급등 - 환율, 소폭 하락하며 움직임 제한..15거래일래 최저 Q. 국제유가와 원자재 동향도 한번 짚어주신다면요? (자세한 내용은 동영상을 시청하시기 바랍니다.)"
855,2021.08.02.,한 그릇 끓여먹는데 12% 급등했다…눈물의 '물가라면',이날 한국은행에 따르면 6월 국내공급물가지수는 국제유가 급등 여파에 전년 동기 대비 8.6% 급등했다. 2011년 10월(8.9%) 이후 10여 년 만에 최대 상승률이다. 국내공급물가지수는 국내에 출하되거나 수입되는 상품...
856,2021.08.04.,물가냐 경기냐.. 한은 금리 인상 고민,"공업제품 가운데서는 국제유가 급등 영향으로 휘발유 가격이 19.3% 뛰었고, 빵값도 5.9% 상승했다. 집값 상승세도 가파르다. KB국민은행 월간 주택가격 동향에 따르면 올해 상반기 전국 아파트값은 9.97% 상승하며 지난해..."
857,2021.07.31.,전국 주유소 휘발유 가격 13주 연속 상승…ℓ당 평균 1천641원,지난주 잠시 하락세를 나타냈던 국제유가는 이번 주 다시 상승세로 전환했다. 한국으로 수입하는 원유의 기준이 되는 두바이유 평균 가격은 1.8달러 오른 배럴당 72.8달러를 기록했다. 국제 휘발유 가격은 3.2달러...
858,2021.08.03.,美·中 제조업 경기 둔화‥Fed 이사는 10월 테이퍼링 시행 예상,경기 둔화 우려는 국제유가와 미국 증시도 끌어내렸다. 2일(현지시간) 미 공급관리협회(ISM)는 7월 제조업 구매관리자지수(PMI)가 59.5였다고 발표했다. 이는 6월의 60.6에 못 미친 것은 물론 다우존스 집계 예상치 60....
859,2021.08.04.,"계란 한판 9천원?…공정위 담합 경고, 부총리는 현장에",하반기엔 폭염과 태풍 등 농축수산물 가격 상승 요인과 국제유가 등 원자재 가격 추가 상승 리스크도 상존한다. 여기다 올 가을 연료비 상승으로 인한 전기료 인상 가능성도 있어 추가적 물가상승 압력으로 작용할...
860,2021.08.04.,"뉴욕증시, 민간 고용 부진 속에 혼조 출발","38%가량 상승 중이다. 국제 유가는 하락했다. 9월물 서부텍사스산원유(WTI) 가격은 전장보다 3.12% 하락한 배럴당 68.36달러에, 10월물 브렌트유 가격은 2.44% 떨어진 배럴당 70.64달러에 거래됐다."
861,2021.08.05.,"[생생경제] 사상초유의 폭염, 전기요금 누진제까지...전기요금 괜찮을까?","즉 우리가 주요소에 가면 국제유가가 올라가면, 휘발유, 경유 가격표도 이제 가격이 올라가고요. 그리고 국제 유가가 떨어지면, 휘발유 경유 가격도 떨어진 가격표로 게시를 하고 있습니다. 그렇듯이 전기를 생산하는 것에..."
862,2021.08.06.,"뉴욕증시, 기업 실적 호조에 상승 출발","국제 유가는 올랐다. 9월물 서부텍사스산원유(WTI) 가격은 전장보다 0.37% 오른 배럴당 68.39달러에, 10월물 브렌트유 가격은 0.31% 상승한 배럴당 70.60달러에 거래됐다. ysyoon@yna.co.kr 본 기사는 인포맥스 금융정보..."
863,2021.08.05.,"뉴욕증시, 민간고용지표 부진에 혼조···다우 0.92% 하락","국제 유가는 하락했다. 9월물 서부텍사스산원유(WTI) 가격은 전장보다 3.12% 하락한 배럴당 68.36달러에, 10월물 브렌트유 가격은 2.44% 떨어진 배럴당 70.64달러에 거래됐다."
864,2021.08.06.,"뉴욕증시, 긍정적 고용 지표에 혼조세로 출발","16%가량 상승 중이다. 국제 유가는 하락했다. 9월물 서부텍사스산원유(WTI) 가격은 전장보다 0.51% 하락한 배럴당 68.74달러에, 10월물 브렌트유 가격은 0.21% 떨어진 배럴당 71.15달러에 거래됐다."
865,2021.08.10.,"미국증시 다우존스 지수 하락...쉐브론 하락, 월마트는 상승","미국 경제방송 CNBC는 ""델타 바이러스 확산 속 국제 유가 급락, 로젠그렌 보스턴 연방준비은행총재의 올 가을 테이퍼링(자산매입 축소) 시작 필요성 언급 등이 뉴욕증시에서 주목받았다""고 전했다. 이날..."
866,2021.08.04.,여름 휴가철에 휘발윳값 13주 연속 상승…2천원 시대 오나,"국제유가가 치솟으며 전국 주유소의 휘발유 가격은 13주 연속 오름세입니다. 평균 가격은 리터당 1,641원으로 지난 2018년 11월 이후 최고치입니다. 휘발유 수요가 늘며 정유사들의 정제마진도 지난해 3월 이후 최고..."
867,2021.08.03.,농축산물·기름값·집세 다 올랐다…소비자물가 넉달째 2%대 상승,"작황 부진, 산란계 감소 여파로 농축산물 가격이 10% 가까이 올랐고, 국제유가 상승으로 석유류 가격이 약 20% 뛴 영향이 컸다. 통계청이 2일 발표한 '2021년 6월 소비자물가 동향'에 따르면 지난달 소비자물가지수는..."
868,2021.08.07.,"뉴욕증시, 긍정적 고용 지표에 혼조세로 출발","국제 유가는 하락했다. 9월물 서부텍사스산원유(WTI) 가격은 전장보다 0.51% 하락한 배럴당 68.74달러에, 10월물 브렌트유 가격은 0.21% 떨어진 배럴당 71.15달러에 거래됐다. ysyoon@yna.co.kr 본 기사는 인포맥스 금융정보..."
869,2021.08.05.,"[올댓차이나] 홍콩 증시, 중국 규제강화 우려에 반락 마감...H주 1.3%↓","국제유가 약세 여파로 중국석유천연가스는 2.43%, 중국석유화공 0.55%, 광학부품주 순위광학 0.95%, 중국 통신주 중국롄퉁 0.92% 내렸다. 반면 마카오 카지노주 진사중국은 2.97%, 인헝노락 2.35%, 훠궈주 하이디라오..."
870,2021.08.03.,근원물가도 1.7% 올라 '4년來 최고'···인플레 먹구름 짙어진다,"국제 유가 상승세 지속으로 휘발유(19.3%), 경유(21.9%), 자동차용 LPG(19.2%)가 모두 높은 상승률을 보였다. 집세는 1.4% 상승해 2017년 11월(1.4%) 이후 가장 많이 올랐다. 전세는 2.0%, 월세는 0.8%의 상승률을 기록했다. 여름휴가..."
871,2021.08.01.,7월 수출 554억달러...65년 무역 역사상 최대 기록 갈아치웠다,특히 석유화학과 석유제품은 국제유가 상승으로 50%를 넘어서는 큰 폭의 증가세를 나타냈다. 품목별로 보면 △반도체 39.6% △일반기계 18.4% △석유화학 59.5% △자동차 12.3% △철강 41.5% △석유제품 73% △차부품 35...
872,2021.08.06.,"국제유가, 중동 긴장고조 등 영향 상승…WTI 1%대 올라",국제금값 달러강세에 하락 국제유가는 5일(현지시간) 중동지역 긴장고조와 반발 매수세 유입 등 영향으로 상승했다. 이날 로이터통신 등 외신들에 따르면 뉴욕상업거래소에서 서부텍사스산중질유(WTI) 9월물 가격은...
873,2021.08.05.,"뉴욕증시, 민간고용 실망 혼조 마감…로빈후드 50% 급등 [출근전 꼭 글로벌브...",[국제유가] ■ 예상밖 원유재고 증가…WTI 70달러 밑돌아 현지시간 4일 국제유가는 전거래일 대비 배럴당 3.4% 내린 68.15달러에 거래를 마쳤다. 지난달 20일 이후 처음 배럴당 70달러 아래로 내려왔다. 이날 원유시장은...
874,2021.08.06.,빗나간 물가예측...정부가 자초한 `신뢰추락`,"5월 소비자물가가 2.6%나 올라 9년 만에 가장 크게 뛰면서 인플레이션 우려가 커지자, 하반기엔 농축수산물 가격이 안정되고 국제유가도 떨어질테니 물가가 내릴거라고 전망한 겁니다. 하지만 이같은 예측은 빗나갔습니다...."
875,2021.08.10.,[이슈 돋보기] '파업 위기' HMM…극적 타결 가능성은?,해상 물동량 확대와 국제 유가의 변동 Q. 국내 해운주 호황기 지속될까? A. 내년까지 글로벌 경기회복 기대감 지속 A. 수출물량 확대·항구적체로 운임가 상승 인사이트케이 배종찬 소장 by 매일경제TV
876,2021.08.07.,전국 주유소 휘발유 가격 14주 연속 상승...서울 ℓ당 1천729.3원,지난주 상승세를 보이던 국제유가는 이번 주 하락세를 기록했다. 한국으로 수입하는 원유의 기준이 되는 두바이유 평균 가격은 1.7달러 내린 배럴당 71.3달러를 기록했다. 국제 휘발유 가격은 1.9달러 내린 배럴당...
877,2021.08.04.,치솟는 물가와 집값…금리 인상 압력 가중,"공업제품 가운데서는 국제유가 급등 영향으로 휘발유 가격이 19.3% 뛰었고, 빵값도 5.9% 상승했다. 집값 상승세도 가파르다. KB국민은행 월간 주택가격 동향에 따르면 올해 상반기 전국 아파트값은 9.97% 상승하며 지난해..."
878,2021.08.06.,[굿모닝증시] '어게인 3300',"그는 이어 ""국제 유가와 시장 금리가 상승한 점도 위험자산 선호 심리가 높아진 것으로 해석된다""며 ""금일 코스피는 0.5% 내외 상승 출발 후 경기 민감주 중심으로 상승하며 3300에 도전할 것으로 전망된다""고..."
879,2021.07.29.,[원자재시황] 美 원유재고 감소에 상승세..WTI 1%↑,국제유가는 미국의 원유재고가 예상보다 크게 줄었다는 소식에 상승했다. 28일(현지시간) 뉴욕상업거래소에서 9월물 서부텍사스산원유(WTI) 가격은 전 거래일보다 74센트(1%) 오른 배럴당 72.39달러에 거래를 마쳤다....
880,2021.07.29.,[원자재시황] 美 원유재고 감소에 상승세..WTI 1%↑,국제유가는 미국의 원유재고가 예상보다 크게 줄었다는 소식에 상승했다. 28일(현지시간) 뉴욕상업거래소에서 9월물 서부텍사스산원유(WTI) 가격은 전 거래일보다 74센트(1%) 오른 배럴당 72.39달러에 거래를 마쳤다....
881,2021.08.03.,[종합] 7월 소비자물가 2.6% 상승…4개월 연속 2%대 기록,농축수산물이 10% 가까운 상승률을 보였고 국제유가 상승도 영향을 미친 것으로 나타났다. 통계청이 3일 발표한 '2021년 7월 소비자물가동향'에 따르면 지난달 소비자물가지수는 107.61로 지난해 같은 기간보다 2.6...
882,2021.08.04.,델타변이 우려에도 다우 0.8% 상승 [데일리 국제금융시장],국제유가는 수요 축소 우려에 하락했다. 이날 뉴욕상업거래소의 9월물 서부텍사스산원유(WTI) 가격은 전날보다 70센트(0.98%) 하락한 배럴당 70.56달러에 거래를 마쳤다. #기자페이지를 구독하시면 미국 경제와...
883,2021.08.04.,"""역시 믿을 건 기업 실적뿐""…델타 확산에도 뛴 美 증시 [조재길의 지금 뉴욕...",다만 국제 유가는 바이러스 확산에 따른 수요 둔화 우려가 끝까지 유지되면서 하락 마감했습니다. 9월물 서부텍사스원유(WTI) 가격은 전날 대비 0.98% 하락한 배럴당 70.56달러로 장을 마쳤습니다. ▶코로나 확산 속도...
884,2021.07.31.,전국 휘발유 가격ℓ당 평균 1천641원…13주 연속 상승,"지난주 잠시 하락세를 보였던 국제유가는 이번 주 다시 상승세로 전환했습니다. 한국으로 수입하는 원유의 기준이 되는 두바이유 평균 가격은 1.8달러 오른 배럴당 72.8달러를 기록했습니다. 석유공사는 ""미국..."
885,2021.08.04.,[원유마감]WTI 1% 하락…코로나19 확산에 수요 위축 우려,국제유가가 2거래일 연속 하락했다. 3일(현지시간) 미국 서부텍사스원유(WTI) 9월 인도분 선물은 전장 대비 70센트(0.98%) 내려 배럴당 70.56달러를 기록했다. 북해 브렌트유 10월물은 48센트(0.66%) 하락해 배럴당 72.41달러로...
886,2021.08.04.,"""57% 오른 계란값, 45.9% 오른 마늘값"" 치솟는 물가에...민생 '삼중고'","국제유가가 고공 행진하면서 공업제품 가격은 2.8%나 상승했다. 특히 올해 7월 석유류 가격이 19.7%나 올라 가계의 부담을 늘리고 있다. 가공식품 가격도 1.9% 상승했다. 경유는 21.9%, 휘발유는 19.3%, 자동차용 LPG는 19.2..."
887,2021.08.06.,"""코로나 괜찮다"" 여행주↑...S&P '사상최고'[뉴욕마감]",런던 ICE 선물거래소에서 오후 10시9분 기준 국제유가의 기준물인 10월분 북해산 브렌트유는 배럴당 1.19% 오른 71.22달러를 기록 중이다. 금 가격은 내렸다. 이날 뉴욕상품거래소에서 12월 인도분 금 가격은 전...
888,2021.08.03.,원자재發 무역흑자 ‘반토막’...사상 최대 수출에도 4% 성장 ‘흔들흔들’,"한국은행은 JP모건 등의 전망을 활용해 원유 수급불균형이 지속되면서 국제유가 상승세가 당분간 유지될 것이라고 내다봤다. 유가 상승으로 인한 수입액 증가, 교역조건 악화, 무역수지 흑자 감소 등의 악순환이..."
889,2021.08.07.,[원유마감]WTI 1%↓…주간 낙폭 7%로 9개월 만에 최대,미국 원유시추설비/사진=뉴스1국제유가가 하루 만에 다시 하락했다.6일(현지시간) 미국 서부텍사스원유(WTI) 9월 인도분 선물은 전장 대비 81센트(1.17%) 내려 배럴당 68.28달러를 기록했다.북해 브렌트유 10월물은...
890,2021.08.07.,14주 연속 휘발유 가격 상승세…리터당 1645.1원,9원이다. 국제유가는 지난주 상승세를 보였지만 이번주는 하락세를 보였다. 한국으로 수입하는 원유의 기준이 되는 두바이유는 평균가격이 1.7달러 하락한 배럴당 71.3달러를 기록했다. 파이낸셜투데이
891,2021.08.05.,"[올댓차이나] 홍콩 증시, 반락 출발 후 주력주 매수에 '출렁'...H주 0.19%↓","반면 국제유가 하락 여파로 중국석유천연가스, 중국석유화공, 중국해양석유는 떨어지고 있다. 스포츠 용품주 안타체육과 부동산 관리주 비구이위안 복무, 중국 통신주 중국롄퉁, 중국이동 역시 내리고 있다...."
892,2021.08.07.,전국 휘발유 가격 14주 연속 상승...상승폭은 둔화,"지난주 상승세를 보이던 국제유가는 이번 주 하락세로 돌아섰습니다. 국내 수입 원유의 기준이 되는 두바이유 평균 가격은 1.7달러 내린 배럴당 71.3달러를 기록했고, 국제 휘발유 가격은 1.9달러 내린 배럴당 81...."
893,2021.07.31.,전국 주유소 휘발유 가격 13주 연속 상승,지난주 잠시 하락세를 나타냈던 국제유가는 이번 주 다시 상승세로 전환했다. 한국으로 수입하는 원유의 기준이 되는 두바이유 평균 가격은 1.8달러 오른 배럴당 72.8달러를 기록했다. 국제 휘발유 가격은 3....
894,2021.08.06.,코스피 상승 지속.. 코스닥 하락 반전,"서상영 미래에셋증권 미디어콘텐츠부 연구원은 ""전날 미 증시가 상승했고, 국제 유가와 시장 금리가 상승해 위험자산 선호 심리가 높아진 것으로 해석된다""고 분석했다. 한지영 키움증권 연구원은 ""한국 증시는..."
895,2021.08.03.,AI·폭염에 치솟은 밥상 물가..멀어지는 정부 목표,"국제유가 상승세가 지속되면서 경유, 휘발유 가격도 많이 올랐다. 여기에 전기·수도·가스 가격이 상승세로 전환했고, 개인서비스 가격 상승 폭이 확대되면서 전체 물가를 끌어올렸다. 지출목적별 분류에 따를 때 의류..."
896,2021.08.02.,"'정유' 벗어난 정유 4사, 하반기에도 실적 호조 가능할까",(사진=S-OIL)이는 국제유가가 이전처럼 상승세를 타지 못하며 재고이익이 하락했기 때문이다. 이 때문에 업계에서는 정유사들의 정유 부문 실적이 하반기 더 악화할 수밖에 없다는 전망도 나온다. 석유수출국기구(OPEC)...
897,2021.08.07.,"""고용 좋다, 회복지속"" 다우·S&P '최고치↑'[뉴욕마감]",런던 ICE 선물거래소에서 오후 10시5분 기준 국제유가의 기준물인 10월분 북해산 브렌트유는 배럴당 0.96달러(1.35%) 내린 70.33달러를 기록 중이다. 금 가격은 내렸다. 이날 뉴욕상품거래소에서 12월 인도분 금 가격은 전...
898,2021.08.04.,천정부지로 치솟는 물가·집값…'진퇴양난' 한국은행,통계청은 작년에 물가가 낮아 나타났던 기저 효과가 걷히면서 하반기 물가는 안정될 것으로 예상하지만 국제 유가 움직임이나 정부의 추경 진행 등에 따라 물가 상승이 유발될 수 있습니다. 이에 성태윤 연세대 경제학부...
899,2021.08.04.,올해 소비자물가 상승률(물가안정목표치) 2% 넘어서나,계란 등 농축수산물 상승세에 국제유가도 고공행진 '하반기엔 안정될 것' 장담하던 정부도 '우려'로 선회 정부가 연간 물가안정목표치인 '2%'를 지켜낼 수 있을까. 현재로서는 2% 안팎에서 관리될 가능성이 높다는 의견이...
900,2021.08.04.,올해 소비자물가 상승률(물가안정목표치) 2% 넘어서나,계란 등 농축수산물 상승세에 국제유가도 고공행진 '하반기엔 안정될 것' 장담하던 정부도 '우려'로 선회 정부가 연간 물가안정목표치인 '2%'를 지켜낼 수 있을까. 현재로서는 2% 안팎에서 관리될 가능성이 높다는 의견이...
