,날짜,제목,요약
496,2019.06.14.,"중동 위기에도 뉴욕증시, 소폭 상승 마감…국제유가 장중 4%대↑",중동 위기에 국제유가가 장중 4%대 급등하기도 했다. 13일(미국시간) 뉴욕증권거래소(NYSE)에서 다우존스 30 산업평균지수는 전장보다 101.94포인트(0.39%) 상승한 2만6106.77에 거래를 마쳤다. 기술주 중심의 나스닥...
497,2019.06.14.,[뉴욕마감]유가 상승·디즈니 호재에 사흘 만에 반등,국제유가는 전날 오만해 유조선 2척 피격의 여파로 지정학적 위기가 고조되면서 2%대 오름세를 보였다. 원유 수송로인 걸프 해역으로 이어지는 오만 해상에서 유조선 피격 사건이 발생하면서 '공급 차질' 변수가...
498,2019.06.18.,"국제유가 하향 전환, 항공업계 ‘숨통’",국제유가가 이달 들어 다시 내림세로 전환하면서 항공업계도 다소 숨통이 트일 전망이다. 18일 관련업계에 따르면 17일(현지시간) 뉴욕상업거래소(NYMEX)의 WTI(서부텍사스산원유)는 전일대비 배럴당 0.58달러 하락한 51....
499,2019.06.14.,"[글로벌 아이] 중동 리스크, 무역전쟁보다 덜 무서워···유가 충격도 제한적",하지만 국제유가는 전통적 ‘뇌관’인 중동 상황이 악화하는 와중에도 시장의 예상과 달리 배럴당 50~ 60달러대에서 좀처럼 오르지 않고 있다. 미국이 벌여놓은 또 다른 전선인 중국과의 무역전쟁이 아이러니하게도...
500,2019.06.22.,"국제유가 상승 지속...미국 정유주, 일제히 올라","미국 경제방송인 CNBC에 따르면 이날 국제유가는 전날의 4~5%대 폭등에서 다소 진정되기는 했지만 상승세가 이어졌다. 이날 8월 인도분 WTI(미국 텍사스산 원유) 가격은 배럴당 1.02% 상승한 57.65달러, 북해산 브렌트유..."
501,2019.06.14.,"폼페이오 ""이란, 오만해 유조선 피격사건 책임""...중동위기에 유가 '펄쩍'","중동 지역의 공급 차질 변수가 부각되면서 국제유가는 장중 4%대까지 급등했다. 마이크 폼페이오 미국 국무장관은 13일(현지시간) 국무부에서 브리핑을 열고 ""이란이 이번 공격에 대한 책임이 있다는 것이 미국의 평가""라고..."
502,2019.06.13.,"뉴욕증시, 국제유가 급등 상승 출발",오진우 연합인포맥스 특파원 = 뉴욕증시에서 주요 지수는 13일 중동 오만해에서 발생한 유조선 피습 사건으로 국제유가가 급등한 데 따라 상승 출발했다. 오전 9시 41분(미 동부시간) 현재 뉴욕증권거래소(NYSE)에서...
503,2019.06.21.,"국제유가 급등, 이란의 미국 무인기 격추로 중동정세 불안 커져",국제유가가 크게 올랐다. 이란이 미국 드론을 격추했다는 소식이 전해지면서 국제유가에 영향을 미친 것으로 파악됐다. 20일 뉴욕 상업거래소(NYMEX)에서 서부텍사스산 원유(WTI)는 전날보다 배럴당 3.1달러(5.74%) 상승한...
504,2019.06.13.,"국제유가, 미 원유재고 증가 소식에 WTI 4.0% 폭락",국제유가가 12일(현지시간) 급락했다. 이날 뉴욕상업거래소(NYMEX)에서 7월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 4.0%(2.13달러) 미끄러진 51.14달러에 거래를 마쳤다. 약 5개월 만에 최저 수준이다. 런던...
505,2019.06.12.,"유가 보합, WTI 53.27달러…감산 연장 가능성↑",국제유가는 보합권에 머물렀다. 12일 한국석유공사에 따르면 11일(현지시간) 뉴욕상업거래소(NYMEX)의 WTI(서부텍사스산원유)는 전일대비 배럴당 0.01달러 오른 53.27달러에 거래를 마쳤다. 런던거래소(ICE)의 브렌트(Brent)...
506,2019.06.18.,[국제유가] 美 생산량 증가 전만에 하락…'WTI 51.93달러',뉴데일리 송승근 기자 = 국제유가가 7월 미국 타이트오일(셰일가스 매장 퇴적암층 시추 원유) 생산 증가 소식으로 하락세를 보였다. 18일 한국석유공사에 따르면 17일(현지시각) 뉴욕상업거래소(NYMEX)에서 거래된...
507,2019.06.14.,'유조선 피격'에 유가 급등…美 산유량·수요둔화 탓에 제한적(종합),국제유가가 13일(현지시간) 하루 만에 반등했다. 이날 오만해에서 발생한 유조선 2척에 대한 공격으로 원유 공급에 대한 우려가 유가를 끌어올렸다. 미국과 중국 간 무역 긴장감에 따른 수요 둔화와 미국의 산유량에 대한...
508,2019.06.11.,[국제유가] '미·중 무역분쟁-달러 강세' 영향 속 하락…'WTI 53.26달러',"뉴데일리 송승근 기자 = 국제유가가 미·중 무역분쟁 지속, 미 달러화 강세 영향 속에서 하락했다. 11일 한국석유공사에 따르면 10일(현지시각) 뉴욕상업거래소(NYMEX)에서 거래된 서부텍사스산원유(WTI)는 배럴당 53...."
509,2019.06.13.,"'소비국보다 산유국' 美, 올해 유가 하락장 이끈다","[美, 올해 원유 사상 최대 생산 예정...베네수엘라·이란 제재에도 국제유가 하락세] 올해 미국의 하루 원유 생산량이 사상 최대 규모에 달하는 등 각종 역사를 새로 쓸 것으로 보인다. 이때문에 미국의 제재로 인한..."
510,2019.06.21.,"美 금리인하 기대, 弱달러 촉발..주가·유가 등 자산가격 '고공행진'","국제 유가는 달러 약세와 미국과 이란의 갈등 재료가 맞물리면서 4~5% 급등했다. 서부텍사스산원유(WTI) 선물 가격은 이날 배럴당 56.65달러로 5.4% 뛰었고, 브렌트유는 4.3% 오른 56.65달러를 기록했다.  중동 시간으로..."
511,2019.06.20.,"뉴욕증시,美연준 금리 동결 다우지수 0.15%↑…국제유가 WTI 0.3%↓",국제유가는 금리동결 여파로 소폭 내렸다. 이날 뉴욕상업거래소(NYMEX)에서 7월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.3%(0.14달러) 내린 53.76달러에 장을 마쳤다. 국제 금값도 소폭 내려...
512,2019.06.18.,"[국제유가] 17일 두바이유 ↑, WTI․Brent유 ↓","17일 국제유가는 중동산 두바이유가 상승한 가운데 서부 텍사스산 원유, 북해산 브렌트유는 각각 상승했다. 한국석유공사(사장 양수영)는 서부 텍사스산 원유인 WTI가 전일대비 배럴당 0.58달러 하락한 51...."
513,2019.06.11.,"국제유가 떨어져, 감산연장 합의 이뤄지지 않을 가능성 대두",국제유가가 떨어졌다. 석유수출국기구(OPEC)의 감산 연장 합의가 이뤄지지 않을 가능성이 대두되면서 유가가 하방 압력을 받았다. 10일 뉴욕 상업거래소(NYMEX)에서 서부텍사스산 원유(WTI)는 전날보다 배럴당 0.73달러...
514,2019.06.21.,[국제유가]중동 지역 위기설에 급등세,격추하면서 유가가 치솟았다. 미국과 이란이 군사적 충돌까지 가는 것 아니냐는 우려가 불거진 것이다. 이란은 미국의 무인기가 자국 영공을 침입했다고 주장했지만 미국은 국제 공역에 있었다고 일축했다. 도널드...
515,2019.06.14.,"국제유가, '유조선 피격'에 장중 4%대 올라",국제유가가 13일(현지시간) 중동지역 긴장 고조로 2%대의 상승세를 보였다. 이날 뉴욕상업거래소(NYMEX)에서 7월 인도분 서부 텍사스산 원유(WTI)는 전날보다 2.2%(1.14달러) 오른 52.22 달러에 거래를 마쳤다. 런던 ICE...
516,2019.06.14.,[뉴욕증시] 금리 인하 기대·유가 강세에 상승,"목표주가 상향 스타벅스·비자·P&G·월마트 52주 신고가 넷플릭스, 태블로 최대 고객·디즈니 강세에 하락 지속 英 보리스 존슨 전 외무장관, 총리 선출 1차 표결서 1위 오늘 뉴욕증시, 국제유가 상승에..."
517,2019.06.12.,무역전쟁에 국제유가 급락…경기침체 신호 '0%대 저물가' 오나,- 미국발 무역전쟁로 경기 우려→유가 급락 - 물가상승률 5개월째 0%대..1.1% 상승 전망 불투명 - 유가 하락으로 물가 하방압력 더 커져 [이데일리 김경은 기자] 국제유가 급락세가 심상찮다. 미중 무역전쟁이 격화하면서...
518,2019.06.14.,유조선 피격에 국제유가 급등…공급차질·운송료 할증 우려↑,"뉴욕타임스는 오만해 유조선 피격 사건은 국제유가 상승 요인으로 작용할 것으로 전망했다. 사진=뉴욕타임스 홈페이지 캡처 13일(현지시간) 미국 월스트리트저널, 뉴욕타임스 등은 이번 사건으로 국제유가는 상승할..."
519,2019.06.20.,"국제유가, 미국 금리동결에 약세…WTI 0.3%↓", 국제유가는 19일(현지시간) 소폭 내렸다. 이날 뉴욕상업거래소(NYMEX)에서 7월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.3%(0.14달러) 내린 53.76달러에 장을 마쳤다. 이날 국제유가는 미 중앙은행인...
520,2019.06.19.,"뉴욕증시,무역협상 재개 다우지수 353P 급등…국제유가 WTI 3.8%↑",미중 정삼회담 소식에 국제유가도 하루 만에 급등세로 돌아섰다. 18일(이하 미국시간) 뉴욕증권거래소(NYSE)에서 다우존스 30 산업평균지수는 전장보다 353.01포인트(1.35%) 급등한 2만6465.54에 거래를 마쳤다....
521,2019.06.21.,"국제유가, 이란의 美드론 격추에 5.4% 급등",미국-이란 군사 충돌 우려에 올 들어 최대폭 상승 국제유가가 20일(현지시간) 이란의 미군 정찰용 무인기(드론) 격추 소식에 급등했다. 이날 뉴욕상업거래소(NYMEX)에서 7월 인도분 서부 텍사스산 원유(WTI)는...
522,2019.06.14.,"[국제유가] WTI, 중동 지정학적 우려에 상승",국제유가는 호르무즈 해협 인근의 오만해에서 발생한 유조선 피격 사건으로 2%대 상승했다. 13일(현지시간) 뉴욕상업거래소(NYMEX)에서 7월 인도분 서부 텍사스산 원유(WTI)는 전 거래일 대비 배럴당 1.14달러(2.2%) 상승한...
523,2019.06.18.,"뉴욕증시,FOMC 관망 다우지수 0.09%…국제유가 WTI 1.1%↓",국제유가는 중국의 경기지표 부진여파로 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 7월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 1.1%(0.58달러) 내린 51.93달러에 거래를 마쳤다. 런던 ICE...
524,2019.06.20.,"국제유가 떨어져, 차익실현 매물 나오고 미국 금리동결도 영향",국제유가가 떨어졌다. 유가가 전일 급등세를 보여 차익실현 매물이 나오면서 하방압력을 받았다. 미국 연방준비제도(연준)가 기준금리를 동결한 점도 유가에 영향을 미쳤다. 19일 뉴욕 상업거래소(NYMEX)에서...
525,2019.06.14.,유조선 피격에 국제유가 출렁…국내 기름값 다시 오르나,페르시아만과 아랍해를 잇는 길목인 호르무즈 해협에서 유조선이 잇따라 피격되면서 국제유가가 출렁이고 있다. 이달 초 하락세로 전환한 휘발윳값도 시차를 두고 오를 수 있다는 우려가 나온다. 지난 13일 일본과...
526,2019.06.19.,"국제유가, 미중정상회담 소식에 급등…WTI 3.8%↑",국제유가는 18일(현지시간) 하루 만에 다시 급등했다. 이날 뉴욕상업거래소(NYMEX)에서 7월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 3.8%(1.97달러) 오른 53.90달러에 거래를 마쳤다. 이날 국제유가는 미중...
527,2019.06.19.,[국제유가] 미-중 무역협상 재개 등으로 상승,"18일 국제유가는 미-중 무역협상 재개, 미국의 중동지역 병력 추가 배치, ECB(유럽중앙은행) 추가 경기부양책 시사 등의 영향으로 상승했다. 반면 OPEC+ 회의 관련 불확실성, 미 달러 강세 등은 상승폭을 제한했다...."
528,2019.06.26.,"국제유가 소폭 상승, 트럼프 시진핑 정상회담 앞두고 관망세",국제유가가 소폭 상승했다. 25일 뉴욕상업거래소(NYMEX)에서 서부텍사스산 원유(WTI)는 전날보다 배럴당 0.88달러(1.52%) 오른 58.71달러에 장을 마쳤다. 25일 뉴욕상업거래소(NYMEX)에서 서부텍사스산 원유(WTI)는...
529,2019.06.21.,20일 국제유가 급등,"61달러에 마감됐다. 한국석유공사는 20일 국제유가는 미국과 이란 간 군사적 충돌, 미 기준금리 인하 기대감, 감산 종료 이후 OPEC 회원국의 감산준수 소식, 미 달러 약세 등으로 상승했다고 전했다."
530,2019.06.21.,20일 국제유가 급등,"61달러에 마감됐다. 한국석유공사는 20일 국제유가는 미국과 이란 간 군사적 충돌, 미 기준금리 인하 기대감, 감산 종료 이후 OPEC 회원국의 감산준수 소식, 미 달러 약세 등으로 상승했다고 전했다."
531,2019.06.21.,<뉴욕마켓워치> FOMC 소화·중동 긴장…S&P500 최고치·유가 5.4%↑,오히려 국제유가가 폭등한 점은 에너지 관련 주 강세를 이끌었다. 서부텍사스원유(WTI)는 이날 5.4% 올랐다. 중국과의 무역협상 기대는 유지됐다. 트럼프 대통령과 시진핑 중국 국가주석은 다음 주 일본에서 열리는...
532,2019.06.22.,[국제유가] 21일 두바이유 등 국제유가 상승,"21일 국제유가는 중동산 두바이유를 비롯해 서부 텍사스산 원유, 북해산 브렌트유 등이 모두 상승했다. 한국석유공사(사장 양수영)는 서부 텍사스산 원유인 WTI가 전일대비 배럴당 0.36달러 상승한 57.43달러에..."
533,2019.06.12.,美 에너지부 “저유가 상관없이 역대 최다 수준 퍼 올릴 수도”,세계 경기 둔화 우려에다가 미국의 기록적 증산까지 가세하면서 국제유가 하락세에 속도가 붙을 전망이다. 그는 에너지정보청(EIA)의 추산치를 인용해 미국의 셰일원유 생산업체가 내년 말까지 줄곧 하루 원유...
534,2019.06.14.,유가 반등에 에너지주 강세…금리인하 기대감은 과한 측면도,"[[개장전]뉴욕증시, 금리인하 기대감+유가상승에 이틀만에 반등] 중동에서 유조선이 피격되며 국제유가가 반등했다. 금리인하 기대감이 반영되고 있는 뉴욕증시에서도 에너지주들의 강세가 두드러졌다. 전문가들은..."
535,2019.06.14.,"[글로벌 이슈 하이라이트] 뉴욕증시, 국제유가 급등 소식에 반등","뉴욕증시, 국제유가 급등 소식에 반등 뉴욕증시는 유조선 피습 소식으로 국제유가가 하루 만에 급반등하자, 에너지 기업 주가가 일제히 오르면서 상승했습니다. 여기에 5월 수입물가도 하락하면서, 연준의 금리 인하..."
536,2019.06.18.,"국제유가, 중국 경기 둔화에 하락···WTI, 1.1% ↓",중국의 경기 지표 부진으로 원유 수요 감소에 대한 우려가 부각되면서 국제유가가 하락했다. 17일(현지시간) 뉴욕상업거래소(NYMEX)에서 7월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 1.1%(0.58달러)...
537,2019.06.23.,[국제유가] 미국-이란 무력충돌 위기 지속에 유가 상승,미국과 이란 간의 무력충돌 위기가 지속됨에 따라 유가가 상승했다. 한국석유공사에 따르면 21일 북해산... 미국-이란의 무력충돌이 일촉즉발의 상황까지 전개됨에 따라 유가가 상승했다. 또한 미국 동부 최대인...
538,2019.06.13.,[국제유가] 美 재고 증가 및 달러 강세 영향 하락… 'WTI 51.14달러',뉴데일리 송승근 기자 = 국제유가가 미국 원유재고 증가 미 달러 강세 등의 영향으로 하락했다. 13일 한국석유공사에 따르면 12일(현지시각) 뉴욕상업거래소(NYMEX)에서 거래된 서부텍사스산원유(WTI)는 배럴당 51....
539,2019.06.25.,"[국제유가]WTI 0.8% 상승…美트럼프, 대이란 추가 제재 발표",국제유가 벤치마크인 브렌트유는 하락했다. 뉴욕상업거래소(NYMEX)에서 WTI 선물은 전장보다 배럴당 47센트(0.8%) 상승한 57.90달러에 장을 마쳤다. ICE 선물거래소의 브렌트유는 배럴당 34센트(0.5%) 내린 64.86달러에...
540,2019.06.21.,[국제유가] 이란 美무인기 격추로 중동리스크 고조...국제유가 급등 WTI 5.38...,이영노 기자 ynlee@ajunews.com 20일(현지시간) 국제유가가 이란이 미국 무인정찰기를 격추시켰단 소식에 중동 리스크가 고조되면서 급등세를 보였다. 뉴욕상업거래소(NYMEX) 7월 인도분 서부텍사스산원유(WTI)는 직전...
541,2019.06.20.,[국제유가]연준 금리동결에 약보합세,사진=연합뉴스[세계파이낸스=안재성 기자]19일(현지시간) 국제유가는 미국 연방준비제도(Fed)가 기준금리를 동결했다는 소식에 약보합세를 나타냈다. 이날 뉴욕상업거래소(NYMEX)에서 7월 인도분 서부 텍사스산...
542,2019.06.22.,"중동 긴장 확대 · 미 정유시설 화재...국제유가, 상승세 지속"," 국제유가가 21일(현지시간) 오름세를 지속했다. 이란 지역을 둘러싼 중동 리스크 확대, 미국 정유시설 화재 등이 국제유가를 끌어올리는 역할을 했다. 블룸버그 집계에 따르면 미국 동부시간 오후 4시 13분 기준..."
543,2019.06.11.,"유가 하락, WTI 53.26달러…감산 연장 불확실성 확대",국제유가는 감산연장 불확실성에 하락했다. 11일 한국석유공사에 따르면 10일(현지시간) 뉴욕상업거래소(NYMEX)의 WTI(서부텍사스산원유)는 전일대비 배럴당 0.73달러 떨어진 53.26달러에 거래를 마쳤다. 런던거래소(ICE)...
544,2019.06.14.,"국제유가, 오만 해상 유조선 피격 소식에 상승",김민정 특파원 = 국제유가가 13일(현지시간) 상승했다. 오만과 이란 인근의 호르무즈 해협에서 발생한 유조선 피격으로 지정학적 긴장감이 확대하면서 유가는 상승 압력을 받았다. 뉴욕상업거래소(NYMEX)에서 거래된 7월...
545,2019.06.19.,[국제유가]지정학적 긴장에 상승세,높아지면서 유가에 상승 압력을 가했다. 도널드 트럼프 미국 대통령과 시진핑 중국 국가주석이 이달말 일본 오사카에서 열리는 주요 20개국(G20) 정상회의에서 회담을 지니기로 했다는 점도 유가에 긍정적으로...
546,2019.06.18.,[국제유가] 中 5월 산업생산 증가율 5% 영향 국제유가 하락,예상보다 낮은 중국의 산업생산 증가율 등 하방요인에 따라 국제유가는 하락했다. 한국석유공사에 따르면 14일 북해산 브렌트유 선물은 배럴당 60.94달러로 전일대비 1.07달러 하락했다. 서부텍사스산 중질유(WTI)는...
547,2019.06.20.,[국제유가] 미연준 금리 동결 등의 영향으로 하락,"19일 국제유가는 미연준의 금리 동결 결정 등의 영향으로 하락했다. 반면 미 원유재고 감소, OPEC+ 회의 날짜 확정, 이라크 남부 글로벌 석유회사 밀집지역에 로켓 공격, 미 달러 약세 등은 하락폭 제한했다...."
548,2019.06.22.,필라델피아 정유시설 화재 소식에 국제 유가 상승,우성문 통신원 = 필라델피아에 위치한 정유시설에서 대형 화재가 발생해 연쇄 폭발이 일어났다는 소식에 국제유가가 상승하고 있다고 21일 다우존스가 보도했다. 이 정유시설은 하루 33만5천 배럴의 원유를 생산했던...
549,2019.06.26.,[국제유가]WTI 0.1% 반락…美의 이란 제재 사흘 상승 후 숨고르기,"25일(이하 현지시간) 미국 서부텍사스원유(WTI)가 0.1% 하락, 배럴당 58달러 대를 유지했다. 나흘 만에 반락했다. 최근 미국의 대 이란 고강도 제재로 사흘 연속 상승한 후 숨고르기에 들어갔다. 이달 말 열릴 미국과..."
550,2019.06.13.,오만해 유조선 피격…국제유가 급등,오진우 특파원 = 걸프 지역 오만해에서 발행한 유조선에 대한 피격 사건으로 국제유가가 급등하고 있다. 13일 다우존스에 따르면 서부텍사스원유(WTI)는 이날 오전 전장보다 2.9% 오른 배럴당 52.63달러에 거래 중이다....
551,2019.06.22.,[국제유가] 美동부 최대 정유시설 대형화재 발생...국제유가 상승 WTI 0.61%↑,이영노 기자 ynlee@ajunews.com 21일(현지시간) 국제유가가 중동 리스크가 고조되는 가운데 미국 정유시설에 대형 화재가 발생했단 소식에 연일 상승세다. 뉴욕상업거래소(NYMEX) 8월 인도분 서부텍사스산원유(WTI)는...
552,2019.06.12.,국제유가 제자리걸음…WTI 0.02%↑,국제유가는 사실상 제자리걸음을 했다. 11일(현지시간) 뉴욕상업거래소(NYMEX)에서 7월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.02%(0.01달러) 오른 53.27달러에 거래를 마쳤다. 런던 ICE 선물거래소의 8월물...
553,2019.06.13.,[국제유가] 美원유재고 예상 외 증가...국제유가 하락 WTI 4.22%↓,이영노 기자 ynlee@ajunews.com 12일(현지시간) 국제유가가 지난 주 미국 원유재고가 예상보다 크게 증가하면서 하락세를 나타냈다. 뉴욕상업거래소(NYMEX) 7월 인도분 서부텍사스산원유(WTI)는 직전 거래일 대비 2....
554,2019.06.14.,"세계원유 24% 나가는 길목서 ‘쾅’, 유가 끌어올리나…무역전쟁ㆍ美공급량도...",정작 국제 유가가 받는 영향은 제한적일 것이란 전망이 나왔다. 미중 무역전쟁으로 인한 원유 수요 부진과 미국의 ‘셰일가스 붐’에 힘 입은 원유 공급량 증가가 최근의 중동 발(發) 유가 상승 압박을 상쇄시켰다는...
555,2019.06.19.,18일 국제유가 상승,"한국석유공사는 18일 국제유가는 미중 무역협상 재개, 미국의 중동지역 병력 추가 배치, ECB 추가 경기부양책 시사 등의 영향으로 상승했고, OPEC 회의 관련 불확실성, 미 달러 강세 등은 상승폭을 제한했다고..."
556,2019.06.11.,10일 국제유가 하락,"92달러에 마감됐다. 한국석유공사는 10일 국제유가는 미중 무역분쟁 지속, 러시아의 감산연장 불확실성 고조, 중국의 5월 원유수입 전월 대비 감소, 미 달러 강세 등으로 하락했다고 전했다."
557,2019.06.14.,[국제유가] 유조선 피격 영향 상승… 'WTI 52.28달러',뉴데일리 송승근 기자 = 국제유가가 오만해상에서 발생한 유조선 피격 사건 영향으로 상승했다. 14일 한국석유공사에 따르면 13일(현지시각) 뉴욕상업거래소(NYMEX)에서 거래된 서부텍사스산원유(WTI)는 배럴당 52....
558,2019.07.10.,"항공업계, 2분기 실적 '먹구름' 전망… 고유가·고환율 '이중고'에 신음",2분기라는 계절적 비수기에 국제 유가와 환율이 동반 상승하고 있기 때문이다. 설상가상으로 최근 일본의 경제보복이 해외여행 수요 위축으로 이어질 가능성이 커지면서 하반기 실적도 장담할 수 없다는 비관론이...
559,2019.06.19.,"국제유가 급등, 미중 정상회담 개최에 위험자산 투자심리 좋아져",국제유가가 크게 올랐다. 미국과 중국의 정상회담 개최 소식에 위험자산인 원유를 향한 투자심리가 좋아졌다. 18일 서부텍사스산 원유는 전날보다 배럴당 1.97달러(3.79%) 오른 53.9달러에 거래를 마쳤다. 18일 뉴욕...
560,2019.06.21.,[국제유가]WTI 5.4% 폭등…금리인하 기대에 미-이란 긴장까지,이란은 미군 드론이 자국 영공을 침범해 격추했다는 입장을 밝혔다. 반면 미군은 드론이 국제 공역을 날고 있었다고 반박했다. 이후 트럼프 대통령은 자신의 트위터에 “이란이 매우 큰 실수를 저질렀다”고 적었다.
561,2019.06.13.,[국제유가]WTI 4% 급락…美주간 원유재고 예상밖 급증,미 주간 원유재고가 예상과 달리 급증한 가운데 뉴욕주가가 이틀 연속 약해지면서 유가를 끌어내렸다. 뉴욕상업거래소(NYMEX)에서 WTI 선물은 전장보다 배럴당 2.13달러(4.0%) 내린 51.14달러에 장을 마쳤다. ICE...
562,2019.06.24.,[국제유가] WTI 주간 9.4% 상승..미국·이란 갈등+금리인하 기대감,"미국 기준금리 인하 기대감이 커져서 달러화가 약세를 보인 점, 미국과 이란간 갈등 격화로 지정학적 불확실성이 커진 점 등에 국제유가는 큰 폭으로 상승했다. 이날 미국 동부 최대 정유시설인 필라델피아..."
563,2019.06.22.,"국제유가, 중동리스크에 주간 'WTI 10%↑'...금값 1천4백달러 돌파",국제유가 상승세가 이어졌다. 유조선의 통로인 호르무즈해협을 둘러싼 미국과 이란간 군사적 긴장감에 따른 중동 리스크에 미국 정유시설 화재가 겹쳤다. 21일(현지시간) 뉴욕상업거래소(NYMEX)에서 8월 인도분...
564,2019.06.12.,한은 “국제유가 상승이 한국경제 최대 악재”,한국 경제에 악영향을 주는 가장 큰 ‘외풍’은 국제 유가 상승이라는 분석이 나왔다. 교역조건과 성장률의 동반 하락을 이끌어 내기 때문이다. 반면 세계 수요 확대나 반도체 공급 축소와 같은 외부 충격은 기존 통념과...
565,2019.06.11.,[국제유가]산유국 감산 연장 ‘불투명’…WTI 1.4% ↓,"산유국 감산 합의의 연장 여부가 불투명하다는 관측이 나오면서 유가에 하방 압력을 가했다. 석유수출국기구(OPEC), 러시아 등 산유국들은 올해초부터 6개월간 하루 평균 120만배럴 감산하기로 합의했었다. 이날..."
566,2019.06.12.,"국제유가 제자리, 감산연장 기대와 원유 수요감소 전망 팽팽히 맞서",국제유가가 제자리걸음을 했다. 석유수출국기구(OPEC)의 감산 연장 기대감에 따른 유가 상승동력이 미국과 중국의 무역분쟁으로 원유 수요가 감소할 수 있다는 전망에 상쇄됐다. 11일 뉴욕상업거래소(NYMEX)에서...
567,2019.06.27.,"국제유가, 美원유재고 감소로 상승…WTI 2.35%↑",지난주 미국 원유재고량이 예상보다 큰 폭으로 감소된 것으로 나타나면서 국제유가가 일제히 상승했다. 26일(현지시간) CNBC에 따르면 오후 5시 현재 미국 서부텍사스유(WTI) 8월 인도분 선물가격은 배럴당 59....
568,2019.06.11.,"[국제유가] 러, 감산 연장 합의 아직까지 보류...국제유가 하락 WTI 1.26%↓",이영노 기자 ynlee@ajunews.com 10일(현지시간) 국제유가가 러시아가 감산정책 연장에 아직까지 동의하지 않았단 소식에 하락세를 나타냈다. 뉴욕상업거래소(NYMEX) 7월 인도분 서부텍사스산원유(WTI)는 직전 거래일 대비 0....
569,2019.06.14.,[국제유가]WTI 2.2% ↑…유조선 피격 영향,중동 오만해에서 대형 유조선 2척이 피격된 사건이 원유 수급 불안감을 불러 유가를 크게 끌어올렸다. 이날 뉴욕상품거래소에서 8월 인도분 금은 전일 대비 0.5% 뛴 온스당 1343.70달러를 기록했다.
570,2019.06.14.,[국제유가]WTI 2.2% ↑…유조선 피격 영향,중동 오만해에서 대형 유조선 2척이 피격된 사건이 원유 수급 불안감을 불러 유가를 크게 끌어올렸다. 이날 뉴욕상품거래소에서 8월 인도분 금은 전일 대비 0.5% 뛴 온스당 1343.70달러를 기록했다.
571,2019.06.25.,[서기수의 행복한 투자노트] 유가 흐름 속에서 찾아보는 주식투자 힌트,"이러한 의미에서 최근에 국제유가 상승은 좋은 힌트가 아닐까 싶다. Bloomberg에서 최근 5년간 서부텍사스산 중질유(West Texas Intermediate, WTI))의 가격 흐름을 살펴보면 2015년 이전에 배럴당 100달러를 상회하다가 2016년 1월..."
572,2019.06.14.,국제유가 급등·LG-中 전기차 배터리 합작법인·강남 아파트값 상승 반전,◇ 국제유가 급등 중동 오만해에서 발생한 유조선 피격으로 국제유가가 2%대 급등했습니다. 미국과 이란의 갈등 속에서 중동지역의 긴장감이 고조되고 있습니다. ◇ LG-중 전기차 배터리 합작법인 LG화학이 중국 1위...
573,2019.06.22.,"국제유가, 美-이란 긴장에 오름세…금값은 1400달러 돌파",미국과 이란의 충돌 우려에 국제유가와 금값이 치솟았다. 22일 연합뉴스에 따르면 이날 뉴욕상업거래소(NYMEX)에서 8월 인도분 서부 텍사스산 원유(WTI)는 배럴당 57.43달러에 거래를 마쳤다. 전날보다 0.6%(0.36달러)...
574,2019.06.11.,"국제유가, 미중 무역전쟁 우려에 3거래일 만에 하락","국제유가가 미중 무역전쟁 우려로 3거래일 만에 하락했습니다. 현지시각 10일 뉴욕상업거래소에서 다음 달 인도분 서부 텍사스산 원유는 1배럴에 73센트, 1.4% 떨어진 53달러 26센트에서 거래를 마쳤습니다. 런던..."
575,2019.06.13.,"국제유가, 오만해 유조선 피격 소식에 급등(상보)",13일 아시아 거래에서 국제유가는 오만해에서 유조선이 피격됐다는 소식에 급등했다. 이날 오후 4시 28분 현재 7월물 서부 텍사스산 원유(WTI) 가격은 전장 대비 배럴당 1.25달러(2.44%) 높은 52.39달러를 기록했다. 유가는...
576,2019.06.11.,무역·감산 불확실성에…국제유가 '1%대' 후퇴,국제유가는 3거래일 만에 하락했다. 10일(현지시간) 뉴욕상업거래소(NYMEX)에서 7월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 1.4%(0.73달러) 떨어진 53.26달러에 거래를 마쳤다. 런던 ICE 선물거래소의...
577,2019.06.11.,"[국제유가] 10일 두바이유 ↑, WTI・Brent유 ↓","10일 국제유가는 중동산 두바이유가 상승한 가운데 서부 텍사스산 원유, 북해산 브렌트유 등이 하락했다. 한국석유공사(사장 양수영)는 서부 텍사스산 원유인 WTI가 전일대비 배럴당 0.73달러 하락한 53.26달러에..."
