,날짜,제목,요약
128,2021.11.24.,"유가 고공행진에...정부 ""비축유 방출 동참""","정부는 23일 ""미국이 제안한 비축유 공동방출 제안에 동참한다""며 ""최근 급상승한 국제 유가에 대한 국제 공조, 한미동맹의 중요성, 주요 국가들의 참여 여부 등을 종합적으로 고려한 결정""이라고 강조했다. 앞서 미국은..."
129,2021.12.07.,[유가] 오미크론 우려 완화에 5% 상승 랠리,김나래 특파원=국제유가가 6일(현지시간) 급등했다. 원유 배럴 [사진= 로이터 뉴스핌] 이날 뉴욕상업거래소에서 1월물 서부텍사스산원유(WTI) 가격은 전장보다 3.23달러(4.9%) 급등한 배럴당 69.49달러에 마감했다. 팩트셋...
130,2021.12.07.,[유가] 오미크론 우려 완화에 5% 상승 랠리,김나래 특파원=국제유가가 6일(현지시간) 급등했다. 원유 배럴 [사진= 로이터 뉴스핌] 이날 뉴욕상업거래소에서 1월물 서부텍사스산원유(WTI) 가격은 전장보다 3.23달러(4.9%) 급등한 배럴당 69.49달러에 마감했다. 팩트셋...
131,2021.12.03.,"국제유가, OPEC+ 증산 규모 유지에도 반등 WTI 1.4%↑…금값은 하락",국제유가 / 네이버 증권정보 국제유가가 석유수출국기구(OPEC) 플러스(+)가 증산 규모를 유지한다고 밝히면서 등락을 거듭하다 반등 마감했다. 2일(현지시간) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스원유(WTI) 1월...
132,2021.12.02.,"국제유가, '오미크론 공포'에 하락…WTI 0.9%↓",8월 20일 이후 최저치 국제유가가 미국에서 신종 코로나바이러스 감염증(코로나19) 오미크론 새 변의 확진자가 처음 발생했다는 소식에 하락했다. 1일(현지 시각) 로이터통신 등에 따르면 이날 선물시장인...
133,2021.12.01.,오미크론 쇼크에 美 테이퍼링 가속화… 증시·유가 ‘이중타격’,각국 증시와 국제유가가 일제히 급락한 가운데 미 백악관은 백신 개발을 위한 긴급자금 지원 등 오미크론 비상대책을 짜기 시작했다. 제롬 파월 연준 의장은 지난달 30일(현지시간) 미 상원 청문회에서 “테이퍼링...
134,2021.12.02.,[국제유가] 美 첫 오미크론 확진에 하락 반전… WTI 0.9%↓,미국에서 오미크론 첫 확진자가 발생했다는 소식에 국제유가가 하락했다. 1일(현지시각) 뉴욕상업거래소에서 1월물 서부텍사스산원유(WTI) 가격은 전 거래일 대비 0.61달러(0.9%) 떨어진 배럴당 65.57달러에 거래를...
135,2021.12.05.,유류세 인하에도 LPG 가격 7년만에 최고…국제유가 인상·동절기 진입 영향,국제 유가는 오미크론 유행 등의 영향으로 이번 주 큰 폭으로 하락했다. 국내로 수입되는 원유의 기준인 두바이유 평균 가격은 지난주보다 7.7달러 하락한 배럴당 71.8달러다. 국제 휘발유 가격도 8.4달러 내린...
136,2021.11.27.,국제유가 10% 넘게 '와르르'…코로나19 신종 변이에 불안,이지예 특파원 = 코로나19 신종 변이 공포에 26일(현지시간) 국제유가가 10% 넘게 폭락세다. 이날 뉴욕상업거래소(NYMEX)에서 장중 1월분 서부 텍사스산 원유(WTI)는 배럴당 전날보다 11.11% 하락한 69.68달러에 거래되고...
137,2021.11.25.,美 비축유 방출에도 치솟는 유가… 결국 ‘키’는 산유국 손에,"WTI 배럴당 2.3% 올라 78.50달러 백악관, 5000만배럴외 추가 방출 검토 국제유가에 어떤 영향 10년 만에 美 주도로 자율적 결정 6개국 방출량 최대 7000만배럴 추정 세계 하루치 소비량의 절반 조금 넘어 中 “실제 상황..."
138,2021.12.01.,"[국제유가] 오미크론發 수요 둔화 우려… WTI, 5% 급락",국제유가는 신종 코로나바이러스 감염증(코로나19) 새로운 변이인 오미크론 확산에 따른 수요 둔화 우려에 급락했다. 30일(현지시각) 뉴욕상업거래소에서 1월물 서부텍사스산원유(WTI) 가격은 전거래일 대비 3.77달러(5.39...
139,2021.12.08.,"[상보] 국제유가, 오미크론 우려 완화에 3%대 강세","이투데이=고대영 기자 | 파우치 “전파 유리하지만, 심각한 수준 아닌 것 같아” 사우디 아람코 유가 인상 영향도 미국 원유 재고, 2주 연속 감소 전망 국제유가는 변이 신종 코로나바이러스 감염증(코로나19)인..."
140,2021.11.24.,"10년만 전략비축유 방출…정유업계 ""공급부족 시그널, 장기적 유가 상승""","국내 정유사들은 이번 비축유 결정이 단기적으로 국제 유가 하락의 효과를 가져올 수 있다고 보고 있다. 시장에 정유가 부족하기에 유가가 오르고 있는 만큼, 비축유가 시장에 풀리면 가격이 하락할 수 있다는..."
141,2021.12.03.,"골드만삭스 ""OPEC+ 증산 유지 결정에 유가 상승세 탄다""","국제유가가 다시 상승세를 탈 준비가 됐다고 골드만삭스가 전망했다. 사우디아라비아, 러시아가 포함된 전통적 산유국 모임 석유수출국기구(OPEC) 플러스(+)가 점진적 증산 계획을 고수하면서 원유시장의 구조적..."
142,2021.11.25.,"바이든 비축유 방출 발표한 날, 콧방귀 뀐 국제유가는 '급등'","조 바이든 미국 대통령이 극약 처방으로 꺼내든 '비축유 방출' 카드도 고삐 풀린 국제 유가의 상승세를 제어하진 못했다. 한국을 포함해 일본과 중국, 영국, 인도까지 손잡고 역대 최대 규모의 전략 비축유 방출 소식에..."
143,2021.11.24.,“국제유가 하락에도 주유소 가격 불변”…바이든 뿔났다,"“국제유가 거의 10% 하락, 갤런 당 25센트는 덜 내야” 최근 FTC에 정유사들의 불법적 반시장 행위 조사 요청 전략적 비축유 방출에 당일 유가 오르며 영향력 제한적 물가상승 원인 ‘유가잡기’에 총력 “추가 방출..."
144,2021.12.02.,"국제유가, OPEC 회의 앞두고 오미크론 확산세로 '하락'",석유 시추 현장 국제유가는 석유수출국기구(OPEC) 플러스(+) 회의 결과를 앞두고 하락했다. 주간 원유재고가 감소하면서 지지된 유가는 미국에서 오미크론 첫 확진 사례가 나왔다는 소식에 하락폭을 키웠다. 1일(미...
145,2021.12.01.,오미크론 '백신 무효화' 우려에 국제유가 또 급락,국제 유가가 지난 30일(현지시각) 코로나19 변이인 오미크론에 대한 우려로 급락했다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 5.4%(3.77달러) 떨어진 66....
146,2021.12.05.,"휘발유·경유 가격, 3주 연속 '하락세'...국제유가도 '큰폭 하락'","또 한동안 치솟았던 국제유가 역시 8.4달러 하락한 88.7달러로 집계됐다. 이에 대해 석유공사는 ""미국 테이퍼링 가속 가능성 시사, 코로나19 오미크론 변이 발생에 따른 국경 봉쇄, 석유수출국기구(OPEC)+의 증산 계획..."
147,2021.11.24.,‘전략 비축유’까지 내놓는 국제사회… 국제 유가 어디로 튈까,국제유가에 어떤 영향 10년 만에 美 주도로 자율적 결정 6개국 방출량 최대 7000만배럴 추정 세계 하루치 소비량의 절반 조금 넘어 전문가 “예상보다 적어… 유가 오를 것” 오히려 해결 열쇠 쥔 OPEC+ 자극 2022년 초...
148,2021.11.24.,글로벌 비축유 방출에도 국제유가 급등…WTI 2.3%↑,연합뉴스 국제 유가는 지난 23일(현지시간) 미국을 비롯한 주요 소비국들의 비축유 방출 결정에도 큰 폭으로 올랐다. 이날 뉴욕상업거래소(NTMEX)에서 내년 1월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 2.3...
149,2021.12.02.,[진단] 오미크론 변이 확산에 국제유가 추풍낙엽,최근 미국이 전략비축유 방출을 결정한데 이어 코로나19 오미크론 변이 바이러스가 급격하게 확산하면서 국제유가가 배럴당 60달러대까지 주저 앉았다. 오미크론 변이의 전염성이 이전 어떤 변이보다 높은 것으로...
150,2021.11.24.,"유가 폭등에…정부, 비축유 공동방출 동참한다","정부는 23일 ""미국이 제안한 비축유 공동방출 제안에 동참한다""며 ""최근 급상승한 국제 유가에 대한 국제 공조, 한미동맹의 중요성, 주요 국가들의 참여 여부 등을 종합적으로 고려한 결정""이라고 강조했다. 앞서 미국은..."
151,2021.11.30.,"국제유가, 저가매수 유입에 WTI 2.6% 올라...69.95달러","JP모건,""OPEC+ 내년 40만 배럴 증산 중단, 브렌트유 125달러,2023년 150달러"" 전망 국제유가가 29일(이하 현지시각) 지난주말 유가 급락이 과도하다는 인식에 따른 저가 매수세 유입과 산유국 연합체인 OPEC플러스(+) 증산..."
152,2021.12.08.,"[속보] 국제유가, WTI 3.7% 급등 마감···70달러 회복",국제유가가 급등하면서 배럴당 70달러선을 회복했다. 7일(현지시간) 뉴욕상업거래소에서 1월물 서부텍사스산원유(WTI) 가격은 전장보다 2.56달러(3.7%) 급등한 배럴당 72.05달러에 거래를 마쳤다.
153,2021.12.02.,美 에너지차관 “유가 하락시 전략비축유 방출시점 조정”,미국 정부가 코로나19 새 변이 오미크론의 등장으로 전략비축유 방출 시점을 국제유가 추이를 지켜보며 조정할 가능성을 시사했다. 데이비드 터크 미국 에너지부 차관은 1일(현지시간) 로이터 인터뷰에서 “소비자에게...
154,2021.11.30.,오미크론발 유가 급락에… 정유株·원유 ETN 줄줄이 약세,'오미크론발 공포'로 급락했던 국제유가가 11월 29일(현지시간) 소폭 반등에 성공했다. 다만 국내에선 급락 충격이 가시지 않으면서 정유주를 비롯한 관련 상품이 약세를 이어갔다. 증권가에선 산유국들이 내달 초...
155,2021.12.07.,"국제유가, 오미크론 ""덜 위협적"" 평가···WTI 4.87%↑", 코로나19의 새로운 변이인 오미크론이 델타변이보다 덜 위협적이라는 평가가 나오면서 국제유가가 5% 가까이 상승했다. 6일(현지시간) 뉴욕상업거래소(NYMEX)의 내년 1월물 인도분 서부텍사스산원유(WTI)는 전...
156,2021.11.24.,[뉴스새벽배송]국제유가 2%대 급등…주요국 비축유 방출 결정 ‘무색’,미국과 한중일 등 주요 6개국이 전략 비축유를 풀겠다는 발표에도 불구하고 간밤 국제유가가 전날 대비 2.3% 올랐다. 주요 외신에 따르면 국제사회가 공동 비축유 방출에 나선 것은 이번이 네 번째다. 에너지 발(發)...
157,2021.12.01.,"국제유가, 오미크론 우려에 또 급락...WTI, 11월에 21% 급락","국제 유가가 코로나19 새 변이인 '오미크론'에 대한 우려로 또 급락했습니다. 현지시각 지난달 30일 뉴욕상업거래소에서 내년 1월 인도분 서부 텍사스산 원유는 1배럴에 3달러 77센트, 5.4% 떨어진 66달러 18센트에서..."
158,2021.11.24.,"고유가에 비축석유 푼다…정부 ""미국 제안에 동참""","정부는 국제유가 급등에 따른 대응방안으로 미국이 제안한 비축유 공동방출에 동참하기로 했다고 24일 밝혔다. 정부는 ""최근 급격하게 상승한 국제 유가에 대한 국제 공조 필요성, 한미동맹의 중요성 및 주요 국가들의..."
159,2021.12.07.,"국제유가, 오미크론 영향 미미에 급등...WTI, 4.9% 오르며 70달러 근접",국제유가가 오미크론 감염 영향이 미미하다는 소식에 급등했다. 국제유가는 6일(현지시간) 오미크론 영향이 미미한다는 소식과 사우디의 공급가 인상이 호재로 작용해 WTI가 70달러에 근접했다. 출처=로이터통신 6일...
160,2021.11.24.,美 비축유 방출에도 국제유가 급등…WTI 배럴당 2.3% 올라 78.50달러,"샌프란시스코=AP연합뉴스 미국 등 주요 석유 소비국의 비축유 방출 결정에도 국제유가가 큰 폭으로 올랐다. 미국과 한국, 일본, 인도, 영국, 그리고 중국까지 모두 6개국이 치솟는 유가를 잡기 위해 전략 비축유를..."
161,2021.12.04.,국제유가 오미크론 확산에 소폭 하락…WTI 0.4%↓,"국제유가가 소폭 하락했다. 4일 한국석유공사에 따르면 전날 거래된 미국 서부텍사스원유(WTI) 가격은 전일대비 배럴당0.24달러(0.4%) 하락한 66.26달러에, 북해산 브렌트(Brent)유는 배럴당 0.21달러(0.30%) 상승한 69...."
162,2021.12.09.,"오미크론 우려 완화...국제 유가 '또 상승', 천연가스 '껑충', 미국증시 에너...","8일(미국시간) 국제 유가가 또 올랐다. 이번 주 들어 3일 연속 올랐다. 오미크론 우려 완화 속에 유가가 연일 상승했다. CNBC는 ""이날엔 화이자 이슈가 주목받았다""고 전했다. 블룸버그 집계에 따르면 이날 미국..."
163,2021.12.02.,[유가] 美 오미크론 변이 감염자 발생에 하락,김나래 특파원=국제유가가 1일(현지시간) 하락세로 마감했다. 원유 배럴 [사진= 로이터 뉴스핌] 이날 뉴욕상업거래소에서 1월물 서부텍사스산원유(WTI) 가격은 전장보다 0.61달러(0.9%) 하락한 배럴당 65.57달러에...
164,2021.11.23.,"美, 韓·中·日·印 함께 비축유 푼다… 유가 급등에 국제사회 공동대응",다만 국제 유가의 ‘키’를 쥐고 있는 석유수출국기구(OPEC) 등 산유국이 미국의 증산 요구를 계속 거부하고 있어 비축유 방출 효과는 제한적일 것이란 견해도 있다. 블룸버그에 따르면 바이든 대통령은 미국이 비축유...
165,2021.12.03.,"OPEC+ ""기존 40만배럴 증산량 유지""...국제유가 반등",주요 산유국간 협의체인 OPEC플러스(OPEC+)가 내년 1월에도 기존 매월 40만배럴 증산규모를 유지하겠다고 밝히면서 이틀연속 하락세를 보이던 국제유가가 반등했다. 코로나19 오미크론 변이에 대한 시장의 공포심리가...
166,2021.12.01.,"치솟던 원유값, 오미크론에 제동… 글로벌 유가전쟁 새 변수로[인사이드&인사...",배럴당 80달러를 넘었던 국제유가는 지난 주말 여행 규제와 국경봉쇄 가능성 등이 회복되고 있던 석유 수요에 타격을 줄 것으로 예상된다는 발표가 있자마자 미국 뉴욕시장의 서부텍사스산원유(WTI)는 배럴당...
167,2021.12.04.,유가 오르자…애물단지에서 꿀단지 된 드릴십 [비즈360],그러나 국제유가가 2014년 배럴당 40달러 미만으로 뚝 떨어지면서 드릴십은 애물단지로 전락했다. 드릴십은 유정 또는 가스를 탐사하거나 시추하는 상선으로 유가가 배럴당 60달러 이상을 유지해야 채산성이 생긴다....
168,2021.12.03.,[유가] OPEC+ 1월 증산 유지 방침에 상승,김나래 특파원 = 국제유가가 2일(현지시간) 상승세로 마감했다. 원유 배럴 [사진= 로이터 뉴스핌] 이날 뉴욕상업거래소에서 1월물 서부텍사스산원유(WTI) 가격은 전장보다 0.93달러(1.4%) 상승한 배럴당 66.50달러에...
169,2021.11.24.,글로벌 비축유 방출에도 국제유가 급등…WTI 2.3%↑,강건택 특파원 = 국제 유가는 23일(현지시간) 미국을 비롯한 주요 소비국들의 비축유 방출 결정에도 큰 폭으로 올랐다. 이날 뉴욕상업거래소(NTMEX)에서 내년 1월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 2....
170,2021.11.24.,글로벌 비축유 방출에도 국제유가 급등…WTI 2.3%↑,강건택 특파원 = 국제 유가는 23일(현지시간) 미국을 비롯한 주요 소비국들의 비축유 방출 결정에도 큰 폭으로 올랐다. 이날 뉴욕상업거래소(NTMEX)에서 내년 1월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 2....
171,2021.11.24.,美·中 등 6개국 '비축유 방출' 손잡았지만‥유가 상승,"산업통상자원부와 외교부는 ""최근 급격하게 상승한 국제유가에 대한 국제 공조 필요성, 한미동맹의 중요성, 주요국의 참여 여부 등을 종합적으로 고려해 미국의 비축유 방출 제안에 동참키로 했다""며 ""구체적인 비축유..."
172,2021.12.07.,"""오미크론, 경제 수요에 큰 영향 미치지 않을 것… 국제유가 상승""","한국석유공사 국제유가 동향에 따르면 6일 국제유가는 오미크론 변이 바이러스 우려 완화 및 사우디의 공식 판매가격(OSP) 인상으로 상승했다. 브렌트는 전일대비 배럴당 3.20 달러 올라간 73.08 달러, WTI는 3.23 달러..."
173,2021.11.30.,오미크론발 유가급락에 원유 ETF·ETN 상품 줄하락,최근 코로나19 새 변이 바이러스 오미크론 등장으로 국제유가가 폭락하면서 덩달아 줄하락한 종목들이다. 원유 가격을 추종하는 상장지수증권(ETN)은 이날 장초반에도 약세 흐름을 보이고 있다. 30일...
174,2021.11.28.,"""비축유 방출에 국제유가 소폭 하락…그래도 당분간 강세""",미국의 전략적 비축유 방출 움직임에 국제유가가 소폭 하락했으나 기조적인 원유 수급 불균형이 이어지면서 국제유가가 당분간 강세를 유지할 것이라는 전망이 나왔다. 한국은행은 28일 발표한 '해외경제포커스...
175,2021.12.01.,"국제유가, 오미크론 변이에 대한 백신 효과 의문으로 폭락",기사내용 요약WTI 5.4% 하락해 배럴당 66.18달러…브렌트 3.9% 낮은 70.57달러 오미크론 변이 바이러스에 대한 코로나19 백신의 효능에 대한 의문이 제기되면서 30일 국제유가는 5% 넘게 폭락했다. 이는 또 세계...
176,2021.12.05.,[국제유가] OPEC+의 증산계획 일시 중단 등에 3일 유가 혼조,중동산 Dubai유 등 국제유가의 일일 변동 현황 3일 북해산 Brent유 기준 국제유가는 OPEC+의 증산계획 일시 중단 가능성 등으로 상승한 가운데 예상 대비 저조한 미국 신규 고용지표 및 미국의 오미크론 신규 확진자...
177,2021.12.07.,"[상보] 국제유가, 사우디 유가 인상·오미크론 우려 완화에 급등","이투데이=고대영 기자 | 사우디 아람코, 1월분 경질유 판매가 인상 발표 파우치 소장 “오미크론, 델타보다 덜 위험” 국제유가는 주요 산유국인 사우디아라비아가 유가를 인상하고 변이 신종 코로나바이러스 감염증..."
178,2021.12.08.,"국제 유가 '연일 급등', 미국증시 에너지주 '급등'...4가지 이슈는?",7일(미국시간) 국제 유가가 전일에 이어 또 치솟았다. 미국증시 에너지 섹터 주가도 껑충 뛰었다. 오미크론 우려 완화 이슈가 위험자산을 대표하는 미국증시를 이틀 연속 급등케 했고 국제 유가도 미국증시를 따라...
179,2021.12.03.,"[국제유가] OPEC+ 증산 규모 유지키로… WTI, 1% 상승",뉴데일리 성재용 기자 = 국제유가가 상승 마감했다. 산유국들의 증산 규모 유지 소식이 유가에 호재로 작용하면서다. 2일(현지시각) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스산 원유(WTI)는 전거래일에 비해 0.93달러...
180,2021.11.27.,'델타보다 더 센 놈'…미·유럽 증시 폭락·유가 70달러 깨져(종합),고공행진을 하던 국제유가는 수요 부족 우려에 배럴당 70달러선이 깨졌다. 미·유럽 증시 폭락…항공주 타격 26일(현지시간) 마켓포인트에 따르면 이날 오전 11시35분 현재 미국 뉴욕증권거래소에서 블루칩을 모아놓은...
181,2021.11.24.,유가상승에 수입금액지수 39%↑…교역지수 7개월 연속 악화,기사내용 요약석탄및석유제품 213.1%↑…30년11개월來 최고 교역지수는 7개월 연속 하락…원자재 상승 국제유가와 원자재 가격 상승으로 국내 수입금액 지수가 40% 가까이 급등하면서 11개월 연속 상승세를 이어갔다....
182,2021.11.23.,치솟는 유가에 美 전략 비축유 5천만 배럴 푼다…우리나라도 동참,국제유가가가 치솟는 가운데 미국이 전략적 비축유(SPR) 5000만 배럴을 방출하기로했다. 우리 정부도 전략 비축유 방출에 나선다. AP와 로이터 통신 등에 따르면 백악관은 23일(현지시간) 성명을 통해 조 바이든 대통령이...
183,2021.12.03.,[국제유가] 과대낙폭 따른 저가매수세 유입에 2일 유가 상승,"중동산 Dubai유 등 국제유가의 일일 변동 현황 2일 국제유가는 과대낙폭에 따른 저가매수세 유입으로 상승한 가운데 OPEC+의 증산 유지, 오미크론 확산 우려 등은 유가 상승폭을 제한시켰다. 한국석유공사(사장..."
184,2021.12.02.,"국제유가, 오미크론 확산에 하락…WTI 0.9%↓",국제유가가 오미크론 변이 확산 영향으로 하락했다. 2일 한국석유공사에 따르면 전날 거래된 미국 서부텍사스원유(WTI) 가격은 전일대비 배럴당 0.61달러(0.9%) 하락한 65.57달러에 마감했다. 지난 8월 20일 이후...
185,2021.11.29.,"오미크론발 유가급락에 원유 증산 '브레이크' 걸리나…OPEC+, 실무회의 연기",블룸버그통신은 OPEC+의 관계자의 말을 인용해 “새 변이의 등장으로 국제유가가 1년 만에 최악의 낙폭을 보임에 따라 OPEC과 러시아 등 산유국들은 다음 주 회의에서 증산 계획을 철회할 것으로 보인다”고 전했다....
186,2021.12.08.,유럽증시 · 장중 미국증시 · 국제 유가 '이틀 연속 급등',미국증시 역시 전일에 이어 이날 장중 또 급등하고 있고 유가도 전일에 이어 또 껑충 뛰었다. 유럽증시와 장중 미국증시는 이번주 들어 이틀연속 동반 급등했다. 이들 증시는 지난주 불안한 흐름을 보인 후...
187,2021.12.01.,"국제유가, 오미크론·테이퍼링 가속화 우려에 '급락'",석유 시추 현장 국제유가가 가파르게 하락했다. 코로나19 변이 바이러스인 오미크론에 기존 백신이 효과를 내지 못할 수 있다는 발언이 나온데다 미 연방준비제도(Fed·연준)의 테이퍼링 가속화에 힘이 실리면서...
188,2021.11.24.,"국제유가, 전략비축유 방출에도 WTI 전날보다 2.3%↑","기사내용 요약안정화 기대했지만 급등…""방출만으로 유가잡기 어려울 것"" 미국을 비롯한 주요 소비국들이 비축유를 방출키로 했음에도 23일(현지시간) 국제유가는 급등했다. 석유산업 전문 매체 오일프라이스닷컴에..."
189,2021.11.23.,[줌인] 국제유가 흐름 좌우할 산유국 對 소비국 ‘힘겨루기’,"한편 미국의 전략적 비축유 방출 움직임에 국제 유가가 최근 안정세로 돌아섰다. 서부텍사스산원유(WTI)와 브렌트유 모두 지난달 80달러를 웃돌며 급등세를 보였으나, 최근에는 70달러대 중후반에서 거래되고 있다...."
190,2021.11.28.,"한은 ""국제유가, 기조적 수급 불균형에 강세 전망""",사우디아라비아 최대 정유시설(사진=AFP)[이데일리 최정희 기자] 국제유가가 배럴당 80달러 밑으로 하락했지만 수급 불균형 지속에 당분간 강세를 지속할 것이란 전망이 나온다. 한국은행은 28일 해외경제포커스를 통해...
191,2021.11.29.,오미크론 변이 여파 속 유가 예측 어려워져...OPEC+ 회의도 연기(상보),국제유가의 방향성을 가늠하기 어려워지면서 산유국 간 협의체인 OPEC플러스(OPEC+)도 산유량 조정회의를 급하게 연기했다. 향후 오미크론 변이의 확산 및 피해 양상에 따라 국제유가는 등락을 거듭할 것으로...
192,2021.11.24.,교역조건 7개월째 악화…유가 강세에 흐름 이어질까 ‘우려’,"국제유가, 원자재 가격의 강세가 지속됨에 따라 악화 흐름이 이어질까 우려되고 있다. 한국은행이 24일 발표한 ‘2021년 10월 무역지수 및 교역조건’에서 순상품교역조건지수는 91.26을 기록했다. 상품 100개를..."
193,2021.11.28.,‘오미크론’에 국제유가 주춤하나… 주유소 휘발윳값 2주 연속↓,새로운 코로나19 변이 바이러스 ‘오미크론’이 국제유가를 내리누르고 있다. 연일 치솟던 국제유가는 하락세로 돌아섰다. 국내 휘발윳값도 유류세 인하 효과와 맞물려 2주 연속 하락세다. 국제유가 내림세로...
194,2021.11.23.,국제유가 하락…비축유 방출 발표 임박,"23일 국제 원유 선물 가격이 하락했다. 로이터 통신에 따르면 이날 영국 북해산 브렌트유 선물 가격은 배럴당 79.31달러로, 0.49% 하락했다. 미 서부텍사스산원유(WTI) 선물도 0.7% 이상 하락한 배럴당 76.21달러를 기록한..."
195,2021.11.19.,"10월 생산자물가 13년 만에 최대폭↑...""유가 급등 탓""","국제 유가 상승으로 공산품 가격이 대폭 상승한 영향이었는데요. 실생활에 영향을 미치는 소비자물가에도 비상이 걸렸습니다. 취재기자 연결합니다. 조태현 기자! [기자] 네, 경제부입니다. 생산자물가지수가..."
196,2021.11.25.,국제유가 고공행진에도 美셰일업계는 '침묵'…왜?,[이데일리 방성훈 기자] 국제유가가 상승 흐름을 타고 있는데도 미국 셰일 오일 생산업체들이 별다른 움직임을 보이지 않고 있어 주목된다. 과거 국제유가가 오를 때 앞다퉈 재투자 및 증산에 나서며 기회를 노렸던...
197,2021.11.26.,[Why] 국제유가 급등에도 美 셰일원유 업계는 조용한 이유,국제유가가 올해 들어서만 60% 이상 상승하는 등 고공행진을 이어가고 있는 현 상황은 석유 기업에 수익 창출을 위한 절호의 기회일 수 있기에 미국 셰일 원유 생산업체들의 침묵이 더 이상하게 느껴질 수 있다....
198,2021.11.24.,사상 최대 비축유 방출에도…유가 더 뛰었다,"美中日 등 8천만배럴 방출 결정 국제유가는 되레 2~3%대 급등 OPEC+ 증산 협조 없이는 한계 美비축유, 황함유 많은 중질유 대부분 中·인도로 수출돼 논란 바이든 ""정유사가 폭리 취해"" 불법적 반시장행위 조사 착수 조..."
199,2021.11.27.,오미크론 공포에 전세계 주가·유가·암호화폐 폭락…‘검은 금요일’,새로운 변이로 세계각국이 다시 경제 봉쇄를 하면 경기가 다시 위축돼 원유 수요가 급감할 것이란 우려로 국제유가는 10% 이상 폭락해 배럴당 70달러대로 내려갔다. 미국 서부 텍사스산 원유(WTI)는 전거래일보다 13....
200,2021.11.30.,"JP모건 ""유가, 2023년엔 지금보다 두배 이상 오를 것""",바이러스로 국제유가가 급락한 가운데 내년부터 내후년에는 현재 시세보다 두 배 이상 오를 것이란 전망이 나왔다. 29일(현지시간) CNN에 따르면 JP모건은 지난 26일 보고서를 통해 내년 브렌트유 가격이 배럴(158.9ℓ)...
201,2021.12.08.,"[1보] 국제유가, 상승…WTI 3.7%↑",이투데이= | 국제유가는 7일(현지시간) 상승했다. 뉴욕상업거래소(NYMEX)에서 1월물 서부 텍사스산 원유(WTI)는 전 거래일 대비 2.56달러(3.7%) 상승한 배럴당 72.05달러에 마감했다. 런던 ICE선물거래소에서...
202,2021.12.02.,[국제유가] 석유수요 감소 우려에 12월1일 유가 하락,중동산 Dubai유 등 국제유가의 일일 변동 현황 12월1일 국제유가는 오미크론 변이 확산에 따른 석유 수요 감소 우려로 하락한 가운데 미 원유재고 감소로 유가 하락폭이 제한을 받았다. 한국석유공사(사장...
203,2021.12.02.,[국제유가]오미크론이 흔드는 시장…WTI 65달러대 또 하락,(사진=AFP 제공) 국제유가가 또 떨어졌다. 미국마저 신종 오미트론 변이에 뚫렸다는 소식에 갑자기 하락했다. 1일(현지시간) 미국 뉴욕상업거래소에서 1월 인도분 서부텍사스산원유(WTI) 가격은 전거래일 대비 0.9% 내린...
204,2021.11.24.,"정부, 美와 손잡고 비축유 푼다…국제유가 급등에 동맹국 협력","국제유가가 치솟으면서 정부가 미국이 제안한 비축유 공동방출에 동참한다. 정부는 미국이 제안한 비축유 공동방출에 참여하기로 결정했다고 24일 밝혔다. 이번 비축유 방출에는 미국을 중심으로 한국, 일본, 인도 등..."
205,2021.11.24.,10월 수입금액지수 39% 급등… 유가상승 영향,국제유가와 원자재 가격 상승이 지속되면서 수입금액지수 급등이 이어졌다. 석탄및석유제품 수입금액은 약 31년 만에 최대폭으로 상승했다. 24일 한국은행이 발표한 '2021년 10월 무역지수 및 교역조건'에...
206,2021.11.24.,"바이든, 5000만배럴 SPR 방출 지시...유가는 3% 안팎 급등",파이낸셜타임스(FT) 등 외신에 따르면 국제유가 기준물인 브렌트유는 SPR 방출 소식이 나오자 되레 2% 넘게 올라 런던시장에서 배럴당 81.40달러로 뛰었다. 유가는 뉴욕시장에서도 상승세가 지속됐다. CNBC에 따르면...
207,2021.12.04.,"국제유가, 오미크론 11월 고용보고서 영향 하락...WTI, 6주 연속 하락세",국제유가가 하락세로 마감했다. 국제유가는 3일(현지시간) 오미크론 영향 확산과 실망스런 11월 美고용 보고서로 WTI가 6주 연속 하락세를 기록했다. 출처=로이터통신 3일(현지시간) 뉴욕상업거래소에서 1월물...
208,2021.12.01.,국제유가 또 급락…WTI 5.4%↓,"국제 유가가 코로나19 새 변이인 오미크론에 대한 염려로 또 급락했습니다. 뉴욕상업거래소에서 내년 1월 인도분 서부 텍사스산 원유, WTI는 전 거래일보다 배럴당 3.77달러 떨어진 66.18달러에 거래를 마쳤습니다...."
209,2021.11.27.,국제유가 10% 돌연 폭락…배럴당 70달러 위태위태,국제유가가 폭락하고 있다. 새로운 코로나19 변이 바이러스가 갑자기 등장하면서다. 26일(현지시간) 오전 10시 30분 현재 미국 뉴욕상업거래소에서 1월물 서부텍사스산원유(WTI) 가격은 전거래일 대비 9.0% 떨어진...
