,날짜,제목,요약
898,2020.04.03.,‘유가 폭등’에 美뉴욕증시 2% 안팎 상승,폭락세를 되풀이했던 국제유가가 치솟으면서 미국 뉴욕증시도 2% 안팎으로 올랐다. 뉴욕증시의 다우지수는 2.24% 오른 2만1413.44에 거래를 마쳤다. 스탠더드앤드푸어스(S&P) 500지수는 2.28% 상승한 2526.90에...
899,2020.04.03.,"[외환개장] 원·달러 환율 하락 출발…""국제 유가 폭등 영향""",미국 증시는 국제 유가 폭등 등에 힘을 받아 상승세를 이끌었다. 금융시장은 주식과 신흥국 통화 등 위험자산 회피 심리를 한층 누그러뜨린 분위기다. 현지시간으로 2일 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부...
900,2020.04.06.,"국제유가, 2분기 반등 어려워… '20달러 밑으로 떨어질 수도""","국제유가가 2분기에도 반등하기 어렵다는 전망이 나왔다. 5일(현지시간) CNBC가 전략가, 애널리스트, 트레이더 등 30명을 대상으로 실시한 조사에 따르면 사우디아라비아와 러시아, 미국 간 감산 합의 노력에도..."
901,2020.04.03.,[특징주] 국제유가 급등에 원유 인버스 ‘동반 약세’,"국제유가가 급등세를 나타내면서 원유 인버스 상품들이 일제히 약세 흐름을 나타내고 있다. 3일 오전 9시38분 현재 신한 인버스 2X WTI원유 선물 ETN은 전 거래일보다 3,490원(29.61%) 내린 8,295원에 거래되고..."
902,2020.04.05.,"경제전문가들 ""올해 국제유가 25~30달러, 코스피 1700~1800""",경제 전문가들은 올해 연평균 국제유가(두바이유 기준)가 배럴당 25~30달러 수준에 머물 것으로 전망했다. 코로나19 여파에 따른 석유수요 감소 및 산유국 간 '치킨게임' 영향으로 지난해 평균...
903,2020.03.30.,美 슈퍼부양책 비웃는 국제유가…빅3 '석유패권' 갈등,하지만 국제유가는 이를 비웃듯 하락세를 이어가고 있다. 특히 북미지역 기름값의 기준점이 되는 서부텍사스유(WTI)는 오히려 추락을 거듭해 10달러 대가 뚫릴 가능성까지 나오고 있다. 미국 셰일오일 기업들이 저유가에...
904,2020.04.04.,"뉴욕증시, 유가급등에도 美 실업대란 충격 '하락'···다우 1.69%↓","뉴욕증시가 국제유가 급등에도 미국의 '실업 대란' 충격으로 하락했다. 3일(이하 미 동부 시각) 뉴욕증권거래소(NYSE)에서 다우존스 30 산업평균지수는 전장보다 360.91p(1.69%) 하락한 21,052.53에 거래를 마쳤다...."
905,2020.03.31.,[국제유가]WTI 7% 폭락 ‘18년 최저’…달러 강세 + 공급과잉 우려,"신종 코로나바이러스 감염증(코로나19)에 따른 원유수요 위축 불안감과, 사우디아라비아와 러시아 등 주요 산유국들 간 유가전쟁에 따른 공급과잉 우려가 여전히 유가에 하방 압력을 가했다. 특히 주말에..."
906,2020.04.03.,"""산유국 감산으로 국제유가 하락 못 막는다""",도널드 트럼프 미국 대통령이 사우디아라비아와 러시아의 국제유가 전쟁 중재에 나섰지만 유가안정에 본질적인 도움이 못 된다는 지적이 나왔다. 로이터의 3일 보도에 따르면 브라질 석유기업 페트로브라스의 호베르투...
907,2020.03.21.,휘발윳값 8주째 내려…국제유가 쇼크에 5년여만에 최대 낙폭,ℓ당 31.6원 내린 1천472.3원…두바이유는 30달러선 붕괴 신종 코로나바이러스 감염증(코로나19) 확산과 국제유가 폭락 여파로 전국 주유소 휘발유 가격이 8주째 하락세를 이어갔다. 특히 이번 주는 국제유가 영향이...
908,2020.03.27.,국제유가 '미 비축유 매입 무산'에 급락…WTI 7.7%↓,"국제유가가 미국이 전략 비축유 구매를 미루면서 4거래일 만에 하락했습니다. 현지시간으로 26일, 뉴욕 상업거래소에서 5월 인도분 서부 텍사스산 원유는 배럴당 7.7%, 1.89달러 떨어진 22.60달러에 거래를 마쳤습니다...."
909,2020.04.05.,"""백만배럴도 죽기살기로 싸운 사람들이 천만배럴 감산을 해?""... 국제유가",국제유가는 3일 엄청난 폭등락을 보였다. 국제유가의 기준이 되는 브렌트유는 아시아시장에서 전날에 비해 4% 넘는 폭락을 기록하다가 뉴욕시장에서는 이를 다 만회하고 오히려 전일대비 13.93%의 폭등을 기록했다....
910,2020.04.02.,"국제유가, 반등 하루만에 다시 하락…WTI 0.8%↓", 국제유가는 4월 첫 거래일인 1일(현지시간) 다시 하락세를 기록했다. 이날 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.8%(0.17달러) 내린 20.31달러에 거래를 마쳤다. 전날...
911,2020.04.02.,"[외환마감] 원·달러 환율 소폭 하락...""국제 유가 상승 영향""","이외에도 도널드 트럼프 미국 대통령의 언급으로 이날 오후 국제 유가가 급등한 것도 환율 하락에 영향을 미친 것으로 분석된다. 트럼프 대통령은 현지시간으로 1일 기자회견을 통해 ""사우디와 러시아가 곧 유가..."
912,2020.03.30.,국제유가 한때 20달러선 붕괴...18년 만에 최저,최근 국제유가는 코로나19로 인한 수요 감소와 함께 사우디아라비아와 러시아 간 유가전쟁까지 겹쳐 급등락을 반복 중이다. 전문가들은 이미 3월 중순 각 매체를 통해 1~2주 안에 국제유가가 10달러대를...
913,2020.03.28.,국제유가 반토막 났는데…왜 휘발유값은 100원밖에 안 내릴까,국제유가는 연일 급락하고 있는데 국내 주유소에서 자동차에 넣는 휘발유 가격은 왜 그 정도로 하락하지 않을까. 정유업계는 휘발유의 높은 세금 비중과 최근 급상승한 환율 등이 그 원인이라고 지목한다. 28일...
914,2020.03.17.,‘코로나19·원유전쟁’ 이중고 국제유가 또 폭락,"국제유가가 16일(현지시간) 코로나19 사태와, 사우디아라비아와 러시아 간 ‘원유 전쟁’ 여파로 또다시 폭락했다. 한국석유공사 등에 따르면 16일 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 전..."
915,2020.04.01.,"국제 유가 혼조…WTI, 1분기 54% 폭락, 무한 증산 '폭풍전야'",김나래 특파원=전날 18년 만의 최저치를 기록했던 국제유가가 31일(현지시간) 혼조세를 나타냈다. 전세계 원유시장이 무한증산 경쟁에 돌입하는 4월1일을 하루 앞두고 전문가들은 추가 추락 가능성을 경고 하고 있다....
916,2020.03.31.,"국제유가 또 폭락, 18년만에 최저로…20달러선 무너지기도",국제유가가 또 다시 폭락하며 장중 한 때 20달러선을 내줬습니다. 현지시간 30일 미국 뉴욕상업거래소에서 5월 인도분 서부 텍사스산 원유(WTI)는 6.6% 하락한 20.09 달러에 거래를 마쳤습니다. WTI는 2002년 2월 이후...
917,2020.04.02.,"유가 하락, WTI 20.31달러…美 원유재고 증가·사우디 증산",국제유가는 원유 재고 및 공급 증가 소식에 하락세를 보였다. 2일 한국석유공사에 따르면 1일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI)는 전일 대비 배럴당 0.17달러 하락한 20.31달러로 거래를...
918,2020.03.31.,"국제유가 폭락, 18년만에 최저치…WTI 20달러 밑돌기도",국제유가가 30일(뉴욕 현지시간) 폭락세를 지속하며 18년만의 최저치를 기록했다. 이날 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 6.6%(1.42달러) 떨어진 20.09달러에 장을...
919,2020.03.26.,국제유가 사흘째 ‘상승’…美지수 선물 1%대 보합세,"국제유가는 사흘째 올랐고, 미국 선물시장 움직임도 변동 폭이 크지 않은 무난한 흐름을 보이고 있습니다. 류선우 기자, 지난주 폭락했던 국제유가가 비교적 안정적인 흐름을 이어가고 있죠? 그렇습니다. 어제..."
920,2020.03.31.,"국제유가,18년만에 최저로 폭락...WTI, 20.09달러에 마감","장중 한때 19.27달러 기록 브렌트유도 22.76달러 기록 1분기 원유 수요, 전분기 대비 12% 감소 전망 <뉴시스> 신종 코로나 바이러스 감염증(코로나19)의 전 세계적인 확산에 따른 수요 감축으로 인해 국제유가가..."
921,2020.04.02.,코로나·유가하락 회오리에 美 셰일석유기업 줄도산 위기,국제 유가는 18년만에 최저 수준에서 거래되고 있다. 코로나 19로 수요가 급감한 상황에서 사우디아라비아와 러시아 간 유가전쟁까지 겹쳤기 때문이다. 이날 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부 텍사스원유...
922,2020.03.23.,주가·유가 폭락에… ELS·DLS 원금손실 공포,연합뉴스 세계 증시 주가와 국제유가가 동반 급락하면서 이를 기초로 하는 주가연계증권(ELS)과 파생결합증권(DLS)이 원금 손실 위기에 처했다. 원금 손실이 발생할 수 있는 금융상품 규모만 1조5000억원에 달한다....
923,2020.03.31.,유가 폭락에 정유·조선주 비상…항공주 수혜도 미비,국제유가는 30일(현지시간) 18년만에 최저치를 기록하며 폭락했다. 5월 인도분 서부 텍사스산 원유(WTI)는 전일 대비 6.6% 하락한 20.09달러에 마감했다. 장중엔 20달러가 붕괴되기도 했다. 러시아와 증산 경쟁을 벌이고...
924,2020.03.30.,유가폭락에 DLS 원금손실 ‘비상’,"연초 대비 1/3 토막으로 하락 미상환 8847억원 대부분 손실 저유가 지속, 추가하락 우려 국제유가 폭락에 원유를 기초자산으로 하는 DLS(파생결합증권)가 원금손실 위험에 빠졌다. 국제유가가 연초 대비 1/3 토막..."
925,2020.04.01.,[국제유가] 혼조세 보인 시장,"국제유가가 혼조세를 보이고 있다. 31일 국제유가는 미국-러시아의 에너지 시장 안정화 필요성에 대한 공감대 형성 등으로 상승했으나 OPEC의 긴급 실무회의 개최 무산, 코로나19에 따른 세계 석유수요 감소 및..."
926,2020.03.26.,[국제유가] 3거래일 연속 상승… 금값은 5거래일 만에 하락,국제유가가 3거래일 연속 오름세를 나타냈다. 25일(현지시간) 뉴욕상업거래소(NYMEX)에서 거래되는 4월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 2.0%(0.48달러) 상승한 24.49달러에 장을 마감했다....
927,2020.04.03.,"국제유가 급등에도 원/달러 환율 '소폭' 상승...1,230.9원 마감","금일(3일) 국제유가 급등에 하락세를 보이던 원/달러 환율이 오후부터 소폭 상승, 1230원대에 상승 전환했다. 3일 서울 외환시장에서 원/달러 환율은 전거래일(1228.3원)보다 2.6원 오른 1230.9원에 마감했다. 국제유가 급등에..."
928,2020.03.30.,국제유가 20달러 깨졌다…WTI 18년 만에 최저,"사우디 내달 증산, 추가 하락 불가피 올해 초만 해도 배럴당 60달러 수준을 유지하던 국제유가가 3개월 만에 10달러대로 곤두박질하며 18년 만에 최저치를 기록했다. 신종 코로나바이러스감염증(코로나19) 여파로 전..."
929,2020.04.03.,"유가급등·뉴욕증시 훈풍에 코스닥, 상승 출발","원유 감산 기대감에 국제유가가 폭등한 데다 뉴욕증시 상승이 투자 심리를 개선시킨 것으로 보인다. 3일 마켓포인트에 따르면 코스닥 지수는 이날 오전 9시 3분 현재 전 거래일보다 6.94포인트, 1.22% 오른 574...."
930,2020.04.03.,"유가급등·뉴욕증시 훈풍에 코스닥, 상승 출발","원유 감산 기대감에 국제유가가 폭등한 데다 뉴욕증시 상승이 투자 심리를 개선시킨 것으로 보인다. 3일 마켓포인트에 따르면 코스닥 지수는 이날 오전 9시 3분 현재 전 거래일보다 6.94포인트, 1.22% 오른 574...."
931,2020.03.14.,"휘발윳값 7주째 하락…""국제유가 폭락 이르면 내주 큰폭 반영""","코로나19 확산 여파로 국제유가가 하락하면서 전국 주유소 휘발윳값이 7주째 내림세를 이어갔습니다. 한국석유공사 유가 정보 서비스 오피넷에 따르면 이 달 둘째 주 전국 주유소 휘발유 가격은 리터 당 1,503...."
932,2020.04.09.,"국제유가, 감산 합의 기대 속 반등…WTI 6.2%↑",국제유가가 사흘 만에 반등했다. 연합뉴스에 따르면 8일(현지시간) 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부 텍사스산 원유(WTI)는 배럴당 6.2%(1.46달러) 급등한 25.09달러에 거래를 마쳤다. 런던 ICE선물거래소의...
933,2020.03.23.,주가·유가 폭락에 원금손실 위험 ELS·DLS 속출,"원금 손실 가능성 ELS·DLS 1조 5000억원 규모 국제유가 연동 DLS, 유로스톡스 연동 ELS 등 코로나19 지속되면 막대한 손실 불가피 세계 증시와 국제유가가 동반 급락하면서 원금 손실 가능성이 발생한 주가연계증권(ELS)..."
934,2020.03.12.,사우디 증산 강행…국제유가 4% 급락,국제유가는 11일(현지시각) 사우디 아라비아가 증산을 강행한다는 소식에 4% 미끄러졌다. ‘20%대 대폭락’을 기록했던 국제유가가 10% 급반등한지 하루 만에 다시 하락세로 돌아선 것이다. 이날...
935,2020.03.20.,유가 하루새 24%↑,도널드 트럼프 미국 대통령이 최근 ‘신(新)석유전쟁’을 벌이며 국제유가 폭락세를 불러온 사우디아라비아와 러시아의 갈등에 개입할 수 있다고 19일(현지시간) 밝혔다. 이 발언으로 신종 코로나바이러스 감염증...
936,2020.03.28.,"""사우디, 러시아와 원유 수급 협상 안 해""…유가 전쟁 계속할 듯",국제 유가는 사우디와 러시아가 공급 경쟁에 들어가면서 폭락했습니다. 사우디는 다음 달 산유량을 2월보다 27% 올려 일일 1천230만 배럴까지 높일 계획입니다. 폼페이오 미 국무장관은 지난 25일 빈 살만 사우디...
937,2020.03.31.,업황악화에 유가폭락… `연봉킹` 에쓰오일 1위 자리 내줬다,올 초 60달러 선을 웃돌던 국제유가는 현재 20달러 대에 머물고 있다. 이달 넷째주 싱가포르 복합정제마진은 배럴당 -1.1달러로 2주 연속 마이너스를 기록해 전대미문의 위기를 겪고 있다. 금융투자업계에서는...
938,2020.03.31.,국제유가 18년 만에 최저…조선·건설·유화 동반 타격,"그러자 국제유가가 18년 만에 최저치로 떨어졌습니다. 유가가 폭락하면 기름값은 싸지지만 해외 건설 및 조선, 플랜트 수주 급감도 불러와 한국 경제에 타격이 아닐 수 없습니다. 김지수 기자가 짚어봤습니다. [기자]..."
939,2020.04.02.,"[상보] 국제유가, 미 원유 재고 증가에 하락…WTI 0.8%↓",출처 마켓워치국제유가가 1일(현지시간) 미국의 원유 재고 증가 소식에 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 거래되는 5월 인도분 서부 텍사스산 원유(WTI)는 전날 대비 배럴당 0.8%(0.17달러) 내린 20.31달러에...
940,2020.04.04.,"[1보] 국제유가, 유가전쟁 종료 기대에 이틀째 폭등…WTI 11.9%↑",이투데이=배준호 기자 | 국제유가는 3일(현지시간) 사우디아라비아와 러시아가 유가전쟁을 끝내고 산유량 감산에 합의할 것이라는 기대로 이틀째 폭등했다. 이날 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부...
941,2020.04.01.,"유가 혼조, WTI 20.48달러…미-러시아 ""에너지 안정 공감대 형성""","WTI는 상승, 브렌트유는 하락하는 등 국제유가는 혼조세로 나타났다. 1일 한국석유공사에 따르면 31일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI)는 전일 대비 배럴당 0.39달러 오른 20.48달러에..."
942,2020.03.29.,국제 유가 급락 '9주 연속 하락세 보이는 휘발유 값',"코로나19 확산과 국제 유가 급락에 전국 주유소 휘발유 가격이 9주 연속 하락세를 이어가는 29일 서울 시내의 한 주유소에서 휘발유가 리터당, 1,418원, 경유가 리터당 1,238원에 판매되고 있다. 2020.3.29/뉴스1"
943,2020.03.19.,국제유가 18년 만에 최저…20달러 붕괴 코앞,'코로나19'(COVID-19) 사태 확산에 따른 원유수요 감소와 산유국의 증산 영향으로 국제유가 급락세가 이어지며 20달러선 붕괴를 코앞에 뒀다. 19일 한국석유공사에 따르면 18일(현지시각) 4월 인도분 뉴욕상업거래소...
944,2020.03.31.,18년 만에 최저치 기록한 국제유가 '美 증시 2%대 반등',18년 만에 최저치 기록한 국제유가 '美 증시 2%대 반등' 국제유가가 18년 만에 처저치를 기록했다. 반면 뉴욕 증시는 미국 행정부의 슈퍼 부양책 영향으로 2%가량 올랐다. 5월 인도분 미국 서부 텍사스산 원유는 한때...
945,2020.04.03.,2일 국제유가 급등,Dubai(두바이유) 역시 배럴당 0.32달러 상승한 21.55달러에 마감됐다. 한국석유공사는 2일 국제유가는 미국 트럼프 대통령의 사우디와 러시아 간 합의 예상 및 감산 가능성 발언으로 급등했다고 전했다.
946,2020.04.02.,유가 폭락에 美 셰일업체 '화이팅' 파산보호 신청,배럴당 20달러 위협받는 국제유가...美 셰일업계 재정 급속 악화 윤세미 기자 fiyonasm@ajunews.com 미국 셰일업체 화이팅페트롤리엄(Whiting Petroleum·화이팅)이 1일(현지시간) 파산보호를 신청했다. 최근 유가 폭락으로...
947,2020.04.03.,"[해외시황] 뉴욕, 트럼프 '유가전쟁' 등판에 상승…유럽↑",최근 국제유가 폭락으로 미국 내 셰일석유 업체들이 줄도산 위기를 맞자 적극 개입에 나선 것으로 보인다. 한편 사우디 국영 SPA통신에 따르면 사우디는 OPEC(석유수출국기구)과 러시아 등 비(非) OPEC 산유국들의...
948,2020.04.03.,"뉴욕증시, 미국 실업 쓰나미에도 유가 폭등에 안도…다우, 2.24% 상승","시장은 미국 주간 실업보험 청구자 수 등 주요 경제지표와 국제유가 동향, 신종 코로나바이러스 감염증(코로나19) 확산 추이 등을 주시했다. 국제 유가가 폭등하면서 위험자산 투자 심리를 되살렸다. 도널드 트럼프..."
949,2020.03.21.,뉴욕증시 글로벌 금융위기 이후 최대 낙폭…유가도 하루 만에 급락,금융가에선 그동안 뇌관으로 작용했던 국제유가가 또다시 불안한 흐름을 보이며 증시의 변동성을 키웠다는 분석이 나옵니다. 하루 전 23.8% 폭등했던 서부 텍사스산 원유는 10.6% 하락하며 배럴당 22.53달러에 장을...
950,2020.04.03.,"[특징주] 흥국석유, 국제유가 폭등하자 주가 21%까지 치솟아",유가폭등 소식에 흥국석유가 개장 시작과 동시에 강세를 나타냈다. 흥국석유는 3일 오전 9시 11분 현재 코스닥 시장에서 전 거래일 대비 21.46%(1410원) 오른 7980원에 거래되고 있다. 전날 도널드 트럼프 미국 대통령이...
951,2020.04.01.,코로나 여파·국제 유가 하락 지역 수출 기업 '이중고',"수출 불확실, 국제유가 하락에 수출 단가 급락 코로나19 여파로 어려움을 겪는 지역 기업들이 '국제유가 폭락'이라는 돌발 변수에 맞닥뜨리게 됐다. 팬데믹(전 세계적인 확산)으로 높아진 수출 불확실성에 '역(逆)오일..."
952,2020.04.03.,[뉴욕-채권]10년금리 사흘 만에↑…국제유가 25% 폭등,사우디아라비아와 러시아의 감산 기대에 따른 국제유가 폭등이 장기물 수익률에 상승 압력을 가했다. 다만 예상을 두 배나 웃돈 실업수당 신청 지표 영향으로 수익률 추가 상승은 제한됐다. 오후 4시 기준...
953,2020.03.31.,국제유가 또 곤두박질…18년 만에 최저,국제유가가 18년 만에 최저가를 기록했습니다. 사우디와 러시아의 증산 전쟁에 코로나19 사태까지 겹치면서 끝없는 폭락을 거듭하고 있습니다. 【아나운서】 미국 유가 기준물인 서부 텍사스유 원유 가격이 현지시간...
954,2020.03.31.,"국제유가 또 폭락, 18년만에 최저로…WTI 20달러 밑돌기도", 국제유가가 30일(현지시간) 폭락세를 지속하며 18년만의 최저치를 기록했다. 이날 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 6.6%(1.42달러) 미끄러진 20.09달러에 장을...
955,2020.04.03.,[장태민의 채권포커스] 폭락 후 급등락하는 유가..트럼프의 발언과 거대한 파...,도널드 트럼프 미국 대통령의 발언에 따라 국제유가가 급등락한 뒤 향후 그의 발언이 실현될지 여부에 관심이 모아지고 있다. 트럼프 트럼프 미국 대통령은 당선 전부터 저유가를 원한다는 입장을 드러내왔으나 최근...
956,2020.03.18.,"국제유가, 코로나19 공포에 급락 지속…WTI 6.1%↓",이귀원 특파원 = 국제유가가 마치 브레이커가 풀린 듯 폭락을 계속했다. 17일(현지시간) 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 6.1%(1.75달러) 미끄러진 26.95달러에...
957,2020.03.31.,"국제유가, 18년 만에 최저...WTI, 20.09달러","국제유가가 18년 만에 최저를 기록했습니다. 현지시각 30일 뉴욕상업거래소에서 5월 인도분 서부 텍사스산 원유는 1배럴에 1달러 42센트, 6.6% 떨어진 20달러 9센트에서 거래를 마감했습니다. 이는 2002년 2월 이후..."
958,2020.04.01.,국제유가 폭락세 주춤…서부텍사스산 원유 배럴당 20.48달러,산유국들간 감산 합의 실패와 코로나19에 따른 수요 감소 등으로 폭락세를 보였던 국제유가의 내림세가 주춤했다. 연합뉴스에 따르면 현지시간으로 31일 뉴욕상업거래소에서 거래된 5월 인도분 서부텍사스산 원유...
959,2020.03.25.,"증시 `뇌관`된 국제유가…미국, 감산 카드 `만지작`",코로나19 확산과 함께 경기의 가늠자 역할을 하는 국제유가가 최근 급격히 하락하면서 미국 증시에 또 다른 뇌관으로 떠오고 있습니다. 이에 따라 미국 정부가 증시 안정화를 위해서라도 곧 감산 카드를 꺼내 유가...
960,2020.04.03.,유가급락에도 국내 기름값은 '고공',국제유가가 역대급 하락을 기록했지만 국내 주유소 휘발유값 인하속도는 더뎌 소비자들의 불만이 커지고 있다. 정유사들은 국제유가 가격변동이 국내 가격에 미치는 시차가 있고 세금 비중이 높다고 항변하고...
961,2020.04.03.,"코스피, 1,730대 상승…국제 유가 급등","코스피는 원유 감산 기대에 국제 유가가 급등한 덕분에 상승하고 있다. 3일 코스피는 9시 5분 전 거래일 대비 14.28포인트(0.83%) 상승한 1,739.14에 거래되고 있다. 국내 증시에서는 산유국의 원유 감산 기대가 나타나며..."
962,2020.03.17.,"국제유가 폭락, WTI 30달러 붕괴...금값도 큰폭 내려",국제유가가 16일(현지시간) 신종 코로나바이러스 감염증(코로나19)과 사우디아라비아와 러시아 간 '원유 전쟁' 여파에 또다시 폭락했다. 이날 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 전...
963,2020.04.03.,국제유가 급등에 코스피 소폭 상승…1720대 마감,국제유가 급등에 대한 기대감에 3일 코스피가 소폭 상승 마감했다.이날 코스피는 전 거래일보다 0.58포인트(0.03%) 오른 1725.44에 장 종료했다.지수는 전장보다 6.31포인트(0.37%) 오른 1731.17에서 출발했다....
964,2020.04.03.,"""다음주 OPEC+ 협상 가능성""... 국제유가 급등 반전",산유국들의 이같은 움직임에 따라 아시아 상품시장에서 국제유가가 상승 반전했다. 블룸버그 집계에 따르면 북해산 브렌트유 6월물은 3일 오후 5시8분(한국시간) 현재 배럴당 31.50 달러로 전날보다 5.21% 급등했다....
965,2020.03.20.,"국제유가, 폭락 하루만에 '역대최고' 폭등…WTI 23.8%↑",전날 24% 폭락했던 국제유가가 하루 만에 23% 폭등했습니다. 19일(현지시간) 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 23.8%(4.85달러) 급등한 25.22달러에 거래를 마쳤습니다....
966,2020.04.03.,국제유가 반등에 코스피 상승 출발…장 초반 1740선 회복,뉴데일리 김민아 기자 = 전날 뉴욕증시가 국제 유가 반등 영향으로 오른 가운데 코스피도 0.4% 가까이 상승 출발하며 상승폭을 키워가고 있다. 지수는 장 초반 1740선을 회복했다. 3일 오전 9시13분 현재 코스피는...
967,2020.03.27.,국제유가 나흘만에 급락…서부텍사스산 원유 배럴당 22.60달러,3일 연속 상승했던 국제유가가 급락세로 돌아섰다. 미국의 전략 비축유 구매가 무산되면서 유가 상승에 제동이 걸리고 하락 마감됐다. 연합뉴스에 따르면 현지시간으로 26일 뉴욕상업거래소(NYMEX)에서 5월...
968,2020.03.29.,[사진]'국제유가 폭락' 휘발유 값 하락,"국제 유가 9주 연속 폭락 영향으로 전국 주유소 휘발유 가격이 하락한 29일 오전 서울 시내의 한 주유소에서 휘발유가 1,397원, 경유 1,197원에 판매되고 있다. chmt@"
969,2020.04.02.,"코스피, 국제 유가 반등 기대에 2.3% 급등 1720선 회복…원달러 환율 2.2원 하...",러시아 석유회사들이 이달부터 원유 증산에 들어갈 계획이 없다는 소식과 중국이 국제유가 폭락을 이용해 원유 비축분 늘리기에 나섰다는 소식이 긍정적으로 작용한 것으로 풀이된다. 이날 코스피는...
970,2020.04.02.,[기고] 유가 전쟁과 한반도의 석유개발,3월 초만 해도 배럴당 50~60달러 수준이던 국제유가는 최근 20달러 대로 하락했다. 코로나19 확산에 따른 세계 경제 침체 및 석유 수요 감소 우려가 큰 가운데 산유국들이 증산 경쟁에 나섰기 때문이다. 사우디-러시아 간...
971,2020.04.03.,[특징주] 국제유가 폭등에 정유주-ETN 등 강세," 국제유가가 폭등했다는 소식에 정유주와 원유 상장지수증권(ETN)이 동반 급등세다. 3일 오전 9시32분 현재 흥구석유는 전일 대비 15.98% 오른 7620원을 기록 중이다. SK이노베이션, GS, S-Oil 등도 오흠세다..."
972,2020.04.03.,"트럼프 ""사우디-러시아 1500만배럴 감산할 것""...유가·뉴욕증시 급반등",트럼프 대통령 발언과 사우디의 OPE플러스 회의 요청 소식에 국제 유가는 급등했다. ? 2일 정오 경(미 동부시간) 뉴욕상업거래소(NYMEX)에서 5월분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 24% 안팎 급등한 24달러...
973,2020.03.17.,"국제유가 또 폭락…WTI 9.6%↓, 30달러선 붕괴",이귀원 특파원 = 국제유가가 16일(현지시간) 신종 코로나바이러스 감염증(코로나19)과 사우디아라비아와 러시아 간 '원유 전쟁' 여파에 또다시 폭락했다. 이날 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부...
974,2020.03.30.,산유국 신경전에 브렌트유 17년만에 최저치...'마이너스' 유가도 등장,"신종 코로나바이러스 감염증(코로나19) 사태로 인한 원유 수요 감소와 러시아, 사우디아라비아 간의 유가 전쟁이 맞물리면서 국제유가가 17년 만에 최저치를 기록했다. 30일 블룸버그 통신에 따르면 런던 ICE..."
975,2020.04.06.,"[정책발언대] 저유가 이후, 재생에너지의 비상을 준비하자",그렇다면 올 3월 초 시작된 사우디와 러시아 간의 유가전쟁으로 국제유가가 다시 급락한 지금 이런 비유는 여전히 유효한 것일까? 결론부터 말하면 저유가 때문에 재생에너지가 곤두박질칠 일은 없다는 게 전문가들의...
976,2020.03.30.,국제유가 급락에 마이너스 유가도 등장,"뉴스토마토 = 안창현 기자 | 코로나19 사태에 따른 수요 감소와 산유국간 유가인하 경쟁으로 국제유가가 급락하고 있다. 30일 장중 한때 유가는 20달러선을 밑돌며 18여년만에 최저치를 기록했고, 저장 비용이 유가를..."
977,2020.04.03.,원화환율·엔화환율·위안화환율 상승 후 국제유가 급등,아시아 금융시장에서 국제유가의 하락과 함께 달러가 강세를 보여 원화환율과 엔화환율이 올랐다. 그러나 국제유가는 아시아 시장 마감 무렵 급등세로 돌아섰다. 미국달러 대비 원화환율은 3일 서울...
978,2020.03.27.,국제유가 다시 급락…WTI 7.7%↓,국제유가가 4거래일 만에 급락했다. ▲ 바레인 사키르에 위치한 석유 시추 설비. [AP 뉴시스] 26일(현지시간) 뉴욕상업거래소(NYMEX)에 따르면 5월 인도분 서부 텍사스산 원유(WTI)는 배럴당 7.7%(1.89달러) 하락한 22....
979,2020.03.20.,美 증시 '2만 선' 회복…국제유가 역대 최고 폭등,전날 24% 폭락했던 국제유가는 역대 최고 상승을 기록하며 하루 만에 23% 폭등했습니다. 유가 급등 역시 최근 급락에 따른 일부 기술적 조정이 가미된 것으로 풀이됩니다. 최근 하락세를 지속했던 국제 금값도 소폭...
980,2020.04.03.,원/달러 환율 하락흐름…국제 유가 급등에 따른 위험자산 선호 회복,미국 증시는 실업 폭증에도 국제 유가가 폭등한 데 힘입어 상승했다. 코로나19 확산에 따른 경기침체 우려가 여전한 가운데 유가 폭등에 안도하며 주식과 신흥국 통화 등 위험자산 회피 심리가 누그러진 분위기다....
