,날짜,제목,요약
443,2017.08.18.,[국제유가] 반발 매수세에 상승…WTI 0.7%↑,이투데이=이지민 기자 | 국제유가는 17일(현지시간) 상승했다. 이날 미국 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 중질유(WTI) 가격은 전 거래일보다 0.7%(31센트) 오른 배럴당 47.09달러로 거래를 마쳤다....
444,2017.08.23.,"국제유가, 미국 재고 감소 기대에 상승…WTI 0.6%↑",[한스경제 김지호] 국제유가가 소폭 상승했다. 22일(현지시간) 뉴욕상품거래소(NYMEX)에서 서부텍사스산(WTI) 원유 9월 인도분은 전날보다 배럴당 0.27달러(0.6%) 상승한 47.64달러에 거래를 마쳤다. 런던 ICE...
445,2017.08.15.,[원자재시황]국제유가 3주 만에 최저치…WTI 2.5% 하락,국제유가가 14일(현지시간) 3주 만에 가장 낮은 수준으로 하락했다. 이날 뉴욕상품거래소(NYMEX)에서 서부텍사스산(WTI) 원유 9월 인도분은 전 거래일보다 1.23달러(2.5%) 떨어진 배럴당 47.59달러에 거래를 마쳤다....
446,2017.08.17.,국제유가 소폭 하락,국제유가가 15일 소폭 하락했다. 이날 뉴욕상품거래소(NYMEX)에서 서부텍사스산(WTI) 원유 9월 인도분은 전날보다 0.04달러(0.1%) 하락한 배럴당 47.55달러에 거래를 마쳤다. 전날에 이어 또다시 ‘3주 만에 최저...
447,2017.08.11.,OPEC 증산에 7월 국제유가 급락···WTI 2%↓ 브렌트 1.5%↓,[파이낸셜투데이=김남홍 기자] 석유수출국기구(OPEC) 회원국의 7월 생산량이 증가하면서 국제유가가 수급 우려로 급락했다. 지난달 OPEC 회원국의 생산량은 일일 3287만 배럴로 전달에 비해 17만3000배럴 증가했다....
448,2017.08.21.,[특징주]국제유가 급등에 정유株 강세…S-Oil 3%대 상승,국제유가 급등에 국내 정유주들도 동반 상승하고 있다. 21일 오전 9시40분 현재 S-Oil은 전일대비 3500원 (3.08%)오른 11만7000원에 거래되고 있다. SK이노베이션은 전일대비 4500원(2.64%)오른 17만5000원을 기록하고 있다....
449,2017.08.22.,[원자재마감] 안전자산 선호..금값 오르고 유가 하락,국제유가가 하락했다. 미국의 재고량 발표를 앞두고 투자자들이 차익실현에 나서는 것으로 풀이된다. 21일(현지시각) 뉴욕 상품거래소(NYMEX)에서 서부텍사스산 원유(WTI) 9월물은 전날보다 2.4%(1.14달러) 내린 47....
450,2017.08.22.,국제유가 다시 하락…WTI 2.4%↓,[한스경제 김지호] 국제유가가 2%대의 하락을 기록했다. 21일(현지시간) 뉴욕상품거래소(NYMEX)에서 서부텍사스산(WTI) 원유 9월 인도분은 전 거래일보다 2.4%(1.14달러) 떨어진 배럴당 47.37달러에 거래를 마쳤다....
451,2017.08.16.,"국제유가, 美 셰일유 생산 증가 우려로 약보합세",국제유가가 미국 셰일유 생산 증가 우려에 약보합세를 보였습니다. 현지시간 15일 미국 뉴욕상업거래소(NYMEX)에서 서부텍사스산 원유(WTI) 9월 인도분은 전날보다 4센트 하락한 배럴당 47.55달러에 거래를 마쳤습니다....
452,2017.08.11.,"5배 수익낸 佛헤지펀드 매니저 ""유가, 2020년 100달러 복귀""","국제유가 기준물인 브렌트유는 2014년 6월 배럴당 110달러가 넘었지만 이후 급락하기 시작해 이듬해 1월엔 50달러 선이, 지난해 1월에는 30달러 선이 무너졌다. 국제 유가 배럴당 50달러 안팎까지 반등하긴 했지만..."
453,2017.08.24.,[국제유가] 美 주간 원유재고 감소에 상승…WTI 1.2%↑,이투데이=이지민 기자 | 국제유가는 23일(현지시간) 상승했다. 이날 미국 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 중질유(WTI) 가격은 전 거래일보다 1.2%(58센트) 상승한 배럴당 48.41달러로 거래를...
454,2017.08.25.,"국제 유가, 사흘 만에 하락...공급과잉 우려 여전",미 정유주들의 주가는 혼조...달러 강세도 유가 하락 거들어 [초이스경제 이미애 기자] 24일(미국시각) 국제 유가가 내림세로 돌아섰다. 사흘 만의 하락이다. 미국 달러 강세 속에 원유 공급과잉 우려가 다시...
455,2017.08.21.,"美셰일업계, 저유가 속 8800개 구식 유전 다시 찾는다","한편, 국제유가는 2014년 하반기 이후 3년 가까이 배럴당 50달러를 하회하고 있다. 2014년 초 고점 대비 절반에 불과한 수준이다. 지난주 마지막 거래일인 18일(현지시간) 뉴욕상업거래소(NYMEX)에서 서부텍사스산원유(WTI)는..."
456,2017.08.18.,국제유가 소폭 올라…WTI 0.7%↑,"[tbs 조주연 기자] 국제유가가 소폭 올랐습니다. 뉴욕상품거래소에서 서부텍사스유 다음달 인도분은 어제보다 배럴당 0.3달러, 0.7% 상승한 47달러 9센트에 거래를 마쳤습니다. 런던 ICE 선물거래소의 브렌트유..."
457,2017.08.11.,국제유가 원유생산 증가에 하락,[뉴스속보팀] 국제유가가 10일(현지시간) 하락했다. 이날 뉴욕상업거래소에서 서부텍사스산 원유(WTI) 9월 인도분은 배럴당 0.97달러(2%) 하락한 48.59달러에 거래를 마쳤다. 런던 ICE 선물거래소의 브렌트유 9월물도 0....
458,2017.08.12.,국제유가 소폭 상승… 수요증가↑·나이지리아 불안정,"본문 이미지 영역 /사진=머니투데이 DB 국제유가가 소폭 상승했다. 시장이 수급균형 속도 둔화를 우려하기보다 미국의 재고 감소와 나이지리아의 불안정성, 강력한 수요 증가세에 더 주목했다. 11일(현지시간)..."
459,2017.08.11.,"국제유가, OPEC 산유량 증가에 하락",[뉴욕=뉴스핌 김민정 특파원]  국제유가가 10일(현지시간) 하락했다. 석유수출국기구(OPEC)가 지난달 산유량을 늘렸다는 소식이 전해지며 유가를 압박했다. 러시아가 증산을 검토할 수 있다는 뉴스도 시장에...
460,2017.08.26.,"달러 폭락하자, 국제 유가는 반등...美 정유주 주가도 상승",허리케인도 유가 강세 거들어...그러나 주간 기준으론 유가 하락 [초이스경제 이미애 기자] 25일(미국시각) 국제 유가가 전날의 하락세를 뒤로 하고 다시 반등했다. 이번엔 허리케인 하비와 달러가치 추락이 유가를...
461,2017.08.15.,"국제유가, 중국 수요 둔화 우려에 3주간 최저치",[뉴욕=뉴스핌 김민정 특파원]  국제유가가 14일(현지시간) 하락했다. 중국의 수요가 둔화하고 있다는 소식과 미국의 채굴 장비 수 증가 여파는 이날 유가 하락 압력이 됐다. <사진=AP/뉴시스> 뉴욕상업거래소(NYMEX)...
462,2017.08.29.,[글로벌 이슈진단] 허리케인 '하비' 텍사스 정유시설 강타…국제유가 영향은?,국제유가 하락 가능성은? A. 계절적 요인으로 일시적 부진…하반기 회복 Q. OPEC 감산의 실질적 효과는? A. OPEC 감산은 계속 이행 Q. 미국 '셰일 오일' 개발은? A. 석유 대체 자원 '셰일 오일' Q. 저유가의 핵심 지표...
463,2017.08.26.,[국제유가] 허리케인 ‘하비’ 상륙 앞두고 반등...WTI 0.9% ↑,이투데이=배수경 기자 | 국제유가는 25일(현지시간) 허리케인 ‘하비’ 상륙을 앞두고 반등했다. 강력한 위력의 허리케인으로 미국 원유 공급 과잉이 다소 해소될 수 있다는 기대감이 작용한 영향이다. 이날...
464,2017.08.11.,10일 국제 유가 하락,"한국석유공사는 10일 국제 유가가 7월 OPEC 원유 생산량 증가에 따른 공급 과잉 우려, 러시아 증산 가능성 시사 등으로 하락했고, 미국 원유 재고 감소 영향 지속, OPEC의 세계 석유 수요 증가 전망, 미국..."
465,2017.08.12.,북미 갈등에 치솟는 안전자산 '금값'-석유 증산에 꺾인 '국제유가',국제유가가 소폭 올랐지만 약세에서 벗어나지 못하고 있다. 주요 산유국들이 증산을 할 것이라는 기대감에 유가가 상승곡선을 타고 있지 못하다. 11일(미 동부시간 기준) 뉴욕상품거래소(NYMEX)에서 이날...
466,2017.08.26.,"국제유가, 허리케인發 생산감소 전망 '상승'…주간 금값 3개월來 최고",[서울파이낸스 산업팀] 국제유가가 소폭 상승했다. 25일(현지시간) 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은 배럴당 0.44달러(0.9%) 상승한 47.87달러에 거래를 마쳤다. 런던 ICE 선물거래소의...
467,2017.08.21.,국제유가 3% 급등에 정유주도 동반 강세,[프라임경제] 국제유가가 3%가량 오르며 정유주도 잇따라 상승세다. 21일 오전 9시45분 현재 S-Oil(010950)은 전일대비 3.08% 오른 11만7000원에 거래 중이다. SK이노베이션(096770)과 OCI(010060)도 각각 전...
468,2017.08.23.,"국제유가, 美재고 감소 기대에 상승…WTI 0.6%↑",국제유가가 22일(현지시간) 소폭 상승했다. 이날 뉴욕상품거래소(NYMEX)에서 서부텍사스산(WTI) 원유 9월 인도분은 전날보다 배럴당 0.27달러(0.6%) 상승한 47.64달러에 거래를 마쳤다. 런던 ICE 선물거래소의...
469,2017.08.21.,"[특징주]유가 상승에 정유株 웃고, 항공株 울고",국제유가는 달러 약세와 미국의 원유 시추공 감소로 상승했다. 18일(현지시간) 뉴욕상업거래소(NYMEX)에서 서부텍사스원유(WTI)는 전 거래일보다 1.42달러(3.02%) 상승한 배럴당 48.51달러를 기록했다. 런던 ICE...
470,2017.08.11.,"유가 하락, WTI 48.59달러…OPEC 7월 생산량 증가",[자료=한국석유공사] [EBN 최수진 기자]국제유가가 석유수출국기구(OPEC)의 7월 원유 생산량 증가로 인한 공급 과잉 우려 등으로 하락했다. 11일 한국석유공사에 따르면 10일(현지시간) 뉴욕상업거래소(NYMEX)의...
471,2017.08.15.,"국제유가 하락세, 중국에서 수요감소 전망 영향",국제유가는 14일 서부텍사스산원유(WTI)를 기준으로 뉴욕상업거래소에서 배럴당 47.6달러에 거래를 마쳤다. 국제유가가 3주 만에 가장 낮은 수준으로 떨어지며 약세를 보이고 있다. 원유 주요 수입국인 중국에서 수요가...
472,2017.08.12.,"국제유가 금값 오름세 지속, 미국VS북한 긴장감에 안전자산 투자자금 쏠려",국제유가는 소폭 올랐고 금값의 오름세도 지속되고 있다. 11일(현지시간) 뉴욕상품거래소(NYMEX)의 서부텍사스산(WTI) 원유 9월 인도분은 전날보다 배럴당 0.23달러(0.50%) 상승한 48.82달러에 거래를 끝냈다. 이는...
473,2017.08.21.,[특징주] 정유株 동반 강세…국제유가 3%대 급등 영향,"이투데이=유충현 기자 | 국내 정유사들의 주가가 국제유가 급등 소식에 동반 강세를 나타내고 있다. 21일 오전 9시 42분 현재 S-Oil은 전 거래일 대비 3.52% 오른 11만7500원에, SK이노베이션은 2.35% 오른 17만5000원에 각각..."
474,2017.08.14.,출렁이는 국제유가… 국내 정유사들 '미소',정제마진 확대 수익개선 기대 산유국을 둘러싼 국제 정세 불안 등의 이유로 국제유가 상승 전망에 따라 국내 정유업계가 내심 미소를 짓고 있다. 미국 정부가 베네수엘라 석유산업에 대한 제재 조치를 검토 중인 것으로...
475,2017.08.24.,美 원유재고 감소...국제 유가 · 美 정유주 이틀째 상승,"美 달러 약세, 걸프지역 태풍 발생도 유가에 호재로 작용 [초이스경제 이미애 기자] 23일(미국시각) 국제 유가가 또 올랐다. 이틀 연속 상승이다. 상승폭도 전날 보다 커졌다. 미국의 원유재고가 감소한 것이 유가..."
476,2017.08.15.,[국제유가] OPEC·미국 증산에 3주만에 최저…WTI 2.5%↓,이투데이=김나은 기자 | 국제유가는 14일(현지시간) 하락했다. 이날 미국 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 중질유(WTI) 가격은 전 거래일보다 2.5%(1.23달러) 급락한 배럴당 47.59달러로 거래를...
477,2017.08.11.,"국제유가, 원유생산 증가에 급락…WTI 2%↓",국제유가가 10일(현지시간) 급락했다. 이날 뉴욕상업거래소에서 서부텍사스산 원유(WTI) 9월 인도분은 배럴당 0.97달러(2%) 하락한 48.59달러에 거래를 마쳤다. 런던 ICE 선물거래소의 브렌트유 9월물도 0.82달러(1.56...
478,2017.08.16.,"유가 보합세, WTI 47.55달러…IEA·OPEC 석유수요 전망치 상향","[자료=한국석유공사] [EBN 김나리 기자]국제유가가 IEA, OPEC 등 주요기관들의 석유수요 증가 전망치 상향 조정 영향으로 상승했고 중국 정제투입량 감소, 미 달러화 강세 등은 유가 상승폭을 제한했다. 16일..."
479,2017.08.12.,"국제유가·금 값, 모두 상승…美금리인상 기대 약화",[머니투데이방송 MTN 박수연 기자] 미국 금리인상 기대 약화로 국제유가와 금값이 모두 상승했다. 11일(현지시간)뉴욕상품거래소(NYMEX)에서 서부텍사스산(WTI) 원유 9월 인도분은 전날보다 배럴당 0.50% 상승한 48....
480,2017.08.12.,"국제유가·금 값, 모두 상승…美금리인상 기대 약화",[머니투데이방송 MTN 박수연 기자] 미국 금리인상 기대 약화로 국제유가와 금값이 모두 상승했다. 11일(현지시간)뉴욕상품거래소(NYMEX)에서 서부텍사스산(WTI) 원유 9월 인도분은 전날보다 배럴당 0.50% 상승한 48....
481,2017.08.19.,미국 채굴장비 다시 감소...국제 유가 · 美 정유주 '상승',"엑손모빌 공장 가동 중단, 미국 달러 하락도 유가에 호재 역할 [초이스경제 이미애 기자] 18일(미국시각) 국제 유가가 또 올랐다. 이틀 연속 상승이다. 전날엔 그간 급락에 대한 기술적 반등이었고 이날엔 미국의 일부..."
482,2017.08.19.,"유가 상승, WTI 48.51달러…미 원유 시추기 수 감소","[자료=한국석유공사] [EBN 김나리 기자]국제 유가는 미 원유 시추기 수 감소, 나이지리아 원유 수출 감소 전망, 미 정제시설 화재 등으로 상승했다. 19일 한국석유공사에 따르면 18일(현지시간) 뉴욕상업거래소..."
483,2017.08.17.,[국제유가] 美원유재고량 감소에도 공급 과잉 우려에 하락세,문은주 기자 joo0714@ajunews.com [사진=연합/AP] 16일(현지시간) 국제유가는 미국 원유 재고량이 감소했음에도 공급 과잉 우려가 높아지면서 하락세를 이어갔다고 CNBC 등 외신이 전했다.   뉴욕상업거래소(NYMEX)에서...
484,2017.08.15.,국제유가 3주 만에 최저치…WTI 2.52% 하락,국제유가가 14일(현지시간) 3주 만에 최저치로 하락했다. 이날 뉴욕상품거래소(NYMEX) 기준 서부텍사스산(WTI) 원유 9월 인도분은 전 거래일보다 1.23달러(2.52%) 떨어진 배럴당 47.59달러에 거래를 마쳤다. 런던...
485,2017.08.16.,"15일 유가, Brent ↑ WTI ↓","한국석유공사는 15일 국제 유가(Brent 기준)가 주요 기관들의 석유 수요 증가 전망치 상향 조정 등으로 상승했고 중국 정제투입량 감소, 미국 달러화 강세 등은 상승폭을 제한했다고 전했다.   IEA..."
486,2017.08.11.,[국제유가] OPEC 증산 소식에 하락…WTI 2%↓,이투데이=이지민 기자 | 국제유가는 10일(현지시간) 하락했다. 이날 미국 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 중질유(WTI) 가격은 전 거래일보다 2%(97센트) 하락한 배럴당 48.59달러로 거래를 마쳤다....
487,2017.08.18.,국제유가 소폭 상승…WTI 0.7%↑,[한스경제 김지호] 국제유가가 소폭 올랐다. 17일(현지시간) 뉴욕상품거래소(NYMEX)에서 서부텍사스산(WTI) 원유 9월 인도분은 전날보다 0.7%(0.31달러) 오른 배럴당 47.09달러에 거래를 마쳤다. 미국 오클라호마 주...
488,2017.08.11.,환율·유가 상승에 7월 수출입물가 3개월만에 상승,원·달러 환율과 국제유가가 오른 영향으로 지난달 수출입 물가가 3개월만에 상승세로 돌아섰습니다. 한국은행에 따르면 7월 수출물가지수는 85.22로 전월 대비 1% 상승했습니다. 수출물가는 세달 만에 상승...
489,2017.08.14.,11일 국제 유가 상승,"한국석유공사는 11일 국제 유가가 국제에너지기구(IEA)의 올해 석유 수요 증가 전망, 사우디의 생산량 추가 감축 가능성 시사, Shell사의 나이지리아 석유시설 일시 폐쇄, 미국 달러화 약세 등의 영향으로..."
490,2017.08.14.,11일 국제 유가 상승,"한국석유공사는 11일 국제 유가가 국제에너지기구(IEA)의 올해 석유 수요 증가 전망, 사우디의 생산량 추가 감축 가능성 시사, Shell사의 나이지리아 석유시설 일시 폐쇄, 미국 달러화 약세 등의 영향으로..."
491,2017.08.22.,"국제 유가, 차익매물에 눌려 급락...美 정유주 주가도 타격",국제 유가 3거래일 만에 하락...미 셰일증산 우려도 재부각 [초이스경제 이미애 기자] 21일(미국시각) 국제 유가가 3거래일 만에 하락세로 전환됐다. 직전 거래일엔 미국 엑손모빌 일부 공장 정제활동 중단으로 유가가...
492,2017.08.21.,[특징주]항공株 유가상승·업황 부진 전망에 동반 약세,경우 수익성 저하 상황이 심화될 수 있다”고 설명했다. 한편 국제유가는 달러 약세와 미국의 원유 시추공 감소 등에 따라 일제히 올랐다. 장가람 기자 jay@ <저작권자(c)뉴스웨이(www.newsway.co.kr). 무단전재-재배포금지
493,2017.08.17.,[국제유가] 미 원유생산 증가에 하락…WTI 1.6%↓,이투데이=이지민 기자 | 국제유가는 16일(현지시간) 하락했다. 이날 미국 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 중질유(WTI) 가격은 전 거래일보다 1.6%(77센트) 하락한 배럴당 46.78달러로 거래를...
494,2017.08.27.,[숫자로 보는 화학 업종] 저유가의 핵심 지표 ‘미국 셰일오일 시추기’,미국 셰일 오일 개발 이슈는 이미 수년간 국제유가를 결정짓는 중요한 변수로 받아들여지고 있다. 지금은 세계적인 산유국으로 중동 국가들이 먼저 떠오르지만 20세기 초반만 하더라도 대표적인 산유국은 미국이다....
495,2017.08.12.,"국제유가·금 값, 모두 상승…美금리인상 기대 약화",국제유가는 11일(현지시간) 소폭 올랐다. 이날 뉴욕상품거래소(NYMEX)에서 서부텍사스산(WTI) 원유 9월 인도분은 전날보다 배럴당 0.50% 상승한 48.82달러에 거래를 마쳤다. 런던 ICE 선물거래소의 브렌트유 9월물도 배럴당...
496,2017.09.10.,경기 좋아져도 실질 임금상승률 0%···왜?,금융위기 이후 근원 인플레이션의 오름세가 둔화된 가운데 국제유가 하락도 소비자물가의 하방압력으로 작용했다. 미국과 유로지역의 기대인플레이션율은 2014년 이후 큰 폭으로 하락하면서 2016년에는 물가목표인 2...
497,2017.08.14.,국제경기회복·산유국 디폴트 가능성에… 국제유가 상승 전망,한국은행은 13일 발표한 '해외경제 포커스'에서 향후 국제유가에 영향을 미칠 수 있는 요인들을 심도 깊게 분석했다. 미국의 원유재고는 지난 3월 이후 관측된 감소세가 유지됐다.  한국은행에 따르면...
498,2017.08.18.,"씨티그룹 ""향후 5년간 유가 40~60달러 머물 것""",(뉴욕=연합인포맥스) 우성문 통신원 = 씨티그룹이 향후 5년간 국제유가가 40~60달러에서 머물 것으로 전망했다고 17일 CNBC가 보도했다. 씨티그룹은 오는 2108년부터 2020년까지 국제유가가 배럴당 40~55달러를 기록하고...
499,2017.08.12.,소폭 상승한 국제유가…서부텍사스유 0.5% 올라,"[tbs 김현지 기자] 주요 산유국들의 증산 우려가 이어지면서 국제유가가 소폭 상승했습니다. 뉴욕상품거래소에서 서부텍사스유 다음달(9월) 인도분은 어제보다 배럴당 23센트, 0.5% 상승한 48달러 82센트에 거래를..."
500,2017.08.18.,"[2017 반기보고서-총론]? SK이노베이션, 유가 하락에 영업이익 27%↓",SK이노베이션은 국제유가 하락 직격탄을 맞아 영업이익이 크게 감소했다. 지난 14일 금융감독원 전자공시시스템(http://dart.fss.or.kr)에 제출된 2017년 반기보고서에 따르면 SK이노베이션의 상반기 6월말 (연결)기준...
501,2017.09.10.,SK이노베이션의 신임금 모델…'밀고 당기기' 임금협상 안한다,국제 유가 등 외부 변수에 영향을 많이 받는 업종 특성상 매년 기본급 인상이 쉽지 않은 데도 불구하고 경영실적과 무관하게 임금인상률을 정하다 보니 불필요한 노사 갈등이 발생했다는 게 회사 측 설명이다....
502,2017.08.15.,"조선 빅3, 상반기 흑자···‘유가 급락·노사 갈등’ 앞길은 캄캄","최근 국제유가는 석유수출국기구(OPEC)의 원유생산량 증가와 러시아의 생산량 증가 언급으로 하락세를 기록했다. 7월 OPEC 원유생산량이 전월 대비 9만배럴 증가한 3300만 배럴, 수출량은 2611만배럴로 사상최대치를..."
503,2017.08.16.,국제유가 또 3주 만에 최저치···WTI 0.1% ↓,[한스경제 김지호] 국제유가가 소폭 하락했다. 15일(현지시간) 뉴욕상품거래소(NYMEX)에서 서부텍사스산(WTI) 원유 9월 인도분은 전날보다 0.04달러(0.1%) 하락한 배럴당 47.55달러에 거래를 마쳤다. 전날에 이어 또다시...
504,2017.08.11.,"GS칼텍스, 2Q 영업익 2천100억…유가 하락에 급감",(서울=연합인포맥스) 황병극 기자 = GS칼텍스도 다른 정유사와 마찬가지로 국제유가 하락의 영향에서 벗어나지 못하고 부진한 실적을 내놨다. GS칼텍스는 11일 올해 2분기에 연결기준으로 매출 6조9천457억원...
505,2017.08.20.,[8월 둘째 주 유가동향] 휘발유?경유 상승…전주比 7.6?7.8원↑,최근 국제유가가 잇따라 오르면서 국내유가에 반영된 것으로 풀이된다. 20일 한국석유공사에 따르면 8월 셋째(14일~19일)주 기준 전국 주유소 휘발유 평균가격은 전주보다 7.6원 오른 리터당 1452.2원을 기록했다....
506,2017.08.14.,"국제유가 하락, OPEC 생산증가 및 러시아 ""내년 3월 이후 증가""…나프타 하락",[자료=한국석유공사] [EBN 윤병효 기자]국제유가가 OPEC의 원유 생산량 증가와 러시아의 향후 생산 증가 언급으로 하락했다. 14일 한국석유공사에 따르면 8월 둘째주(4~11일) 미국 서부텍사스산원유(WTI) 가격은...
507,2017.08.17.,"국제유가 백워데이션 시험대…""붕괴·급등 사이서 갈팡질팡""","석유수출국기구(OPEC) 감산 협상이 끝나고 16일(현지시간) 국제유가가 3주만에 최저치를 경신한 가운데, 원유 트레이더들이 유가의 상승과 하락 전망 사이에서 오락가락하고 있다. 유가가 또 다시 붕괴할 것이라는 공포는..."
508,2017.08.15.,"국제유가, 3주 만에 최저치 'WTI 2.5%↓'…금값 4일 만에 하락",[서울파이낸스 산업팀] 국제유가가 3주 만에 가장 낮은 수준으로 하락했다. 14일(현지시간) 뉴욕상품거래소(NYMEX)에서 서부텍사스산(WTI) 원유 9월 인도분은 전 거래일보다 1.23달러(2.5%) 떨어진 배럴당 47.59달러에...
509,2017.08.13.,[8월 둘째 주 유가동향] 휘발유?경유…전주比 5.2?6.0원↑,"한국석유공사는 “미국의 고용지표 개선, 사우디의 원유 공급 축소 계획, 미국 원유 재고 및 생산 감소 등으로 국제유가가 강세를 보임에 따라 국내유가도 상승세를 이어갈 것”이라고 전망했다."
510,2017.08.19.,"국제유가, 美채굴장비 감소+弱달러에 상승 마감…WTI 3.02%↑",[서울파이낸스 산업팀] 국제유가가 큰 폭으로 상승했다. 주식시장이 장중 상승 전환하고 미 달러화가 약세를 보이면서 유가는 상승 압력을 받았다. 미국의 한 정유공장 일부가 일시적 가동중단에 들어갔다는...
511,2017.08.18.,"국제 유가, '기술적 반등'에도 美 정유주는 하락, 왜?",미 원유증산 우려 여전...미국증시도 트럼프 정책불안으로 전 업종 하락 [초이스경제 이미애 기자] 17일(미국시각) 국제 유가가 전날의 급락세를 딛고 반등했다. 미국발 원유 공급과잉 우려는 여전했으나 최근 급락에...
512,2017.08.12.,"유가 상승, IEA 석유수요 증가 전망…WTI 48.82달러","ⓒ [EBN 윤병효 기자]국제유가가 상승 국제에너지기구(IEA)의 석유수요 증가 전망, 사우디의 추가 감산 시사로 상승했다. 12일 한국석유공사에 따르면 11일 기준 미국 서부텍사스산원유(WTI) 가격은 전일대비..."
513,2017.08.17.,트럼프가 국제 유가 짓눌렀다...美 정유주도 하락,"트럼프 대통령 ""송유관 추가 건설 허용""...원유증산 우려 심화 [초이스경제 이미애 기자] 16일(미국시각) 국제 유가가 고개를 숙였다.  전날의 혼조세에서 하락세로 전환됐다. 미국의 원유생산 증가 우려가 커진 것이..."
514,2017.08.11.,지난달 수입물가 0.4% 올라…유가 따라 석 달 만에↑,[tbs 지혜롬 기자] 지난달 우리나라 수입물가가 국제유가 움직임에 맞춰 소폭 올랐습니다. 한국은행이 발표한 자료를 보면 지난달 수입물가지수 잠정치는 79.92로 전달보다 0.4% 올랐습니다. 수입물가가 오른것은 지난...
515,2017.08.15.,"미국발 악재 속출...국제 유가, 다시 곤두박질","달러 강세 전환, 미 시추기 증가, 9월 셰일오일 증산 전망이 유가 압박 [초이스경제 이미애 기자] 14일(미국시각) 국제 유가가 직전 거래일의 상승세를 뒤로하고 급락세로 전환됐다. 미국 발 원유 공급 과잉 우려가..."
516,2017.08.12.,"국제유가, 공급과잉 우려 속 소폭 상승…금값 오름세 지속",[서울파이낸스] 국제유가가 소폭 상승했다. 11일(현지시간) 뉴욕상품거래소(NYMEX)에서 서부텍사스산(WTI) 원유 9월 인도분은 전날보다 배럴당 0.23달러(0.50%) 상승한 48.82달러에 거래를 마쳤다.  이로써 주간 기준으로...
517,2017.08.11.,"㈜GS, 2분기 수익성 악화…GS칼텍스 유가 하락 탓",이투데이=김유진 기자 | ㈜GS의 2분기 수익성이 GS칼텍스의 국제유가 하락에 따른 재고관련 손실로 인해 악화됐다. ㈜GS는 2분기 연결기준 영업이익이 3918억 원으로 전년동기 대비 21.88% 감소했다고 11일 밝혔다....
518,2017.08.17.,국제유가 하락에도 주유소 휘발유 가격 오르는 이유,국제유가가 미국 원유 생산 증가와 일부 산유국의 수출 확대 기조 속에 하락세를 이어가고 있다. 반면 국내 주유소의 휘발유와 경유 가격은 유가 하락에도 강세를 보이고 있다. 원유 공급보다 수요 증가가 가파른...
519,2017.08.16.,"[국제유가] 미 원유재고 발표 앞두고 소폭 하락…WTI, 3주만에 최저치",이투데이=이지민 기자 | 국제유가는 15일(현지시간) 하락했다. 이날 미국 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 중질유(WTI) 가격은 전 거래일보다 0.1%(4센트) 하락한 배럴당 47.55달러로 거래를...
520,2017.08.21.,"[특징주] 항공株, 동반 약세…‘지정학적 리스크+유가 상승’",항공주의 동반 하락세는 지정학적 리스크 확대로 항공업황 부진이 예상되는 가운데 국제유가가 큰 폭으로 오르면서 항공원가 부담이 높아진 데 따른 영향으로 분석된다. 강성진 KB증권 연구원은 이날 보고서에서...
521,2017.08.15.,국제유가 3주 만에 최저치…WTI 2.5%↓,"[tbs 지혜롬 기자] 국제유가가 3주 만에 가장 낮은 수준으로 하락했습니다. 뉴욕상품거래소에서 서부텍사스유 다음달 인도분은 어제보다 배럴당 1달러, 2.5% 하락한 47달러 59센트에 거래를 마쳤습니다. 런던 ICE..."
522,2017.09.08.,"국제유가, 미 원유재고 증가 영향 WTI 0.14%↓…금시세 온스당 11.30달러↑",국제유가가 미국의 원유재고가 증가했다는 소식에 소폭 하락했다. /사진=AP뉴시스 국제유가가 미국의 원유재고가 증가했다는 소식에 소폭 하락했다. 7일 (현지시간) 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유...
523,2017.08.11.,"국제유가, OPEC 증산 소식에 하락…WTI 2%↓",[한스경제 김지호] 국제유가가 급락했다. 10일(현지시간) 뉴욕상업거래소에서 서부텍사스산 원유(WTI) 9월 인도분은 배럴당 0.97달러(2%) 하락한 48.59달러에 거래를 마쳤다. 런던 ICE 선물거래소의 브렌트유...
524,2017.09.10.,노르웨이 총선…보수당과 노동당 각축 속 EU정책 쟁점,노르웨이는 지난 3년여간 국제 유가 하락으로 경기 침체가 지속됐다. 2년전 5만개 일자리가 없어지면서 노동당에 재기할 기회가 찾아왔다. 그러나 최근들어 실업률이 4.4%까지 떨어지고 경기가 회복하면서 전통적 좌파...
525,2017.08.16.,"미국 악재에, 미국산 국제 유가 연일 약세...美 정유주도 하락","미국 셰일오일 증산 우려, 미 달러 강세에...국제 유가 혼조 [초이스경제 이미애 기자] 15일(미국시각) 국제 유가가 혼조세를 보였다. 전날의 급락세에 이어 유가 흐름이 여전히 불안하다. 미국의 셰일오일 증산 우려가..."
