,날짜,제목,요약
965,2020.02.11.,출발 좋았는데 우한폐렴 날벼락... 유가하락 걱정하는 해외건설,글로벌 경기 침체 우려 등으로 국제유가 내림세가 이어지다 보니 발주가 줄어들 가능성이 생겼기 때문이다. 11일 국토교통부에 따르면 지난 6일까지 해외건설 수주액은 100억달러(약 11조8400억원)를 기록했다. 이는 전년...
966,2020.02.25.,[국제유가] 코로나19 세계적 확산 우려로 다시 하락세,"24일 국제유가는 코로나19의 세계적 확산 우려, 중국과 미국의 경제성장 전망 하향조정 등으로 하락했다. 한국석유공사 국제유가 동향에 따르면 브렌트유는 전일대비 배럴당 2.20 달러 떨어진 56.30 달러, WTI는 1.95..."
967,2020.02.20.,[국제유가]코로나19 주춤에 급등…WTI 2.4%↑,사진=연합뉴스 [세계비즈=주형연 기자] 19일(현지시간) 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 2.4%(1.24달러) 뛴 53.29달러에 거래를 마쳤다. 약 3주 만에 최고 수준이다....
968,2020.02.27.,"유가 급락, WTI 48.73달러…코로나19 전 세계 확산",국제유가는 세계적 코로나19 대유행 우려에 큰 폭으로 하락했다. 27일 한국석유공사에 따르면 26일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI)는 전일 대비 배럴당 1.17달러 하락한 48.73달러로...
969,2020.03.10.,'코로나19' 글로벌 확산으로 유가폭락 … 울산 정유업계 감산 돌입,'코로나19'가 전 세계로 확산하면서 글로벌 경기가 침체해 에너지 수요가 줄어들고 국제유가도 폭락하면서 울산 정유업계가 정제생산 감산에 들어갔다. 10일 한국석유공사의 국제유가동향에 따르면 3월 서부텍사스산...
970,2020.02.18.,코로나19 영향으로 위태로운 유가 50달러…향후 방향성은?,사스 당시보다 두 배 이상 위상 커진 중국에 유가 하락은 당연한 수순 국제유가(WTI 기준)는 작년 1월 배럴당 49달러 기록한 후 1년여만인 지난 4일(현지시간) 배럴당 50달러를 하회한 49달러선을 기록했다. 초기 예상보다도...
971,2020.02.14.,[국제유가] 산유국 추가감산 기대에 상승… WTI 0.5%↑,국제유가가 석유수출국기구(OPEC)를 비롯한 주요 산유국들의 추가 감산 기대감에 3거래일째 오름세를 이어갔다. 13일(현지시간) 뉴욕상업거래소(NYMEX)에서 거래되는 3월 인도분 서부 텍사스산 원유(WTI)는 배럴당...
972,2020.02.19.,코로나19 국제유가 최대 변수…금값 7년 만에 최고,한혜인 기자 / 신종 코로나바이러스 감염증(코로나19)가 글로벌 경제에 미칠 우려가 국제유가의 최대 변수로 떠올랐다. 코로나19 확산 우려가 전세계적으로 지속되는 가운데 국제유가는 18일(현지시간)...
973,2020.02.21.,[국제유가]WTI 0.9% 상승…美원유재고 증가폭 예상 하회,미 지난주 원유재고가 예상보다 적게 늘었다는 소식이 유가 상승을 지지했다. 다만 신종 코로나바이러스 감염증(코로나19)의 동북아 확산에 따른 글로벌 공급망 교란 우려로 뉴욕주가가 하락하자 유가도...
974,2020.03.09.,"국내유가, 6주 연속 하락… 3월 첫째 주 휘발유값 1519.5원",코로나19 확산과 주요 산유국의 추가 감산 합의 불발 등으로 국제유가 하락세는 지속 될 전망이다. 9일 한국석유공사 석유정보 시스템 오피넷에 따르면 3월 첫째 주 전국 평균 휘발유 판매가격은 전주 대비 11....
975,2020.03.09.,"국제유가, 코로나19 '팬데믹 공포'에 폭락…국내 증시 '휘청'","신종 코로나바이러스 감염증(코로나19)이 서구에서 본격적으로 확산되고 국제유가까지 폭락하면서 국내 증시도 큰폭으로 하락하고 있다. 9일 오전 코스피는 1,949.11로 전 거래일보다 4.47% 폭락했다. 우선 코로나19가..."
976,2020.02.28.,[국제유가]WTI 3.4% 급락…OPEC+ 감산의지에 낙폭 대거 축소,중국발 신종 코로나바이러스(코로나19)의 빠른 글로벌 확산에 따른 경제적 타격 우려가 유가를... 코로나19의 경제적 타격을 반영해 올해 세계 경제성장률 전망치를 하향 조정할 수 있다고 게리 라이스 국제통화기...
977,2020.02.11.,[국제유가] '신종코로나' 우려에 하락세 이어가,국제유가가 하락세를 이어갔다. 신종 코로나바이러스 감염증에 대한 우려 등이 투자심리를 압박하는 것으로 보인다. 10일(현지시간) 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 배럴당 1.5%(0....
978,2020.02.14.,"1월 수출입물가, 환율·유가 하락에 한 달만에 ‘뚝’","수입물가는 국제유가 하락 영향을 받았다. 두바이유가(월평균·달러/bbl)는 지난해 12월 64.91달러에서 올해 1월 64.32달러로 0.9% 하락했다. 원재료 수입물가는 광산품 등이 내리면서 1.4%, 중간재 수입물가는 0.5..."
979,2020.02.20.,"국제유가, 코로나19 우려에 '상승세'…WTI 2.4%↑","WTI, 전날보다 배럴당 2.4%(1.24달러) 뛴 53.29달러에 거래 中 코로나19 확진자 증가 속도가 최근 다소 주춤, 투자심리 일부 개선 국제유가는 19일(현지시간) 신종 코로나바이러스 감염증(코로나19) 우려 속에서도 큰..."
980,2020.02.14.,[원유마감]유가 3일째 상승…산유국 추가감산 가능성,"국제유가가 13일(현지시간) 사흘 연속으로 상승했다. 로이터통신에 따르면, 이날 뉴욕상업거래소(NYMEX)에서 서부텍사스산원유(WTI) 선물은 전 거래일보다 배럴당 0.25달러(0.5%) 상승한 51.42달러에 장을 마감했다...."
981,2020.02.13.,"국제유가 급등, 50달러선 회복...WTI 2.5%↑",국제유가가 12일(현지시간) 추가 감산에 대한 전망이 나오면서 급등했다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 배럴당 2.5%(1.23달러) 상승한 51.17달러에 거래를 마쳤다. WTI는...
982,2020.02.20.,"국제유가, 코로나19 우려 속에서도 급등...WTI 2.4% 상승",국제유가는 현지시간으로 오늘(19일) 신종 코로나바이러스 감염증(코로나19) 우려 속에서도 큰 폭의 상승세를 기록했습니다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다...
983,2020.02.21.,"국제유가, '기대 이하' 美 재고 증가폭에 상승",권지언 특파원 = 국제유가가 예상보다 적은 증가 폭을 기록한 미국 원유 재고 소식에 힘입어 상승했다. 다만 중국 외 지역에서의 코로나19(COVID-19) 확산 불안이 지속되면서 가격 상승폭은 제한됐다. 셰일유 생산시설...
984,2020.02.20.,"뉴욕증시,中 부양책 기대 다우 0.40%↑S&P·나스닥 사상 최고...국제유가 WTI...",국제유가는  3주만에 최고치로 급등세를 나타냈다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 2.4%(1.24달러) 뛴 53.29달러에 거래를 마쳤다. 국제금값은 7년 만에...
985,2020.02.20.,[유가마감] 코로나19 진정 기대에 2% 훌쩍,국제유가가 크게 올랐다. 중국에서 코로나19(신종 코로나바이러스 감염증·COVID-19) 신규 확진자 수가 줄고 있다는 소식 때문이다. 19일(현지시간) 뉴욕상업거래소에서 3월물 WTI(서부텍사스산원유)는 전...
986,2020.02.27.,[뉴욕유가] 양호한 美재고에도 코로나19 공포 지속 2.3% 하락,"국제유가는 미국 원유재고가 예상보다 적게 증가한 것으로 나오면서 장중 한때 상승세를 나타냈지만, 이런 불안에 이내 하락세로 반전했다. 미국 에너지정보청(EIA)은 지난주 원유재고가 45만2천 배럴 증가했다고..."
987,2020.03.02.,코로나19·유가하락에 걸프 증시 쑥대밭…OPEC 감산 확대 나서지만,국제유가가 연일 가파르게 하락한 끝에 1일(현지시간) 산유국이 몰린 걸프 지역 증시가 쑥대밭이 됐다. 이번 주 석유수출국기구(OPEC)와 비OPEC 산유국의 모임인 OPEC 플러스(+)가 감산 확대를 통한 가격 안정화 시도에...
988,2020.02.14.,환율·유가 떨어지자…수출입물가 동반 하락,"지난달 원·달러 환율과 국제유가가 떨어지면서 수출입물가가 동반 하락했다. 14일 한국은행이 발표한 '2020년 1월 수출입물가지수'를 보면 지난달 수출물가는 석탄 및 석유제품, 컴퓨터, 전자 및 광학기기 등을..."
989,2020.02.20.,"국제유가, 코로나19 불안 진정되며 2% 반등","권지언 특파원 = 국제유가가 코로나19(COVID-19) 불안이 다소 누그러지면서 2% 넘게 뛰었다. 중국에서 코로나19 신규 확진자 수 증가세가 둔화됐고, 미국의 베네수엘라 제재 관련 소식이 유가를 지지했다. 원유 배럴[사진..."
990,2020.02.26.,미국 다우지수 코로나19 공포 이틀째 폭락…국제유가 급락 WTI 3.0%↓,미국 다우지수 코로나19 공포 이틀째 폭락…국제유가 급락 WTI 3.0%↓   미국 뉴욕증시가 신종 코로나바이러스 감염증(코로나19)의 확산 공포로 이틀째  폭락했다. 25일(현지시간) 뉴욕증권거래소(NYSE)에서...
991,2020.02.21.,[유가마감] 美재고 증가 부진에 랠리…WTI 0.9%↑,국제유가가 오름세를 이어갔다. 미국의 원유 재고량 증가폭이 시장의 예상에 크게 못 미쳤다는 소식이 기름값을 밀어올렸다. 20일(현지시간) 뉴욕상업거래소에서 3월물 WTI(서부텍사스산원유)는 전 거래일보다...
992,2020.02.14.,유가 하락에 수입물가 0.8%↓…수출물가도 동반 하락,한은은 지난해 12월 배럴당 64.91달러였던 국제유가가 올해 1월 64.32달러로 0.9% 하락하면서 수입물가를 끌어내렸다고 설명했다. 항목별로 보면 우선 원재료의 수입물가가 1.4% 하락했다. 자본재 및 소비재의...
993,2020.02.25.,"국제유가, '코로나19' 공포 확산 WTI 배럴당 3.7% 급락",국제유가는 코로나19 공포 확산 영향으로 24일(현지시간) 뉴욕상업거래소에서 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 3.7%(1.95달러) 떨어진 51.43달러에 장을 마쳤다. 사진=로이터/연합뉴스 국제유가가...
994,2020.02.27.,[국제유가] 코라나19 세계적 확산 우려… 유가 끝없는 하락세,"26일 국제유가는 전 세계적 코로나19 대유행 우려, 골드만삭스의 석유 수요 증분 하향 전망 등의 영향으로 하락했다. 한국석유공사 국제유가 동향에 따르면 브렌트유는 전일대비 배럴당 1.52 달러 떨어진 53.43 달러..."
995,2020.02.27.,"국제유가, 코로나19 바이러스 시장 지배 '사흘째 급락'…WTI 2.3%↓",국제유가가 세계적인 대유행 우려감이 커지면서 사흘째 급락했다. 26일(현지시간) 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 배럴당 2.3%(1.17달러) 내린 48.73달러에 거래를 마쳤다. 런던 ICE...
996,2020.02.19.,국제유가 제자리...'안전자산' 금값 7년만에 천6백 달러 돌파,국제유가는 코로나19 우려가 지속되는 가운데 보합권에 머물렀습니다. 현지 시간 18일 뉴욕상업거래소에서 3월 인도분 서부 텍사스산 원유는 전 거래일과 같은 1배럴에 52.05달러에 거래를 마쳤습니다. 장중 51....
997,2020.02.15.,"국제유가, 수요 반등 기대에 상승",김민정 특파원 = 국제유가가 14일(현지시간) 상승 마감했다. 코로나19(COVID-19)로 타격은 입은 전 세계 원유 수요가 다시 반등할 것이라는 기대는 이날 유가를 지지했다. 뉴욕상업거래소(NYMEX)에서 거래된 3월 인도분...
998,2020.02.14.,"국제유가, 코로나19 주시 속 사흘째 반등...WTI 0.5%↑","국제유가가 3거래일째 오름세를 이어갔습니다. 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 배럴당 0.5% 오른 51.42달러에 거래를 마쳤습니다. 코로나19를 둘러싼 우려가 여전하지만, 국제유가가..."
999,2020.02.14.,"[유가마감] ""러시아도 감산 동참할듯""…WTI 0.5%↑",국제유가가 사흘째 오름세를 이어갔다. 러시아가 OPEC(석유수출국기구) 주도의 감산에 동참할 것이란 전망 때문이다. 13일(현지시간) 뉴욕상업거래소에서 3월물 WTI(서부텍사스산원유)는 전 거래일보다 배럴당...
1000,2020.02.21.,"국제유가, 코로나19 우려에도 이틀째 상승···금값 '7년 만에 최고'",국제유가가 신종 코로나바이러스 감염증(코로나19) 우려에도 원유 재고 증가세가 둔화했다는 소식에 이틀째 상승했다. 20일(현지시간) 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다...
1001,2020.02.12.,[국제유가] 3거래일만에 반등…WTI 0.8%↑,국제유가가 11일(현지시간) 3거래일 만에 반등했다. 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.8%(0.37달러) 오른 49.94달러에 거래를 마쳤다. 런던 ICE 선물거래소의 4월물...
1002,2020.02.25.,"뉴욕증시,코로나 확산에 다우지수 3.56% 폭락...국제유가 3%대↓ 금값시세 급...","뉴욕증시, 코로나 확산 공포 다우지수 3.56% 폭락...국제유가 3%대↓ 금값시세 급등    미국 뉴욕증시는 중국에서 발생한 신종 코로나바이러스(코로나19) 확산 공포로 패닉 상태에 빠지면서 다우등 3대..."
1003,2020.02.21.,[국제유가] 美 원유재고 증가 둔화에 상승,국제유가는 미국 원유재고 증가세가 둔화하는 등의 요인으로 인해 소폭 상승했다. 한국석유공사에 따르면 20일 북해산 브렌트유 선물은 배럴당 59.31달러로 전일대비 0.19달러 올랐다. 서부 텍사스산 중질유(WTI)...
1004,2020.02.14.,"국제유가, OPEC 감산 기대 이어지며 사흘째 상승",권지언 특파원 = 국제유가가 산유국들의 추가 감산 기대감이 이어지면서 사흘째 위를 향했다. 신종 코로나바이러스 감염증(코로나19·공식명 COVID-19) 확산으로 인해 세계 최대 석유 수입국인 중국에서의 수요가...
1005,2020.03.10.,유가 대폭락…정유업계 1분기 실적 불투명,유가 대폭락…정유업계 1분기 실적 불투명 주요 산유국들이 감산을 끝내고 증산에 들어갈 것이라는 조짐 속에 국제유가가 큰 폭의 하락세를 보였다. 정체된 소비로 인해 수요 개선 기대감이 낮은 상황에서 국내...
1006,2020.02.14.,환율·유가 하락에 1월 수출입물가 두달 만에 동반 하락,"원·달러 환율과 국제유가가 약세를 보인 영향이다. 신종 코로나바이러스 감염증(이하 코로나19)이 본격적으로 확산되기 이전에 이번 집계가 마무리된 점을 고려하면, 이달 하방 압력이 더 강해진 것은 아닌지..."
1007,2020.02.26.,"국제유가, 코로나19 우려 지속에 급락…WTI 3.0%↓",이투데이=변효선 기자 | 국제유가가 25일(현지시간) 신종 코로나바이러스 감염증(코로나19) 우려가 지속되면서 하락세를 이어갔다. 25일(현지시간) 뉴욕상업거래소(NYMEX)에서 거래되는 4월 인도분 서부 텍사스산 원유...
1008,2020.02.15.,"""국제유가 바닥 찍었다""...WTI 4일 연속 상승","뉴욕 유가는 신종 코로나바이러스 감염증(코로나19) 확산에 대한 우려가 다소 진정되면서 상승세를... 코로나19로 인한 글로벌 경제의 둔화와 이에따른 원유 수요 감소 우려는 여전하지만, 이런 요인들이 최근의 유가..."
1009,2020.02.27.,"국제유가, 코로나19 우려에 사흘째 급락…WTI 2.3%↓",이투데이=변효선 기자 | 국제유가가 26일(현지시간) 신종 코로나바이러스 감염증(코로나19) 우려에 사흘 연속 큰 폭의 하락세를 나타냈다. 이날 뉴욕상업거래소(NYMEX)에서 거래되는 4월 인도분 서부 텍사스산 원유...
1010,2020.02.15.,"""국제유가 바닥 찍었다""...WTI 4일 연속 상승","뉴욕 유가는 신종 코로나바이러스 감염증(코로나19) 확산에 대한 우려가 다소 진정되면서 상승세를... 코로나19로 인한 글로벌 경제의 둔화와 이에따른 원유 수요 감소 우려는 여전하지만, 이런 요인들이 최근의 유가..."
1011,2020.02.27.,"국제유가, 코로나19 우려에 사흘째 급락…WTI 2.3%↓",이투데이=변효선 기자 | 국제유가가 26일(현지시간) 신종 코로나바이러스 감염증(코로나19) 우려에 사흘 연속 큰 폭의 하락세를 나타냈다. 이날 뉴욕상업거래소(NYMEX)에서 거래되는 4월 인도분 서부 텍사스산 원유...
1012,2020.02.18.,[국제유가]산유국 추가 감산 기대 속 상승세,산유국들이 원유공급 과잉을 우려해 추가 감산에 나설 것이란 기대감에 유가는 소폭 상승세를 나타냈다. 지난주 국제에너지기구(IEA)는 코로나19로 인해 1분기 중 석유 수요가 전년 대비 일일 평균 43만5000배럴...
1013,2020.03.10.,"""코로나19유가급락 우려에 코스피 1900 붕괴 가능성↑""","코로나19가 확산하는 가운데 국제유가 급락이라는 악재까지 겹쳐 코스피 1900선이 붕괴할 가능성이 높다는 진단이 나오고 있다. 한대훈 SK증권 애널리스트는 10일 ""코로나 19 의 확산에 따른 경기둔화 가능성이 여전한..."
1014,2020.02.29.,"국제유가, 코로나19 팬데믹 공포에 급락…WTI 4.9%↓",이투데이=배준호 기자 | 국제유가는 28일(현지시간) 급락했다. 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부텍사스산 중질유(WTI) 가격은 전일 대비 2.33달러(4.9%) 급락한 배럴당 44.76달러로 거래를 마쳤다. 영국 런던...
1015,2020.02.19.,다시 고개 든 ‘디플레 유령’…국내 수요 위축·유가 하락 겹쳐,"세계 최대 석유 소비국인 중국의 수요 위축으로 국제유가가 올들어 10% 이상 급락한 가운데, 국내에서도 경제활동 위축에 따른 수요 둔화로 물가 하락 압력이 높아지고 있기 때문이다. 이에 일부 기관은 올해..."
1016,2020.02.16.,코로나19發 유가급락…40달러대 진입하나,"[中 하루 석유소비량 2002년 500만배럴→2019년 1390만배럴…""글로벌 수요 둔화 예상보다 커질 수도""] 코로나19에 국제유가가 50달러대 초반으로 급락했다. 중국이 석유소비시장에서 차지하는 비중을 감안할 때, 추가..."
1017,2020.02.21.,"국제유가, 코로나19 우려속 상승 지속…WTI 0.9%↑", 국제유가는 20일(현지시간) 신종 코로나바이러스 감염증(코로나19) 우려 속에서도 상승세를 이어갔다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.9%(0.49달러) 오른 53....
1018,2020.02.13.,"국제유가, 2~3%대 '급등'…WTI 2.5%↑","원유(WTI), 배럴당 2.5% 1.23달러 상승 지난달 3일 이후로 최대 상승폭 기록 국제유가가 12일(현지시간) 2~3%대 급등했다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 배럴당 2.5%(1.23달러)..."
1019,2020.02.23.,"뉴욕증시 3대 지수 코로나19 우려에 하락, 국제유가도 떨어져",국제유가도 세계 산업과 무역환경 악화 우려가 반영돼 일제히 하락했다. 21일 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부텍사스산 원유(WTI)는 전날보다 배럴당 0.9%(0.50달러) 떨어진 53.38달러에 장을 마쳤다....
1020,2020.02.23.,"뉴욕증시 3대 지수 코로나19 우려에 하락, 국제유가도 떨어져",국제유가도 세계 산업과 무역환경 악화 우려가 반영돼 일제히 하락했다. 21일 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부텍사스산 원유(WTI)는 전날보다 배럴당 0.9%(0.50달러) 떨어진 53.38달러에 장을 마쳤다....
1021,2020.02.25.,"국제유가, 코로나19 우려에 폭락…WTI 3.7%↓",이투데이=변효선 기자 | 국제유가가 24일(현지시간) 신종 코로나바이러스 감염증(코로나19)에 대한 우려로 급락했다. 이날 뉴욕상업거래소(NYMEX)에서 거래되는 4월 인도분 서부 텍사스산 원유(WTI)는 전 거래일 대비...
1022,2020.02.25.,세계 각국 확진자 증가에 원유 투자 위축…국제유가 급락,국제유가는 세계 각국의 코로나19 확진자 증가에 따라 원유 투자심리가 위축되면서 급락했다. 한국석유공사에 따르면 24일 북해산 브렌트유 선물은 배럴당 56.30달러로 전일대비 2.20달러 떨어졌다. 서부 텍사스산...
1023,2020.02.17.,미 셰일오일이 국제유가 상승 막는다,"“OPEC 헤게모니 붕괴” ‘중동 리스크’보다 석유공급 증가가 유가 에 영향 미국 셰일오일이 국제유가 상승 가능성을 억제하고 있다. 이란 혁명수비대의 미국 무인기 격추 이후 심화된 양국 갈등, 석유수출국기구..."
1024,2020.03.02.,'코로나19 충격'에 국제유가 한달새 10% 넘게 급락,"두바이유 지난달 평균 배럴당 55달러 13.6%↓ ""코로나19 확산으로 세계 석유수요 둔화 우려"" 中경제 부정전망 늘어, 성장률 전망치 줄하향 신종 코로나바이러스 감염증(코로나19) 확산으로 국제유가가 한 달새 10..."
1025,2020.02.22.,"코로나19 사태 지속 우려에 국제유가 하락…WTI 0.9%, ICE 1.5%↓",국제유가가 하락세를 보이고 있다./사진=한국석유공사 국제유가가 21일 코로나19의 장기화 우려 속에 하락세를 보이고 있다. 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI) 가격은 전일 대비 배럴당 0....
1026,2020.02.13.,국제유가 WTI 2.5% 급등…추가 감산 전망,국제유가가 2~3%대 급등했습니다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 배럴당 2.5%(1.23달러) 상승한 51.17달러에 거래를 마쳤습니다. WTI는 지난달 3일 이후로 최대 상승폭을...
1027,2020.02.19.,"국제유가 보합권 머물러…금값, 7년만에 1600달러 돌파","WTI, 전 거래일과 같은 배럴당 52.05달러에 거래 금 가격 2013년 이후 약 7년 만에 처음으로 온스당 1,600달러 돌파 국제유가는 18일(현지시간) 신종 코로나바이러스 감염증(코로나19) 우려가 지속되는 가운데..."
1028,2020.02.21.,"유가 상승, WTI 53.78달러…예상 밖 미 원유재고 증가",국제유가는 예상 밖 미국 원유재고 증가에 상승했다. 21일 한국석유공사에 따르면 20일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI)는 전일 대비 배럴당 0.49달러 오른 53.78달러에 거래를...
1029,2020.02.21.,"코로나19의 경제공포.. 국제유가, 우려속 상승 지속…WTI 0.9%↑",국제유가는 20일(현지시간) 신종 코로나바이러스 감염증(코로나19) 우려 속에서도 상승세를 이어갔다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.9%(0.49달러) 오른 53....
1030,2020.02.21.,"코로나19의 경제공포.. 국제유가, 우려속 상승 지속…WTI 0.9%↑",국제유가는 20일(현지시간) 신종 코로나바이러스 감염증(코로나19) 우려 속에서도 상승세를 이어갔다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.9%(0.49달러) 오른 53....
1031,2020.02.21.,"뉴욕증시,코로나19 확산 우려 다우지수 0.44%↓...국제유가 WTI 0.9%↑",국제유가는 미국의 원유 재고 증가가 예상치를 밑돌았다는 소식에 상승세를 이어갔다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.9%(0.49달러) 오른 53.78달러에...
1032,2020.02.14.,지난달 수출입물가 동반 하락…'환율·유가‘ 부진 영향,"국제유가가 곤두박질 친 영향이 컸다. 실제로 두바이유가는(월평균, 달러/bbl) 작년 12월 64.91에서 지난 1월 64.32로 0.9% 떨어졌다. 원재료는 전월 대비 1.4% 하락했다. 중간재 역시 석탄 및 석유제품은 오른 반면..."
1033,2020.02.24.,국제유가 2% 이상 하락…금값 1% 이상 강세,신종 코로나바이러스(코로나19) 감염증에 대한 우려로 국제 유가가 2% 이상 하락하고 금값은 반대로 1% 이상 반등 중이다. 24일 연합인포맥스와 마켓워치에 따르면 오전 9시 18분 현재 전자 거래에서...
1034,2020.03.09.,"[특징주]한국전력, 국제유가 급락에 강세","한국전력, 국제유가 급락에 강세 한국전력의 주가가 국제유가 급락에 강세다. 9일 한국거래소에 따르면 이날 오전 9시30분 현재 유가증권시장에서 한국전력은 전날보다 1100원(5.21%) 오른 2만2200원에 거래 중이다...."
1035,2020.02.27.,[국제유가]WTI 2.2% 급락…코로나 급속확산 속 경제타격 우려,장중 ‘코로나19가 팬데믹(세계적 대유행) 단계로 이행 중’이라는 미 식품의약국(FDA) 관계자 발언이 나와 유가 낙폭이 한층 커졌다. 뉴욕상업거래소(NYMEX)에서 WTI 선물은 전일대비 1.17달러(2.23%) 낮아진 배럴당 48....
1036,2020.02.12.,국제유가 3거래일만에 반등...WTI 0.8%↑,국제유가가 3거래일 만에 반등했지만 여전히 WTI는 50달러 선을 회복하지 못하고 있다. 11일(현지시간) 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.8%(0.37달러) 오른 49....
1037,2020.02.19.,[국제유가]코로나19 주시 속 보합…금값 7년만에 1600달러 돌파,코로나19가 글로벌 경제에 미칠 우려가 유가의 최대 변수 중 하나로 영향을 미쳤다. 금 가격은 2013년 이후 약 7년 만에 처음으로 온스당 1600달러를 돌파했다. 이날 뉴욕상품거래소에서 4월 인도분 금은 전...
1038,2020.02.11.,中신종코로나 우려 지속…국제유가 2% 안팎 하락,국제유가가 10일(현지시간) 하락했다. 중국발(發) 신종 코로나 바이러스 감염증(우한 폐렴) 우려가 투자심리를 지속적으로 짓누르는 모양새다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는...
1039,2020.02.21.,[국제유가] 미 원유재고 소폭 증가로 20일 유가 상승,"20일 국제유가는 예상 밖 미 원유재고 소폭 증가(휘발유 등 재고는 감소), 중국 사실상 기준금리 인하 등의 영향으로 상승했지만 코로나19 우려 지속, 미 달러화 강세 등은 유가 상승폭을 제한시켰다...."
1040,2020.02.13.,[국제유가]추가감산 전망 속 급등…50달러선 회복,"코로나19가 확산하면서 유가에 지속적으로 하락 압력을 가하고 있지만, 석유수출국기구(OPEC)가 추가 감산에 나설 것이란 전망에 무게가 실리면서 유가가 큰 폭으로 상승했다. 이날 뉴욕상품거래소에서 4월..."
1041,2020.02.14.,1월 수출물가 전월比 0.8%↓...환율·유가 내리막 영향,"석탄 및 석유제품은 국제 유가 하락기조에 동반해 전월대비 2.8%p 떨어졌다. 두바이 유가는 배럴당 64.32달러로 전월 가격인 964.91달러보다 0.9% 하락했다. 가장 큰 폭으로 하락한 건 제트유(-5.7%)로 나프타(-4.3%), 경유..."
1042,2020.03.10.,"국제유가, 사우디-러시아 감산갈등에 20%이상 대폭락-WTI 24.6% 추락…금값 소...",국제유가는 9일(현지시간) 사우디아라비아-러시아 감산갈등으로 걸프전 이후 최대 낙폭인 20% 이상 대폭락을 나타냈다. 이날 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다...
1043,2020.02.22.,"국제유가, 코로나19·감산 불확실성+차익실현에 하락···금값 '고공행진'",국제유가가 하락했다. 코로나19의 확산 여부와 산유국 들의 가산 여부가 모두 예측불허의 상황에 놓이면서 유가하락을 압박했다. 21일(현지시간) 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는...
1044,2020.02.21.,[국제유가] 예상 밖 미 원유 재고 증가로 상승,"20일 국제유가는 예상 밖 미 원유 재고 소폭 증가(휘발유 등 재고는 감소), 중국 사실상 기준금리 인하 등의 영향으로 상승했다. 한국석유공사 국제유가 동향에 따르면 브렌트유는 전일대비 배럴당 0.19 달러 오른..."
1045,2020.02.22.,코로나19에 유가 ‘휘청’… 산업계 초긴장,코로나19 확산으로 원유제품 수요 감소하며 국제유가 하락 중국 우한발 신종 코로나바이러스 감염증(이하 코로나19)이 전세계로 확산되면서 국제유가에도 불똥이 튀었다. 세계 최대 원유 수입국인 중국의 수요 감소로...
1046,2020.02.17.,코로나19·국제유가 상승에 유연탄·구리·니켈 가격 올라,"국제유가 상승과 코로니 19 사태에 따른 불확실성 지속 등의 영향으로 유연탄을 비롯해 구리, 니켈, 철광석 가격은 올랐던 반면 우라늄과 아연 등의 가격은 하락한 것으로 나타났다. 한국광물자원공사는 2월2주..."
