,날짜,제목,요약
185,2019.08.29.,"[뉴욕마감]다우, 1% 상승 마감…유가 상승에 에너지주 강세",시장 참가자들은 미·중 무역협상 관련 소식과 함께 미 국채금리 및 국제유가 움직임 등을 예의주시했다. 무역전쟁에 따른 불확실성 확대 등으로 에너지 거래량이 줄어든 상황에서 미국의 원유 재고가 줄어 국제...
186,2019.08.27.,[국제유가] 美·이란 협상 가능성에 WTI 1% 하락,뉴욕 유가는 미국과 이란의 협상 가능성이 대두하면서 하락했다. 26일 뉴욕상업거래소에서 10월물 서부... 미국과 이란이 대화에 돌입할 수 있다는 기대가 형성되면서 유가도 하락 압력을 받았다. 미·중 무역협상...
187,2019.09.02.,"8월 4주차 국제 유가, 감산 이행률 상승 ↑","8월22일부터 8월29일까지의 국제유가는 감산합의국의 높은 이행률, 예상을 웃돈 미국의 원유 감소 등의 요인으로 소폭 상승했다. 한국석유공사 석유동향팀은 30일 ‘유가정보서비스 오피넷’을 통해 ‘2019년 8월..."
188,2019.09.03.,[국제유가]美中 무역전쟁 우려에 하락세,미국과 중국이 전날부터 추가 관세를 상호 부과하는 등 무역전쟁 장기하와 우려에 유가가 하방 압력을 받았다. 올해 가장 강력한 폭풍인 도리안이 바하마를 쑥대밭으로 만든 뒤 미국으로 향하는 부분도 시장...
189,2019.09.06.,[국제유가]WTI 강보합…'무역협상 불확실성' 상승분 대거 반납,이후 무역협상 불확실성이 잔존해 있다는 분석에 힘이 실리며 유가는 오름폭을 대부분 축소했다. 뉴욕상업거래소(NYMEX)에서 WTI 선물은 전장보다 4센트(0.07%) 오른 배럴당 56.30달러에 장을 마쳤다. 장중 57.76달러까지...
190,2019.08.30.,원유재고 급감으로 국제유가 사흘째 강세,국제유가가 3일 연속 오름세를 이어갔다. 29일(현지시간) 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 배럴당 1.7%(0.93달러) 상승한 56.71달러에 거래를 마쳤다. 런던 ICE 선물거래소의 10월물...
191,2019.08.31.,[국제유가] 4등급 허리케인 '도리안' 북상 中...국제유가 하락 WTI 2.96%↓,이영노 기자 ynlee@ajunews.com 30일(현지시간) 국제유가가 미국 남동부 플로리다 지역에 4등급 허리케인 '도리안'이 북상하고 있단 소식에 수요가 위축되면서 하락세를 보였다. 뉴욕상업거래소(NYMEX) 10월 인도분...
192,2019.08.31.,국제유가 하락.. WTI 2.84% ↓,"구제유가는 30일(현지시간) 글로벌 경기둔화로 인한 수요 감소 우려로 하락했다. 뉴욕상업거래소(NYMEX)에서 이날 서부 텍사스산 원유(WTI) 10월 인도분은 전일대비 1.61달러, 크게 떨어진 배럴당 55.10달러로..."
193,2019.08.30.,"""유가하락 상쇄하며 버티고 있는 브라질 원유 수출 ""-유안타",하반기 국제유가(WTI)는 배럴당 평균 56달러 수준의 낮은 가격대를 유지하고 있다. 기업들의 투자의향 감소와 글로벌 제조업 부진 영향이다. 유가하락은 원자재 수출국 증시에 좋지 않다. 중국 등이 대표적이다. 그러나...
194,2019.08.29.,[뉴욕마감] 유가 상승에 에너지주 강세…다우 1%↑,"미 국채 금리 하락세가 이어지며 경기침체 우려가 높아졌지만, 국제유가 상승으로 에너지주들이 강세를 보이며 지수를 밀어올렸다. ◇美 국채 30년물 금리 사상최저치 28일(현지시간) 블루칩(우량주) 클럽인..."
195,2019.08.29.,"뉴욕증시, 유가 상승에 에너지株 강세···다우, 1%↑","시장 참가자들은 미·중 무역협상 관련 소식과 미 국채금리 및 국제유가 움직임 등을 주시했다. 무역협상 불확실성 등으로 시장 전반의 거래량이 줄어든 가운데, 미국 원유재고 감소로 국제 유가가 큰 폭 오른 점이..."
196,2019.08.25.,"한은 ""유가 하락, 미·중 분쟁 격화된 탓…변동성 높아질 것""","이달 국제유가 배럴당 60달러 하회…""지정학적 리스크·통화정책, 하락폭 제한"" 미국이 중국에 대한 추가관세 부과를 발표하는 등 미·중 무역분쟁이 격화되면서 국제유가의 하방압력이 세지고 있다. 글로벌 수요둔화에..."
197,2019.09.04.,[국제유가] 글로벌 경기 위축 우려에 투자심리 급랭...국제유가 하락 WTI 1.8...,이영노 기자 ynlee@ajunews.com 3일(현지시간) 국제유가가 글로벌 경제에 드리워진 경기위축 리스크에 투자심리가 위축되면서 하락세를 나타냈다. 뉴욕상업거래소(NYMEX) 10월 인도분 서부텍사스산원유(WTI)는 직전...
198,2019.08.29.,[국제유가]美 원유재고 급감에 상승세,미국의 원유재고가 큰 폭으로 줄면서 유가를 끌어올렸다. 미 에너지정보청(EIA)에 따르면 지난주 미국 원유재고는 약 1000만배럴 급감했다. 시장의 예상치인 200만배럴 감소를 대폭 상회하는 수치다. 이날...
199,2019.08.28.,"[국제유가] WTI, 공급감소 기대속 상승",국제유가가 주요 산유국의 높은 감산 이행률을 확인하며 5거래일 만에 반등했다. 27일(현지시간) 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 배럴당 1.29달러(2.4%) 상승한 54.93달러에 거래를...
200,2019.08.28.,"[국제유가] WTI, 공급감소 기대속 상승",국제유가가 주요 산유국의 높은 감산 이행률을 확인하며 5거래일 만에 반등했다. 27일(현지시간) 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 배럴당 1.29달러(2.4%) 상승한 54.93달러에 거래를...
201,2019.09.03.,"유류세 환원으로 유가 상승 우려...""추가 상승 가능성 낮아""","미중 추가관세 부과 등 대외환경이 국제유가 하락 요인으로 영향을 미치고 있어서다. 3일 업계에 따르면 지난해 11월 시행된 유류세 인하 조치는 지난달 31일 종료됐다. 이에 따라 휘발유는 리터당 최고 58원, 경유는..."
202,2019.08.29.,"뉴욕증시,美 원유 재고 감소 다우 258.20P 상승…국제유가 WTI 1.55%↑",이날 증시는 미중 무역협상 불확실성 등으로 시장 전반의 거래량이 줄어든 가운데 미 원유재고 감소로 국제유가 급등이 호재로 작용했다. 유가 상승으로 시마렉스 에너지가 10.6% 오르는 등 에너지 관련 기업...
203,2019.09.04.,"[국제유가] 미-중무역분쟁, 허리케인 도리안 발생에 하락세",국제유가는 미-중 무역분쟁과 허리케인 도리안으로 인한 미국 석유수요 증가 등에 따라 하락했다. 한국석유공사에 따르면 2일 북해산 브렌트유 선물은 배럴당 58.66달러로 전일대비 0.59달러 떨어졌다. 서부 텍사스산...
204,2019.08.30.,[국제유가] ‘美원유재고 감소’ 3일째 상승…WTI 1.51%↑,미국 원유 재고량이 급감하면서 국제유가가 3거래일 연속 상승했다. 29일(현지시간) 미국 서부텍사스유(WTI) 10월 인도분 선물가격은 배럴당 56.62달러를 기록하며 전 거래일 대비 1.51% 올랐다. 영국 브렌트유...
205,2019.08.14.,"7월 수출물가 2개월 연속 하락, 유가 상승에 수입물가는 0.6% 올라",국제유가가 회복됐음에도 반도체 수출물가가 하락세에서 벗어나지 못한 영향이다. 특히 D램 가격은 12개월 만에 48.7% 감소하면서 반토막이 났다. 반면 수입물가는 유가가 오르면서 상승 전환됐다. 한국은행이 13일...
206,2019.09.03.,[국제유가] 미·중 관세 부과 따른 세계 경제성장 둔화 우려 등으로 하락,"2일 국제유가는 미국과 중국의 관세 부과에 따른 세계 경제성장 둔화 우려, 허리케인으로 인한 미국 석유 수요 둔화 예상, 나이지리아와 이라크 전월대비 원유 생산 증가 소식, 미 달러화 강세 등의 영향으로..."
207,2019.09.02.,"원전이용률 3년전 수준 회귀…""한전 적자, 탈원전 아닌 유가 탓""",한전은 이에 대해 지난해 3분기의 높은 국제유가가 올 1분기 전력구입비에 반영되면서 상반기 적자가 커졌다고 설명했다. 발전용 액화천연가스(LNG) 공급단가에 적용되는 유가는 국제 현물시세와 평균 5개월 시차가...
208,2019.08.28.,"뉴욕증시, 美 국채금리 역전 다우 0.47% 하락…국제유가 WTI 2.4%↑",국제유가는 미국의 원유재고 감소로 5거래일 만에 반등했다. 이날 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 배럴당 2.4%(1.29달러) 상승한 54.93달러에 거래를 마쳤다. 런던 ICE 선물거래소의...
209,2019.08.30.,"하반기 트럼트 정부 기조…""저유가 시대 지속""",30일 금융투자업계에 따르면 올해 들어 국제유가(WTI)는 배럴당 40~65달러 수준을 오가고 있다. 지난해처럼 배럴당 70달러를 넘어서는 반등세가 나타나고 있지 않은 가운데 50달러대 수준을 오가는 모습을 보이는 것....
210,2019.08.30.,"하반기 트럼트 정부 기조…""저유가 시대 지속""",30일 금융투자업계에 따르면 올해 들어 국제유가(WTI)는 배럴당 40~65달러 수준을 오가고 있다. 지난해처럼 배럴당 70달러를 넘어서는 반등세가 나타나고 있지 않은 가운데 50달러대 수준을 오가는 모습을 보이는 것....
211,2019.08.28.,美원유 유통량 급증 전망...국제유가 영향 주목,전 세계적으로 원유 공급량이 늘고 있는 가운데 국제유가 추이에도 영향이 불가피하다는 전망이다. 경제전문매체 CNBC의 27일(현지시간) 보도에 따르면 미국 텍사스주 퍼미안 분지에 새로운 송유관(파이프라인)이...
212,2019.08.29.,[국제유가] 美 재고 감소 영향 상승… 'WTI 55.78달러',뉴데일리 송승근 기자 = 국제유가가 미국 원유 재고의 큰 폭 감소 영향으로 상승했다. 29일 한국석유공사에 따르면 28일(현지시각) 뉴욕상업거래소(NYMEX)에서 거래된 서부텍사스산원유(WTI)는 전일 대비 배럴당...
213,2019.09.02.,30일 국제유가 하락,"한국석유공사는 30일 국제유가는 허리케인發 미국 석유제품 수요 감소 우려, 8월 OPEC 원유생산 증가 추정, 미 달러 강세 등의 영향으로 하락했고, 6월 미국 원유생산 감소 소식, 미국 원유시추기 수 감소 등은..."
214,2019.09.05.,[국제유가]WTI 4.3% 급반등…홍콩 송환법 폐기 위험선호 모드,중국 서비스업 지표 호재와 경기부양책 기대 등도 수요 증가 기대를 자극하며 유가 상승에 기여했다. 뉴욕상업거래소(NYMEX)에서 WTI 선물은 전장보다 2.32달러(4.3%) 상승한 배럴당 56.26달러에 장을 마쳤다. ICE...
215,2019.09.10.,‘감산론자’ 사우디 신임 석유장관 등판에 국제유가 상승압력,‘감산론자’ 사우디 신임 석유장관 등판에 국제유가 상승압력 사우디아라비아의 신임 에너지 장관이 산유량 감산 정책의 지속을 재확인했다.영국 파이낸셜타임스(FT) 등에 따르면 사우디는 세계 원유시장에서 가장...
216,2019.08.29.,"뉴욕증시, 유가 상승에 에너지주 강세…다우, 1%↑","시장 참가자들은 미·중 무역협상 관련 소식과 미 국채금리 및 국제유가 움직임 등을 주시했다. 무역협상 불확실성 등으로 시장 전반의 거래량이 줄어든 가운데, 미국 원유재고 감소로 국제 유가가 큰 폭 오른 점이..."
217,2019.09.05.,[Biz 브리프] '국제유가 4% 이상 상승' 외,국제유가 4% 이상 상승 국제유가가 4일 상승했다. 지정학적 낙관론과 미국의 주간 원유재고 감소가 유가를 4% 이상 끌어올렸다. 서부 텍사스산 중질유(WTI) 선물은 배럴당 2.32달러(4.3%) 상승한 56.26달러를...
218,2019.08.17.,국제유가 사흘만에 반등…WTI 0.7%↑,이준서 특파원 = 국제유가가 3거래일 만에 반등했다. 16일(현지시간) 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 원유(WTI)는 배럴당 0.7%(0.40달러) 상승한 54.87달러에 거래를 마쳤다. 런던 ICE...
219,2019.08.28.,"[국제유가] 美원유재고, 감소 예상...국제유가 상승 WTI 2.37%↑",이영노 기자 ynlee@ajunews.com 27일(현지시간) 국제유가가 미국 원유 재고가 감소했을 거란 전문가들의 예상에 힘입어 상승세를 나타냈다. 뉴욕상업거래소(NYMEX) 10월 인도분 서부텍사스산원유(WTI)는 직전 거래일 대비 1....
220,2019.08.30.,29일 국제유가 상승,"한국석유공사는 29일 국제유가는 지난주 미 원유재고 감소 여파 지속, 미 퍼미안 지역 송유관 확장과 쿠싱 지역 원유재고 감소, 허리케인의 접근에 따른 생산 감소 우려 등으로 상승했고, 미 달러화 강세는..."
221,2019.08.28.,[국제유가]美 원유재고 감소에 상승세,미국의 원유 재고가 큰 폭으로 줄어들 것이라는 전망이 유가를 끌어올렸다. 로이터는 지난주 미국의 원유재고가 전주 대비 200만배럴 이상 감소한 것으로 추산했다. 이날 뉴욕상품거래소에서 12월 인도분 금은...
222,2019.08.24.,中 보복관세에 美 ‘관세폭탄’ 반격…뉴욕 증시 폭락·유가 출렁,"뉴욕증시는 폭락했고 국제유가는 출렁였습니다. 뉴욕에서 김철우 특파원이 보도합니다. [리포트] ""다음 달 1일부터 750억 달러 규모의 미국산 제품에 5~10% 추가 관세를 부과한다"" 중국 국무원 관세세칙위원회가 미국 상품..."
223,2019.09.05.,홍콩사태 완화에...국제 유가 폭등하며 미국증시에 훈풍,4일(미국시각) 국제 유가가 전일의 하락세를 뒤로하고 껑충 올랐다. 홍콩사태가 완화되면서 미-중 무역협상에 긍정 영향을 미칠 것이란 기대가 작용했다. 원유 수입국인 중국의 8월 차이신 서비스업 PMI...
224,2019.08.31.,"국제유가, 허리케인 '도리안' 북상 소식에 급락…WTI 2.8%↓",국제유가가 허리케인 '도리안' 북상 소식에 큰 폭으로 하락했다. 하지만 미국의 원유재고가 급감하고 미중 무역 갈등이 완화됨에 따라 주간 기준으로는 크게 올랐다. 30일(현지시간) 뉴욕상업거래소(NYMEX)에서 10월...
225,2019.08.30.,[국제유가] 美 원유재고 감소에 상승,시장전망보다 크게 줄어든 미국 원유재고 등의 요인으로 국제유가가 상승했다. 한국석유공사에 따르면 29일 북해산 브렌트유 선물은 배럴당 61.08달러로 전일대비 0.59달러 올랐다. 서부 텍사스산 원유(WTI)는 0.93달러...
226,2019.08.27.,"국제유가, 4거래일 연속 하락...WTI 1.0%↓",국제유가가 4거래일 연속으로 하락세를 이어갔습니다. 현지 시간 26일 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 배럴당 1.0% 내린 53.64달러에 거래를 마쳤습니다. 런던 ICE 선물거래소의...
227,2019.08.27.,[국제유가] 美-이란 정상회담 가능성에 하락…'WTI 53.64弗',"뉴데일리 송승근 기자 = 국제유가가 미국과 이란 간 정상회담 가능성 제기, 미 달러화 강세 등의 영향으로 하락했다. 27일 한국석유공사에 따르면 26일(현지시각) 뉴욕상업거래소(NYMEX)에서 거래된..."
228,2019.08.29.,"국제유가 올라, 미국 원유 재고 예상보다 큰 폭으로 줄어",국제유가가 올랐다. 미국 원유 재고가 예상보다 크게 감소해 유가가 오른 것으로 파악된다. 29일 국제유가는 상승했다. 28일 뉴욕 상업거래소(NYMEX)에서 10월 인도분 서부텍사스산 원유(WTI)는 전날보다 배럴당 1.55%(0....
229,2019.08.24.,"국제유가, 미중긴장 격화에 출렁...WTI 2.1%↓",국제유가는 미중 무역전쟁이 격화하면서 하락했습니다. 현지 시간 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 2.1% 떨어진 54.17달러에 거래를 마쳤습니다. 미중간...
230,2019.08.24.,"국제유가, 미중긴장 격화에 출렁...WTI 2.1%↓",국제유가는 미중 무역전쟁이 격화하면서 하락했습니다. 현지 시간 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 2.1% 떨어진 54.17달러에 거래를 마쳤습니다. 미중간...
231,2019.08.29.,"뉴욕증시, 유가 상승에 에너지주 강세…다우, 1% 상승 마감","시장 참가자들은 미·중 무역협상 관련 소식과 미 국채금리 및 국제유가 움직임 등을 주시했다. 무역협상 불확실성 등으로 시장 전반의 거래량이 줄어든 가운데, 미국 원유재고 감소로 국제 유가가 큰 폭 오른 점이..."
232,2019.08.31.,"유가 하락, WTI 55.10달러…美 허리케인發 수요 감소 우려",국제유가가 비교적 큰 폭으로 하락했다. 31일 한국석유공사에 따르면 30일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI) 가격은 전일 대비 배럴당 1.61달러 급락한 55.10달러로 집계됐다....
233,2019.08.29.,유가상승에 美 에너지주 강세… 국내 정유주는?,국제유가가 상승 랠리를 이어가기보다는 하반기 박스권을 유지할 것이란 예상이 나온다. 김소현 대신증권 애널리스트는 “하반기 국제유가는 박스권에 머무를 가능성이 높다”며 “원유 시장 내 미국-사우디...
234,2019.08.30.,"국제유가, 美 원유 재고 감소에 사흘째 상승···WTI, 1.7% ↑",미국의 원유 재고가 급감하면서 국제유가가 사흘째 오름세를 보였다. 29일(현지시간) 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 배럴당 1.7%(0.93달러) 상승한 56.71달러에 거래를 마쳤다. 런던...
235,2019.08.28.,"국제유가, 美재고 급감 예상에 반등…WTI 2%↑",국제유가가 5거래일 만에 반등했다. 27일(현지시간) 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 배럴당 2.4%(1.29달러) 상승한 54.93달러에 거래를 마쳤다. 런던 ICE 선물거래소의 10월물...
236,2019.08.27.,"뉴욕증시,무역협상 재개 다우지수 1.05% 상승…국제유가 WTI 1.0%↓",국제유가는  미국과 이란의 정상회담 가능성에  4거래일 연속 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 배럴당 1.0%(0.53달러) 떨어진 53.64달러에 거래를 마쳤다. 런던 ICE...
237,2019.08.22.,"[국제유가] WTI, 美 원유재고 감소에 하락",국제유가는 미국 원유재고 감소에 하락했다. 21일(현지시간) 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.45달러(-0.8%) 내린 55.68달러에 거래를 마쳤다. 국제유가는 장 초반...
238,2019.08.29.,"美증시, 유가 상승에 에너지주 강세...다우 1% ↑","무역협상 불확실성 등으로 거래량이 전반적으로 줄어든 가운데, 미국 원유재고 감소로 국제 유가가 크게 오른 점이 주가지수 상승을 이끌었습니다. 유가 상승으로 시마렉스 에너지가 10.6% 오르는 등 에너지..."
239,2019.08.20.,원유DLS 1조...국제유가 떨어지자 '불안' 불붙었다 [손실폭탄 DLS],미·중 무역전쟁 확전 등으로 국제유가가 들썩이고 있기 때문이다. 올해 들어 금융사들이 발행한 원유DLS는 약 1조원 규모다. 다만 시중은행들이 판매한 원유DLS는 손실구간(녹인·knock in)에 진입한 물량이 아직 없고...
240,2019.09.04.,[국제유가]WTI 2.1% 급락…미중 무역우려 + 제조업지표 악화,석유수출국기구(OPEC) 8월 산유량이 올해 들어 처음으로 증가한 점도 유가에 부담으로 작용했다. 뉴욕상업거래소(NYMEX)에서 WTI 선물은 전장보다 1.16달러(2.11%) 내린 배럴당 53.94달러에 장을 마쳤다. ICE 선물거래소의...
241,2019.09.04.,"""美 제조업 추락""...국제 유가 & 美 에너지 주가 '하락'",3일(미국시각) 국제 유가가 하락했다. 미-중 무역갈등 고조와 미국 제조업 지표 추락 속에 이같은 흐름이 나타났다. 블룸버그 집계에 따르면 이날 뉴욕상업거래소에서 미국 동부시각 오후 4시5분 기준...
242,2019.08.29.,[뉴욕증시] 일드커브 눈치보며 유가 강세 기대 UP,"국제 유가가 상승한 데 따라 관련 종목이 탄력을 보이며 증시 전반에 훈풍을 냈고, 소매 섹터도 이날 주가 상승에 힘을 보탰다. 다우존스 지수 일간 추이 [출처=인베스팅닷컴] 미국 무역대표부(USTR)가 내달 1일부터..."
243,2019.08.11.,"""국제유가 하락세...중동지역 리스크가 변수""",미·중 무역분쟁 심화로 최근 국제유가가 하락 흐름인 가운데 국제 유가의 변동성이 확대될 것이라는 전망이 나왔다. 중동지역의 지정학적 리스크(위험)가 국제유가에 상승 압력으로 작용할 수 있다는 지적이다....
244,2019.08.15.,"국제유가, 경기침체 공포에 다시 급락…WTI 3.3%↓",이귀원 특파원 = 국제유가는 14일(현지시간) 글로벌 경기 침체 우려가 엄습하면서 급락했다. 이날 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 3.3%(1.87달러) 미끄러진 55.23달러에...
245,2019.08.28.,[국제유가] 산유국 감산 지속 기대...WTI 2.4% 상승,뉴욕 유가는 산유국 감산 지속과 미국 원유 재고 감소 기대 등으로 상승했다. 27일 뉴욕상업거래소에서... 미국 재고가 큰 폭 줄어들 것이란 기대가 유가에 상승 압력을 가했다. 석유수출국기구(OPEC) 등 산유국 감산...
246,2019.08.14.,"국제유가, 美 대중관세 일부 연기에 급등…WTI 4%↑",이귀원 특파원 = 국제유가는 13일(현지시간) 미중 무역갈등 완화 기대에 급등했다. 이날 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 4.0%(2.17달러) 뛴 57.10달러에 거래를 마쳤다....
247,2019.08.29.,[원유마감]양대 유가 ↑…美 주간원유재고 5주 만에 최대폭 감소,국제유가가 28일(현지시간) 상승했다. 미국의 주간 원유재고가 5주 만대 가장 큰 감소를 기록한 점과 주요 산유국들의 원유 생산 감소가 유가를 위로 끌어올렸다. WTI 선물은 배럴당 85센트(1.6%) 상승한 55.78달러를...
248,2019.08.30.,[국제유가]WTI 1.7% 급등…미중 무역협상 기대 + 美원유재고 급감,"미국과 중국 간 무역협상 기대로 뉴욕주가가 1% 이상 상승, 유가 강세를 견인했다. 예상보다 큰 폭으로 감소한 미 주간 원유재고도 연 이틀 유가에 긍정적으로 작용했다. 투자자들은 허리케인 도리안이 멕시코만..."
249,2019.08.31.,"[국제유가] 30일 두바이유 ↑, WTI・Brent유 ↓","30일 국제유가는 중동산 두바이유가 상승한 가운데 서부 텍사스산 원유, 북해산 브렌트유 등이 하락했다. 한국석유공사(사장 양수영)는 서부 텍사스산 원유인 WTI가 전일대비 배럴당 1.61달러 하락한 55.10달러에..."
250,2019.08.31.,"[국제유가] 30일 두바이유 ↑, WTI・Brent유 ↓","30일 국제유가는 중동산 두바이유가 상승한 가운데 서부 텍사스산 원유, 북해산 브렌트유 등이 하락했다. 한국석유공사(사장 양수영)는 서부 텍사스산 원유인 WTI가 전일대비 배럴당 1.61달러 하락한 55.10달러에..."
251,2019.08.29.,"국제유가, 美 원유 재고 급감에 상승···WTI 1.55%↑",미국 원유 재고가 큰 폭으로 감소하면서 국제유가가 상승했다. 28일(현지시간) 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 배럴당 1.55%(0.85달러) 오른 55.78달러에 거래를 마쳤다. 런던 ICE...
252,2019.08.23.,"국제유가, 파월 발언 주시 속 하락...WTI 0.6%↓","국제 금값은 내렸습니다. 뉴욕상품거래소(COMEX)에서 12월 인도분 금은 전날보다 온스당 0.5% 떨어진 1,508.50달러를 기록했습니다. 이는 지난 9일 이후 약 2주 만의 최저치입니다."
253,2019.08.29.,"[오늘의 글로벌마켓]뉴욕증시, 유가상승 덕에 에너지주 강세...다우 1% 올라",국제유가는 미국 원유 재고가 급감하며 이틀째 상승을 이어갔다. 미국 EIA(에너지정보청)에 따르면 지난주 미국 원유 재고량은 약 1000만 배럴 줄어들어 전문가 예상치인 200만 배럴 감소보다 크게 떨어졌다. 미...
254,2019.08.28.,"유가 상승, WTI 54.93달러…7월 감산이행률 전월比 22%p↑",국제유가는 높은 감산이행률 등의 영향으로 상승했다. 28일 한국석유공사에 따르면 27일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산 원유(WTI) 가격은 전일 대비 배럴당 1.29달러 상승한 54.93달러를...
255,2019.09.04.,요동치는 환율·유가에 셈법 복잡해진 건설업계,이투데이=구성헌 기자 | 환율 상승은 해외사업 수익성 개선에 도움… 유가 하락은 변수 원·달러 환율이 오르고 국제 유가는 내리는 등 글로벌 경제 여건이 급변하면서 국내 건설사들의 셈법도 복잡해지고 있다....
256,2019.08.25.,미중분쟁에…국제유가 배럴당 60달러 아래로,"[한은, 해외경제포커스…세계경제둔화 우려에 국제 원자재가 '하락'] 미중 무역분쟁이 격화되면서 국제유가가 배럴당 60달러선 아래로 내려갔다. 세계경제둔화로 글로벌 수요가 감소할 것으로 예상돼서다. 구리..."
257,2019.08.30.,"[특징주] 국제유가 사흘 연속 오름세…정유주, 강세","국제유가가 사흘 연속 오름세를 보이면서 정유주가 장 초반 강세다. 30일 오전 9시18분 현재 S-Oil은 전 거래일 대비 3,400원(3.74%) 오른 9만4,300원에 거래되고 있다. 같은 시각 SK이노베이션(3.21%), S-Oil우(1.62..."
258,2019.08.29.,"국제유가, 美 원유 재고 크게 감소하며 2% 가까이 상승",민지현 특파원 = 국제 유가가 28일(현지시간) 상승했다. 미 원유 재고가 예상보다 크게 감소하면서 미중 무역분쟁에 따른 원유 수요 감소 우려가 완화되자 유가는 2% 가까이 올랐다. 뉴욕상업거래소(NYMEX)에서 거래된...
259,2019.08.27.,"국제유가, 美-이란 정상회담 기대에 WTI 1% 하락",국제유가가 4거래일 연속으로 하락세를 이어갔다. 26일(현지시간) 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 배럴당 1.0%(0.53달러) 떨어진 53.64달러에 거래를 마쳤다. 런던 ICE 선물거래소의...
260,2019.08.29.,"국제유가, 美 원유 재고 크게 감소하며 2% 가까이 상승",민지현 특파원 = 국제 유가가 28일(현지시간) 상승했다. 미 원유 재고가 예상보다 크게 감소하면서 미중 무역분쟁에 따른 원유 수요 감소 우려가 완화되자 유가는 2% 가까이 올랐다. 뉴욕상업거래소(NYMEX)에서 거래된...
261,2019.08.27.,"국제유가, 美-이란 정상회담 기대에 WTI 1% 하락",국제유가가 4거래일 연속으로 하락세를 이어갔다. 26일(현지시간) 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 배럴당 1.0%(0.53달러) 떨어진 53.64달러에 거래를 마쳤다. 런던 ICE 선물거래소의...
262,2019.08.20.,"국제유가, 상승 지속...WTI 2.4%↑","국제유가가 오름세를 이어갔습니다. 현지 시각 19일 뉴욕상업거래소에서 10월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 2.4%, 1.34달러 오른 56.21달러에 거래를 마쳤습니다. 런던 ICE 선물거래소의..."
263,2019.08.30.,국제유가 '미국 원유재고 급감' 사흘째 강세…WTI 1.7%↑,국제유가가 3거래일 연속 오름세를 이어갔다. 29일(현지시간) 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 배럴당 1.7%(0.93달러) 상승한 56.71달러에 거래를 마쳤다. 미국 원유재고가 급감한 요인이...
264,2019.09.02.,[국제유가] 미국 석유제품 수요 감소 우려 등으로 하락,"30일 국제유가는 미국 석유제품 수요 감소 우려, 8월 OPEC 원유생산 증가 추정, 미 달러 강세 등의 영향으로 하락했고 6월 미국 원유 생산 감소 소식, 미국 원유시추기 수 감소 등은 하락폭을 제한했다...."
265,2019.08.28.,"공급 과잉 석유 시장에 미국산까지, 유가 하락 가속화 전망",세계 석유 시장이 공급 과잉 상태인 가운데 미국산 원유까지 시장에 쏟아져 나올 판이어서 국제유가 하락을 가속화시킬 것으로 예상되고 있다. 27일(현지시간) 경제전문방송 CNBC는 현재 공급이 원활한 상태에서 미국의...
266,2019.09.03.,"[국제유가] 美, 中제품 추가 관세 부과 시작...협상은 계획대로 진행 국제유가...","이영노 기자 ynlee@ajunews.com 2일(현지시간) 국제유가가 미국이 중국산 제품에 대해 추가 관세를 부과하자, 투자심리가 또 다시 위축되면서 하락세를 보였다. 뉴욕상업거래소(NYMEX) 10월 인도분 서부텍사스산원유(WTI)는..."
