,날짜,제목,요약
448,2021.06.22.,국제유가 하락에…지난해 對美·중동 경상수지 크게 개선,"국제유가가 하락하면서 지난해 미국, 중동과의 교역에서 상품수지가 큰 폭으로 개선된 것으로 나타났다. 반면 중국과 일본 등 동남아시아와 교역에서는 수출 감소 폭이 수입 감소 폭보다 더 컸던 것으로..."
449,2021.06.23.,"국제유가, OPEC+ 감산 추가 완화 논의 소식에 혼조세…WTI 0.8%↓ [인더머니]",국제유가는 석유수출국기구(OPEC) 회원국과 주요 산유국들로 이뤄진 OPEC+가 8월부터 감산을 추가로 완화하는 논의를 하고 있다는 소식에 혼조세를 나타냈다. 전날 폭등세가 다소 진정되는 분위기였다. 22일(현지시간)...
450,2021.06.24.,"국제유가, 美 원유재고 감소에 상승 WTI 0.3%↑…금값도 0.3%↑",네이버 증권정보 국제유가가 미국의 원유재고 감소에 상승 마감했다. 23일(현지시간) 미국 서부텍사스원유(WTI) 8월 인도분 선물은 전장 대비 23센트(0.3%) 상승해 배럴당 72.08달러로 거래를 마쳤다....
451,2021.06.22.,국제유가 하락에…지난해 對美·중동 경상수지 크게 개선,"국제유가가 하락하면서 지난해 미국, 중동과의 교역에서 상품수지가 큰 폭으로 개선된 것으로 나타났다. 반면 중국과 일본 등 동남아시아와 교역에서는 수출 감소 폭이 수입 감소 폭보다 더 컸던 것으로..."
452,2021.06.23.,"국제유가, OPEC+ 감산 추가 완화 논의 소식에 혼조세…WTI 0.8%↓ [인더머니]",국제유가는 석유수출국기구(OPEC) 회원국과 주요 산유국들로 이뤄진 OPEC+가 8월부터 감산을 추가로 완화하는 논의를 하고 있다는 소식에 혼조세를 나타냈다. 전날 폭등세가 다소 진정되는 분위기였다. 22일(현지시간)...
453,2021.06.28.,"국제 유가 고공행진에…키움증권, 원유 시장 분석 세미나 진행","최근 미국 원유재고 감소, 유럽 최고 경제 대국이라 불리는 독일의 기업신뢰도 회복 등으로 국제유가가 고공행진하는 가운데 키움증권이 원유 시장에 대한 분석 세미나를 진행한다. 키움증권은 오는 7월 7일..."
454,2021.07.01.,유가상승 수혜 기대주 3종목 [인베스팅 닷컴],"오늘은 국제유가 상승에 따라 수혜가 기대되는 종목들을 살펴보겠습니다. - S&P500 14% 상승대비 XOP ETF 62% 상승 - XOP ETF, 2019년 9월 이후 최고치 근접 - 국제유가 100달러 도달 가능성, 2014년 말 석유 폭락 이후..."
455,2021.06.26.,"국제유가, OPEC+ 회의 앞두고 상승···WTI 1.0%↑",국제유가가 상승 마감했다. 25일(현지시간) 뉴욕상업거래소(NYMEX)에서 8월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 배럴당 75센트(1.0%) 오른 74.05달러로 거래를 마쳤다. 런던 ICE선물거래소에서 8월물 브렌트유도...
456,2021.07.02.,국제유가 당분간 강세 지속 전망...경기회복과 수급 타이트닝 강화 - 국금센터,"국제금융센터는 2일 ""국제유가는 당분간 강세를 지속할 것""이라고 전망했다. 국금센터는 ""주요국의 경기회복세 강화와 산유국 감산에 의한 수급 타이트닝 가속화 등으로 유가는 상승압력을 받을 수 있다""면서..."
457,2021.06.16.,"세계 원유 전문가들 ""유가 100달러 시대 온다""","국제유가가 70달러 선에 안착한 가운데 앞으로 100달러까지 치솟을 것이라는 전망이 나왔다. 15일(현지시간) 파이낸셜타임즈(FT)에 따르면 비톨, 글렌코어, 골드만삭스 등 세계 최고의 원유 트레이더들은 석유 공급이..."
458,2021.06.20.,"3분기 전기료 인상할까…""유가상승"" vs ""물가부담""","최근 국제유가 상승세로 연료비도 오르고 있어, 시장 논리대로라면 전기료 인상 가능성이 높다. 하지만 물가상승과 인플레이션 가능성과 민심이반 등 우려로 또다시 동결 가능성도 나오고 있다. 이와관련 정부와..."
459,2021.07.01.,"[상보] 국제유가, OPEC+ 결과 앞두고 미 재고 감소에 상승...WTI 0.7%↑",러빙턴/AP뉴시스 국제유가는 30일(현지시간) 상승했다. 석유수출국기구(OPEC) 플러스(+) 산유국들의 회동 결과를 앞두고 미국 원유 재고 감소가 유가에 호재로 작용했다. 뉴욕상업거래소(NYMEX)에서 8월물 서부...
460,2021.06.20.,"3분기 전기료 인상할까…""유가상승"" vs ""물가부담""","최근 국제유가 상승세로 연료비도 오르고 있어, 시장 논리대로라면 전기료 인상 가능성이 높다. 하지만 물가상승과 인플레이션 가능성과 민심이반 등 우려로 또다시 동결 가능성도 나오고 있다. 이와관련 정부와..."
461,2021.06.24.,"[국제유가] 美 원유 재고 5주 연속 감소… WTI, 0.02% 상승","뉴데일리 성재용 기자 = 국제유가가 소폭 상승했다. 23일(현지시각) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스산 원유(WTI)는 전거래일에 비해 배럴당 0.02달러 상승(0.02%)한 73.08달러에, 중동산 두바이유는 0.91달러..."
462,2021.07.01.,"[상보] 국제유가, OPEC+ 결과 앞두고 미 재고 감소에 상승...WTI 0.7%↑",러빙턴/AP뉴시스 국제유가는 30일(현지시간) 상승했다. 석유수출국기구(OPEC) 플러스(+) 산유국들의 회동 결과를 앞두고 미국 원유 재고 감소가 유가에 호재로 작용했다. 뉴욕상업거래소(NYMEX)에서 8월물 서부...
463,2021.06.21.,‘고공행진’ 유가 2년 만에 최고점… 올해 100달러 찍나,국제 유가가 2년여 만에 최고점을 찍었다. 올해 유가가 2014년 이후 7년 만에 100달러 선을 회복할 수 있다는 전망까지 나온다. 지난주 전국 주유소 휘발유 평균 판매가는 전주보다 11.7원 오른 ℓ당 1576.2원을...
464,2021.06.20.,무섭게 치솟는 국제유가…7년 만에 100달러 회복하나,"국제유가가 70달러를 돌파하며 연일 치솟고 있습니다. 오늘(20일) 업계에 따르면 미국 뉴욕상업거래소에서 7월물 서부 텍사스산 원유, WTI는 전날보다 0.8% 오른 배럴당 71.64달러에 거래를 마쳤습니다. 또..."
465,2021.06.20.,"""유가 상승"" vs ""서민 부담""···한전, 3분기 전기료 올리나",올해 들어 국제 유가가 급격히 오르며 지난달 소비자물가가 9년 1개월 만에 가장 많이 치솟는 등 인플레이션 우려가 커졌기 때문이다. 전기 요금 등 공공 요금마저 오를 경우 공공 물가 인상을 더 자극할 수 있다....
466,2021.06.27.,"[포토]국제 유가 상승, '주유소 휘발윳값 8주 연속 상승'","전국 주유소 휘발유 가격이 8주 연속 상승한 27일 서울 시내 한 주유소에 휘발유 등 가격이 게시돼 있다. 한국석유공사 유가 정보 서비스 오피넷에 따르면 이날 주유소 휘발유 평균 판매가격은 L당 1,596.49원을 기록했다."
467,2021.07.01.,[국제유가]WTI 0.7% 상승…美원유재고 6주째 감소,미 주간 원유재고가 예상보다 큰 폭으로 감소해 유가가 힘을 받았다. 이란 핵합의 복원 협상이 여전히 지지부진한 점도 주목을 받았다. 뉴욕상업거래소(NYMEX)에서 WTI 선물은 49센트(0.7%) 높아진 배럴당 73....
468,2021.06.20.,정유업계 `유가 상승 딜레마`,"국제유가 상승은 국내 정유사들의 재고이익 상승으로 이어지지만, 석유제품 수요가 따라오지 않아 수익지표인 정제마진은 여전히 낮은 상태이기 때문이다. 재고이익 상승이 긍정적이기는 하지만, 정유사들은 정제마진..."
469,2021.06.22.,친환경 선박·유가 상승 '겹호재'···조선주 뱃고동 더 커지나,연초부터 꾸준히 올라 이달 들어 사상 최고가를 경신한 국제 유가의 상승세도 조선 업체들에는 호재다. 16일 서부텍사스산원유(WTI)는 2018년 10월 3일(76.41달러) 이후 최고치인 배럴당 72.15달러를 기록했다. 통상...
470,2021.06.25.,"국제유가, 경제회복에 따른 수요 증가 기대 속에 오름세 지속…WTI 0.3%↑ [인...",국제유가는 주요 산유국 회의를 앞두고 수요 증가 기대감 속에 오름세를 이어갔다. 24일(현지시간) 뉴욕상업거래소에서 8월물 서부텍사스산원유(WTI) 가격은 전날보다 0.22달러(0.3%) 오른 배럴당 73.30달러에 거래를...
471,2021.06.29.,국제유가·금·은 동향 [인베스팅 닷컴],"오늘은 국제유가, 금, 은의 동향을 살펴보겠습니다. - 섹터별 주간 흐름: 테크 2.3%, 금융 2.6%, 통신 2.8% 상승, 에너지 1% 하락 - 섹터별 연간 흐름: 테크 13%, 통신 21%, 금융 24%, 에너지 41% 상승 - 국제유가, 2018년 10월..."
472,2021.06.20.,"국제유가, 100달러대 회복 조짐… 2년 만에 '최고점'",뉴데일리 성재용 기자 = 국제유가가 2년여 만에 최고점을 찍으면서 연일 상승세를 이어가고 있다. 올해 유가가 2014년 이후 7년 만에 100달러 선을 회복할 수 있다는 전망이 나온다. 반면 이미 유가 상승 요인이 상당...
473,2021.06.14.,"""국제유가, 원유 수요회복에 추가 상승 가능성高""",최근 국제유가가 서부텍사스산원유(WTI) 기준 2018년 10월 이후 최고치를 기록한 가운데 상승 추세 지속 여부에는 원유공급 요인이 주요한 영향을 미칠 것이란 전망이 나왔다. 김소현 대신증권 연구원은 14일 “향후...
474,2021.07.07.,"3대 악재 속 장중 뉴욕시장은...미국증시 하락, DIDI 추락, 국제 유가 급락, ...","이 방송은 ""이날 장중 ▲OPEC+ 회의 취소 후 국제 유가 장중 추락 ▲미국 6월 ISM 서비스 지수 추락 ▲DIDI 출렁 거림 등의 이슈가 주목받았다""고 강조했다. 이같은 장중 3가지 불안 요인 부각 속에 미국증시, 유가..."
475,2021.06.25.,"국제유가, 원유수요 회복 기대감 지속…WTI 0.3%↑",[사진=뉴시스] 국제유가가 이틀 연속 상승마감했다. 24일(현지시간) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스산원유(WTI) 8월 인도분 선물은 전장 대비 22센트(0.3%) 오른 배럴당 73.30달러를 기록했다. 8월물...
476,2021.06.15.,바이든 친환경 정책의 역설…유가 치솟았다,국제 유가가 상승하면 주요 정유사 주주도 기업 순이익 극대화를 위해 원유 생산 능력을 확대해야 한다고 태도를 바꿀 가능성이 높다는 것이다. 석유수출국기구(OPEC)의 생산량 조절도 변수다. 하지만 일부 원자재...
477,2021.06.11.,'유가+원자재↑' 수출물가 6개월째 상승...수입물가도 상승전환,"원·달러 환율이 소폭 오른 가운데 국제유가와 원자재 가격이 오르면서 수출입 물가가 상승했다. 수출물가는 6개월 연속 오르고, 수입물가도 상승 전환했다. 11일 한국은행이 발표한 '2021년 5월 수출입물가지수'에..."
478,2021.06.22.,국제유가 상승에 정유株 동반 강세,"이란과 미국의 핵협상이 교착될 가능성이 제기돼 국제유가가 상승한 영향으로 정유기업의 주가가 강세를 보이고 있다. 22일 오전 9시28분 현재 에쓰오일(S-Oil)은 전일 대비 3500원(3.48%) 오른 10만4000원에, GS칼텍스..."
479,2021.06.22.,"국제유가 상승에 생산자물가 7개월째 뜀박질···""물가 더 뛴다""","공산품이 유가 등 원자재 가격 상승 및 전방산업 수요가 증가하면서 오름세가 지속된 것이다. 특히... 2% 하락했으며, 공산품에선 유가 등 원자재 가격 상승 및 견조한 전방산업 수요 등의 영향을 받아 1.0% 상승했다...."
480,2021.06.30.,"국제유가 소폭 상승, 코로나19 변이 확산에도 원유수요 회복 기대",국제유가가 올랐다. 29일 뉴욕상업거래소(NYMEX)에서 8월 인도분 서부텍사스산 원유(WTI) 가격은 전날보다 0.1%(0.07달러) 상승한 배럴당 72.98달러에 장을 마쳤다. 29일 국제유가가 상승했다. 런던선물거래소의 9월물...
481,2021.06.22.,[그래픽] 국제 유가 추이…WTI 73.66달러,21일(현지시간) 기준 뉴욕상업거래소에서 7월물 서부텍사스산원유(WTI)는 전 거래일보다 2.8% 오른 73.66달러에 마감됐다. (그래픽=안지혜 기자) hokma@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를...
482,2021.06.11.,국제유가 5.4% 뛰자…수출물가 6개월 연속 상승,국제유가가 한달 사이 5% 이상 뛴 영향이다. 수입물가도 유가를 포함한 원자재 가격이 오르면서 상승 전환했다. 수입물가가 오르면 시차를 두고 소비자물가에도 영향을 미치기 때문에 당분간 소비자물가도...
483,2021.06.22.,"BofA “원유 공급, 수요 못 따라가…유가 100달러 간다""","국제유가가 배럴당 100달러까지 올라갈 것이라는 분석이 제기되고 있다. 경기 회복으로 수요는 살아나는데, 공급 확대가 ESG(환경·사회·지배구조)와 탈탄소화 움직임으로 인해 제한되고 있어서다. 21일(현지시간)..."
484,2021.06.25.,"[국제유가] 수요 회복에 연이틀 상승… WTI, 0.3% 올라","뉴데일리 성재용 기자 = 국제유가가 연이틀 올랐다. 24일(현지시각) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스산 원유(WTI)는 전거래일에 비해 배럴당 0.22달러 상승(0.30%)한 73.30달러에, 중동산 두바이유는 0.30달러..."
485,2021.06.28.,고삐 풀린 국제유가 100달러 넘어설까,"""국제유가가 100달러까지 갈 수도 있다."" 최근 국제유가가 가파르게 상승하자 일부에서 이런 전망을 내놓고 있다. 이유는 간단하다. 경기가 조금씩 살아나면서 원유 수요가 공급을 넘어섰기 때문이다. 하지만..."
486,2021.06.22.,[국제유가] 이란 핵 합의 중단에 급등… WTI 3%↑,국제유가가 급등했다. 21일(현지시각) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스원유(WTI) 7월 인도분 선물은 전장 대비 2.02달러(2.82%) 급등한 배럴당 73.66달러를 기록했다. 영국 북해 브렌트유 8월물은 1.39달러(1.89...
487,2021.06.20.,국제 유가 연일 상승세…7년 만에 `유가 100달러 시대` 오나,국제 유가가 연일 상승세를 이어가고 있어 올해 유가가 2014년 이후 7년 만에 100달러 선을 넘을 수 있다는 전망이 나온다. 20일 에너지 업계에 따르면 지난 18일(현지시간) 미국 뉴욕상업거래소(NYMEX)에서 7월물...
488,2021.06.22.,"국제유가, 美·이란 대립에 급등···WTI 2.8%↑",이란의 새 대통령 당선 후 미국과 이란의 갈등이 증폭되면서 국제유가가 또 급등했다. 21일(현지시간) 뉴욕상업거래소에서 7월물 서부텍사스산원유(WTI) 가격은 2.02달러(2.8%) 오른 배럴당 73.66달러로 거래를 마쳤다. 이는...
489,2021.06.23.,"산업부, 2년만에 최고점 기록 국제유가 동향 점검",최근 국제유가가 2년만에 최고점을 기록하고 지난해 다수 기관들의 전망과 달리 가파른 상승을 보이자 산업통상자원부가 유가 상승요인을 점검하기 위해 23일 '제 97차 국제전문가협의회'를 개최했다. 지난 2004년부터...
490,2021.06.28.,치솟는 유가에도…美 셰일 '찔끔 증산',미국 셰일오일 업체들이 국제 유가 급등에도 생산량을 확대하지 않고 있다. 섣부른 투자로 생산량을 늘리는 대신 판매 수익률을 높이겠다는 전략으로 해석된다. 28일 파이낸셜타임스(FT)에 따르면 최근 미국의 원유...
491,2021.06.22.,"[유가] WTI, 2.8% 상승…이란 핵협상 교착 가능성",김나래 특파원=국제유가는 21일(현지시간) 이란 핵 협상 가능성을 주목하면서 2018년 이후 최고치까지 상승하며 맘감했다. 원유 배럴 [사진= 로이터 뉴스핌] 21일(미 동부시간) 뉴욕상업거래소에서 7월물 서부텍사스산원유...
492,2021.06.30.,[유가] 수요 전망 긍정적 평가에 20개월 최고치 근접,김나래 특파원=국제유가가 29일(현지시간) 상승했다. 원유 배럴 [사진= 로이터 뉴스핌] 이날 뉴욕 상업거래소에서 거래된 8월물 서부텍사스산원유(WTI) 가격은 전 거래일보다 0.07센트(0.1%) 오른 배럴당 72.98달러에 거래를...
493,2021.06.30.,"[상보] 국제유가, OPEC+ 회동 앞두고 소폭 상승...WTI, 0.1% ↑",러빙턴/AP뉴시스 국제유가는 29일(현지시간) 소폭 상승했다. 뉴욕상업거래소(NYMEX)에서 8월물 서부 텍사스산 원유(WTI)는 전 거래일 대비 0.07달러(0.1%) 상승한 배럴당 72.98달러에 마감했다. 델타 변이 바이러스 확산으로...
494,2021.06.25.,"국제유가, 이틀째 상승···WTI 0.3%↑·브렌트유 75달러 넘겨",국제유가가 주요 산유국 회의를 앞두고 수요 증가 기대감에 상승마감했다. 24일(현지시각) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스원유(WTI) 8월 인도분 선물은 전거래일 대비 0.22달러 (0.3%) 오른 배럴당 73.30달러를...
495,2021.06.25.,치솟는 유가에 석유화학 ‘울상'…기업 체감경기 정체,"반도체, 전자부품 등 전방 산업을 중심으로 수출 호조는 지속되고 있지만, 국제유가가 배럴당 70달러를 돌파하면서 원가 부담이 커진 석유화학 기업들의 체감경기가 얼어붙은 것으로 나타났다. 한국은행이 25일..."
496,2021.07.01.,고공행진 하는 국제유가…OPEC+ 주시하는 이유는,미국의 경제회복 등에 힘입어 급등하고 있는 국제유가가 석유수출국기구(OPEC) 플러스(+) 회의를 주시하고 있다. 7월까지 예정된 감산 완화 물량이 풀리면 유가 상승세에 제동이 걸릴 수 있다는 경고가 나왔다....
497,2021.07.05.,[팩트체크] 미국 6월 고용보고서 분석…원자재 가격 조정 및 국제유가 전망,국제유가는 OPEC 회원국들 간의 합의 지연으로 불확실성이 지속되면서 WTI가 74달러 선에서 머물고 있습니다. 하지만 백신 접종 확대로 이동 수요가 다시 증가하고 기업 활동이 늘어나면서 내년에 100달러를 돌파할...
498,2021.06.16.,국제유가 32개월만에 최고… FT “100달러 갈듯”,탄소 중립 정책이 밀어올려 브렌트·WTI·두바이 72~74달러 하루 새 1.6~1.8% 가파른 상승 국제 유가가 가파르게 치솟고 있다. 15일(현지 시각) 북해산 브렌트유는 전일보다 1.6% 오른 배럴당 73.99달러에 거래를 마쳤다. 2018년...
499,2021.06.25.,불붙은 유가 32개월 만에 최고… 찌푸린 화학·항공·해운,국제유가가 계속해서 치솟으며 100달러까지 다다를 수 있다는 전망이 나온다. 화학·항공·해운 등 국내 산업계에선 수요 저조와 유가 상승으로 인한 우려감도 커지고 있다. 24일 정유업계에 따르면 최근 국제유가가...
500,2021.06.24.,[국제유가] 美 원유·휘발유 재고 감소에 상승,국제유가는 미국 원유와 휘발유 재고가 감소하면서 상승했다. 한국석유공사에 따르면 23일 북해산 브렌트유 선물은 배럴당 75.19달러로 전일대비 0.38달러 올랐다. 서부 텍사스산 중질유(WTI) 선물은 73.08달러로 0....
501,2021.07.06.,OPEC+ 회의 난항에 유가 또 뛰었다… '상승 베팅' 개미 勝,"원유정책회의 결론 없이 종료 WTI, 올해 50% 이상 올라 유가 추종 ETP도 호조 가능성 전문가들 ""지나친 낙관 금물 장기적 관점 하락 요인 충분"" 국제유가의 추가 상승 전망이 지배적이어서 하락 가능성에 베팅했던..."
502,2021.06.22.,"'강경파' 대통령 당선에 이란, 핵협상 중단…국제유가는 급등","핵협상 중단에 국제유가는 급등했다. 21일(현지시간) AP통신 등 외신에 따르면 오스트리아 빈에서 지난 4월부터 핵합의 협상을 이끌어온 압바스 아락치 이란 외무부 차관은 ""본국과 조율이 필요하다""며 협상 중단을..."
503,2021.06.23.,하반기 국제유가 '배럴당 68~76$'…↑전망, 하반기 국제유가가 기준 시나리오일 때 배럴당 68~70불을 유지하겠지만 고유가 시나리오에서는 배럴당 74~76불대를 유지할 것이라는 전망이 나왔다. 산업통상자원부는 최근 국제유가가 배럴당 70불대를 회복하고...
504,2021.06.24.,[물가안정목표 점검 ②] 향후 국제유가 오름세 안정 예상...수요측 물가압력 ...,"한은이 24일 발표한 '물가안정목표 운영상황 점검 보고서'에 따르면 향후 국제유가는 OPEC+의 감산폭 축소, 이란의 원유 수출 재개 등으로 수급여건이 개선되면서 최근의 오름세가 점차 안정될 것으로 예상됐다. 다만 최근..."
505,2021.06.11.,"5월 수출·수입물가 큰 폭 상승…""작년 국제유가 기저효과""",지난해 신종 코로나바이러스 감염증(코로나19) 사태 속에서 국제유가가 크게 떨어지면서 올해엔 이에 따른 기저효과가 나타난 것으로 풀이된다. 11일 한국은행이 발표한 '2021년 5월 수출입물가지수'에 따르면...
506,2021.06.29.,"국제유가 떨어져, 코로나 변이 확산에 원유 수요 회복 놓고 불안감",국제유가가 하락했다. 28일 뉴욕상업거래소(NYMEX)에서 8월 인도분 서부텍사스산 원유(WTI) 가격은 직전 거래일보다 1.53%(1.14달러) 내린 배럴당 72.91달러에 거래를 끝냈다. 28일 국제유가는 하락했다. 런던선물거래소의...
507,2021.06.23.,"국제유가, OPEC+ 감산 완화 소식에 하락···WTI 0.8%↓",국제유가는 석유수출국기구(OPEC) 회원국과 주요 산유국들로 이뤄진 OPEC+가 8월부터 감산을 추가로 완화하는 논의를 하고 있다는 소식에 하락했다. 22일(현지시각) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스원유(WTI)...
508,2021.06.30.,OPEC 사무총장의 석유 수요 낙관론에 국제유가 다시 상승,OPEC 사무총장의 낙관적인 석유 수요 전망에 국제유가가 올랐다. 상승폭은 크지 않았지만 델타 변이바이러스 확산 우려 등으로 멈춘 유가 상승세가 다시 작동됐다. 29일 브렌트 가격은 전 날 보다 0.08불 상승한 74....
509,2021.06.11.,美 이란제재 일부 해제에 출렁인 유가...장중 68달러선까지 밀려,미국 재무부가 대이란제재 중 일부를 해제했다는 소식에 국제유가가 장중 68달러선까지 밀려났다가 다시 70달러선을 회복하는 등 크게 출렁였다. 이번 주말 이란핵합의(JCPOA·포괄적 공동행동계획) 회담을 앞두고 핵합의...
510,2021.06.11.,美 이란제재 일부 해제에 출렁인 유가...장중 68달러선까지 밀려,미국 재무부가 대이란제재 중 일부를 해제했다는 소식에 국제유가가 장중 68달러선까지 밀려났다가 다시 70달러선을 회복하는 등 크게 출렁였다. 이번 주말 이란핵합의(JCPOA·포괄적 공동행동계획) 회담을 앞두고 핵합의...
511,2021.06.29.,[국제유가]WTI 1.5% 하락…OPEC+ 증산우려에 英 델타변이 확산까지,영국 등 주요국의 코로나바이러스 감염증(코로나19) 델타 변이 확산에 따른 수요부진 우려가 유가를 압박했다. OPEC+(석유수출국기구와 러시아 등 비회원 10개국)의 증산 우려가 지속된 점도 부담으로...
512,2021.07.01.,"월가 대형은행, 잇달아 올해 유가 80달러 돌파 전망",월가 대형은행들이 올해 국제유가가 배럴당 80달러를 돌파한다는 전망을 잇달아 내놓고 있다고 CNBC가 30일(현지시간) 보도했다. 이미 국제유가는 올해 들어 신종 코로나바이러스 감염증(코로나19) 봉쇄조치 완화로...
513,2021.06.21.,경기회복 기대감… 하반기 국제유가 100달러까지 갈까,국제유가가 2년 8개월 만에 배럴당 70달러를 돌파하며 상승세를 잇고 있다. 하반기 경기 회복에 대한 기대감으로 수요가 공급을 웃돌고 이란의 원유 수출 재개가 어려울 것으로 보이는 등 유가 상승세는 계속될 것이란...
514,2021.06.25.,[국제유가] 석유수요 회복 기대감에 24일 유가 상승,"중동산 Dubai유 등 국제유가의 일일 변동 현황 24일 국제유가는 석유수요 회복에 대한 기대감, 이란 핵 협상 교착 등으로 상승한 가운데  OPEC+의 감산 완화 가능성 등은 유가 상승폭을 제한시켰다. 한국석유공사..."
515,2021.06.21.,'고공행진' 국제유가 2년 만에 최고점 찍었다,"국제유가가 2년여 만에 최고점을 찍으며 연일 상승세를 이어가고 있습니다. 지난 18일 서부 텍사스산 원유 7월물과 북해 브렌트유 8월물은 전일보다 각각 0.8%, 0.6% 올랐습니다. 우리나라가 주로 도입하는 두바이유 역시..."
516,2021.07.01.,"선물유가 2거래일 연속 상승, 미국 원유 재고 감소 영향","선물 국제유가가 2거래일 연속 올랐다. 30일 거래된 브렌트는 전 일 대비 배럴당 0.37불 상승한 75.13불, WTI는 0.49불 오른 73.47불에 마감됐다. 두바이유는 0.02불 올라 72.87불에 거래됐다. 이에 대해 석유공사는 OPEC..."
517,2021.06.21.,국제유가 폭등에도 전기요금 또 동결…`연료비 연동제` 시험대,"올해 처음으로 연료비 연동제가 적용되면서 급등한 국제유가가 전기요금에 반영돼야 하는데, 코로나19 장기화와 물가 상승 우려 등으로 3분기 연속 동결 결정을 한 것이다. 한전은 21일 7~9월 연료비 조정단가를 1..."
518,2021.06.20.,[국제유가 고공행진] 유가발 전기요금 인상? 3분기 전기요금도 동결에 '무게',"한국전력, 21일 3분기 전기요금 인상 여부 결정 국제유가가 가파르게 오르면서 전기요금이 인상될지가 관심이다. 정부가 올해부터 전기생산에 쓰이는 연료비 변동분을 3개월 단위로 전기요금에 반영하는 ‘연료비..."
519,2021.06.23.,"국제유가 소폭 하락, WTI 73.06달러…주요 산유국 증산 논의","로이터=연합뉴스 국제유가는 22일(현지시간) 산유국들이 원유 증산 논의를 한다는 소식에 소폭 하락했다. 로이터통신에 따르면 22일 브렌트유가 2년여만에 장중 한 때 배럴당 75달러를 기록했으나, 석유수출국기구..."
520,2021.06.17.,"[국제유가] 원유재고 4주 연속 감소… WTI , 장중 72.99달러 터치",국제유가는 미국의 원유재고가 4주 연속 감소했다는 소식에 급등한 뒤 연방공개시장위원회(FOMC) 정례회의 결과가 나오면서 상승분을 일부 반납했다. 16일(현지시간) 뉴욕상업거래소에서 7월물...
521,2021.07.02.,"[국제유가]WTI 2.4% 상승…JMMC, 점진적 증산 권고","1일(현지시간) 미국 서부텍사스원유(WTI) 선물 가격이 2.4% 상승, 2018년 이후 처음으로 배럴당 75달러대로 올라섰다. 사흘 연속 오름세다. OPEC+(석유수출국기구와 러시아 등 비회원 10개국)의 장관급 감시위원회..."
522,2021.06.29.,‘국제유가 70달러 시대’ 원유ETF 수익률 ‘껑충’...정유주도 ‘화색’,국제유가가 배럴당 75달러까지 급등하면서 원유에 투자하는 상장지수펀드(ETF) 수익률도 고공행진하고 있다. SK이노베이션을 비롯한 정유주도 2분기 양호한 실적을 올릴 것으로 기대된다. 전문가들은 최근 전...
523,2021.06.28.,유가 상승·中 공급제한 등에 유연탄가격 상승,국제유가 상승과 중국의 공급제한에 유연탄가격이 상승한 반면 철강 부문의 계절적 수요둔화와 중국정부의 철광석 가격 안정화 논의 등으로 철광석가격은 하방 압력을 받았다. 한국광물자원공사(사장 황규연)는...
524,2021.06.25.,"국제유가 고공행진에 에틸렌 과잉공급까지… 석화업계, 엎친 데 덮쳤다","게다가 국제유가가 고공행진을 이어가면서 원가 상승분이 부담으로 이어질 것으로 보인다. 25일 업계에 따르면 LG화학, 롯데케미칼, GS칼텍스 등 국내 정유·석유화학업체들이 지난 수년간 투자한 나프타 분해설비..."
525,2021.06.22.,"국제유가, '강달러·이란 핵합의' 압박에도 굳건…100달러 가나","이란 핵합의 협상, '강경파' 대통령 탄생 변수에 흔들 ""이란산 원유 시장 복귀, 국제유가 미치는 영향 제한"" ""유가, 수요 증가 낙관론에 강달러도 극복…추가 상승"" 정혜인 기자 ajuchi@ajunews.com 국제유가가 배럴당 70달러..."
526,2021.06.23.,"생산자물가 9년9개월 만에 최고, 유가·원자재발 인플레 우려 확산",국제유가 급등으로 인해 이날 기준 ℓ당 평균 1384.72원까지 뛰어오른 경유값이 더 오를 수 있는 것이다. 최근 옥수수·대두유 등 바이오디젤 주원료 가격이 상승세라는 점 역시 경유값 인상 압박을 더하고 있다....
527,2021.06.20.,"[fn사설] 국제유가 꿈틀, 짙어지는 인플레 먹구름",국제유가 상승세가 심상찮다. 지난 18일(현지시간) 미국 뉴욕상업거래소에서 7월물 서부텍사스산원유(WTI)는 전일보다 0.8% 오른 배럴당 71.64달러에 거래를 마감했다. 런던선물거래소에서 북해 브렌트유 8월물은 전일...
528,2021.06.15.,'친환경 투자하니 유가가 오른다' 바이든 에너지 정책의 역설,국제 원유 가격이 고공 행진하는 가운데 조 바이든 미국 정부의 청정 에너지 육성 정책이 오히려 유가를 끌어올리는 불안 요인으로 작용하고 있다는 분석이 나왔다. 친환경 단체들이 화석 에너지 업체들의 신규 투자에...
529,2021.06.19.,"치솟은 유가 덕분에…원유 ETN·ETF, 올해만 `2배'","지속해서 오르는 국제유가 덕분에 원유 관련 상장지수증권(ETN)과 상장지수펀드(ETF)의 고공 행진이 이어지고 있다. 대부분이 올해 2배 가까이 뛰었으며, 지난해 4월 저점을 기준으로 할 경우, 3배가 넘게..."
