,날짜,제목,요약
191,2021.03.04.,"[국제유가] OPEC+ 감산 기조 유지 가능성… WTI, 나흘 만에 반등",뉴데일리 성재용 기자 = 국제유가가 일제히 상승 마감했다. 산유국들이 감산 기조를 유지할 가능성이 커지면서다. 3일(현지시각) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스산 원유(WTI)는 전거래일에 비해 배럴당 1....
192,2021.03.05.,"[특징주] 한국석유, 국제유가 급등 소식에 '강세'",2년 만에 국제유가가 최대폭으로 급등했다는 소식에 한국석유가 강세를 보이고 있습니다. 오늘(5일) 오전 9시 23분 기준 한국석유는 전 거래일 대비 7천 원(4.07) 상승한 17만9천 원에 거래되고 있습니다. 이날...
193,2021.03.05.,"[특징주]국제유가 급등…한국석유, 장초반 강세",한국석유는 밤사이 국제유가가 급등했다는 소식이 전해지면서 이날 급등세를 보인 것으로 보인다. 뉴욕상업거래소에서 4월 인도분 서부텍사스산원유(WTI)는 전거래일 대비 배럴당 4.16% 급등한 63.83달러에...
194,2021.03.02.,"메리츠증권 ""한국가스공사, 유가 상승 수혜 본격화 기대""","메리츠증권이 한국가스공사(036460)에 대해 국제유가 상승에 구체화되는 수소 사업 계획이 맞물리며 주가가 더 오를 것으로 전망했다. 투자의견 매수, 목표주가 4만2000원을 유지했다. 지난 26일 종가는..."
195,2021.03.04.,[국제유가] 美 석유제품 재고 급감 등에 3일 유가 상승,"중동산 Dubai유 등 국제유가의 일일 변동 현황 3일 국제유가는 OPEC+ 현행 감산규모 1개월 연장 가능성, 미 석유제품 재고 급감, 코로나19 백신 관련 호재 등으로 상승했다. 한국석유공사(사장 양수영)는 서부 텍사스산..."
196,2021.03.05.,"국제유가 코로나 이전으로, 각종전망 헛발질", 코로나19 유행으로 급락했던 국제유가가 최근 투자은행의 예상을 훌쩍 뛰어넘는 속도로 회복하고 있다. 한때 배럴당 20달러 아래까지 폭락했으나 최근 60달러를 넘어 65달러에 근접하는 등 상승세가 가파르다....
197,2021.03.02.,[뉴욕증시 마감] 美 금리안정·백신 기대에 나스닥 3.01%↑…유가 하락,"美 국채금리 상승 중단·백신 배포 속도에 상승 S&P500 2.38%↑…지난해 6월 후 9개월 만에 최대 국제유가, OPEC+ 회의 증산 전망에 WTI 1.4%↓ 정혜인 기자 ajuchi@ajunews.com [사진=AP·연합뉴스] 뉴욕증시는 1일(이하..."
198,2021.03.03.,"국제유가, 산유국 증산 전망에 60달러 밑으로 후퇴",[전기신문 정세영 기자] 국제유가가 산유량 증대 전망에 따라 하락했다. 2일 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI) 가격이 전날보다 배럴당 0.89달러(1.5%) 하락한 59.75달러에 거래를 마쳤다. WTI는...
199,2021.02.25.,"국제유가, 백신 기대감, 생산 감소에 급등…WTI 2.5%↑",국제유가가 24일(현지 시각) 생산량 감소 여파로 폭등했다. 이날 뉴욕상업거래소에서 4월 인도분 서부텍사스산원유(WTI)는 전거래일 대비 배럴당 2.51% 오른 63.22달러에 거래를 마쳤다. 지난해 1월6일(배럴당 63.27달러)...
200,2021.03.05.,국제유가 WTI 4% 폭등..산유국 합의에 2년만에 최대폭으로 올랐다,한국정경신문 김지연 기­자 [한국정경신문=] 국제 유가는 4일(현지시간) 주요 산유국들의 소폭 증산 합의에 힘입어 2년 만에 최대폭으로 급등했다. 이날 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유...
201,2021.03.05.,OPEC+가 부른 유가 폭등…절정 치닫는 인플레이션 우려[株포트라이트],▶OPEC+ 예상 깨고 “4월 증산 없다”…국제유가 폭등에 인플레이션 우려 고조= 4일 뉴욕상업거래소에서 4월물 서부 텍사스산 원유(WTI) 가격은 배럴당 2.55달러(4.2%) 폭등한 63.83달러에 장을 마감했다. 2019년 4월 이후 약...
202,2021.03.08.,"""유가 급등 속, 현대건설 · 삼성엔지니어링 등 주목""...하나금융투자","/사진=뉴시스 국제유가가 고공행진을 지속하는 가운데 현대건설, 삼성엔지니어링 등 해외건설업체들의 중동 발주시장 분위기도 다소 개선되고 있다는 진단이 제기됐다. 8일 하나금융투자는 ""국제유가의 가파른 상승과..."
203,2021.02.27.,[이번주 유가 동향]국내 휘발윳값 1473.3원…14주째 상승,(사진=연합뉴스)이번주(22~25일) 국제유가의 경우 우리나라로 수입되는 원유 기준인 두바이유가 전주보다 1.0달러 오른 배럴당 63.3달러를 기록했다. 국제 유가 등락은 통상 2주여 후 국내 주유소 가격에 반영된다....
204,2021.03.04.,[뉴스새벽배송]美 금리·유가 반등…시장 불확실성 고조,"국제유가, 산유국 감산 유지 가능성 부상에 2.6%↑ -3일 뉴욕상업거래소에서 4월물 서부 텍사스산 원유(WTI) 가격은 배럴당 1.53달러(2.6%) 상승한 61.28달러에 장을 마감. -로이터통신은 소식통을 인용해 산유국들이..."
205,2021.03.05.,"원유 수요 늘고, 공급 제한…인플레 불지피는 유가, 70달러 ‘목전’",인플레가 금융시장의 최대 화두로 부상한 가운데 물가 영향이 큰 국제유가가 추가 상승할 가능성이 커졌다. 석유수출국기구 플러스(OPEC+)가 예상 밖의 감산유지를 결정한 데 이어 중국의 원유 수요가 급증하고...
206,2021.03.03.,국제유가 3거래일 연속 하락…WTI 배럴당 60달러 밑으로,국제유가가 3거래일째 내렸다. 미국 원유선물은 일주일 넘게 만에 처음으로 배럴당 60달러선 밑으로 떨어졌다. 2일(현지시간) 미 서부텍사스원유(WTI) 4월 인도분 선물은 전장 대비 89센트(1.5%) 하락해 배럴당 59....
207,2021.03.05.,[뉴욕유가] OPEC+ 산유량 깜짝 동결 4.2% 폭등…약 2년 만에 최고,하지만 산유국이 예상외로 산유량 동결 카드를 내놓으면서 WTI와 브렌트유 등 주요 국제유가는 장중 한때 전장 대비 5%가량 폭등하기도 했다. 미 국채금리의 급등에 따른 금융시장 전반의 불안은 유가의 상단을...
208,2021.03.03.,"국제유가, 산유국 증산 전망에 3거래일 연속 하락",[사진=뉴시스] 국제유가가 주요 산유국의 증산 가능성으로 인해 3일째 하락세다. 2일(현지시간) 뉴욕상업거래소(NYMEX)에서 거래되는 4월 인도분 서부 텍사스산 원유(WTI)는 전 거래일 대비 1.5%(0.89달러) 내린...
209,2021.03.05.,"뉴욕증시, 파월 금리상승 진화 실패 급락...국제유가는 '급등'",또 OPEC+(석유수출국기구 및 러시아 등 주요 산유국 모임)가 예상과 달리 4월 산유량을 거의 동결하기로 하면서 국제유가가 급등하는 등 증시에 우호적인 요인도 있었다. 하지만 금리에 시장 참가자들의 시선이...
210,2021.03.05.,"뉴욕증시, 파월 금리상승 진화 실패 급락...국제유가는 '급등'",또 OPEC+(석유수출국기구 및 러시아 등 주요 산유국 모임)가 예상과 달리 4월 산유량을 거의 동결하기로 하면서 국제유가가 급등하는 등 증시에 우호적인 요인도 있었다. 하지만 금리에 시장 참가자들의 시선이...
211,2021.03.02.,"국제유가, OPEC+ 증산·中수요 둔화 우려···WTI 1.4%↓",국제유가가 주요 산유국의 증산 가능성이 대두된 가운데 중국의 수요 둔화 우려가 부각되면서 비교적 큰 폭으로 하락했다. 1일(현지시간) 미국 뉴욕상업거래소에서 4월물 서부 텍사스산 원유(WTI) 가격은 배럴당 0....
212,2021.03.05.,"[인더머니] 인플레 자극제 유가 70달러 가나…수요는 늘고, 공급은 제한",인플레가 금융시장의 최대 화두로 부상한 가운데 물가 영향이 큰 국제유가가 추가 상승할 가능성이 커졌다. 석유수출국기구 플러스(OPEC+)가 예상 밖의 감산유지를 결정한 데 이어 중국의 원유 수요가 급증하고...
213,2021.03.03.,"국제유가, OPEC+ 증산 가능성에 사흘째 하락···WTI 60달러 하회",국제유가가 OPEC+(석유수출국기구 및 러시아 등 주요 산유국 모임) 회의를 앞두고 사우디아라비아 등 주요 산유국의 증산 결정 가능성에 사흘째 하락 마감했다. 2일(현지시간) 뉴욕상업거래소(NYMEX)에서 4월물...
214,2021.03.05.,국제유가 WTI 4.2%↑ 2년만에 최대폭 급등…국제금값은 약세 지속,사진 = 네이버 증권정보 국제유가가 주요 산유국들의 소폭 증산 합의에 힘입어 4% 넘게 급등했다. 2년 만에 최대폭이다. 4일(현지시간) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스원유(WTI) 4월 인도분 선물은 전장 대비...
215,2021.02.27.,OPEC+ 증산 결정하나…국제유가 3.2% 급락,국제유가가 큰 폭 하락했다. 26일(현지시간) 뉴욕상업거래소에서 4월 인도분 서부텍사스산원유(WTI)는 전거래일 대비 배럴당 3.2% 급락한 61.50달러에 거래를 마쳤다. 지난해 11월 이후 가장 큰 낙폭이다. 런던...
216,2021.03.08.,"위즈코프, 국제유가 강세에 주유소 사업 부각…휘발유값 110일째 상승 랠리","국제유가가 초강세를 나타내면서 국내 휘발유값 상승 랠리에 위즈코프가 상승세다.  8일 오전 10시 20분 현재 위즈코프는 전거래일 대비 3.03% 오른 1,360원에 거래 중이다. 유류 도매업체인 흥구석유(7.74%)와..."
217,2021.03.04.,"국제유가 2%대 반등, 산유국 감산규모 유지 가능성 나와",국제유가가 번등했다. 산유국들이 감산규모를 유지할 것으로 전망됐다. 3일 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부텍사스산 원유(WTI)는 전날보다 배럴당 2.56%(1.53달러) 오른 61.28달러에 장을 마감했다. 3일...
218,2021.03.05.,"정유업계, 유가 상승-정제마진 회복… 흑자전환 기대감 '솔솔'",정유업계에서는 최근 코로나19 백신 보급 확대로 석유 수요가 회복되고 미국 텍사스주를 강타한 한파와 일본 지진 등의 영향으로 공급 차질이 빚어지면서 국제유가와 더불어 정제마진이 추가 상승할 것으로 기대하고...
219,2021.03.05.,"OPEC+, 4월 산유량 동결..증산 예상 깬 결정에 국제유가 4%이상 급등",뷰어스 윤소희 기­자 주요 산유국들의 협의체인 OPEC+가 예상을 깨고 다음달 증산하지 않기로 결정하면서 국제유가가 크게 올랐다. OPEC+는 석유수출국기구(OPEC)와 러시아 등 비(非)OPEC 주요 산유국들의 협의체이다....
220,2021.03.05.,"OPEC+, 4월 산유량 동결..증산 예상 깬 결정에 국제유가 4%이상 급등",뷰어스 윤소희 기­자 주요 산유국들의 협의체인 OPEC+가 예상을 깨고 다음달 증산하지 않기로 결정하면서 국제유가가 크게 올랐다. OPEC+는 석유수출국기구(OPEC)와 러시아 등 비(非)OPEC 주요 산유국들의 협의체이다....
221,2021.03.02.,"국제유가 하락, 중국 수요 둔화와 산유국 증산 전망에 영향받아",국제유가가 내렸다 1일 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부텍사스산 원유(WTI)는 직전 거래일보다 배럴당 1.39%(0.86달러) 내린 60.64달러에 장을 마감했다. 1일 국제유가가 하락했다. 런던선물거래소의 5월물...
222,2021.03.08.,[상승세 탄 국제유가] 유가 급등에 관련 기업 주가도 '쑥쑥',국제유가는 지난 4일(현지시간) 주요 산유국들의 산유량을 거의 동결하기로 합의하면서 2019년 4월 이후 최고치를 기록했다. 러시아와 카자흐스탄만 4월 각각 하루 13만 배럴과 2만 배럴을 증산하고 나머지 회원국들은...
223,2021.03.04.,"국제유가, 감산연장 가능성에 급등 WTI 2.6%↑…국제금값은 하락",사진 네이버 증권정보 국제유가가 석유수출국기구(OPEC) 플러스(+)의 감산 연장 가능성과 미국의 원유재고 급감 소식에 3% 가까이 급반등했다. 3일(현지시간) 뉴욕상업거래소에서 미국 서부텍사스원유(WTI) 4월 인도분...
224,2021.03.03.,"국제유가, 산유국 증산 가능성에 사흘째 하락...WTI, 60달러 하회",국제유가가  산유국 증산 가능성에 사흘째 하락 마감했다. 2일(현지시간) 미국 서부텍사스원유(WTI) 4월 인도분 선물은 전거래일 대비 0.89달러(1.5%) 하락해 배럴당 59.75달러를 기록했다. 이는 지난 2월 19일 이후...
225,2021.02.20.,전국 주유소 휘발윳값 13주 연속 상승···국제유가도 오름세,전국 주유소 휘발유 가격이 최근 국제유가 오름세와 함께 13주 연속 상승세를 보이고 있다. 20일 한국석유공사 유가정보서비스 오피넷에 따르면 2월 셋째 주(2.15∼18일) 전국 주유소 휘발유 평균 판매 가격은...
226,2021.03.07.,"뉴욕증시 3대 지수 ‘고용지표 개선’에 다 올라, 국제유가도 상승",국제유가도 이날 상승했다. 미국의 고용지표 개선과 주요 산유국들이 감산기조를 유지하기로 한 데 영향을 받은 것으로 분석됐다. 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 전날보다...
227,2021.03.05.,"美 국채 금리·유가 동반 폭등···""금융시장 변동성 커진다""",미국 국채 금리 급등과 함께 국제 유가 등 각종 원자재 가격 상승으로 인플레이션 압박이 갈수록 강해지고 있다. 미국 연방준비제도(Fed·연준)나 한국은행은 현재 발생하고 있는 공급 측면의 인플레이션은 일시적인...
228,2021.03.03.,[국제유가] OPEC+ 감산 완화 예상에 2일 유가 하락,"중동산 Dubai유 등 국제유가의 일일 변동 현황 2일 국제유가는 OPEC+의 감산 완화 예상, UAE의 4월 아시아向 선적물량 증대 통보 등으로 하락했다. 한국석유공사(사장 양수영)는 서부 텍사스산 원유인 WTI가..."
229,2021.03.04.,"뉴욕증시, 미 국채 금리 반등에 급락...국제유가 '상승'",국제유가는 미국 원유재고 급증에도 산유국의 감산 기조 유지 가능성으로 큰 폭 상승했다. 뉴욕상업거래소에서 4월물 서부 텍사스산 원유(WTI) 가격은 배럴당 1.53달러(2.6%) 상승한 61.28달러에 장을 마감했다....
230,2021.03.04.,"뉴욕증시, 미 국채 금리 반등에 급락...국제유가 '상승'",국제유가는 미국 원유재고 급증에도 산유국의 감산 기조 유지 가능성으로 큰 폭 상승했다. 뉴욕상업거래소에서 4월물 서부 텍사스산 원유(WTI) 가격은 배럴당 1.53달러(2.6%) 상승한 61.28달러에 장을 마감했다....
231,2021.03.01.,"""국제 유가 급등, 진정 국면 후 완만한 상승 전망""","최근 국제 유가의 오름세는 일시적인 현상으로, 향후 진정 국면이 찾아온 이후 다시 완만한 상승 흐름을 보일 것이라는 전망이 나왔다. 1일 한국은행은 세계 주요국의 경제 현황과 국제 유가 전망 등을 담은..."
232,2021.02.26.,"국제유가, 수요 회복 기대로 강세…WTI 0.5% 상승",국제유가는 미국 국채금리 급등 여파로 금융시장이 불안정했지만 수요 회복 기대로 상승했다. 25일 뉴욕상업거래소에서 4월물 서부 텍사스산 원유(WTI) 가격은 전 거래일보다 배럴당 0.31달러(0.5%) 오른 63.53달러에 장을...
233,2021.03.05.,"석유화학업계, 고유가 덕 톡톡…수출은 아직",최근 국제유가가 연일 최고가를 경신하면서 국내 석유화학업계의 업황 개선에 대한 기대감이 커지고 있다. 특히 코로나19 이후 수요가 최저점을 찍은 이후 지난달을 기점으로 국제유가가 회복세로 돌아서면서 수출...
234,2021.03.05.,"[강세주] 흥구석유, +11%... 국제 유가 급등",이는 최근 오름세인 국제유가와 관련된 것으로 풀이된다. 언론 보도에 따르면 석유수출기구(OPEC)와 러시아 등 주요 산유국들의 협의체인 OPEC+가 4월에도 감산 규모를 유지하겠다고 발표했다. 4일 (현지시간)...
235,2021.03.04.,"""OPEC+, 현행 감산 규모 1개월 연장할까… 국제유가 상승세 전환""","OPEC+가 현행 감산 규모를 1개월 연장할 가능성이 제기되면서 국제유가가 상승세로 전환됐다. 한국석유공사 국제유가 동향에 따르면 3일 국제유가는 OPEC+ 현행 감산 규모 1개월 연장 가능성, 미 석유제품 재고 급감..."
236,2021.02.25.,고개 든 국제 유가에 커지는 해외 건설 수주 기대감,"한 대형건설사 관계자는 ""유가가 오르고 코로나19 백신 공급이 늘어나면서 해외 공사 수주 기회가 많아질 것으로 보인다""면서 ""다만 국제유가가 등락을 반복하는 상황이라 유가가 어느 정도에서 수렴되는 지..."
237,2021.02.16.,국제유가·환율 상승에…1월 수출입물가 동반↑,국제유가와 원·달러 환율이 오르면서 지난달 수출입물가가 두 달 연속 동반 상승했다. 16일 한국은행이 발표한 '2021년 1월 수출입물가지수'에 따르면 1월 수출물가지수는 94.55(2015=100)로 전월대비 1.8% 상승했다....
238,2021.03.03.,"뉴욕증시, 하락세...국제유가도 내려",국제유가는 OPEC+(석유수출국기구 및 러시아 등 주요 산유국 모임) 회동을 앞둔 데 따른 경계심으로 하락했다. 뉴욕상업거래소에서 4월물 서부 텍사스산 원유(WTI) 가격은 배럴당 0.89달러(1.5%) 하락한 59.75달러에 장을...
239,2021.03.08.,"국제유가, 생산동결·테러에 배럴당 70달러 돌파…경제에 큰 부담",북해산 브렌트유 등 국제유가가 생산동결 및 생산시설 테러 등의 영향으로 배럴당 70달러를 넘는 초강세를 보이고 있다. 출처=OPEC [임정빈 선임기자]국제유가가 산유국들의 생산동결에 이어 석유생산시설에 대한...
240,2021.03.03.,"[국제유가] OPEC+ 증산 유력… WTI, 2주 만에 최저치",뉴데일리 성재용 기자 = 석유수출국기구와 10개 비회원 산유국들의 협의체인 OPEC+가 원유 증산 가능성을 보이면서 국제유가가 2주 만에 최저치를 기록했다. 2일(현지시각) 뉴욕상업거래소(NYMEX)에서 미국...
241,2021.02.23.,"국제유가, 텍사스 한파 여파에 4% 넘게 폭등",국제유가가 미국의 주요 석유산지인 텍사스 주를 강타한 한파와 눈폭풍의 여파로 4% 이상 폭등했다. 22일(현지 시각) 뉴욕상업거래소에서 4월 인도분 서부텍사스산원유(WTI)는 전거래일 대비 배럴당 4.10% 폭등한 61....
242,2021.02.25.,"국제유가 거침없는 상승세…""수년 내 100달러 간다"" 전망도","""증산·화석연료 의존도 하락에 단기급등 힘들다"" 분석도 지난해 코로나 사태로 반토막이 났던 국제유가가 최근 배럴당 60달러를 돌파하면서 거침없는 상승세를 이어가고 있다. 국제유가가 배럴당 60달러를 넘어선 것은..."
243,2021.02.16.,"유가·환율 상승에 수입물가 2.8%↑…한은 ""더 오를 듯""","역시 국제유가 강세와 원/달러 환율 상승에 영향을 받았다는 게 한은의 설명이다. 품목별 물가 상승률(전월대비)을 보면 석탄·석유제품이 8.7%로 가장 높았고, 제1차 금속제품(3.6%)과 컴퓨터·전자·광학기기(1.6..."
244,2021.02.18.,상승 거듭하는 국제유가…정유 4사 실적 반등 올까,"WTI, 17일 종가 기준 61.14달러…코로나19 확산 이후 최고치 국제유가가 반등하면서 정유사 실적 반등에 대한 기대감이 커지고 있다. 국제유가가 배럴당 60달러 선을 돌파한 후 상승을 거듭하고 있어서다. 다만 일본..."
245,2021.03.05.,미 국채 10년물 금리 또 급등...국제유가 강세 때문?,"시장이 기대했던 제롬 파월 연방준비제도(연준) 의장이 금리상승에 대한 별 대책을 내놓지 않은 데다, 국제유가가 또 급등한 것이 '원자재 발 인플레이션' 우려를 자극했기 때문으로 풀이된다. 석유수출국기구(OPEC) 및..."
246,2021.03.06.,"국제유가, 미고용호조에 이틀째 급등...WTI, 3.5% 올라 배럴당 66달러 돌파",국제유가가 산유국의 감산 동결 조치와 미국 고용 지표 호조에 힘입어 이틀 연속 강한 상승세를 이어갔다. 5일(현지시간) 뉴욕상업거래소에서 4월물 서부 텍사스산 원유(WTI) 가격은 배럴당 2.26달러(3.5%) 급등한 66....
247,2021.02.25.,식을줄 모르는 국제유가···정유株도 '활활',신종 코로나바이러스 감염증(코로나19) 백신 개발의 진척으로 원유 수요가 되살아날 것으로 기대되는 데다 원유 생산까지 줄어들자 국제 유가가 빠르게 상승해 정유주 주가를 끌어올리고 있다. 한국거래소에...
248,2021.03.08.,[상승세 탄 국제유가] 70달러 노리는 국제유가... 인플레 우려도 커져,홍예신 기자 yeah@ajunews.com 국제유가 값이 배럴당 70달러대를 눈앞에 두고 있다. 7일 금융투자업계에 따르면 5일(현지시간) 뉴욕상업거래소에서 4월 인도분 서부텍사스산원유(WTI)는 전 거래일 대비 배럴당 3.54% 급등한 66....
249,2021.03.08.,[국제유가]WTI 4% 급등…OPEC+ 감산연장 속 고용 서프라이즈,"5일(현지시간) 미국 서부텍사스원유(WTI) 선물 가격이 4% 가까이 상승, 배럴당 66달러대로 올라섰다. 사흘 연속 올랐다. 지난달 미 고용지표 서프라이즈로 빠른 경기회복에 대한 자신감이 커졌다. 전 거래일..."
250,2021.03.05.,유가 1년전 수준으로…은행권 원유DLS 한숨 돌려,지난해 사상 처음으로 마이너스(-) 수준까지 떨어졌던 국제유가가 회복 흐름을 보이면서 유가연계 파생결합상품(DLT·DLS·DLF)을 판매한 은행권도 한숨 돌리는 모양새다. 5일 금융권에 따르면 KB국민·신한·기업...
251,2021.03.04.,"유가 상승, WTI 61.28달러…OPEC+ 감산 연장 가능성","국제유가는 OPEC+ 현행 감산규모 1개월 연장 가능성, 미 석유제품 재고 급감, 코로나19 백신 관련 호재 등으로 상승했다. 4일 한국석유공사에 따르면 3일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유..."
252,2021.02.19.,국제유가 오르고 농축수산물 뛰고···생산자물가 3개월 연속 상승,국제 유가가 오르면서 공산품 가격이 상승한 가운데 한파(寒波)에 조류인플루엔자(AI)에 따른 살처분이 겹치면서 농축수산물 가격이 급등했기 때문이다. 당분간 생산자물가 상승세가 이어질 것으로 예상되는...
253,2021.03.02.,"국제유가, 중국 원유수요 둔화 우려로 하락...WTI, 1.4% 떨어진 60.64달러",국제유가가 중국의 원유 수요 둔화 우려로 하락했다. 1일(현지시간) 뉴욕상업거래소에 따르면 4월물 서부 텍사스산 원유(WTI) 가격은 배럴당 0.86달러(1.4%) 하락한 60.64달러에 장을 마감했다. 북해산 브렌트유 5월물도...
254,2021.03.04.,"국제유가, 산유국들의 감산 유지 가능성에 상승...WTI 61.28달러",국제유가는 미국의 원유재고 증가에도 산유국의 감산 기조 유지가 점쳐지면서 상승했다. 3일(현지시간) 뉴욕상업거래소에서 4월물 서부 텍사스산 원유(WTI) 가격은 배럴당 2.56%(1.53달러) 상승한 61.28달러에 장을...
255,2021.03.05.,"[데이터경제] OPEC, 국제유가 60달러 이상 유지 강력 피력","국제유가 가격을 부양시키려는 사우디의 의지가 강하게 반영됐다는 게 전문가들의 분석이다. 참고: 2021년 1월 기준  출처: Bloomberg, 삼성증권 러시아와 카자흐스탄에 대해 하루 15만 배럴 증산을 허용했지만 지난 2..."
256,2021.03.08.,"[특징주] S-Oil, 국제유가 상승에 '오름세'",이투데이=박기영 기자 | S-Oil이 국제 유가 상승에 강세를 보이고 있다. S-Oil은 8일 오전 10시 20분 현재 전일보다 2.07% 오른 8만8600원에 거래 중이다. 장 초반 9만2300원까지 치솟았으나 차익시현 매출이...
257,2021.03.06.,"[상보] 국제유가, OPEC+ 산유량 동결· 미 고용지표 호조에 급등...WTI 3.5%↑",러빙턴/AP뉴시스 국제유가는 5일(현지시간) 급등했다. 석유수출국기구(OPEC)와 기타 산유국 협의체인 OPEC플러스(+)가 산유량을 동결한다는 깜짝 발표가 전날에 이어 이날까지 유가에 호재로 작용했다. 이날...
258,2021.02.20.,국제 유가 오름세에 전국 휘발유값 13주 연속 상승,최근 국제 유가가 오름세를 보이면서 국내 휘발유 가격도 13주째 연속 상승하고 있습니다. 한국석유공사 유가정보서비스 오피넷에 따르면 2월 셋째주 전국 주유소 휘발유 평균 판매 가격은 지난주보다 7.3원 오른...
259,2021.03.03.,"국제유가, 산유국 증산 전망에 하락 WTI 1.5%↓…국제금값은 상승 마감",사진 = 네이버 증권정보 국제유가가 석유수출국기구(OPEC) 플러스(+) 회의를 앞두고 증산 경계심이 확산되며 하락 마감했다. 2일(현지시간) 뉴욕상업거래소에서 미 서부텍사스원유(WTI) 4월 인도분 선물은 전장 대비...
260,2021.03.02.,"[국제유가] 수요 둔화 우려에 증산 가능성까지… WTI, 연이틀 하락",뉴데일리 성재용 기자 = 국제유가가 중국의 원유 수요 둔화 우려와 산유국들의 증산 가능성이 점쳐지면서 하락세를 나타냈다. 1일(현지시각) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스산 원유(WTI)는 전거래일에...
261,2021.02.20.,국제 유가 오름세에 전국 휘발유값 13주 연속 상승,최근 국제 유가가 오름세를 보이면서 국내 휘발유 가격도 13주째 연속 상승하고 있습니다. 한국석유공사 유가정보서비스 오피넷에 따르면 2월 셋째주 전국 주유소 휘발유 평균 판매 가격은 지난주보다 7.3원 오른...
262,2021.03.03.,"국제유가, 산유국 증산 전망에 하락 WTI 1.5%↓…국제금값은 상승 마감",사진 = 네이버 증권정보 국제유가가 석유수출국기구(OPEC) 플러스(+) 회의를 앞두고 증산 경계심이 확산되며 하락 마감했다. 2일(현지시간) 뉴욕상업거래소에서 미 서부텍사스원유(WTI) 4월 인도분 선물은 전장 대비...
263,2021.02.19.,"한전, 지난해 영업이익 4.1조원…저유가 덕에 흑자전환(종합)",지난해 코로나 여파로 국제유가가 하락하면서 한전의 연료비와 전력 구입비가 크게 줄어든 영향이다. 발전단가가 싼 원전의 이용률이 늘어난 점도 실적 개선에 기여한 것으로 분석된다. 한국전력(015760)은 지난해...
264,2021.02.15.,유가 20% 오르고 곡물값 50% 뛰고…장바구니 물가 비상,"빵, 음료수, 두부, 반찬 통조림 소비자가격 줄줄이 상승 국제유가 16.2%, 대두 53.7%, 옥수수 40.7%, 밀 16.3%… 생활물가를 결정하는 유가와 곡물값이 가파르게 뛰고 있다. 원유값 상승세에 전기요금 인상 압력이 커졌고 빵..."
265,2021.02.18.,美 석유시설 '한파 셧다운'에…국제유가 상승세,국제 유가가 치솟고 있다. 미국 전역을 덮친 한파로 원유 생산에 차질을 빚은 영향이 크다. 17일(현지 시각) 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)가 전날보다 배럴당 1.8%(1.09달러) 오른 61....
266,2021.03.02.,[국제유가] 中 수요감소 우려에 3월1일 유가 하락,"3월1일 국제유가는 중국 수요 감소 우려, OPEC+ 감산 완화 리스크 등으로 하락한 가운데 J&J 백신 사용승인 등은 유가 하락폭을 제한시켰다. 한국석유공사(사장 양수영)는 서부 텍사스산 원유인 WTI가 전일대비..."
267,2021.03.08.,'국제유가 급등+부양책 상원통과' 美증시선물 0.6% 이하 동반 상승(08:28),
268,2021.03.04.,유가·원자재가 '꿈틀'…인플레 압력 커지나,"석유류는 국제유가 상승세로 하락폭이 1월 -8.2%에서 -6.2%로 줄었다. 지난 1월 배럴당 54.8달러였던 두바이유 가격은 60.9달러로 올랐고, 같은 기간 휘발유 가격도 리터당 1천442원에서 1천463원으로 상승했다. 3월..."
269,2021.02.24.,국제유가 숨고르기 장세…WTI 0.05% 하락,최근 폭등했던 국제유가가 숨고르기를 보였다. 23일(현지시간) 뉴욕상업거래소에서 4월 인도분 서부텍사스산원유(WTI)는 전거래일 대비 배럴당 0.05% 내린 61.67달러에 거래를 마쳤다. 반면 런던 ICE선물거래소의...
270,2021.03.04.,유가·원자재가 '꿈틀'…인플레 압력 커지나,"석유류는 국제유가 상승세로 하락폭이 1월 -8.2%에서 -6.2%로 줄었다. 지난 1월 배럴당 54.8달러였던 두바이유 가격은 60.9달러로 올랐고, 같은 기간 휘발유 가격도 리터당 1천442원에서 1천463원으로 상승했다. 3월..."
271,2021.02.24.,국제유가 숨고르기 장세…WTI 0.05% 하락,최근 폭등했던 국제유가가 숨고르기를 보였다. 23일(현지시간) 뉴욕상업거래소에서 4월 인도분 서부텍사스산원유(WTI)는 전거래일 대비 배럴당 0.05% 내린 61.67달러에 거래를 마쳤다. 반면 런던 ICE선물거래소의...
272,2021.03.03.,국제유가 상승에 정유업계 정제마진 회복 희색,"최근 국제유가가 오름세를 타면서 정유업계의 수익성 지표인 복합정제마진이 배럴당 4달러선을 넘어섰다. 복합정제마진이 4달러를 넘어선 것은 1년 만의 일이다, 지난해 코로나19 충격으로 역대 최대 규모인 5조원대..."
