,날짜,제목,요약
307,2020.01.13.,유가상승·프랑스 시위로 식량가격 5년만에 최고치,"국제유가상승에 따른 대체연료 투자, 프랑스를 비롯한 주요 식량생산국 시위의 영향으로 세계식량가격이 5년만에 최대치를 기록했다. 국제연합식량농업기구(FAO)에 따르면, 2019년 12월 세계식량가격지수는 전월인 (177...."
308,2020.01.28.,"국제유가, '우한 폐렴' 공포 확산되며 2% '뚝'",권지언 특파원 = 국제유가가 신종 코로나바이러스(우한 폐렴) 전염 공포에 짓눌려 가파르게 하락했다. 중국에서 시작된 우한 폐렴이 전 세계로 빠르게 확산되고 사망자도 급증하자 이로 인한 글로벌 성장 둔화 및...
309,2020.01.31.,[국제유가] 30일 신종 코로나 영향에 유가 하락,"30일 국제유가는 신종 코로나바이러스 감염증에 대한 세계보건기구인 WHO의 비상사태 선포 등으로 하락했지만 사우디의 OPEC+ 회의 조기 실시 희망의사 표명, 미 달러화 약세 등이 유가 하락폭을..."
310,2020.01.31.,WHO 신종 코로나 비상사태 선포에 국제유가 급락,세계보건기구(WHO)가 신종 코로나 바이러스 감염증에 대한 비상사태를 선포하면서 국제유가는 급락했다. 한국석유공사에 따르면 30일 북해산 브렌트유 선물은 배럴당 58.29달러로 전일대비 1.52달러 떨어졌다. 서부...
311,2020.02.04.,"국제유가 4거래일째 하락, 신종 코로나로 중국 원유수요 줄어",국제유가가 4거래일 연속 하락했다. 신종 코로나 바이러스 확산의 영향으로 중국의 원유 소비가 줄어들면서 국제유가가 하락세를 이어가고 있다. 국제유가가 4거래일 연속 하락했다. 3일 뉴욕상업거래소에서 3월...
312,2020.01.23.,"국제유가, 우한폐렴·공급초과 우려 속 급락",국제유가는 22일(현지시간) 2%대 급락했다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 2.8%(1.64달러) 급락한 56.74달러에 거래를 마쳤다. 런던 ICE 선물거래소의 3월물...
313,2020.01.25.,국제유가 `우한 폐렴`에 사흘째 급락세…WTI 2.5%↓,국제유가가 사흘째 2% 안팎의 급락세를 이어갔다. 24일(현지시간) 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 배럴당 2.5%(1.40달러) 하락한 54.19달러에 거래를 마쳤다. 이로써 WTI는 이번 주 7.5...
314,2020.01.28.,"국제유가, 신종코로나 공포에 급락…금값은 급등","신종 코로나바이러스 감염증인 '우한 폐렴'에 대한 공포로 국제유가가 5거래일 연속 하락했습니다. 뉴욕상업거래소에서 (현지시간으로 27일) 3월 인도분 서부 텍사스산 원유·WTI는 배럴당 1.9%, 1달러 5센트 내린..."
315,2020.01.15.,"""유가 80달러 이상 급등 시, 국내 수출에 악영향""","한국무역협회 국제무역통상연구원은 15일 발표한 '중동 불안이 국제유가와 수출입에 미치는 영향'에서 국제유가가 안정적인 흐름에서 10% 상승할 경우 대(對)세계 수출은 수출단가 상승, 산유국 재정개선, 해양플랜트 수주..."
316,2020.01.29.,'신종 코로나바이러스' 우려에도 국제유가 반등... 6거래일만 상승,"텍사스산 원유(WTI)는 전날보다 배럴당 0.6% 올라 3월물 브렌트유, 배럴당 0.30% 상승한 59.50달러에 거래 신종 코로나바이러스 감염증인 '우한 폐렴'에 대한 우려로 연일 하락하던 국제유가가 28일(현지시간)..."
317,2020.02.01.,"국제유가, 신종코로나 우려에 하락 지속···1월 WTI 15.6%↓",국제유가는 신종 코로나바이러스 감염증에 대한 우려가 지속되면서 하락세가 이어졌다. 31일(현지시간) 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 1.1%(0.58달러) 하락한 51....
318,2020.01.30.,"국제유가, 신종코로나 우려 지속…WTI 0.3%↓", 국제유가는 29일(현지시간) 신종 코로나바이러스 감염증인 '우한 폐렴'에 대한 우려가 지속된 가운데 혼조세를 나타냈다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.3...
319,2020.01.29.,"뉴욕증시,신종 코로나 확산 경계 다우지수 0.66%↑...국제유가 WTI 0.6%↑금값...",국제유가는 뉴욕증시 반등으로 6거래일만에 반등했다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.6%(0.34달러) 오른 53.48달러에 거래를 마쳤다. 전날 약 6년여만에...
320,2020.01.29.,"뉴욕증시,신종 코로나 확산 경계 다우지수 0.66%↑...국제유가 WTI 0.6%↑금값...",국제유가는 뉴욕증시 반등으로 6거래일만에 반등했다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.6%(0.34달러) 오른 53.48달러에 거래를 마쳤다. 전날 약 6년여만에...
321,2020.01.31.,"국제유가, '우한폐렴' 우려에 또 급락…WTI 2.2%↓", 국제유가는 30일(현지시간) 신종 코로나바이러스 감염증인 '우한 폐렴' 우려에 다시 큰 폭의 하락세를 보였다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 2.2%(1....
322,2020.01.21.,유가↑·농산물 출하량↓...생산자물가 3개월 만에 상승 전환,국제유가 상승과 감소한 농산물 출하량의 영향으로 생산자물가지수가 상승세로 전환됐다. 한국은행이 21일 발표한 '2019년 12월 생산자물가지수'에 따르면 지난해 12월 생산자물가가 전월보다 0.3% 상승을 기록했다....
323,2020.01.22.,국제유가 '리비아 생산 차질'에도 약세…WTI 0.3%↓,"국제유가는 약세를 나타냈습니다. 현지시간 21일 뉴욕상업거래소에서 2월 인도분 서부 텍사스산 원유는 전 거래일보다 배럴당 0.3%, 0.20달러 내린 58.34달러에 거래를 마쳤습니다. 런던 ICE 선물거래소의 3월물..."
324,2020.01.15.,중동發 유가 韓 수출경쟁력…소폭 상승 '긍정'·80弗 이상 '부정',"한국무역협회 국제무역통상연구원은 15일 '중동 불안이 국제유가와 수출입에 미치는 영향'에서 ""국제유가가 안정적인 흐름에서 10% 상승할 경우 대(對)세계 수출은 수출단가 상승, 산유국 재정개선, 해양플랜트 수주 확대..."
325,2020.01.28.,[유가마감] '우한 폐렴' 충격에 2% 급락…3개월래 최저치,국제유가가 5거래일째 급락하며 석달만에 최저치로 떨어졌다. '우한 폐렴'으로 불리는 중국발 신종 코로나바이러스의 확산으로 석유 수요가 줄어들 것이란 우려 탓이다. 27일(현지시간) 뉴욕상업거래소(NYMEX)에서 2월...
326,2020.01.14.,"국제유가, 중동 위기완화 속에 약세 흐름…WTI 1.6%↓",이준서 특파원 = 국제유가가 5거래일 연속으로 내렸다. 13일(현지시간) 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 1.6%(0.96달러) 하락한 58.08달러에 거래를 마감했다....
327,2020.01.24.,"中우한폐렴 확산에…국제유가, 이틀째 2%대 급락",국제유가가 23일(현지시간) 이틀째 2%대 급락세를 연출했다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 배럴당 2.0%(1.15달러) 떨어진 55.59달러에 장을 마감했다. WTI는 전날(22일)에도 2.8%(1....
328,2020.01.15.,수출입물가 넉달만에 '반짝 반등'…환율·유가가 밀어올려,원·달러 환율과 국제유가가 상승하면서 수출입물가를 밀어올렸다. 한국은행이 15일 발표한 '2019년 12월 수출입물가지수'에 따르면 수출물가지수는 97.54(2015=100 기준)로 전월보다 0.8% 올랐다. 지난해 8월 1.4% 상승한...
329,2020.01.29.,"국제유가, 6거래일 만에 반등…WTI 0.6%↑", 신종 코로나바이러스 감염증인 '우한 폐렴'에 대한 우려로 연일 하락하던 국제유가가 28일(현지시간) 반등했다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.6%(0.34달러)...
330,2020.01.30.,[국제유가] 상승·하락 요인 혼재,"29일 국제유가(Brent 기준)는 후티반군의 사우디 석유시설 공격 발표, OPEC의 감산 가능성 등으로 상승했고 중국 신종 코로나 바이러스 감염증 불안, 미국 원유 재고 증가 발표 등으로 WTI는 하락했다. 한국석유공사..."
331,2020.01.28.,27일 국제유가 하락,"한국석유공사는 27일 국제유가는 우한 페렴 확산으로 인한 석유수요 감소 우려, 미 달러화 강세 등의 영향으로 하락했고 OPEC 감산연장 검토 소식 등은 유가 하락폭을 제한했다고 전했다."
332,2020.01.22.,"국제유가, '리비아 생산 차질'에도 약세...WTI 0.3%↓","국제유가는 약세를 나타냈습니다. 현지 시각 21일 뉴욕상업거래소에서 2월 인도분 서부 텍사스산 원유, WTI는 배럴당 0.3% 내린 58.34달러에 거래를 마쳤습니다. 런던 ICE 선물거래소의 3월물 브렌트유도 현지 시각 오후..."
333,2020.01.27.,신종 코로나바이러스 확산에 국제유가 급락,신종 코로나바이러스 확산에 대한 우려로 국제유가가 급락세를 보이고 있습니다. AFP통신에 따르면 우리 시각으로 오늘(27일) 오후 3시 10분 현재 런던 ICE 선물거래소에서 3월 인도분 브렌트유는 1배럴에 2.3...
334,2020.01.25.,[원자재시황] '우한 폐렴' 영향 국제유가 사흘째 급락…금값은 소폭↑,'우한 폐렴'이 전 세계로 확산하면서 국제유가가 사흘째 2% 안팎의 급락세를 이어갔다. 24일(현지시간) 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 배럴당 2.5%(1.40달러) 하락한 54.19달러에 거래를...
335,2020.01.28.,"[우한폐렴]""유가, 사스때보다 충격 더 클 것""","■ WTI, 약세장 진입 CNBC에 따르면 신종 코로나바이러스 확산이 멈추지 않는 가운데 이날 국제유가는 지난해 10월 이후 최저 수준으로 추락했다. 미국 유가 기준물인 서부텍사스산원유(WTI)는 지난주말보다 배럴당 1...."
336,2020.01.27.,"국제유가, '우한 폐렴' 확산…60달러 붕괴 '3달 만에 최저치'",27일 배럴당 60달러 밑으로 떨어져…'최저치' 기록 브렌트유가 60달러 밑으로 내려간 것은 지난해 10월 이후 석 달 만 중국발 '우한 폐렴' 확산 여파로 국제유가가 27일 배럴당 60달러 밑으로 떨어지며 3달 만에...
337,2020.01.31.,[국제유가] '신종 코로나바이러스'가 국제유가 좌우,"30일 국제유가는 신종 코로나바이러스 감염증에 대한 세계보건기구의 비상사태 선포 등으로 하락했고 사우디의 OPEC+ 회의 조기 실시 희망의사 표명, 미 달러화 약세 등은 하락폭 제한했다. 한국석유공사..."
338,2020.01.28.,신종 코로나바이러스에 美 증시·유가 급락…금값 6년 만에 최고,27일(현지시간) 국제유가는 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부텍사스유(WTI) 1.9%(1.05달러) 하락한 배럴당 53.14 달러에 마감하며 지난해 10월 2일 이후 약 3개월 만에 최저치를 나타냈다. 런던 ICE 거래소에서 3월...
339,2020.01.23.,"[원자재시황] 국제유가, '공급초과+우한폐렴' 속 2%대 급락",국제유가가 22일(현지시간) 2%대로 급락했다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 2.8%(1.64달러) 급락한 56.74달러에 거래를 마쳤다. 원유시장의 초과 공급 우려가...
340,2020.01.28.,"'우한 폐렴' 공포에 '뚝뚝'...OPEC, 감산 확대로 국제유가 안정화 나선다","신종 코로나바이러스 감염증인 ‘우한 폐렴’ 기세가 좀처럼 꺾이지 않으면서 국제유가도 하염없이 무너지고 있다. 우한 폐렴 국면이 장기화되면서 도시 봉쇄, 유동인구 최소화, 항공여행 수요 급감 등으로 원유..."
341,2020.02.04.,신종 코로나 우려 속 뉴욕증시 반등...국제유가는 3% 안팎 급락,신종 코로나바이러스에 대한 우려가 지속하는 가운데 오늘 새벽에 마감된 뉴욕증시에서 주요 지수는 미국 제조업 지표 호조로 상승했습니다. 뉴욕증권거래소에서 다우존스 30 산업평균지수는 어제보다 143....
342,2020.01.16.,"국제유가, 미중 합의에도 재고부담에 하락…WTI 0.7%↓","미국과 중국의 1단계 무역합의 서명에도 불구하고 국제유가는 재고 부담으로 하루 만에 다시 하락했습니다. 현지시간 15일, 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부 현사스산 원유(WTI)는 전날보다 배럴당 0.7..."
343,2020.01.31.,30일 국제유가 하락,"한국석유공사는 30일 국제유가는 신종 코로나바이러스 감염증에 대한 세계보건기구(WHO)의 비상사태 선포 등으로 하락했고, 사우디의 OPEC 회의 조기 실시 희망의사 표명, 미 달러화 약세 등은 하락폭을..."
344,2020.01.23.,"국제유가 2%대 하락, 공급과잉 예상과 우한 폐렴 확산 우려",국제유가가 큰 폭으로 하락했다. 공급과잉 우려와 중국 우한 폐렴 확산 등이 유가 하락에 영향을 미쳤다. 22일 국제유가가 하락했다. 22일 뉴욕상업거래소에서 2월 인도분 서부텍사스산원유(WTI)는 전 거래일보다...
345,2020.01.28.,국내·외 금융시장 '출렁'…국제유가도 급락,"글로벌 증시도 약세를 면치 못 하는 가운데, 국제유가도 급락했습니다. 김용재 기자입니다. 【기자】 오늘 코스피는 2,192.22로 출발했습니다. 그러나 장중 2,190선이 무너진데 이어 2,180선마저 붕괴했고, 결국 전..."
346,2020.01.25.,'우한 폐렴' 확산 공포에…국제유가 사흘째 2%대 하락,국제유가가 우한 폐렴 공포 속 3거래일 연속 2%대의 하락세를 이어가고 있다. 24일(현지시간) 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 배럴당 2.51%(1.40달러) 하락한 54.19달러에 마감했다....
347,2020.01.18.,"국제유가, 중국 성장둔화에 상승 제한…WTI 0.03%↑",이귀원 특파원 = 국제유가는 17일(현지시간) 소폭 올랐다. 이날 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.03%(0.02달러) 오른 58.54달러에 거래를 마쳤다. 런던 ICE...
348,2020.01.12.,"""미-이란 긴장 반복되면 국제유가 100달러 갈 수도""",미국과 이란의 극단적 긴장이 반복되면 국제 유가가 100달러까지 치솟아 글로벌 경제가 위축될 수 있다는 전망이 나왔다. 12일 독일의 보험사이자 세계적인 기관투자자인 알리안츠그룹은 '이란-미국 충돌: 불완전한...
349,2020.01.15.,"""중동불안으로 유가 소폭 상승시 수출에 긍정적, 고유가는 수지 악화""","한국무역협회 국제무역통상연구원은 15일 발표한 '중동 불안이 국제유가와 수출입에 미치는 영향'에서 국제유가가 안정적인 흐름에서 10% 상승할 경우 대(對)세계 수출은 수출단가 상승, 산유국 재정개선, 해양플랜트..."
350,2020.01.17.,"국제유가, 미·중 1단계 합의로 반등..58.52弗",국제유가가 16일(현지시간) 상승 마감했다. 미·중 1단계 무역합의 등으로 에너지 수요가 증가할 것이란 전망이 상승을 이끌었다. 이날 뉴욕상업거래소(NYMEX)에서 서부텍사스산원유(WTI) 2월물 선물 가격은...
351,2020.01.24.,‘우한 폐렴’ 확산에 국제유가 이틀연속 하락…WTI 2.0%↓,올해 들어 중동 리스크에 중국 우한 폐렴이 확산되면서 국제유가가 연이틀 급락세를 이어갔다. 23일(현지시간) 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 배럴당 2.0%(1.15달러) 하락한 55....
352,2020.02.03.,[국제유가]WTI 1.1% 하락…中폐렴發 수요감소 우려 지속,"31일(현지시간) 미국 서부텍사스원유(WTI)가 1% 넘게 하락, 배럴당 51달러대로 내려섰다. 사흘 연속 하락, 약 6개월 만에 최저치를 기록했다. 중국발 신종 코로나바이러스(우한 폐렴)에 따른 글로벌 경기위축 불안으로..."
353,2020.01.18.,[이번주 유가 동향]국내 휘발윳값 9주째 상승…경윳값 1400원대 진입,이번주 국제유가는 1주 만에 하락세로 보였다. 우리나라로 수입되는 원유 기준인 두바이유는 전주보다 배럴당 2.9달러 내린 65.0달러를 기록했다. 국제 유가 등락은 통상 2주 후 국내 주유소 가격에 반영된다....
354,2020.01.23.,[원유마감]유가 2% 이상 급락…원유 과잉 공급·수요 둔화 우려,국제유가가 22일(현지시간) 큰 폭으로 하락했다. 원유 과잉 공급과 중국 신종 코로나바이러스 확산 가능성으로 인해 에너지 수요가 타격을 받을 것이라는 우려가 높아져 유가를 7주 만에 최저치로 끌어내렸다....
355,2020.01.15.,중동 불안에 고유가 지속시 수지 악화 우려,"15일 한국무역협회 국제무역통상연구원이 발표한 ‘중동 불안이 국제유가와 수출입에 미치는 영향’에 따르면 국제유가가 안정적인 흐름에서 10% 상승할 경우 대(對) 세계 수출은 수출단가 상승, 산유국 재정개선..."
356,2020.02.03.,"[국제유가] 신종 코로나바이러스, 중국 석유수요·경제 성장 위축 우려","지난 31일 국제유가는 신종 코로나바이러스 확산으로 중국 석유수요 및 경제 성장 위축 우려 등으로 하락했고 OPEC+ 회의 조기실시 가능성, 미 달러화 약세 등은 하락폭을 제한했다. 한국석유공사 국제유가 동향에..."
357,2020.01.22.,[국제유가] 리비아 생산 차질에도 약세...WTI 0.3%↓,국제유가가 21일(현지시간) 하락했다. 이날 뉴욕상업거래소에서 2월 인도분 서부 텍사스산 원유는 전 거래일보다 배럴당 0.3%(0.20달러) 내린 58.34달러에 거래를 마쳤다. 런던 ICE 선물거래소의 3월물 브렌트유도 오후...
358,2020.01.29.,‘폐렴發’ 유가하락…‘러시아 펀드’ 수익률 불똥,‘우한 폐렴’의 확산으로 국제유가가 하락하면서 고유가 덕을 봤던 러시아펀드들의 최근 수익률이 마이너스대로 떨어졌다. 반면 안전자산 선호 심리로 금값이 뛰면서 일부 금 펀드의 수익률은 견고한 모습을 보였다....
359,2020.02.04.,[국제유가]WTI 3% 급락 ‘약세장 진입’…中폐렴發 수요감소 우려 심화,"3일(현지시간) 미국 서부텍사스원유(WTI)가 3% 가까이 급락, 배럴당 50달러대로 내려섰다. 나흘 연속 하락, 지난해 1월 이후 1년여 만에 최저치를 기록했다. 최근 고점에서 20% 이상 떨어지며 약세장에 진입한 셈이다...."
360,2020.01.22.,[국제유가] 리비아 생산 차질에도 약세...WTI 0.3%↓,국제유가가 21일(현지시간) 하락했다. 이날 뉴욕상업거래소에서 2월 인도분 서부 텍사스산 원유는 전 거래일보다 배럴당 0.3%(0.20달러) 내린 58.34달러에 거래를 마쳤다. 런던 ICE 선물거래소의 3월물 브렌트유도 오후...
361,2020.01.29.,‘폐렴發’ 유가하락…‘러시아 펀드’ 수익률 불똥,‘우한 폐렴’의 확산으로 국제유가가 하락하면서 고유가 덕을 봤던 러시아펀드들의 최근 수익률이 마이너스대로 떨어졌다. 반면 안전자산 선호 심리로 금값이 뛰면서 일부 금 펀드의 수익률은 견고한 모습을 보였다....
362,2020.02.04.,[국제유가]WTI 3% 급락 ‘약세장 진입’…中폐렴發 수요감소 우려 심화,"3일(현지시간) 미국 서부텍사스원유(WTI)가 3% 가까이 급락, 배럴당 50달러대로 내려섰다. 나흘 연속 하락, 지난해 1월 이후 1년여 만에 최저치를 기록했다. 최근 고점에서 20% 이상 떨어지며 약세장에 진입한 셈이다...."
363,2020.01.29.,"유가 상승, WTI 53.48달러…美 경제지표 호조",국제유가는 양호한 미국 경제지표에 상승했다. 29일 한국석유공사에 따르면 28일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI) 가격은 전일 대비 배럴당 0.34달러 오른 53.48달러로 마감했다....
364,2020.01.24.,"올해 경상수지 변수, '유가'와 '반도체'",미·중 무역협상이 진전되면서 올해 경상수지에 대한 긍정적 관측이 나오는 가운데 주요 변수로 국제유가와 반도체 가격 회복이 꼽히고 있다. 국제유가가 상승할 경우 수입액을 늘리면서 경상수지 흑자를 줄이는...
365,2020.01.28.,중국發 '우한 폐렴' 공포 확산…국제유가에 미치는 영향은,이렇듯 우한 폐렴 확산에 대한 우려가 커지면서 주요 증시는 물론 국제유가도 직격탄을 맞고 있는 모양새다. 우한 폐렴이 모습을 드러내기 시작한 시점은 작년 말로 거슬러 올라간다. 지난달 31일 중국중앙방송(CCTV)에...
366,2020.01.17.,"국제유가, 무역합의 서명에 상승…금값은 하락",국제유가는 16일(현지시간) 하락 하루만에 올랐다. 이날 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 1.2%(0.71달러) 오른 58.52달러에 거래를 마쳤다. 런던 ICE 선물거래소의...
367,2020.01.25.,"국제유가, 우한 폐렴·과잉공급 우려에 2%대 하락",김민정 특파원 = 국제유가가 24일(현지시간) 하락 마감했다. 중국에서 발병한 우한 폐렴 확산으로 세계 원유 수요가 감소할 수 있다는 우려가 이미 존재하고 있던 과잉공급 전망에 더해지면서 유가는 주간 기준으로도...
368,2020.01.29.,"국제유가, 감산 가능성에 6거래일 만에 반등…WTI 0.6%↑",국제유가가 증시 반등과 산유국 감산 가능성 소식 등에 힘입어 6거래일 만에 반등했다. 28일(현지시간) 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.6%(0.34달러) 오른 53....
369,2020.01.23.,"국제유가, WTI 2.8%↓...우한폐렴·공급초과 우려 급락",국 제유가는 22일(현지시간) 우한폐렴과 공급초과 우려 등으로 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 2.8%(1.64달러) 급락한 56.74달러에 거래를 마쳤다....
370,2020.01.23.,"국제유가, WTI 2.8%↓...우한폐렴·공급초과 우려 급락",국 제유가는 22일(현지시간) 우한폐렴과 공급초과 우려 등으로 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 2.8%(1.64달러) 급락한 56.74달러에 거래를 마쳤다....
371,2020.01.28.,[국제유가] 27일 석유수요 감소 우려에 유가 하락,27일 국제유가는 중국의 우환 폐렴 확산에 따른 석유수요 감소 우려와 미 달러화 강세 등으로 인해 하락세를 나타냈다. 한국석유공사(사장 양수영)는 서부 텍사스산 원유인 WTI가 전일대비 배럴당 1.05달러 하락한 53....
372,2020.01.16.,美 재고부담 여파…국제유가 7거래일 만에 '하락',"국제유가는 15일(현지시간) 7거래일 만에 내렸다. 미·중 간 1단계 무역합의 서명에도, 재고 부담 여파가 더 컸다. 이날 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부 텍사스산 원유(WTI)는 전 거래일 대비 배럴당 0.7..."
373,2020.01.12.,"""美-이란 긴장 반복되면 유가 100달러까지 치솟을 수 있어""",미국과 이란의 극단적 긴장이 반복되면 국제 유가가 100달러까지 치솟을 수 있다는 전망이 나왔다. 독일 보험사이자 세계적인 기관투자자인 알리안츠그룹은 지난 9일(현지시간) 내놓은 '이란-미국 충돌: 불완전한...
374,2020.02.01.,"유가 하락, WTI 51.56달러…신종 코로나 인한 석유수요 감소",지속되는 신종 코로나 바이러스 확산으로 국제유가는 하락했다. 1일 한국석유공사에 따르면 31일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI) 가격은 전일 대비 배럴당 0.58달러 하락한 51....
375,2020.02.05.,신종코로나에 환율ㆍ유가 ‘요동’…해외건설 영향은?,지난해 수주 부진을 떨치기 위해 절치부심한 해외건설업계가 최근 신종 코로나바이러스 감염증(신종코로나)으로 인해 환율과 국제유가가 요동치면서 당혹감을 감추지 못하고 있다. 이 같은 현상이 장기화할 경우...
376,2020.01.15.,작년 12월 수출물가 전월대비 0.8%↑…환율·유가 영향,"지난해 12월 수출물가가 원화 약세와 국제유가 상승 영향으로 전월 대비 0.8% 올랐습니다. 한국은행에 따르면 석탄 및 석유제품이 3.8% 뛰었고, 컴퓨터, 전자 및 광학기기는 0.6% 상승했습니다. 반도체 가격 하락세가..."
377,2020.01.15.,무역협회 “국제유가 80달러 넘어서면 韓수출 악영향”,"한국무역협회 국제무역통상연구원은 16일 '중동 불안이 국제유가와 수출입에 미치는 영향' 보고서에서 이 같이 밝혔다. 연구원은 중동발 리스크 고조로 고유가가 장기화하면 수출가격 경쟁력 약화, 해외 수요 둔화에..."
378,2020.01.30.,"유가 상승, 브렌트유 59.81달러…후티반군, 사우디 석유시설 공격","WTI는 하락, 브렌트유는 상승하는 등 국제유가는 혼조세로 거래를 마쳤다. 30일 한국석유공사에 따르면 29일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI)는 전일 대비 배럴당 0.15달러 하락한 53...."
379,2020.01.15.,환율·유가 오르니..12월 수출입물가 4개월 만에 반등,(사진=연합뉴스)[이데일리 원다연 기자] 지난해 12월 수출과 수입물가가 원·달러 환율 및 국제유가 상승 여파로 4개월 만에 반등했다. 다만 수출물가는 반도체 가격 약세로 전년동월 대비 하락세를 이어갔다. 15일...
380,2020.01.30.,"유가 상승, 브렌트유 59.81달러…후티반군, 사우디 석유시설 공격","WTI는 하락, 브렌트유는 상승하는 등 국제유가는 혼조세로 거래를 마쳤다. 30일 한국석유공사에 따르면 29일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI)는 전일 대비 배럴당 0.15달러 하락한 53...."
381,2020.01.15.,환율·유가 오르니..12월 수출입물가 4개월 만에 반등,(사진=연합뉴스)[이데일리 원다연 기자] 지난해 12월 수출과 수입물가가 원·달러 환율 및 국제유가 상승 여파로 4개월 만에 반등했다. 다만 수출물가는 반도체 가격 약세로 전년동월 대비 하락세를 이어갔다. 15일...
382,2020.01.29.,"국제유가 5거래일 만에 반등, ‘우한 폐렴’ 확산 우려 누그러져",국제유가가 5거래일 만에 올랐다. 세계보건기구(WHO)가 중국의 '우한 폐렴' 확산을 막는 데 힘을 보태기로 하면서 원유 수요가 둔화할 것이라는 시장의 불안감도 걷히고 있다. 29일 국제유가가 상승했다. 28일 뉴욕...
383,2020.02.01.,[국제유가] 31일 신종코로나·경기 위축 우려에 유가 하락,"31일 국제유가는 신종 코로나바이러스 확산으로 중국 석유수요 및 경제 성장 위축 우려 등으로 하락했지만 OPEC+ 회의 조기실시 가능성, 미 달러화 약세 등은 유가 하락폭을 제한시켰다. 한국석유공사(사장..."
384,2020.01.16.,"[국제유가] WTI, 석유제품 재고 급증에 하락",국제유가는 15일(현지시간) 석유제품 재고 부담으로 하루 만에 다시 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부 텍사스산 원유(WTI)는 전 거래일 대비 배럴당 0.42달러(-0.7%) 내린 57.81달러에 거래를...
385,2020.01.25.,"뉴욕증시, 美 폐렴 환자 추가 발생에 다우 0.58%↓…국제유가WTI 2.5%↓",국제유가가 사흘째 2% 안팎의 급락세를 이어갔다. 24일(현지시간) 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 배럴당 2.5%(1.40달러) 하락한 54.19달러에 거래를 마쳤다. 국제금값은 소폭 올라...
386,2020.01.27.,'우한 폐렴' 확산에 국제유가 60달러 붕괴… 3달 만에 최저치,신종 코로나바이러스인 '우한 폐렴' 확산 여파로 국제유가가 27일 배럴당 60달러 밑으로 떨어지며 3달 만에 최저치를 보였다. 블룸버그 집계에 따르면 런던 ICE 선물거래소에서 브렌트유 3월물 가격은 이날 오전 8시...
387,2020.01.21.,"생산자물가, 석달만에 반등...오징어 안잡히고 유가 상승 여파",여기에 국제유가 상승도 영향을 미쳤다. 21일 한국은행에 따르면 지난해 12월 생산자물가지수가 지난달 대비 0.3% 오른 103.71을 기록했다. 이는 3개월만에 반등한 것. 전년동월대비로도 5개월 연속 하락을...
