,날짜,제목,요약
1196,2022.01.20.,"유가, 100달러 찍나...향후 물가 좌우할 것",지난 19일(이하 현지시간) 국제유가는 7년 만에 최고 수준을 기록했다. 이날 미국 뉴욕상업거래소(NYMEX)에서 국제 원유 벤치마크(기준가)인 서부 텍사스산 원유(WTI) 2월 만기 선물 가격은 전장 대비 1.53달러(1.79...
1197,2022.01.18.,[유가] 타이트한 수급 전망에 상승…브렌트유 3년래 최고,권지언 특파원 = 국제유가가 17일(현지시각) 상승했다. 리비아가 생산을 늘리긴 했으나 글로벌 공급 부족 상황이 이어질 것이란 전망에 무게가 실린 탓이다. 이날 미국 금융시장이 '마틴 루터킹 데이'를 맞아...
1198,2022.01.25.,[급등주] 한국석유 11% 강세 '국제유가 최고치 상승여파?',국제유가 가격이 사상 최고치 수준까지 오르면서 관련주인 한국석유의 주가가 상승하고 있는 것으로 풀이된다. 전일 국제유가는 지정학적 리스크가 커지면서 7년 만에 최고치 수준까지 올랐다. 로이터 통신에...
1199,2022.01.18.,국제유가 상승…국내 휘발유도 오름세 전환,"/오피넷 제공 국제유가 상승 여파가 기름값에도 영향을 미칠 것으로 전망되고 있다. 국제유가가 새해부터 2주 만에 배럴당 7달러나 상승하는 등 빠르게 상승한 탓으로, 지난해 11월 단행한 유류세 인하 효과가..."
1200,2022.01.18.,[18일 수혜주 총정리] 한국석유·중앙에너비스·이월드 상승 '국제유가·토스...,"국제유가 수혜주 국제유가 관련주가 강세다. 18일 기준 한국석유는 29.95%(3250원) 상승한 1만 4100원에, 흥구석유는 9.12%(660원) 상승한 7900원에 거래를 마쳤다. 중앙에너비스는 14.75%(2750원) 상승한 2만 1400원에 장을..."
1201,2022.01.14.,"[유가] WTI,0.6%↓ ...상승 멈추고 숨고르기",김나래 특파원 = 국제유가가 13일(현지시간) 소폭 하락했다. 원유 [사진=로이터 뉴스핌] 뉴욕상업거래소(NYMEX)에서 2월물 서부텍사스산원유(WTI) 가격은 전장보다 0.52달러(0.6%) 하락한 배럴당 82.12달러에 거래를 마쳤다....
1202,2022.01.15.,[유가] 러시아·우크라이나 군사 긴장감에 반등…4주 연속 상승세,김나래 특파원 = 국제유가가 14일(현지시간) 다시 상승했다. 원유 배럴 [사진= 로이터 뉴스핌] 뉴욕상업거래소(NYMEX)에서 2월물 서부텍사스산원유(WTI) 가격은 전장보다 1.70달러(2.1%) 상승한 배럴당 83.82달러에 거래를 마쳤다....
1203,2022.01.19.,"[급등주] 한국석유 소폭 상승 '국제유가 상승, 7년만에 최고치'",아랍에미리트(UAE)의 석유 시설이 예멘 반군에게 공격받은 뒤 국제유가가 7년 만에 최고 수준까지 오르면서 한국석유의 주가가 상승하고 있는 것으로 풀이된다. 한국석유는 석유류제품 제조업체로 아스팔트...
1204,2022.01.27.,"[상보] 국제유가, 지정학적 우려에 상승...브렌트유 90달러대 터치",이투데이=김나은 기자 | 우크라 우려에 브렌트 7년 만에 배럴당 90달러 돌파 국제유가는 26일(현지시간) 상승했다. 미국 원유재고 증가 소식에도 우크라이나를 둘러싼 지정학 우려가 고조되면서 급등했다....
1205,2022.01.20.,[김대호 박사의 오늘의 키워드] 바이든 FFF·빅스텝 금리인상·국제유가 스톡...,15% 하락…11월 고점 대비 10% 내려 '조정' ◇ 국제유가 국제유가가 연일 오름세를 보이고 있습니다. 러시아의 우크라이나 침공 임박설 등 여러 악재가 겹치고 있는데요. 올해 안에 100달러를 돌파할거라는 전망도 있어요?...
1206,2022.01.13.,WTI 82.64달러…국제유가 재고 감소에 2개월 만에 최고,국제유가가 2개월 만에 최고치를 또 경신했다. 12일(미 동부시간) 뉴욕상업거래소에서 2월물 서부텍사스산원유(WTI) 가격은 전장 대비 1.42달러(1.8%) 상승한 배럴당 82.64달러에 거래를 마쳤다. 이는 지난해 11월 9일...
1207,2022.01.22.,"유가 100달러는 시작일 수도…BofA ""배럴당 120달러까지 오를 듯""",윤영숙 특파원 = 국제유가가 배럴당 80달러를 돌파한 가운데 100달러 전망은 시작에 불과할 수 있다는 진단이 나온다. 21일(현지시간) 배런스에 따르면 모건스탠리의 마르틴 랫츠 애널리스트는 원유 공급이 느리게...
1208,2022.01.15.,"국제유가, 러시아·우크라이나 군사 긴장 고조에 급등…브렌트유 85달러 넘어",WTI도 83달러 넘어...일부 투자은행 연내 유가 100달러 예상 국제유가가 14일(현지시간) 러시아와 우크라이나 간의 긴장 고조와 공급 제약 등의 영향으로 2개월 사이에 최고치로 상승했다. 미국산 원유의 기준유인...
1209,2022.01.22.,"위험자산 회피 신호 속, 국제유가 하락...美 정유주도 약세","21일(현지시간) 국제유가가 이틀 연속 하락세를 이어갔다. 위험자산 회피심리가 강해진 점, 미국 주간 원유재고 증가 소식 등이 영향을 미쳤다. 다만 최근에 제기된 공급부족 우려가 여전히 영향을 미치면서 유가..."
1210,2022.01.25.,"[상보] 국제유가, 연준 긴축 우려에 하락…WTI 2.15%↓","이투데이=이인아 기자 | 연준 긴축 우려ㆍ지정학적 리스크 부각...위험 회피 우세 국제유가는 24일(현지시간) 하락했다. 미국 연방준비제도(Fed·연준)의 조기 금리 인상 우려, 우크라이나를 둔 지정학적 리스크가 커지며..."
1211,2022.01.17.,심상치 않은 국제유가 상승세… 100달러 시대 오나,"글로벌 에너지 정보분석기업 S&P 글로벌 플래츠는 '2022년 에너지 전망 보고서'에서 ""이란은 2022년 원유 시장의 수급 균형은 물론, 국제유가에도 큰 영향을 미칠 것으로 보인다""며 ""미국-이란 합의가 도출되지 않아..."
1212,2022.01.14.,[국제유가] 차익실현 매물 출회에 하락,국제 원유 선물시장은 전일 국제유가가 브렌트유 기준 2개월새 고점까지 상승하자 차익실현을 위한 매물이 나오면서 하락했다. 한국석유공사에 따르면 13일 북해산 브렌트유 선물은 배럴당 84.47달러로 전일대비 0....
1213,2022.02.04.,"[사설] 체감유가 100달러, 경제 에너지쇼크 우려 증폭","이투데이=이투데이 | 국제유가가 계속 오르면서 물가상승 압력과 경제 불안을 가중시키고 있다. 한국 경제의 에너지 쇼크에 대한 우려도 갈수록 커진다. 산유국들이 추가 증산에 나서지 않기로 한데다, 우크라이나..."
1214,2022.01.13.,"[유가] WTI, 美 원유 공급 7주 연속 감소에 2개월래 최고치",김나래 특파원 = 국제유가가 12일(현지시간) 상승세를 이어갔다. 원유 배럴 [사진= 로이터 뉴스핌] 뉴욕상업거래소(NYMEX)에서 2월물 서부텍사스산원유(WTI) 가격은 전장보다 1.42달러(1.8%) 상승한 배럴당 82.64달러에...
1215,2022.01.20.,[유럽증시] 일제히 반등…유가 급등에 인플레이션 우려 여전,여기에 이라크와 터키를 잇는 송유관이 폭발하는 사고가 발생해 최근 치솟고 있는 유가에 상승 압박이 가중되고 있다. 전일 7년 만에 최고 수준으로 치솟은 국제유가는 강세를 이어갔다.
1216,2022.01.20.,국제유가 WTI 1.8%↑ 4일 연속 올라 7년만에 최고치…금값도 1.69% 급등,국제유가가 지정학적 리스크가 고조되면서 4거래일 연속 올라 7년 만에 최고 수준을 이어갔다. 19일(현지시간) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스원유(WTI) 2월 인도분 선물은 1.53달러(1.8%) 상승해 배럴당 86....
1217,2022.01.27.,"[속보] 국제유가, 상승 마감···브렌트유 7년만에 장중 90달러 돌파",국제유가가 상승 마감했다. 26일(현지시간) 뉴욕상업거래소(NYMEX)에서 3월물 서부텍사스산원유(WTI) 가격은 전장보다 1.75달러(2%) 상승한 배럴당 87.35달러에 거래를 마쳤다. 브렌트유 가격은 7년여 만에 처음으로...
1218,2022.01.12.,"국제유가, 수요회복 전망에 급등하며 80달러 돌파...WTI, 3.82%↑ 81.22달러에...",국제유가가 올해 처음으로 80달러를 넘어섰다. 미국 텍사스경질유(WTI) 선물가격추이. 출처=Yahoo Finance 11일(현지시간) 뉴욕상업거래소에서 2월물 서부텍사스산원유(WTI) 가격은 전장대비 2.99달러(3.82%) 급등한 배럴당...
1219,2일 전,캐스퍼 산 文대통령도? 경차로 유류비 30만원 아끼는 방법,이는 지난해보다 한도가 10만원 상향된 수준으로 최근 국제유가 상승으로 기름값 부담이 높아지는 가운데 경차 소유자들에게 세제 혜택을 주겠다는 취지다. 문재인(오른쪽) 대통령이 김정숙 여사와 지난해 10월 6일...
1220,2022.01.19.,[국제유가] UAE·러시아 등 정치적 이슈로 7년 만에 최고치,"국제유가가 아랍에미리트, 러시아 등 주요 생산업체와 관련된 글로벌 정치적 긴장 우려로 지난 2014년 이후 7년 만에 최고치로 치솟았다. 18일 현지 시각 로이터통신 등 외신에 따르면, 뉴욕상업거래소에서 2월물..."
1221,2022.01.21.,"오늘의 금시세는 한돈에 30만 5천원대↑, 국제유가는 하락중","국제 금거래량 증가했다. 2개월동안 일간 평균 거래량 대비 2배 가까이 증가했다. / 자료 CME그룹 뉴욕상품거래소에 거래되는 국제금시세는 1트로온스에 1,838달러로 전일대비  -0.23% 하락했다. 거래량은 1만..."
1222,2일 전,"홍남기 ""생활물가 안정 총력…가공식품·외식가격 불법 인상 감시""","그는 ""소비자물가의 경우 국제유가가 90달러 상회 및 글로벌 공급망 차질 등 공급 측 요인에 내수 회복 등 수요 견인까지 더해지면서 상방 압력이 가속화되고 있다""며 ""정부는 2월 소비자 생활 물가 안정을 위해 모든 정책..."
1223,2022.01.18.,"이석진 소장 ""국제유가, 100달러도 갈 수 있다""",이 소장은 “2008년도에 골드만삭스는 유가가 배럴당 200달러까지 갈 수 있다고 전망했고 실제로 150달러까지... 그는 이어 “그런 측면에서 보면 지금도 유가가 일시적으로는 100달러까지도 갈 수 있다”고 덧붙였다. * 위...
1224,2022.01.12.,[특징주]국제유가 80달러 재돌파…SK이노베이션 7% 강세,12일SK이노베이션이 국제유가가 다시 급등한 영향으로 7% 넘는 급등세를 보이고 있다. SK이노베이션은 이날 오전 10시32분 기준 전일대비 7.04%(1만7000원) 오른 25만8500원에 거래되고 있다 지난 11일(현지시간)...
1225,2일 전,[속보] 지난해 경상수지 883억달러 흑자…5년 만에 최대,한국은행 관계자는 “국제유가 등 원자재 가격 상승의 영향으로 수입 증가율이 수출 증가율을 7개월 연속 상회하면서 상품수지 흑자폭이 줄었다”고 말했다. 수출은 624억3000만달러를 기록해 1년 전보다 18.8...
1226,2022.01.18.,극동유화 주가 10%↑...올해 국제유가 전망 탓일까,극동유화는 국제유가 관련주다. 17일(현지시간) 파이낸셜타임스(FT)에 따르면 이날 런던 ICE선물거래소에서 브렌트유 선물 가격은 장중 한때 배럴당 86.71달러까지 오른 뒤 86.48달러에 마감했다. 이는 2014년 이래...
1227,2022.01.18.,"국제유가, 공급부족 전망에 상승",사진=픽사베이 제공  국제유가가 후티 반군의 아랍에미리트(UAE) 공격 등 원유 공급부족 전망에 상승했다. 다만 리비아 생산량 회복 등은 상승폭을 제한했다. 17일(현지시간) 런던 ICE선물거래소에서 브렌트유는...
1228,2022.01.18.,[국제유가] 글로벌 공급 부족 우려에 상승…WTI 84.35달러,리비아의 생산량 회복에도 글로벌 공급 우려가 지속될 것이란 전망이 나오면서 국제유가가 상승했다. 17일(현지시간) 로이터통신 등 외신에 따르면 뉴욕상업거래소에서 2월물 서부텍사스산원유(WTI) 가격은 전장...
1229,2022.01.12.,두달만에 유가 80달러 재돌파···정유주 다시 ‘꿈틀’,두 달 만에 국제 유가가 80달러선을 돌파하면서 한동안 잠잠했던 정유주들이 다시 꿈틀거리고 있다. 코로나19 오미크론 변이 바이러스 여파에도 국제 유가가 급등하면서 석유 수요가 견고할 것이라는 예상에서다....
1230,2022.01.18.,"국제유가, 글로벌 공급 부족 우려···브렌트유 3년만에 최고치", 글로벌 공급 부족 우려에 국제유가가 상승했다. 17일(현지시간) 뉴욕상업거래소(NYMEX)에서 2월물 서부 텍사스산 원유(WTI) 가격은 전 거래일 대비 0.53달러(0.60%) 상승한 배럴당 84.35달러에 거래됐다. 런던...
1231,2022.01.11.,[국제유가] 리비아·카자흐스탄 원유생산 회복 등에 10일 유가 하락,"중동산 Dubai유 등 국제유가의 일일 변동 현황 10일 국제유가는 위험자산 기피심리, 리비아와 카자흐스탄의 원유생산 회복 등으로 하락했다. 한국석유공사(사장 김동섭)는 서부 텍사스산 원유인 WTI가 전일대비..."
1232,2일 전,올해 ‘쌍둥이 적자’ 가능성?…한은 “조금 더 지켜봐야”,그러나 국제유가 등 원자재 가격 상승으로 7개월 연속 수입이 수출보다 더 큰 폭으로 증가하면서 올해 경상수지 전망에는 빨간불이 커졌다. 실제 지난해 12월 경상수지 흑자 규모는 1년 전에 비해 반토막이 났다....
1233,2022.01.28.,"국제유가 '하락', 천연가스 '대폭등', 장중 뉴욕증시 S&P에너지 '상승'...무슨...",27일(미국시간) 국제 유가가 하락했다. 천연가스는 대폭등했다. 달러가치 폭등 속에 유가는 떨어졌고 우크라이나 긴장 고조 속에 천연가스는 위로 어마어마하게 치솟았다. 블룸버그 집계에 따르면 이날 미국...
1234,2022.01.18.,에너지전환 속 석유 존재감 '뿜뿜'…국제유가 배럴당 85달러,"SK이노베이션 울산 컴플렉스·GS칼텍스 여수공장·에쓰오일 울산공장·현대오일뱅크 VLSFO/사진=각 사 이는 3주 만에 15달러 가량 오른 것으로, 국제유가 100달러 시대가 재현되는 것 아니냐는 전망도 나오고 있다. 코로나19..."
1235,2022.01.20.,[국제유가] 이라크 송유관 폭발사고로 상승,국제에너지기구(IEA)가 올해 석유수요 증가폭 전망치를 기존전망치에서 하루 20만배럴 상향조정한 점도 유가인상에 영향을 미쳤다. IEA는 경제활동 정상화 등으로 석유수요가 증가하고 1분기에 공급이 수요를 초과할...
1236,2022.01.13.,"유가 상승, 원유재고 감소에 WTI 82.64달러 마감","국제유가가 미국 원유재고 감소와 달러화 약세 영향으로 상승했다. 13일 한국석유공사에 따르면 전날 거래된 미국 서부텍사스원유(WTI) 가격은 전일대비 배럴당 전일대비 1.42달러 상승한 82.64달러에, 북해산..."
1237,2일 전,"""우크라, 아직 韓경제 영향 없지만…악화땐 전기료 인상 불가피""",다만 상황이 악화할 경우 국제유가 상승으로 인해 국내 전기·가스요금 인상이 불가피할 것이라는 전망이 나왔다. 정부는 이에 대비해 가스·원유·유연탄 등을 사전 확보하고 수급에 차질이 생길 경우 대체 물량 도입을...
1238,2022.01.27.,"러시아, 우크라 침공 우려에 국제유가 껑충... 다우 422포인트 나스닥 440포인...","러시아의 우크라이나 침공 우려 속 국제유가 가격이 상승하고 있다. 영국 가디언, 로이터통신 등에 따르면 이날 런던 ICE선물거래소에서 3월 물 브렌트유 가격은 90.02달러를 기록했다. 2014년 10월 이후 약 7년 만에..."
1239,2022.01.15.,"국제유가, 러시아 우크라이나 긴장 고조로 2개월래 최고치...WTI, 84달러 육박",국제유가가 러시아와 우크라이나 간의 긴장 고조로 2개월만에 최고치로 상승했다. 국제유가는 14일(현지시간) 러시아와 우크라이나간 긴장고조로 WTI가 2개월만에 최고치로 상승했다. 출처=Yahoo Finance 14일(현지시간)...
1240,2022.01.18.,"코스피, 국제유가 상승에 인플레 우려까지…2860선 마감",뉴스토마토 = 신송희 기자 |  코스피는 국제유가와 미국의 국채금리 상승 부담에 하락했다. 18일 코스피는 전날 보다 25.86포인트(0.89%) 내린 2864.24에 거래를 마감했다. 김석환 미래에셋증권 연구원은...
1241,2022.01.18.,"[증시마감] ""국제유가 급등·美 금리 상승 부담""...코스피, 나흘 연속 하락","LG에너지솔루션 상장에 따른 기대감에 삼성SDI·SK이노베이션 강세 코스닥, 전장보다 13.96포인트(1.46%) 내린 943.94에 마감 코스피가 국제유가 급등과 미국 금리 상승에 따른 부담이 커지면서  나흘 연속 하락세를..."
1242,2022.01.22.,[석유시장 동향] 오미크론 낙관적 전망에 국제유가 상승...주유소 9주 연속 내...,"미국 내 코로나19 오미크론 변이 바이러스 확산세가 끝날 것이라는 전망과 함께 국제유가가 고공행진을 하고 있다. 석유제품 가격도 크게 올랐으며, 주유소 휘발유 가격도 9주 연속 내림세를 마치고 오름세다. 21일..."
1243,2022.02.04.,[사설] 무역적자·유가·물가…대선 혼돈 속 경제3중고 가중,"국제유가는 석유수출국기구(OPEC)와 러시아 등 비OPEC 주요 산유국 협의체인 ‘OPEC플러스’의 원유 증산 유지 방침에도 7년여 만에 최고 수준으로 치솟은 가운데 지정학적 긴장으로 배럴당 120달러, 한화..."
1244,2022.01.20.,"국제유가, 공급차질 우려·美원유재고 감소에 상승",사진=픽사베이 제공  국제유가가 공급 차질 우려와 미국 원유재고 감소 예상 등의 영향으로 상승했다. 19일(현지시간) 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전일 대비 1.53달러 상승한 배럴당 86.96달러에...
1245,2022.01.19.,[19일 수혜주 총정리] 중앙에너비스·손오공·와이제이엠게임즈 상승 '국제유...,"국제유가 수혜주 국제유가 수혜주가 강세다. 19일 기준 한국석유는 1.42%(200원) 상승한 1만 4300원에, 흥구석유는 2.66%(210원) 상승한 8110원에 거래를 마쳤다. 중앙에너비스는 16.12%(3450원) 상승한 2만 4850원에 장을..."
1246,2022.01.27.,"파월 쇼크...미국증시 급등하다 '혼조 마감', 국제유가 급등하다 '상승폭 축소...",국제 유가도 비슷한 흐름을 탔다. 뉴욕증권거래소에 따르면 이날 뉴욕증시에서 우량주 중심의 다우존스 지수는 3만4168.09로 0.38% 하락했다. 대형주 중심의 S&P500 지수는 4349.93으로 0.15% 하락했다. 기술주 중심의...
1247,2022.01.29.,"지정학적 리스크 속...국제유가 '장중상승', 천연가스 '연일폭등', 뉴욕증시 ...",뉴욕증권거래소에 따르면 이날 장중(한국시각 29일 4시 38분 기준) 뉴욕증시에서 셰브론의 주가는 장중 국제유가 상승에도 불구하고 128.35 달러로 5.19%나 하락한 채로 움직였다. 셰브론의 경우 지난해 4분기 순이익은...
1248,2일 전,"정부, 물가 안정 위해 '모든 정책역량' 투입(종합)",최근 소비자물가는 국제유가가 90불을 상회하고 글로벌 공급망 차질 등 공급측 요인에 내수회복 등 수요견인까지 더해지면서 상방압력이 가속화되고 있다. 정부는 특히 가공식품·외식가격의 분위기에 편승한 가격담합...
1249,2022.01.26.,"[특징주] 한국석유 주가, 국제유가 상승 따라 '훨훨' 날까","26일 오전 10시 42분 기준 한국석유의 주가는 전일대비 3.54% 상승한 16,100원에 거래중이다. 국제유가가 사상 최고 수준까지 급등하면서 한국석유를 비롯한 에너지 관련주들이 강세를 보이는 것으로 분석된다."
1250,2일 전,작년 경상흑자 883억달러…지난 12월까지 20개월 연속 흑자행진,"연간 수출이 2020년보다 25.5% 늘었지만, 국제유가, 원자재 가격 상승과 내수 회복에 따른 자본재·소비재 수요에 따라 수입(5738억1천만 달러) 증가율이 31.2%로 빠르게 커졌기 때문입니다. 서비스수지는 31억1천만..."
1251,2일 전,홍남기 “생활물가 안정 총력…식품·외식 가격 불법 인상 감시”,홍 부총리는 이날 정부서울청사에서 비상경제 중앙대책본부 회의를 열고 “국제유가가 90달러를 상회하고 글로벌 공급망 차질이 이어지는 공급 측 요인에 내수 회복 등 수요 견인까지 더해지면서 소비자물가 상방 압력이...
1252,2022.01.13.,"국제유가, 미 원유재고 감소 소식에 '2달만에 최고치'…금값도 상승",국제유가 / 네이버 증권정보 국제유가가 미국의 원유재고 감소 소식 등 영향으로 2개월 만에 최고치를 경신했다. 12일(현지시간) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스원유(WTI) 2월 인도분 선물은 전장 대비 1....
1253,2022.01.19.,항공유 수요 없는데도 국제유가 7년만 최고…브렌트유 87.51달러,[전기신문 윤병효 기자] 국제유가가 배럴당 87달러를 넘으며 7년 만에 최고 수준을 보이고 있다. 수급이 타이트한 상황에서 중동 정세까지 불안정해졌기 때문이다. 석유업계는 아직 항공유 수요가 회복하지 않은...
1254,2022.01.13.,"수출입물가지수 2개월 연속 동반 하락…""국제유가 하락 영향""","한국은행, 2021년 12월 수출입물가지수 발표 지난해 12월 수출입물가지수가 국제유가 하락 속 2개월 연속 동반 하락했다. 13일 한국은행이 발표한 '12월 수출입물가지수'에 따르면 수출물가지수는 114.64로 전월대비..."
1255,1일 전,‘캐스퍼·모닝’ 경차 타시면 연 30만원 돌려받으세요!,"우크라이나 사태 등 이유로 최근 국제유가가 고공행진 중인데요. 국내 기름값도 계속 오르자, 정부가 경차 유류세 환급을 늘리기로 했습니다. 어떻게 하면 유류세 환급을 받을 수 있는지, 박연신 기자가 보도합니다...."
1256,2022.01.13.,[국제유가] 4년만에 최저치 기록한 美 원유재고에 상승,"1% 이후 최대 상승폭이다. 파티 비롤 국제에너지기구(IEA) 사무총장이 ""석유수요에 오미크론이 미치는 영향은 제한적이며 석유수요 요구는 예상보다 강한 상태""라고 언급한 점도 선물유가 강세요인으로 작용했다."
1257,2022.01.26.,우크라이나 놓고 미-러 긴장감에 유가 상승,"3거래일 연속 하락하던 선물 국제유가가 상승으로 돌아섰다. 25일 거래된 브렌트 가격은 전 날 보다 배럴당 1.93불 상승한 88.20불, WTI는 2.29불 오른 85.60불에 마감됐다. 현물 유종인 두바이유는 1.85불 떨어져 84.86불에..."
1258,2022.01.19.,인플레 불길에 기름 부었다…긴축공포 키운 중동발 유가급등,국제유가가 7년 만에 최고치인 80달러를 넘어섰다. 사진/뉴시스 주요 산유국인 아랍에미리트(UAE)가 예멘 반군의 공격을 받으면서 유류 공급 차질 우려가 불거지면서 유가 상승으로 이어졌다. 전날 예멘 반군은...
1259,2022.01.16.,[국제유가] 러·우크라아나 긴장 심화 등에 14일 유가 상승,중동산 Dubai유 등 국제유가의 일일 변동 현황 14일 국제유가는 러시아-우크라이나 긴장 심화 등으로 상승한 가운데 중국 비축유 방출 가능성 등은 유가 상승폭을 제한시켰다. 한국석유공사(사장 김동섭)는 서부...
1260,2022.01.16.,[국제유가] 러·우크라아나 긴장 심화 등에 14일 유가 상승,중동산 Dubai유 등 국제유가의 일일 변동 현황 14일 국제유가는 러시아-우크라이나 긴장 심화 등으로 상승한 가운데 중국 비축유 방출 가능성 등은 유가 상승폭을 제한시켰다. 한국석유공사(사장 김동섭)는 서부...
1261,2022.01.18.,"유가 상승, 공급부족 우려…브렌트유 3년만에 최고치","후지토미 증권 분석가인 다자와 도시타카는 ""OPEC플러스(OPEC+)가 국제 원유 수요를 충족시킬 수 있는 충분한 양을 공급하지 않는 이상 국제유가의 강세 기조는 계속될 것""이라며 ""투자 펀드들이 원유 투자 비중을 늘리면..."
1262,2022.01.11.,[국제유가] 리비아·카자흐스탄 원유생산 재개에 하락,국제 원유 선물시장은 리비아와 카자흐스탄이 원유생산을 재개하면서 하락했다. 한국석유공사에... 이날 선물유가는 생산차질을 겪은 리비아와 카자흐스탄의 원유생산이 회복되고 있는 것으로 알려지면서...
1263,2일 전,"홍남기 ""물가 안정 총력…내달 소상공인 대출 만기연장 여부 결정""","국제유가가 90달러를 상회하고 글로벌 공급망 차질 같은 공급 측 요인에 내수 회복 등 수요 견인까지 더해지면서 소비자물가 상방 압력이 가속하고 있다는 게 기재부의 진단이다. 홍 부총리는 ""특히 가공식품·외식 가격이..."
1264,2022.01.19.,"국제유가, UAE 석유 시설 피습에 상승…7년 만 최고치",사진=픽사베이 제공  국제유가는 아랍에미리트(UAE) 석유 시설 피습 등 지정학적 리스크 심화 영향으로 상승했다. 18일(현지시간) 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전일대비 1.61달러 상승한 배럴당 85....
1265,2022.01.19.,[급등주] 중앙에너비스 14% 상승 '국제유가 최고치 찍었다',특징주(출처=시사매거진 DB) 중앙에너비스가 연일 상승하고 있다. 19일 오전 10시 31분 기준 중앙에너비스는 14.95%(3200원) 상승한 2만 4600원에 거래 중이다. 전날 런던 ICE선물거래소에서 브렌트유 선물가격은 장중...
1266,2022.01.11.,"국제유가, 지정학적 요인에 WTI 0.85%↓", 카자흐스탄과 우크라이나 등 각 국의 지정학적 요인으로 국제유가가 하락했다. 6일(현지시간) 뉴욕상업거래소(NYMEX)에서 2월물 인도분 서부텍사스산원유(WTI)는 전 거래일보다 0.67달러(0.85%) 내린 배럴당 78.23달러로...
1267,2022.01.12.,"[국제유가] ""오미크론 진정 시 수요 급증"" 예상에 상승","국제 원유 선물시장은 코로나19 오미크론 변이가 진정되면 석유수요가 급증할 것이라는 예상에 상승했다.... 이날 선물유가는 미국 연준(Fed)의 제롬 파월 의장이 ""오미크론이 경제에 미치는 효과는 단기적""이라며..."
1268,2022.01.14.,"국제유가, 美연준 긴축 우려에 숨고르기 WTI 0.6%↓…금값도 소폭 하락",국제유가 / 네이버 증권정보 국제유가가 미국의 조기긴축 가능성 시사에 따라 숨고르기에 들어가며 소폭 하락했다. 13일(현지시간) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스원유(WTI) 2월 인도분 선물은 전장 대비...
1269,2022.01.12.,유가 급등에 美 전기차 업체 주가 상승 ... 루시드 9% 급등,"이날 국제유가는 새 변이 오미크론이 세계 경제에 큰 타격을 주지 않을 것이란 기대로 급등했다. 서부텍사스산중질유(WTI)는 전거래일보다 3.82% 급등한 배럴당 81.22달러를, 북해산 브렌트유는 3.52% 급등한 83.72..."
1270,2022.01.27.,"[특징주] 한국석유, 국제유가 7년래 최대폭 상승에 ‘강세’",이투데이=정성욱 기자 | 한국석유가 국제유가 폭등에 힘입어 장 초반 강세다. 27일 오전 9시 15분 기준 한국석유는 전날 대비 3.91%(1만5950원) 오른 원에 거래되고 있다. 지난 11일 종가 기준 1만500원을 기록한 후...
1271,2022.01.11.,"유가 하락, 위험자산 기피심리·원유생산 회복 영향","국제유가가 위험자산 기피심리, 리비아와 카자흐스탄의 원유생산 회복 영향으로 하락했다. 11일 한국석유공사에 따르면 전날 거래된 미국 서부텍사스원유(WTI) 가격은 전일대비 배럴당 0.67달러 하락한 78...."
1272,2022.01.16.,"뉴욕증시 3대 지수 은행주 실적부진에 혼조세, 국제유가는 상승",국제유가는 올랐다. 14일 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전날보다 201.81포인트(0.56%) 낮아진 3만5911.81에 거래를 마감했다. 미국 뉴욕증권거래소. 반면 스탠더드앤드푸어스(S&P)500지수는...
1273,2022.01.19.,"유가·인플레 압력에 코스피 닷새째 '뚝'…""반등 중심엔 이 업종""","국제 유가와 금리 인상, 인플레이션 압력 등이 국내 증시에 영향을 주며 투자 심리를 위축시켰다. 증권가에선 유가와 금리 급등세가 완화되면 코스피의 단기적 반등이 올 수 있다는 가능성도 열어놓고 있다. 19일..."
1274,2일 전,작년 경상수지 883억달러…역대 3위이나 전망치 920억달러 밑돌아(상보),"연간 경상수지 전망치를 밑돈 것은 12월까지 국제유가, 원자재 수입 가격 증가 흐름이 이어지면서 상품수지 흑자폭이 2020년에 비해 44억달러 감소한 영향이 컸다. 그나마 서비스수지가 개선돼 적자폭이..."
1275,2022.01.23.,국제유가 100달러 시대 오나...“추가적인 지정학적 리스크가 관건”,▲ UAE 국영 석유시설(사진=연합뉴스) 국제 유가가 배럴당 80달러 중반을 넘어서면서 유가 100달러에 대한 우려가 번지고 있다. 우리나라는 대표적인 원유 수입 국가로 유가 상승에 따른 기업들의 원가 부담과 성장률...
1276,2022.01.20.,다시 치솟는 유가 ···배럴당 100달러 넘본다,(사진=AP/뉴시스) ［뉴시안= 남정완 기자］국제유가가 배럴당 86.96달러까지 치솟으며 7년여 만에 최고치를 경신했다. 러시아의 우크라이나 침공 가능성이 커지며 유럽의 천연가스 가격이 급등한 데 이어 최근...
1277,2일 전,"심상치 않은 물가… 홍남기 ""2월 물가 안정에 모든 정책역량 투입""","홍 부총리는 “국제유가 90달러 상회, 글로벌 공급망 차질 등 공급 요인에다 내수회복 등 수요 견인까지 더해지면서 상방압력이 가속화하고 있다”며 “가공식품·외식 가격 담합이나 과도한 인상이 없도록 이달 중..."
