,날짜,제목,요약
268,2017.09.14.,"국제유가, 생산감소 소식에 상승…WTI 2.2%↑","국제유가가 13일(현지시간) 비교적 큰 폭으로 올랐다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은 전날보다 1배럴에 1달러 7센트, 2.2% 오른 49달러 30센트에 거래를 마쳐 5주 만에 가장 높은..."
269,2017.09.20.,[국제유가] WTI 0.9%↓…랠리 이후 조정 압력,[국제유가] WTI 0.9%↓…랠리 이후 조정 압력 국제유가는 19일(현지시간) 소폭 하락했다. 최근 오름세를 이어간 탓에 조정 압력을 받는 모양새다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은...
270,2017.09.20.,[국제유가] WTI 0.9%↓…랠리 이후 조정 압력,[국제유가] WTI 0.9%↓…랠리 이후 조정 압력 국제유가는 19일(현지시간) 소폭 하락했다. 최근 오름세를 이어간 탓에 조정 압력을 받는 모양새다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은...
271,2017.09.19.,국제유가 강보합세···WTI 49.91달러,[서울경제] 국제유가가 18일(현지시간) 소폭 올랐다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은 전 거래일보다 배럴당 2센트 오른 49.91달러를 기록했다. 허리케인 여파로 일시...
272,2017.09.28.,"27일 국제 유가 WTI 상승, Brent 하락","한국석유공사는 27일 국제 유가(Brent 기준)가 미국산 원유 수출 증가, 차익 실현 매물 출회, 미국 달러화 강세 등으로 하락했고, 미국 정제시설 가동 정상화에 따른 원유 수요 증가 전망 등은 하락폭을..."
273,2017.09.26.,"국제유가 가파른 상승세, 배럴당 55달러까지 오를 수도",국제유가가 가파른 상승세를 보이면서 올해 말 배럴당 55달러까지 오를 수 있다는 전망이 힘을 얻고 있다. 26일 한국석유공사에 따르면 서부텍사스산 원유(WTI)는 25일 전일보다 3.08%(1.56달러) 오른 배럴당 52.22달러에...
274,2017.09.13.,8월 수출입물가 상승...국제유가 상승 영향,지난달 수출물가와 수입물가가 국제유가 상승의 영향으로 나란이 올랐습니다. 한국은행이 발표한 2017년 8월 수출입물가지수를 보면 8월 수출물가지수는 85.71로 지난달에 비해 0.5% 올랐습니다. 지난 7월 전월 대비 1.10...
275,2017.09.26.,"SK이노베이션 GS 에쓰오일 주가 올라, 국제유가 상승 '훈풍'","국제유가 상승에 힘을 받았다. 26일 SK이노베이션 주가는 전일보다 2.64%(5천 원) 오른 19만4500원에, GS 주가는 2.34%(1500원) 오른 6만5500원에 거래를 마감했다. GS그룹 정유사인 GS칼텍스 실적은 에너지계열사..."
276,2017.09.21.,[국제유가] 美 석유제품 재고 감소 영향 '상승'… WTI 50.41달러,"[뉴데일리-윤희성 기자] 국제유가가 미국 석유제품 재고 감소, 정제시설 가동 재개, OPEC(석유수출국기구) 감산 기간 연장 가능성 등으로 상승했다. 21일 한국석유공사에 따르면 20일(현지시간) 뉴욕 상업..."
277,2017.09.29.,[에너지 View] ‘저유가 시대 끝났다’…헤지펀드·석유시장 큰손 '상승 베팅...,(사진=연합) 국제유가가 석 달 새 30% 가량 급등하면서 3년 넘게 이어지던 ‘저유가 시대’가 막바지에 이르렀다는 기대감이 커지고 있다. 월가의 헤지펀드들과 석유시장 큰손들 사이에서도 원유시장이 본격적인...
278,2017.09.26.,터키 송유관 폐쇄 위협에 유가 급등… 내년 공급부족 우려,브렌트유 58.87弗로 급등 이란 경제제재 가능성에 일부 산유국 생산능력 위축돼 공급부족 대비 경고 목소리도 국제유가가 급등했다. 이라크 쿠르드족 독립투표가 치러진 25일(현지시간) 터키가 송유관 폐쇄 가능성을...
279,2017.09.17.,허리케인 하비가 국제유가에 미친 영향은,발생 초기 국제유가 4% 가량 하락시켰지만 최근 원상태로 회복 [ 미국을 강타한 허리케인 하비로 인해 멕시코만 인근에 있는 상당수의 원유 관련 시설이 피해를 입었다. 이로 인해 국제유가가 일시 하락하는 등 여파가...
280,2017.09.27.,"국제유가, 美 원유 재고 증가 전망에 하락",[한국무역신문 = 김성욱 기자] 국제유가가 차익실현 매도 증가와 미국 원유 재고 증가 전망에 하락했다.27일 한국석유공사에 따르면 26이(현지시간) 뉴욕상품거래소(NYMEX)의 서부텍산스산원유(WTI) 11월물은 전일보다...
281,2017.09.14.,"뉴욕 증시, 국제유가 상승에 3대 지수 최고 마감",이날 3대 지수는 모두 국제유가 상승으로 에너지 주가 강세를 보이며 사상 최고치를 갈아치웠다. 또 도널드 트럼프 미국 대통령이 이날 오후 하원 의원 모임에서 세제 개혁 및 의료보험 개혁안 재검토를...
282,2017.09.28.,"국제유가, 美 원유 수출 증가로 WTI↑ 브렌트유↓",이날 국제유가는 미국산 원유 수출 증가가 희비를 갈랐다.허리케인 하비로 인해 부분 가동 중이었던 멕시코만 항구들이 운영을 재개해 원유수출이 본격화되면서 지난주 미국의 원유 수출은 150만배럴에 달했다....
283,2017.09.26.,[유럽증시 개장] 기술주 약세 하락 출발…국제유가 60달러 ‘바짝’,한반도 긴장이 고조되고 간밤 미국 증시에서 기술주 매도세가 나타난 영향에 유럽 주요국 증시가 대체로 하락하고 국제유가는 치솟았다. 투자자들은 미국의 12월 금리인상 여부에 대한 실마리를 찾고자 이날...
284,2017.09.26.,산유국들 '감산의지 확고'...국제유가 · 미 정유주 껑충,"유가 2거래일째 상승...미국선 시추기 줄고, 다른 산유국은 감산기한 연장 추진 [초이스경제 이미애 기자] 25일(미국시각) 국제 유가가 또 올랐다. 유가는 2거래일 연속 상승했고 오름폭도 커졌다. OPEC 회원국을..."
285,2017.09.26.,(연결고리)국제유가 급등과 정유주 선전,"연결고리#1 출연: 허준식 해설위원   26일 연결고리에서는 국제유가 급등과 정유주 선전을 조명했다. 연결섹터는 인플레 수혜주, 저PBR 주식이다.   ※연결고리#1는 평일 오전 7시30분에 방송되며..."
286,2017.09.15.,"[원자재시황] 국제유가, 수요 확대 전망에 상승",국제유가가 원유수요가 늘어날 것이라는 전망에 상승했다. 14일(현지시간) 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은 전날보다 1.2%(0.59달러) 오른 배럴당 49.89달러에 거래를 마쳤다. 런던...
287,2017.09.13.,국제유가 오름세에 8월 수출입물가 동반 상승,"원/달러 환율이 떨어졌지만 국제유가가 올라 물가지수를 끌어올린 것으로 풀이된다. 13일 한국은행에 따르면 올해 8월 수출물가지수는 85.71(2010년 100기준)로 전월대비 0.5%, 전년동월대비 10.7% 각각 상승했다...."
288,2017.09.26.,(마감분석)국제 유가 급등...상승 전환 시작?,"마감분석 진행: 김선영 앵커 출연: 허준식 해설위원 / 여승재(토마토투자클럽)   26일 마감분석에서는 유가 급등을 조명했다. 여승재 전문가는  미국 상품선물 수급 변화,  유로화 강세에 따른 달러 약세..."
289,2017.09.19.,"국제유가, 소폭 반등 WTI 0.04%↑…금값은 달러 강세에 하락","국제유가, 소폭 반등 WTI 0.04%↑…금값은 달러 강세에 하락 국제유가가 18일(현지시간) 소폭 올랐습니다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은 전 거래일보다 배럴당 2센트..."
290,2017.10.03.,"휘발유 가격, 1500원대 돌파…국제유가는 하락세로 돌아서",국제유가가 하락세로 돌아섰기 때문이다. 2일(현지시간) 뉴욕 상업거래소에서는 브렌트유가 배럴당 55.94달러에 거래됐다. 1.5% 떨어진 것이다. 그 밖에 WTI도 2.1% 급락했다. 국제유가가 다시 떨어지는 이유는 생산량...
291,2017.09.15.,"국제유가, ‘수요 증가’ 전망에 상승…WTI 1.2%↑",국제유가가 14일(현지시간) 원유 수요가 늘어날 것이라는 전망에 상승했다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은 전날보다 1.2%(0.59달러) 오른 배럴당 49.89달러에 거래를...
292,2017.09.21.,"[국제유가] 이라크, 감산협약 연장 논의… WTI 1.9%↑",본문 이미지 영역 국제유가 전망. /사진=머니투데이 DB 국제유가가 이라크 장관이 감산협약 연장과 감산량 확대를 논의했다는 소식에 상승했다. 20일(현지시간) 뉴욕상업거래소(NYMEX)에서 서부텍사스원유(WTI)...
293,2017.09.20.,"국제유가, 미 재고 지표 앞두고 하락",[뉴욕=뉴스핌 김민정 특파원]  국제유가가 19일(현지시간) 하락했다. 미국의 원유 재고 지표를 앞두고 투자자들은 긴장감을 유지했다. 원유 <사진=블룸버그> 뉴욕상업거래소(NYMEX)에서 거래된 11월 인도분...
294,2017.09.29.,"국제유가, 최근 급등세 부담에 하락…WTI 1.1% ↓",[한스경제 김지호] 국제유가가 하락했다. 28일(현지시간) 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 11월 인도분은 전날보다 배럴당 1.1%(0.58달러) 내린 51.56달러를 기록했다. 시장 전문가들 사이에서는...
295,2017.09.27.,"원자재 '큰손' 트라피구라 ""저유가 시대 거의 끝났다""",그의 이번 발언은 최근 국제유가가 상승 곡선을 그리고 있는 가운데 나왔다. 브렌트유 가격은 산유국들의 감산 연장 노력과 이라크 쿠르드족의 분리독립 움직임에 대한 우려로 배럴당 60달러 근처까지 상승한 상태다....
296,2017.09.14.,"국제유가, 생산 감소에 2.2% 상승",[서울경제] 국제유가가 13일(현지시간) 큰 폭 상승했다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은 배럴당 1.07달러(2.2%) 상승한 49.30달러에 거래를 마쳤다. 이는 5주 만의 가장 높은...
297,2017.09.20.,국제유가…WTI 0.9% 하락,국제유가가 19일(현지시간) 소폭 하락했다. 뉴욕상품거래소(NYMEX)는 이날 서부 텍사스산 원유(WTI) 10월 인도분을 전날보다 배럴당 0.43달러(0.9%) 하락한 49.48달러에 거래를 마쳤다. 런던 ICE 선물시장의 11월 인도분...
298,2017.09.13.,8월 수출입물가 2개월째 오름세…국제유가 영향,(자료=한국은행) 지난달 수출물가와 수입물가가 국제유가 상승에 맞춰 나란히 올랐다. 13일 한국은행이 발표한 '2017년 8월 수출입물가지수'에 따르면 8월 수출물가지수는 85.71로 전월 대비 0.5% 올랐다. 지난 7월 1.1...
299,2017.09.23.,국제유가 5월 이후 최고 수준…WTI 50.66달러,국제유가가 5월 이후 최고 수준을 기록했다. 22일(현지시간) 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 11월 인도분은 전날보다 0.2%(0.11달러) 오른 배럴당 50.66달러로 거래됐다. 런던 ICE 선물거래소의...
300,2017.09.23.,국제유가 5월 이후 최고 수준…WTI 50.66달러,국제유가가 5월 이후 최고 수준을 기록했다. 22일(현지시간) 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 11월 인도분은 전날보다 0.2%(0.11달러) 오른 배럴당 50.66달러로 거래됐다. 런던 ICE 선물거래소의...
301,2017.09.25.,[ISSUE INSIDE] 국제유가 배럴당 50달러대 상승 배경 글로벌 경기회복·OPEC ...,국내 정유·석유화학·건설업계 실적 개선 기대 글로벌 경기회복으로 국제유가가 상승세를 보이고 있다. 사진은 서울 시내 한 주유소. 한동안 하락세를 보이던 국제유가가 상승세로 돌아서면서 배경에 관심이...
302,2017.09.22.,저유가에 OECD 국가 석유 소비 증가세,국제에너지기구(IEA)를 비롯한 에너지 관련 단체들의 통계에서 경제협력개발기구(OECD) 국가들의 석유 수요는 지난 2005년에서 2014년 사이 감소하던 것이 국제유가가 크게 떨어진 지난 3년동안 빠른 속도로 증가하고 있는...
303,2017.09.19.,"국제유가, 보합 마감...WTI, 50달러 앞두고 숨고르기",국제유가가 보합세로 마감했다. 서부텍사스산 원유(WTI)와 브렌트유는 등락이 엇갈렸다. 18일(현지시각) 뉴욕 상품거래소(NYMEX)에서 거래된 서부텍사스산 원유(WTI) 10월물은 전날보다 0.04%(2센트) 오른 49.91달러에...
304,2017.09.13.,8월 수입물가 1.5% 올라…유가 상승 영향,(서울=연합인포맥스) 강수지 기자 = 8월 수입물가가 국제유가 상승 등의 영향으로 두 달 연속 상승세를 이어갔다. 한국은행이 13일 발표한 '2017년 8월 수출입물가지수'에 따르면 지난달 수입물가는 전월비 1.5...
305,2017.09.26.,50달러 복귀한 국제유가...더오를까? 내년 국제유가 전망 놓고 ‘분분',(사진=이미지 투데이) 2018년 국제유가 전망 놓고 ‘분분’…60달러 vs 40달러 -재고 줄고 수요 늘고 그간 고전하던 원유시장이 모멘텀을 확보한 모습이다. 이달 들어 국제유가의 기준이 되는 뉴욕시장의...
306,2017.09.20.,[국제유가] WTI 하락… OPEC 감산협약 논의,"본문 이미지 영역 국제유가 전망. /사진=머니투데이 DB 국제유가가 소폭 하락했다. 19일(현지시간) 서부텍사스원유(WTI) 10월물은 43센트(0.86%) 하락한 배럴당 49.48달러를 기록했다. 브렌트유 11월물은 34센트, 0.6% 내린..."
307,2017.09.17.,"정유·화학·건설 ""반갑다! 유가 급등""","유가 53달러…7개월 만에 최고 수요 증가 기대에 유가 상승세 OPEC 감산에 더 오를 가능성 유화업계, 수익성 확대 기대 중동 건설·플랜트 발주도 늘듯 [ 김보형 기자 ] 국제 유가가 배럴당 50달러를 웃돌며 7개월 만에..."
308,2017.09.27.,"[기업분석] SK이노베이션, ""유가상승이 3분기 실적 춤추게 한다""",자료=유안타증권 보고서 윤소현 BNK투자증권 연구원은 타이트한 수급으로 국제유가가 점진적으로 상승하며 SK이노베이션의 정유사업부문의 이익 확대가 시작됐다고 밝혔다. 유가의 타이트한 수급 상황은 2018년에도...
309,2017.09.29.,"국제 유가는 꺾였는데 vs 美 정유주는 상승, 왜?","시장 ""국제 유가 기술적 조정으로 판단, 강세장 흐름 다시 이어질지 주목"" [초이스경제 이미애 기자] 28일(미국시각) 국제 유가가 하락했다. 전날엔 미국산 유가와 북해산 유가가 엇갈린 흐름을 보였는데 이날엔 두가지..."
310,2017.09.27.,"[기업분석] SK이노베이션, ""유가상승이 3분기 실적 춤추게 한다""",자료=유안타증권 보고서 윤소현 BNK투자증권 연구원은 타이트한 수급으로 국제유가가 점진적으로 상승하며 SK이노베이션의 정유사업부문의 이익 확대가 시작됐다고 밝혔다. 유가의 타이트한 수급 상황은 2018년에도...
311,2017.09.23.,국제유가 소폭 상승 '5월 이후 최고'… 안전자산 금값도 올라,국제유가 5월 이후 최고 /AP=연합뉴스  국제유가가 22일(현지시간) 소폭 올랐다. 국제유가 5월 이후 최고 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 11월 인도분은 전날보다 0.2%(0.11달러) 오른 배럴당...
312,2017.09.29.,"국제 유가는 꺾였는데 vs 美 정유주는 상승, 왜?","시장 ""국제 유가 기술적 조정으로 판단, 강세장 흐름 다시 이어질지 주목"" [초이스경제 이미애 기자] 28일(미국시각) 국제 유가가 하락했다. 전날엔 미국산 유가와 북해산 유가가 엇갈린 흐름을 보였는데 이날엔 두가지..."
313,2017.09.26.,감산 연장 기대..유가 3% 급등,[뉴스속보팀] 국제유가가 큰 폭으로 상승했다. 브렌트유는 2년 여 만에 최고치를 기록했다. 주요 산유국들이 글로벌 시장의 수급균형이 이뤄지고 있다고 말한 가운데 터키는 쿠르드 자치지역의 원유 수출을...
314,2017.09.19.,[원자재시황] 국제유가 정유공장 재가동 소식에 소폭 상승,18일 국제유가가 허리케인 여파로 폐쇄됐던 정유공장 재가동 소식에 소폭 상승했다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은 전 거래일보다 배럴당 2센트 오른 49.91달러를 기록했다....
315,2017.09.26.,25일 국제 유가 상승,"83달러에 거래를 마쳤다.   25일 국제 유가는 석유 시장 재균형 기대감 고조, 터키의 쿠르드산 원유 수출 송유관 차단 가능성 시사 등의 영향으로 상승했고, 미국 달러화 강세 등은 상승폭을 제한했다.  "
316,2017.09.17.,IEA-OPEC 긍정 수요전망에 국제유가 상승...WTI 50달러 진입,장밋빛 수요전망에 국제유가가 상승세다. 17일(현지시간) 블룸버그 집계에 따르면 뉴욕상업거래소(NYMEX)에서 WTI 선물 가격은 14·15일 연달아 장중 배럴당 50달러를 넘겼다. 14일 오후 11시 21분에는 최고 50.5달러를...
317,2017.09.12.,"국제유가, 허리케인 약화·감산 연장 기대감에 상승","국제유가가 상승마감했다. 미국 정유업체들이 가동을 재개하고, 사우디아라비아가 감산협약 연장에 대해 논의하면서 유가가 상승했다. 11일(현지시각) 뉴욕 상품거래소(NYMEX)에서 거래된 서부텍사스산 원유(WTI)..."
318,2017.09.13.,"국제유가, OPEC 생산감소에 소폭 상승",[서울경제] 국제유가가 12일(현지시간) 소폭 상승했다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은 배럴당 0.16달러(0.3%) 상승한 48.23달러에 거래를 마쳤다. 런던 ICE 선물거래소의...
319,2017.09.13.,국제유가 상승에 8월 수출입물가 두 달 연속 올라,[tbs 이은성 기자] 지난달 수출물가와 수입물가가 국제유가 상승의 영향으로 나란히 올랐습니다. 한국은행은 지난달 수출물가지수가 85.71로 전달(7월)보다 0.5% 오르며 두 달째 상승했다고 밝혔습니다. 지난달...
320,2017.09.12.,[국제유가] 미국 정유업체 가동 재개… WTI 1.2%↑,본문 이미지 영역 국제유가 전망. /사진=머니투데이 DB 국제유가가 미국 정유업체들이 가동을 재개하고 있다는 소식에 상승했다. 11일(현지시간) 뉴욕상업거래소(NYMEX)에서 서부텍사스원유(WTI) 10월물은 전...
321,2017.09.20.,[원자재시황] 재고 증가 전망에 유가 소폭 하락,국제유가는 19일(현지시간) 소폭 하락했다. 최근 오름세를 이어간 탓에 조정 압력을 받는 모양새다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은 전날보다 배럴당 0.43달러(0.9%) 내린 49....
322,2017.09.21.,"국제유가, 휘발유 재고 감소에 4개월간 최고","[뉴욕=뉴스핌 김민정 특파원]  국제유가가 20일(현지시간) 상승해 종가 기준 4개월간 최고치에서 마쳤다. 미국의 원유 재고가 예상보다 큰 폭으로 증가했지만, 휘발유 재고가 22개월간 최저치로 줄면서 원유..."
323,2017.09.19.,국제유가 소폭 상승,[뉴스속보팀] 국제유가가 18일(현지시간) 소폭 올랐다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은 전 거래일보다 배럴당 2센트 오른 49.91달러를 기록했다. 허리케인 여파로 일시...
324,2017.09.15.,[국제유가] WTI 장중 50달러선 돌파…브렌트유 5개월래 최고,"(사진=이미지 투데이) [국제유가] WTI 장중 50달러선 돌파…브렌트유 5개월래 최고 국제유가가 상승세를 이어갔다. 브렌트유가 5개월 만에 최고치를 기록했고, 서부텍사스원유(WTI)는 한 때 50달러선을 상향 돌파했다...."
325,2017.09.27.,[국제유가] 美 원유재고 증가 전망에 하락…WTI 0.7%↓,이투데이=이지민 기자 | 국제유가는 26일(현지시간) 하락했다. 이날 미국 뉴욕상업거래소(NYMEX)에서 11월 인도분 서부 텍사스산 중질유(WTI)가격은 전 거래일보다 0.7%(34센트) 하락한 배럴당 51.88달러로 거래를 마쳤다....
326,2017.09.25.,"국제유가 상승, 미 석유제품 재고 감소…나프타 소폭↑",ⓒ한국석유공사 [EBN 권영석 기자]국제유가가 산유국 감산연장 결정 시기 논의와 미국 석유제품 재고 감소 등의 이유로 오름세를 나타내고 있다. OPEC의 감산 기간 연장 가능성이 가시화되고 있는 가운데 원유...
327,2017.09.22.,[국제유가] WTI 0.28%↓…OPEC 회의 앞두고 관망세,국제유가가 21일(현지시간) 혼조세를 나타냈다. 석유수출국기구(OPEC) 회원국 장관들의 만남을 하루 앞두고 감산 연장이 논의될지에 참가자들의 발언이 엇갈리면서 방향성을 찾지 못하던 시장은 방향성을 잡지 못했다....
328,2017.09.19.,[국제유가] '공급-재고' 증가 전망에 '하락'… Brent 55.48달러,[뉴데일리-윤희성 기자] 국제유가가 공급 및 재고 증가 전망과 달러화 강세 등의 영향으로 하락했다. 19일 한국석유공사에 따르면 18일(현지시간) Brent(북해산)는 전일대비 배럴당 0.14달러 하락한 55.48달러에...
329,2017.09.21.,국제유가 감산 연장 가능성에 상승…WTI 1.6%↑,[뉴스속보팀] 국제유가가 20일(현지시간) 올랐다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 11월 인도분은 전날보다 1.6%(0.79달러) 오른 50.69달러를 기록했다. 런던 ICE 선물거래소의 브렌트유 11월물도...
330,2017.09.21.,국제유가 감산 연장 가능성에 상승…WTI 1.6%↑,[뉴스속보팀] 국제유가가 20일(현지시간) 올랐다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 11월 인도분은 전날보다 1.6%(0.79달러) 오른 50.69달러를 기록했다. 런던 ICE 선물거래소의 브렌트유 11월물도...
331,2017.09.17.,장밋빛 수요전망 국제유가 '꿈틀'…50달러대 들어선 WTI,"국제에너지기구와 석유수출국기구 등이 줄줄이 장밋빛 수요전망을 내놓으면서 국제유가가 상승세를 탔습니다. 최근 서부 텍사스산 원유(WTI)와 브렌트유 근월물 가격이 각각 4달, 5달 만에 장중 최고가를..."
332,2017.09.13.,국제유가 상승 영향 수출입물가 올라,국제유가 상승과 더불어 지난달 수출입물가지수가 동반 상승했다. 이는 전월 대비 2개월 연속 상승한 것으로 전년 동월과 비교하면 상승률은 더 크다. 13일 한국은행이 발표한 '2017년 8월 수출입물가지수'를...
333,2017.09.20.,"국제유가, 소폭 조정…WTI 0.9%↓",[뉴스속보팀] 국제유가는 19일(현지시간) 소폭 하락했다. 최근 오름세를 이어간 탓에 조정 압력을 받는 모양새다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은 전날보다 배럴당 0.43달러(0.9...
334,2017.09.12.,"국제유가, 사우디 감산 연장 움직임에 상승",美WTI 1.2% 오른 배럴당 48.07달러 기록 [서울경제] 국제유가가 소폭 상승했다. 허리케인 ‘어마’ 여파로 원유 수요에 대한 우려가 여전히 크지만 미국 정유업체들이 가동을 재개하고 사우디아라비아가 감산 협약...
335,2017.09.23.,"국제유가, 5월 이후 최고 'WTI 0.2%↑'…금값 상승",국제유가가 소폭 상승했다. 22일(현지시간) 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 11월 인도분 가격은 전날보다 0.2%(0.11달러) 오른 배럴당 50.66달러를 기록했다. 지난 5월 이후 최고 수준이다. 런던 ICE...
336,2017.09.26.,"국제유가, 침묵을 깬 마감 그러나 ""확정된게 아냐""...'불확실성 여전'",[사진제공=블룸버그통신] 원유 침묵으로 일관하던 국제유가가 25일(현지시간) 기대감 속 상승 마감했다. 뉴욕상업거래소에서 거래된 11월 인도분 서부텍사스산 원유(WTI) 가격은 배럴당 52.22달러로 이는 지난주 마지막...
337,2017.09.22.,국제유가 점진적 상승…정유·화학업종 주목-현대차,강동진 현대차투자증권 연구원은 22일 “국제유가가 배럴당 50달러 선에 안착할 가능성이 크다”고 전망했다. 그는 “국제에너지기구(IEA)는 최근 수요 전망치를 상향 조정했다”며 “최근 미국 시추공(Rig) 수가...
338,2017.09.27.,"국제유가, 재고 증가에 하락…WTI 0.7%↓",[한스경제 김지호] 국제유가가 하락했다. 26일(현지시간) 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 11월 인도분은 전날보다 배럴당 0.7%(0.34달러) 하락한 51.88달러를 기록했다. 미국 원유 재고 증가와 최근...
339,2017.09.12.,"국제유가, 정유시설 재가동에 상승…WTI 1.2%↑","국제유가, 정유시설 재가동에 상승…WTI 1.2%↑ 국제유가는 11일(현지시간) 상승했습니다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은 전 거래일보다 배럴당 1.2%(0.59달러) 오른 48...."
340,2017.09.12.,"국제유가, 정유시설 재가동에 상승…WTI 1.2%↑","국제유가, 정유시설 재가동에 상승…WTI 1.2%↑ 국제유가는 11일(현지시간) 상승했습니다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은 전 거래일보다 배럴당 1.2%(0.59달러) 오른 48...."
341,2017.09.26.,[중국증시 마감] 국제유가 상승에 정유주 강세…상하이종합 소폭 반등,[사진=신화통신] 국제유가가 큰폭으로 상승하며 26일 상하이종합지수가 4거래일만에 소폭 상승세로 돌아섰다. 이날 상하이종합지수는 전 거래일보다 2.03포인트(0.06%) 상승한 3343.58로 거래를 마감했다....
342,2017.09.19.,[국제유가] 보합권에서 혼조세… WTI 0.04%↑,본문 이미지 영역 국제유가 전망. /사진=머니투데이 DB 국제유가가 보합권에서 혼조세를 나타냈다. 18일(현지시간) 뉴욕상업거래소(NYMEX)에서 서부텍사스원유(WTI) 10월물은 전 거래일보다 2센트(0.04%) 상승한...
343,2017.09.14.,"국제유가, 생산감소 소식에 큰 폭 상승 WTI 2.2%↑… 5주 만의 최고치","국제유가, 생산감소 소식에 큰 폭 상승 WTI 2.2%↑… 5주 만의 최고치 국제유가가 13일(현지시간) 비교적 큰 폭 상승했습니다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은 전날보다..."
344,2017.09.16.,"국제유가, 보합 마감... WTI, 주간 기준 5.1% 상승",국제유가가 보합세로 마감했다. 서부텍사스산 원유(WTI)는 주간 기준 5.1% 오르면서 7월 이후 가장 큰 상승폭을 기록했다. 15일(현지시각) 뉴욕 상품거래소(NYMEX)에서 거래된 서부텍사스산 원유(WTI) 10월물은 전날과...
345,2017.09.21.,국제유가 올랐다… '금값은 하락',국제유가 올랐다… '금값은 하락' 사진출처= 연합뉴스 국제유가가 포털 사이트 실시간 순위에 오른 가운데 국제유가에 대한 관심이 뜨겁다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 11월 인도분은...
346,2017.10.10.,[국제유가]OPEC 사무총장 한 마디에 상승세…WTI 0.6%↑,[국제유가] OPEC 사무총장 한 마디에 상승세…WTI 0.6%↑ 브릿지경제 박종준 기자 = 국제유가가 OPEC(석유수출국기구)의 감산 연장 기대감이 높아지면서 상승했다. 10일 한국석유공사에 따르면 9일(현지시간)...
347,2017.09.11.,"러 최대 국영석유사 CEO ""내년 유가 배럴당 40∼43달러""",내년 평균 국제유가가 배럴당 40~43달러 수준에 머물 것이라고 세계적 규모의 러시아 최대 국영석유회사 '로스네프티' 최고경영자 이고리 세친이 11일(현지시간) 예상했다. 세친은 이날 자국 뉴스전문채널 '로시야24...
348,2017.09.25.,22일 국제 유가 상승,"66달러에 거래를 마쳤다.   한국석유공사는 22일 국제 유가는 산유국 감산 연장 결정 시기 논의, 세계 원유 재고 감소, 미국 원유 시추기 수 감소, 미국 달러화 약세 등으로 상승했다고 전했다.  "
349,2017.09.15.,[국제유가] 원유 수요 증가 전망에 나흘째 상승..WTI 1.2%↑,윤세미 기자 fiyonasm@ajunews.com [사진=연합/AP] 14일(현지시간) 국제유가가 수요 증가 전망에 힘입어 나흘째 상승 흐름을 이어갔다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은...
350,2017.09.15.,[국제유가] 원유 수요 증가 전망에 나흘째 상승..WTI 1.2%↑,윤세미 기자 fiyonasm@ajunews.com [사진=연합/AP] 14일(현지시간) 국제유가가 수요 증가 전망에 힘입어 나흘째 상승 흐름을 이어갔다. 이날 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 10월 인도분은...
