,날짜,제목,요약
569,2019.12.09.,너도나도 신남방국 뛰어드는 증권사,"이들 국가는 국제유가 불안정과 중동의 정치적 불안, 미국의 보호무역정책 등 악조건 속에서도 현재까지 모두 6% 내외의 안정적인 경제성장률을 유지하고 있다. 국내 증권사의 경우 아직까진 글로벌 시장에서 입지가..."
570,2019.12.07.,전국 휘발유 가격 3주 연속 상승…1L당 1539.8원,휘발유 가격은 10월 둘째 주부터 완만한 하락세를 보이다가 국제유가 상승세가 반영되면서 11월 셋째 주부터 반등했다. 경유도 지난주부터 2주 연속 올랐다. 경유 가격은 ℓ당 1380.8원을 기록했다. 전국 최고가...
571,2019.12.06.,1인당 국민소득 4년 만에 감소세…저성장·저물가에 3만2천달러 전망,"당시에도 국제유가 하락과 반도체 경기 부진이 맞물리며 1년 내내 상품 수출이 감소했었다. 한은 관계자는 ""GDP 디플레이터가 마이너스고 원/달러 환율이 작년보다 높아 올해 1인당 국민소득은 작년보다 줄어들게..."
572,2019.12.02.,디플레 공포 딛고 올라선 물가…김장의 힘,석유류는 국제유가 안정된 상황에서 지난해 유류세 인하의 기저효과가 반영돼 하락률이 10월 7.8%에서 지난달 4.8%로 둔화됐다. 체감물가인 신선식품지수는 1년 전보다 5.3% 떨어지며 하락폭이 점점 줄고 있다. 지난...
573,2019.12.02.,소비자물가 상승률 0.2%…4개월만에 오름세,"국제유가 영향으로 하락세가 계속됐지만, 유류세 인하조치로 그 폭은 다소 줄었다. 서비스 가격은 지난해 같은달보다 0.7% 상승했다. 구입 빈도와 지출 비중이 높은 141개 품목으로 구성된 생활물가지수는 0.2..."
574,2019.12.03.,올해 3분기 경제 성장률 0.4%…GDP 물가 20년 만에 최저,"7%)이후 최저를 기록했다. 이는 지난해 4분기 이후 4분기 연속 마이너스 행진을 지속해왔다. 국내 GDP 디플레이터 상승률에 영향을 미치는 주요 영향으로는 국제 유가, 반도체 가격, 환율, 총수요압력 등이 꼽힌다."
575,2019.12.05.,"[뉴욕마감] ""미중 무역합의 근접""…사흘만에 반등",국제유가는 껑충 뛰었다. 미국 원유 재고량이 크게 줄었다는 소식 때문이다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부텍사스산원유(WTI)는 전날보다 배럴당 2.33달러(4.2%) 급등한 58.43달러에 거래를...
576,2019.12.07.,주요 산유국들 2020년부터 원유생산량 50만배럴 더 줄인다,또 석유에 대한 수요 증가가 둔화하는 추세인 데다 미국의 셰일 오일 혁명 등으로 OPEC+가 감산을 해도 전체적으로는 공급 과잉 현상이 발생해 국제 유가가 배럴당 50달러로 다시 내려갈 수 있다는 전망도 나온다....
577,2019.12.02.,"이라크 ""OPEC+ 감산 확대 논의할 것…하루 160만배럴""",OPEC+의 감산으로 국제유가는 올해 4월 배럴당 75달러 선까지 올랐지만 미·중 무역 전쟁과 세계 경제가 둔화할 것이라는 전망에 최근 60달러 안팎으로 다시 하락했다. 한편 사우디아라비아는 최소 내년 6월까지 감산...
578,2019.11.30.,전국 주유소 휘발윳 가격 2주 연속 상승···경유도 상승전환,2달러 오른 63.4달러였다. 국제 유가 변동은 통상 2∼3주의 간격을 두고 국내 주유소 가격에 반영된다. 한국석유공사는 “미중 무역협상 타결에 대한 기대감 등으로 국제유가가 소폭 상승했다”고 설명했다.
579,2019.12.04.,[원유마감]감산규모 확대 기대 계속…WTI 소폭 상승,3일(현지시간) 국제유가가 상승했다. 로이터통신 등에 따르면 이날 뉴욕상업거래소(NYMEX)에서 서부텍사스산원유(WTI) 선물은 전 거래일보다 배럴당 0.14달러(0.3%) 오른 56.10달러에 거래를 마쳤다. 국제유가...
580,2019.12.02.,"이라크 ""OPEC+ 감산 확대 논의할 것…하루 160만배럴""",OPEC+의 감산으로 국제유가는 올해 4월 배럴당 75달러 선까지 올랐지만 미·중 무역 전쟁과 세계 경제가 둔화할 것이라는 전망에 최근 60달러 안팎으로 다시 하락했다. 한편 사우디아라비아는 최소 내년 6월까지 감산...
581,2019.11.30.,전국 주유소 휘발윳 가격 2주 연속 상승···경유도 상승전환,2달러 오른 63.4달러였다. 국제 유가 변동은 통상 2∼3주의 간격을 두고 국내 주유소 가격에 반영된다. 한국석유공사는 “미중 무역협상 타결에 대한 기대감 등으로 국제유가가 소폭 상승했다”고 설명했다.
582,2019.12.04.,[원유마감]감산규모 확대 기대 계속…WTI 소폭 상승,3일(현지시간) 국제유가가 상승했다. 로이터통신 등에 따르면 이날 뉴욕상업거래소(NYMEX)에서 서부텍사스산원유(WTI) 선물은 전 거래일보다 배럴당 0.14달러(0.3%) 오른 56.10달러에 거래를 마쳤다. 국제유가...
583,2019.12.09.,"중국 수출부진... 원화환율·위안화환율 상승, 엔화환율 하락",국제유가는 중국의 수출부진 영향으로 아시아시장에서 하락했다. 북해산 브렌트유 내년 2월물은 배럴당 64.04 달러로 0.54% 내려갔고 미국산원유 내년 1월물은 58.78 달러로 0.71% 하락했다. 미국 연방준비제도(Fed)...
584,2019.12.02.,0% 저물가 '소주성' 실패 증거…최저임금 올라도 소비는 '꽁꽁',국제유가 하락으로 인해 해외단체여행비 인하 등이 영향을 미쳤다고 통계청은 설명했다. 전문가들은 이처럼 낮은 서비스 물가로 인한 근원물가 하락은 공급과 수요측 요인이 복합적으로 작용한 결과라고 설명했다....
585,2019.12.01.,휘발유 가격 상승세 계속…최근 3주 새 4.41원 올라,"상행선과 하행선은 각각 1563원과 1561원으로 높은 수준을 나타냈다. 한국석유공사 측은 11월 넷째 주 국제유가 동향을 발표하면서 ""국제유가는 미-중 무역협상 타결 기대감 등의 영향으로 소폭 상승했다""고 밝혔다."
586,2019.12.09.,미중협상 낙관론·美고용지표 호조에 3대지수 상승 마감[뉴욕증시],"국제 유가의 경우, OPEC+가 2020년 1분기까지 50만배럴을 추가로 감산하는 것에 합의하면서 달러 역시 상승세 이어왔습니다. 미 달러가 강세 보이면서 상승폭을 제한하긴 했지만 그래도 WTI 배럴당 59.20달러..."
587,2019.12.05.,[데일리 국제금융시장] 미중 무역합의 기대감에 다우 0.5% 상승,국제유가는 4% 안팎 급등세를 탔다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 4.2%(2.33달러) 상승한 58.43달러에 거래를 마쳤다. 런던 ICE 선물거래소의 내년 2월물...
588,2019.11.28.,올해 韓수출 10% 감소…내년 '반도체 회복'에 3% 반등,"김 회장은 ""지난해와 비교해 수출이 600억달러 정도 줄었는데, 이 가운데 300억달러는 반도체 단가가 40% 하락한 영향""이라며 ""여기에 국제유가 하락으로 석유화학 제품 가격이 지난해 대비 10% 감소했다""고 설명했다...."
589,2019.12.05.,[무역의 날 56돌] G2 갈등 파고 넘어…`수출 코리아` 다시 뛰자,"같은 기간 석유화학과 석유제품 수출도 국제유가 하락과 맞물려 각각 15.2%, 12.7% 감소했다. 이 같은 반도체와 석유 제품은 전체 수출 감소분에서 70% 이상을 차지할 정도로 올해 한국 무역에 마이너스 요인으로..."
590,2019.12.06.,1인당 국민소득 '감소세'…저성장·저물가 영향,"당시에도 국제유가 하락과 반도체 경기 부진이 맞물리며 1년 내내 상품 수출이 감소했었다. 한은 관계자는 ""GDP 디플레이터가 마이너스고 원/달러 환율이 작년보다 높아 올해 1인당 국민소득은 작년보다 줄어들게..."
591,2019.12.02.,더 이상 입김 안통하네… 기름의 지배자 OPEC의 눈물,"국제 유가가 낮아지는 것을 막기 위해서다. 하지만 시장은 OPEC의 의도와는 반대로 움직였다. 브렌트유 가격은 배럴당 67.52달러(6월 28일)에서 65.01달러(7월 1일), 62.72달러(7월 2일) 순으로 하락했다. 세계 원유 수급을..."
592,2019.12.08.,주유소 휘발유 가격 오름세…전국 평균 1539.8원,"액화석유가스(LPG) 자동차용 부탄은 ℓ당 820.3원으로 전주보다 9.7원 상승했다. 석유공사는 ""미중 무역협상 연기 가능성, 미국의 월간 원유 생산량 증가 등 영향으로 국제유가가 하락했다""고 설명했다."
593,2019.11.30.,전국 주유소 휘발윳값 2주째 소폭 상승…경유도 상승전환,"2달러 오른 63.4달러였다. 국제 유가 변동은 통상 2∼3주의 간격을 두고 국내 주유소 가격에 반영된다. 한국석유공사는 ""미중 무역협상 타결에 대한 기대감 등으로 국제유가가 소폭 상승했다""고 설명했다."
594,2019.11.13.,"국제유가, 미·중 무역합의 불확실성에 소폭 하락…WTI 0.1%↓",이투데이=배준호 기자 | 국제유가는 12일(현지시간) 소폭 하락했다. 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부텍사스산 중질유(WTI) 가격은 전일 대비 0.06달러(0.1%) 하락한 배럴당 56.80달러로 거래를 마쳤다. 영국 런던...
595,2019.12.05.,원유·金 내년에도 금메달 딸까,"심혜진 삼성증권 연구원은 ""미국의 원유 생산은 증가하고 있으나 그 속도가 느려지고 있다""면서 ""만약 연말로 갈수록 증산에 한계가 드러날 경우 국제 유가는 오를 수 있다""고 했다. [ ]"
596,2019.12.01.,"수출 12개월째 감소, 반등만 남았다…""내년 1분기 플러스 전망""(종합)",국제유가가 소폭 올랐지만 지난해와 비교해서는 여전히 낮은 상황이다. 디스플레이 수출액은 23.4% 감소한 15억9000만달러를 기록했다. 출하량 감소와 단가 하락으로 액정표시장치(LCD) 수출이 기대치에 미치지...
597,2019.12.06.,"OPEC+, 감산량 50만배럴 확대 논의…하루 170만배럴 감산?","산유국들은 국제유가 급락을 막기 위해 합의 하에 생산량을 줄여왔다. 앞서 내년 3월까지 하루 평균 120만배럴을 줄이기로 정했는데, 감산 조치 연장 여부와 규모가 이번 회의에서 정해질 전망이다. 보도에 따르면..."
598,2019.12.07.,전국 휘발유 가격 3주 연속 상승,휘발유 가격은 10월 둘째 주부터 완만하게 하락세를 보이다가 국제유가 상승세가 반영되며 11월 셋째주부터 다시 반등했습니다. 경유 가격도 지난주부터 2주 연속 올랐습니다. 경유 가격은 전주보다 0.8원 오른...
599,2019.12.06.,"국제유가 폭등세 진정, WTI 58.43달러 마감 …OPEC 120만 배럴 감산 어려울 듯","국제유가 폭등세 진정, WTI 58.43달러…OPEC 120만 배럴 감산 어려울 듯 국제유가의 폭등세가 일단 진정국면에 들어갔다. 미국의 주종 WTI는 이날 배럴당 58.43달러로 마감했다. OPEC가 120만 배럴 감산을 추진하고 있으나..."
600,2019.12.07.,전국 휘발유 가격 3주 연속 상승,휘발유 가격은 10월 둘째 주부터 완만하게 하락세를 보이다가 국제유가 상승세가 반영되며 11월 셋째주부터 다시 반등했습니다. 경유 가격도 지난주부터 2주 연속 올랐습니다. 경유 가격은 전주보다 0.8원 오른...
601,2019.12.06.,"국제유가 폭등세 진정, WTI 58.43달러 마감 …OPEC 120만 배럴 감산 어려울 듯","국제유가 폭등세 진정, WTI 58.43달러…OPEC 120만 배럴 감산 어려울 듯 국제유가의 폭등세가 일단 진정국면에 들어갔다. 미국의 주종 WTI는 이날 배럴당 58.43달러로 마감했다. OPEC가 120만 배럴 감산을 추진하고 있으나..."
602,2019.12.06.,올해 1인당 국민소득 3만2000불 안팎…2015년 이후 4년 만에 감소,당시에도 국제유가 하락과 반도체 경기 부진이 맞물리며 1년 내내 상품 수출이 감소했었다. 앞서 한국은행은 우리 경제가 잠재성장률 수준으로 계속 성장한다면 10년 안에 1인당 국민소득 4만달러를 달성할 수...
603,2019.12.07.,휘발유 가격 '들썩'…3주 연속 상승해 L당 1539.8원,국제유가 상승세가 반영된 탓이다. 지역별로는 서울의 휘발유 가격이 L당 1624.9원으로 가장 높았다. 최저가는 대구로 1510.2원으로 집계됐다. 상표별로는 SK에너지가 L당 1554.6원으로 가장 비쌌고...
604,2019.12.09.,경남 휘발유가 1521원…소폭 오름세,"부산 1521원, 울산 1522원으로 동남권이 전국에서 저렴한 수준을 유지하고 있다. 한편 12월 첫째주 국제유가는 미중 무역협상 연기 가능성, 미국 월간 원유 생산량 증가 등의 영향으로 하락했다."
605,2019.12.07.,"뉴욕증시, 美고용 깜짝 호조에 환호 급등 출발","국제유가는 상승세다. 1월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.41% 오른 58.67달러에, 브렌트유는 0.62% 오른 63.78달러에 움직였다. 시카고상품거래소(CME) 페드워치에 따르면 연방기금(FF) 금리선물 시장은..."
606,2019.12.04.,"[뉴욕마감] 트럼프, 연내 무역합의 기대에 찬물…사흘째 미끄럼",국제유가는 이틀째 올랐다. OPEC(석유수출국기구)이 감산 규모 확대를 검토 중이라는 소식 때문이다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부텍사스산원유(WTI)는 전날보다 배럴당 14센트(0.25%) 오른 56....
607,2019.12.04.,[데일리 국제금융시장] 무역전쟁 확전에 불안 다우 1% 하락,국제유가는 소폭 상승하면서 이틀째 오름세를 이어갔다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부 텍사스산 원유(WTI)는 배럴당 0.3%(0.14달러) 상승한 56.10달러에 거래를 마쳤다. 런던 ICE 선물거래소의...
608,2019.11.13.,"[리포트 브리핑]한국가스공사, '환율은 오케이, 유가는 물음표' 목표가 52,00...","한편 '향후 탄력적인 주가 상승을 위해 서는 국제유가 상승이 필요할 것'라고 전망했다. ◆ 한국가스공사 직전 목표가 대비 변동 - 목표가 유지, 52,000원 -> 52,000원(0.0%) - 유진투자증권, 최근 1년 목표가 하락..."
609,2019.12.06.,"""사우디 아람코 IPO, 왕실 기대치보다 낮아...기업가치 2000조원""","그러나 국제유가가 배럴당 60달러 선에서 정체되고, 지정학적 불안정성, 석유시설 피습 등으로 제동이 걸리면서 IPO를 일단 사우디로 한정했다. 현재 아람코의 해외 IPO는 일정이 무기한 연기됐다. 미국과 유럽의..."
610,2019.12.06.,"""올해 1인당 국민소득 4년만에 감소…3만2천달러 정도""","당시에도 국제유가 하락과 반도체 경기 부진이 맞물리며 1년 내내 상품 수출이 감소했었습니다. 한은 관계자는 ""GDP 디플레이터가 마이너스고 원/달러 환율이 작년보다 높아 올해 1인당 국민소득은 작년보다..."
611,2019.12.06.,"""사우디 아람코 IPO, 왕실 기대치보다 낮아...기업가치 2000조원""","그러나 국제유가가 배럴당 60달러 선에서 정체되고, 지정학적 불안정성, 석유시설 피습 등으로 제동이 걸리면서 IPO를 일단 사우디로 한정했다. 현재 아람코의 해외 IPO는 일정이 무기한 연기됐다. 미국과 유럽의..."
612,2019.12.08.,"정유사 공급 기름값, S-OIL 높고 현대오일뱅크 낮아","7원 낮았다. 12월1주 국제유가는 미-중 무역협상 연기 가능성, 미국의 월간 원유 생산량 증가 등의 영향으로 하락해 국내 기름값도 인하될 가능성이 있을 것으로 보인다."
613,2019.12.02.,11월 소비자물가 반등…근원물가는 20년만에 최저,6%)를 기록했다. 근원물가 상승률은 소비자물가에서 외부 공급요인인 국제유가와 계절적 요인인 농산물 값 등을 제외한 수요 측면의 기조적 물가 추세를 보여주는 지표다. / 송병철 기자
614,2019.12.05.,"""OPEC+, 감산 규모 확대할 듯...러시아 동의가 관건""",국제유가는 OPEC+의 감산에 힘입어 지난 1년 간 배럴당 50~75달러 수준으로 유지됐다. 석유수출국기구(OPEC) 본부 [사진=로이터 뉴스핌] 하지만 내년에는 글로벌 무역전쟁의 여파로 원유 수요는 감소하는 한편 미국뿐...
615,2019.12.06.,미·중 1단계 합의 기대감↑…OPEC 감산결정 여부 '촉각',국제유가는 OPEC(석유수출기구)의 감산여부 결과를 앞두고 혼조세로 마감했다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부텍사스산원유(WTI)는 전날과 같은 58.43달러에 거래를 마쳤다.국제유가의 기준물인...
616,2019.12.02.,"아람코 IPO 앞둔 사우디…""내년 6월까지 감산 연장 추진""",사우디의 한 석유 고문은 “국제유가가 최소 배럴당 60달러에서 안정돼야 한다. 국제유가 하락은 아람코 IPO에 참여한 국내 투자자들에게 타격을 줄 수 있다. 투자자들은 유가 하락을 감당할 여력이 없다”고 설명했다....
617,2019.12.04.,악재 딛고 사수한 1조弗…'무역강국' 자존심 지켰다,"석유화학은 국제 유가가 올해보다 소폭 하락하겠지만 수출 물량이 늘면서 올해 수준을 유지할 것으로 전망했다. 다만 휴대폰 등 무선통신기기, 철강, 디스플레이는 글로벌 경쟁 심화로 내년에도 어려운 한 해를 보낼..."
618,2019.11.30.,휘발윳값 2주 연속 상승…경유도 상승 전환,"4달러였다. 국제 유가 변동은 통상 2∼3주의 간격을 두고 국내 주유소 가격에 반영된다. 한국석유공사는 ""미중 무역협상 타결에 대한 기대감 등으로 국제유가가 소폭 상승했다""고 설명했다. 한경닷컴 뉴스룸"
619,2019.12.08.,휘발유 가격 3주째 올라…리터당 1539.8원,"2원을 기록했다. 이는 최고가 지역인 서울과 비교해 114.7원 낮은 수준이다. 한국석유공사 관계자는 “국제유가는 미ㆍ중 무역협상 연기 가능성, 미국의 월간 원유 생산량 증가 등의 영향으로 하락했다”고 말했다."
620,2019.12.08.,휘발유 가격 3주째 올라…리터당 1539.8원,"2원을 기록했다. 이는 최고가 지역인 서울과 비교해 114.7원 낮은 수준이다. 한국석유공사 관계자는 “국제유가는 미ㆍ중 무역협상 연기 가능성, 미국의 월간 원유 생산량 증가 등의 영향으로 하락했다”고 말했다."
621,2019.12.02.,"아람코 IPO 앞두고…""사우디, 석유 감산 연장희망""",아람코의 주가 향방을 결정할 국제 유가는 그러나 등락을 거듭하고 있다. 지난달 29일(현지시간) 뉴욕상업거래소에서 내년 1월 인도분 서부텍사스산원유(WTI)는 5.05%가 급락해 55달러선으로 떨어졌다. 석유국들이 감산을...
622,2019.12.02.,"이라크 ""OPEC+ 감산 확대 논의할 것…하루 160만 배럴""",이같은 감산 조치로 국제유가는 올해 4월 배럴당 75달러 선까지 올랐지만 미·중 무역 전쟁과 세계 경기의 둔화 전망에 최근 60달러 안팎으로 다시 하락했습니다. 신정연 기자 (hotpen@mbc.co.kr)
623,2019.12.07.,휘발유 가격 3주 연속 소폭 상승…ℓ당 1540원,경유 가격은 ℓ당 1380.8원을 기록했다. 상승세였던 국제유가는 다시 하락했다. 한국이 수입하는 원유의 기준인 두바이유는 배럴당 61.4달러로 전주보다 2.1달러 하락했다. 디지털뉴스팀
624,2019.12.02.,연말에는 오른다던 11월 소비자물가…0.2% 상승,11월 석유류 가격은 국제유가 하락폭 둔화와 유류세 인하 종료 조치의 효과로 1년 전보다 4.8% 하락해 전달(-7.4%)보다 크게 둔화됐다. 태풍과 가을장마로 인해 배추 작황이 나빠지면서 지난 10월 3.8% 떨어졌던...
625,2019.11.30.,전국 주유소 휘발윳값 2주째 소폭 상승…경유도 상승전환,"국제 유가 변동은 통상 2∼3주의 간격을 두고 국내 주유소 가격에 반영됩니다. 한국석유공사는 ""미중 무역협상 타결에 대한 기대감 등으로 국제유가가 소폭 상승했다""고 설명했습니다. 김세진 기자 (blues32@mbc.co.kr)"
626,2019.12.06.,[뉴욕마감]고용 호조 속 미·중 무역협상 관망…소폭 상승,국제유가는 보합권에 머물렀다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부 텍사스산 원유(WTI)는 전날 종가와 같은 배럴당 58.43달러에 거래를 마쳤다. 런던 ICE 선물거래소의 내년 2월물 브렌트유는 오후...
627,2019.11.29.,"한은, 올해 경제성장률 전망치 2.0%로 낮춰…내년 2.3%","0%로 예측한 바 있다. 한은은 올해 소비자물가 상승률 전망치는 기존 0.7%에서 0.4%로 내렸다. 이 총재는 ""수요 압력이 미약하고 국제유가, 농·축·수산물 가격이 예상보다 하락한 점을 반영해 0.3%포인트 낮췄다""고 말했다."
628,2019.12.06.,12월 첫째주 휘발유 가격 리터당 1539.8원…3주 연속 상승세,"한편 12월 첫째 주 기준 국제 유가는 두바이유 기준 61.4원으로 전주보다 2.1원 내렸다. 휘발유가 2.1원 내린 70.1원을 기록했고, 경유는 75.8원으로 보합새를 보였다. 석유공사는 ""미중 무역협상 연기 가능성..."
629,2019.12.01.,2주 연속 오른 휘발유값...L당 1537원,"국제유가는 두바이유 기준으로 배럴당 63.4달러를 기록해 지난 주보다 1.2원 올랐다. 석유공사 관계자는 ""미-중 무역협상 타결 기대감 등의 영향으로 소폭 상승했다""고 밝혔다. 사진은 1일 오전 서울 시내의 한..."
630,2019.12.01.,전국 휘발유 가격 2주 연속 상승세,"국제유가는 두바이유 기준으로 배럴당 63.4달러를 기록해 지난 주보다 1.2원 올랐다. 석유공사 관계자는 ""미-중 무역협상 타결 기대감 등의 영향으로 소폭 상승했다""고 밝혔다. 사진은 1일 오전 서울 시내의 한..."
631,2019.12.10.,[채권-장전] 개인 대규모 선물매수가 바꾼 시장흐름...이벤트 대기하며 수급동...,"국제유가는 중국 수출 부진으로 약세를 나타냈다. 최근 감산 기대감으로 오름세를 이어가다가 하락한 것이다. 뉴욕상업거래소(NYMEX)에서 WTI 선물은 전일대비 18센트(0.30%) 낮아진 배럴당 59.02달러, ICE 선물거래소의..."
632,2019.12.05.,"[글로벌-Biz 24] OPEC플러스, 적극 감산 못하면 국제유가 30% 폭락 전망",석유수출국기구(OPEC) 플러스(+)를 중심으로 한 주요 산유국들이 공격적으로 감산에 나서지 않으면 국제유가가 30%나 내려갈 것이라는 전망이 나왔다. 5일(이하 현지시간) CNN에 따르면 OPEC와 감산 합의에 참여한...
633,2019.11.28.,무협 “내년 수출 1년만에 반등…5610억 달러 전망”,석유화화 및 석유제품 수출은 국제 유가가 올해보다 소폭 하락한 가운데 물량은 늘겠지만 올해 수준을 유지할 것으로 예상된다. 반면 디스플레이는 유기발광다이오드(OLED)의 국내 생산설비 증가 및 글로벌 수요...
634,2019.12.02.,11월 소비자물가 0.2% ‘넉 달 만에 상승’…농산물·석유 뺀 근원물가는 20년...,석유류 가격은 국제유가 하락폭 둔화와 유류세 인하 종료 조치 효과로 지난해 11월보다 4.8% 하락해 전달(-7.4%)보다 하락폭이 축소됐다. 농산물 가격도 지난 10월에는 7.5% 떨어졌으나 지난달에는 5.8% 정도 하락했다....
635,2019.12.07.,[뉴욕마감] 美 50년래 최저 실업…'일자리 잭팟'에 랠리,국제유가도 올랐다. OPEC(석유수출국기구)과 러시아 등 비회원 산유국들을 포함한 이른바 OPEC+가 하루 50만배럴의 추가 감산에 합의하면서다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부텍사스산원유(WTI)...
636,2019.12.03.,붕어빵에 붕어 없듯…브렌트유에서 브렌트유 빠진다,1971년에 발견된 이 유전은 1982년 한때는 하루 50만 배럴 넘게 원유를 생산하면서 국제 유가의 지표로 자리매김했다. 하지만 브렌트 유전의 생산량은 점차 줄었다. 다만 일정 등급의 유종에 대한 유가 지표로서...
637,2019.11.26.,韓 수출금액 11개월째 내리막…교역조건 23개월 연속 악화,"여기에 반도체 가격 하락세가 지속되는 데다, 국제유가까지 떨어졌다. 컴퓨터,전자및광학기기의 수출금액지수(-24.4%)는 6개월 연속 20%대 하락폭을 보이고 있다. 특히 반도체가 포함된 집적회로의 수출금액은 29.6%나..."
638,2019.12.06.,"음주운전 처벌 강화에도…10명 중 한 명, 여전히 술 마시고 운전",당시에도 국제유가 하락과 반도체 경기 부진이 맞물리며 1년 내내 상품 수출이 감소했었다. ◆10m 뽕나무 경북 상주시 은척면 두곡리 마을에서 자라는 10m 높이 뽕나무가 국가지정문화재가 된다. 문화재청은...
639,2019.11.30.,전국 주유소 휘발윳값 2주째 소폭 상승…경유도 상승전환,"1원 오른 1천623.0원으로, 최저가 지역인 대구보다 115.0원 비쌌습니다. 한국석유공사는 ""미중 무역협상 타결에 대한 기대감 등으로 국제유가가 소폭 상승했다""고 설명했습니다. [사진 출처 : 연합뉴스]"
640,2019.12.03.,붕어빵에 붕어 없듯…브렌트유에서 브렌트유 빠진다,1971년에 발견된 이 유전은 1982년 한때는 하루 50만 배럴 넘게 원유를 생산하면서 국제 유가의 지표로 자리매김했다. 하지만 브렌트 유전의 생산량은 점차 줄었다. 다만 일정 등급의 유종에 대한 유가 지표로서...
641,2019.11.26.,韓 수출금액 11개월째 내리막…교역조건 23개월 연속 악화,"여기에 반도체 가격 하락세가 지속되는 데다, 국제유가까지 떨어졌다. 컴퓨터,전자및광학기기의 수출금액지수(-24.4%)는 6개월 연속 20%대 하락폭을 보이고 있다. 특히 반도체가 포함된 집적회로의 수출금액은 29.6%나..."
642,2019.12.06.,"음주운전 처벌 강화에도…10명 중 한 명, 여전히 술 마시고 운전",당시에도 국제유가 하락과 반도체 경기 부진이 맞물리며 1년 내내 상품 수출이 감소했었다. ◆10m 뽕나무 경북 상주시 은척면 두곡리 마을에서 자라는 10m 높이 뽕나무가 국가지정문화재가 된다. 문화재청은...
643,2019.11.30.,전국 주유소 휘발윳값 2주째 소폭 상승…경유도 상승전환,"1원 오른 1천623.0원으로, 최저가 지역인 대구보다 115.0원 비쌌습니다. 한국석유공사는 ""미중 무역협상 타결에 대한 기대감 등으로 국제유가가 소폭 상승했다""고 설명했습니다. [사진 출처 : 연합뉴스]"
644,2019.12.04.,"OPEC, 추가 감산할까…""30만~40만배럴 감산 확대할 듯"" 전망",사우디는 현재 배럴당 50달러대에 머물고 있는 국제유가를 60~70달러까지 끌어올리려 하고 있다. 미국이 유가 생산량을 늘리고 있는 상황에서 추가 감산이 불가피하다는 판단을 하고 있는 것이다. 관건은 비OPEC...
645,2019.12.03.,"3분기 성장률 0.4%, 속보치와 동일…'GDP 물가' 20년만에 최저","GDP 디플레이터 하락이 곧장 국내 물가 상승률 하락으로 이어지는 것은 아니다""라고 설명했다. 우리나라 GDP 디플레이터 상승률에 영향을 미치는 주요 요인으로는 국제유가, 반도체가격, 환율, 총수요압력 등이 꼽힌다."
646,2019.12.01.,전국 휘발유 가격...'오르고 또 오르고',"국제유가는 두바이유 기준으로 배럴당 63.4달러를 기록해 지난 주보다 1.2원 올랐다. 석유공사 관계자는 ""미-중 무역협상 타결 기대감 등의 영향으로 소폭 상승했다""고 밝혔다. 사진은 1일 오전 서울 시내의 한..."
647,2019.12.07.,"주요 산유국, 하루 50만 배럴 추가 감산 합의…감산 효과는 '글쎄'",석유 수요 증가가 둔화하는 추세인 가운데 OPEC+가 감산을 해도 전체적으로는 공급 과잉 현상이 발생해 국제 유가가 배럴당 50달러로 내려갈 수 있다는 전망도 나온다.
648,2019.12.06.,"[데일리 국제금융시장] 미중 무역협상 추이 관망에 다우, 0.1% 상승",국제유가는 보합권에 머물렀다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부 텍사스산 원유(WTI)는 전날 종가와 같은 배럴당 58.43달러에 거래를 마쳤다. 런던 ICE 선물거래소의 내년 2월물 브렌트유는...
649,2019.12.08.,8일 휘발유값 상승세... 평균 1542 원 대 형성,"국내 휘발유 가격이 국제 유가와 유류세 효과 등으로 가격 상승세를 보였다. 한국석유공사 유가 정보 서비스인 '오피넷' 에 따르면, 이달 8일 보통 휘발윳값은 +0.22원 떨어진 리터당 1542.50원으로 집계됐다...."
650,2019.12.08.,8일 휘발유값 상승세... 평균 1542 원 대 형성,"국내 휘발유 가격이 국제 유가와 유류세 효과 등으로 가격 상승세를 보였다. 한국석유공사 유가 정보 서비스인 '오피넷' 에 따르면, 이달 8일 보통 휘발윳값은 +0.22원 떨어진 리터당 1542.50원으로 집계됐다...."
651,2019.12.03.,[뉴욕마감] 뉴욕증시 급락시킨 트럼프,"국제유가는 껑충 뛰었다. OPEC(석유수출국기구)와 비회원 산유국, 이른바 OPEC+가 감산 규모 확대를 검토 중이라는 소식 때문이다. 이날 뉴욕상업거래소(NYMEX)에서 1월 인도분 서부텍사스산원유(WTI)는 전 거래일보다..."
