,날짜,제목,요약
1070,2019.09.16.,"국제유가 폭등, 미국 '전략비축유 방출'",국제유가. 15일(현지시간 기준) 미국이 전략비축유 방출을 승인했다. / 도널드 트럼프 미국 대통령 트위터 화면 캡처[한국스포츠경제=조성진 기자] 15일(현지시간 기준) 미국이 전략비축유 방출을 승인했다. 이날 국제...
1071,2019.09.17.,"산업부, 유가 긴급회의…“당장 수급 차질 없지만 필요하면 비축유 풀 것”",●비축유 2억 배럴… “악화 땐 대체 물량 확보” 정부는 그러나 사태가 장기화할 경우에 대비해 원유 수급과 국제유가 상승을 면밀히 점검할 필요가 있다고 보고 있다. 필요하면 다른 산유국으로부터 대체 물량을...
1072,2019.09.17.,"드론 공격받은 사우디아라비아 원유 설비, 국제 유가 ‘출렁’","결국 석유장관 교체, Aramco 상장 의지를 밝힌 사우디를 중심으로 한 감산규모 확대 여부에 따라 장기 유가 방향성 결정될 것으로 보이며, 큰 변화가 없다면 국제유가는 결국 박스권에서 횡보할 것이라고 유진투자증권..."
1073,2019.09.22.,"국제유가, 미중협상·중동정세 주시 속 '약보합'…주간 WTI 5.9%↑",국제유가는 소폭 하락했다. 20일(현지시간) 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 배럴당 0.07%(0.04달러) 하락한 58.09달러에 거래를 마쳤다. 런던 ICE 선물거래소의 11월물 브렌트유는 0.2%(0....
1074,2019.09.20.,[국제유가] 사우디 공급 발표 이후 공급 리스크 우려...국제유가 오름세 WTI ...,이영노 기자 ynlee@ajunews.com 19일(현지시간) 국제유가가 사우디아라비아의 공급 정상화 계획 발표 이후 오히려 공급 리스크에 대한 우려가 높아지면서 상승세를 보였다. 뉴욕상업거래소(NYMEX) 10월 인도분...
1075,2019.09.19.,[국제유가] IEA 사무총장의 전략비축유 방출 불필요 발언으로 하락,"18일 국제유가는 IEA 사무총장의 전략비축유 방출 불필요 발언, 미 원유 재고 증가, 미 달러화 강세 등으로 하락했고 사우디 등 중동 긴장감 지속, 이란에 대한 추가 제재 예상 등은 하락폭을 제한했다...."
1076,2019.09.18.,국제유가 급등에 '원유 DLS' 투자자 반색,올해 상반기에만 1조원 넘게 발행된 원유 파생결합증권(DLS) 투자자들이 국제유가 급등 소식에 오히려 반색하고 있다. 일부 시중은행을 중심으로 인기리에 판매된 원유 DLS는 올해 들어 국제유가 하락세가 장기화...
1077,2019.09.17.,"유가 폭등, WTI 62.9달러…사우디 심장 폭격",국제유가는 사우디 석유시설 피격에 폭등했다. 17일 한국석유공사에 따르면 16일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI) 가격은 전일 대비 배럴당 8.05달러 크게 오른 62.90달러로 집계됐다....
1078,2019.09.16.,"""사우디 석유시설 중단으로 국제유가 20% 폭등""",국제유가가 개장과 함께 20%가량 폭등했다. 16일 연합뉴스에 따르면 블룸버그 통신은 이날 싱가포르 거래소에서 브렌트유 선물가격이 장 초반부터 배럴당 19.5%(11.73달러)나 오른 71.95달러까지 치솟았다고 보도했다....
1079,2019.09.16.,"""美 비축류 방출은 단기 안정.. 사우디 시설 복구에 유가 향방 달려있어""","""사우디 아람코의 해외 비축 원유와 미국의 전략비축유(SPR)가 방출된다하더라도 파괴된 원유시설이 얼마나 빨리 복구 되느냐에 따라 국제유가 향방이 달라질 것이다."" SK이노베이션, GS칼텍스, 에쓰오일, 현대오일뱅크 국내..."
1080,2019.09.18.,"사우디 장관 ""이달 말 피격 전 수준 회복""… 국제유가 여전히 고공행진",사우디 석유시설 공격으로 폭등했던 국제유가는 빈 살만 장관 발언 후 소폭 하락했지만 여전히 지난 주말 대비 6% 이상 수준을 보이고 있다. 월스트리트저널(WSJ)과 CNBC 등 외신에 따르면 빈 살만 장관은 17일...
1081,2019.09.12.,"[국제유가] 트럼프, ""이란 대통령과 만날 의향 있다""...국제유가 하락 WTI 2....",이영노 기자 ynlee@ajunews.com 11일(현지시간) 국제유가가 도널드 트럼프 미국 대통령이 이란에 대한 제재 완화 가능성을 시사하자 하락세를 보였다. 뉴욕상업거래소(NYMEX) 10월 인도분 서부텍사스산원유(WTI)는 직전...
1082,2019.09.11.,[국제유가] 미국의 이란 정책 완화 가능성 등으로 하락,"10일 국제유가는 트럼프 대통령의 이란 정책 완화 가능성, 미 에너지정보청의 유가 하향 전망 등으로 하락했다. 반면 사우디의 감산 정책 지속 표명, 미국 원유 재고 감소 추정, 미 달러화 강세 등으로 하락폭을..."
1083,2019.09.19.,[뉴욕증시] ‘대이란’ 군사 개입 아닌 제재 강화로 국제유가 하락,군사 개입이라는 강경한 태도에서 조금 물러나 제재 강화를 택했다는 점에서 오늘 국제유가는 하락했습니다. WTI 2.1% 하락하면서 58달러 선으로 내려왔습니다. ◇ 아마존과의 결별로 위기 맞은 페덱스 세계 3대 물류 회사...
1084,2019.09.20.,"""사우디 공급회복 지켜봐야""...국제 유가 반등",19일(미국시각) 국제 유가가 최근 이틀간의 급락세를 뒤로하고 다시 상승했다. 사우디의 원유공급 원상 회복에 대한 의구심이 유가를 반등시켰다. 블룸버그 집계에 따르면 이날 미국 동부시각 오후 3시34분 기준...
1085,2019.09.18.,사우디 석유시설 폭격에 유가 '빨간불'…19% 폭등했다,하루 570만 배럴 생산 차질...한국 등 아시아에 영향 클 듯 한편 국제유가 상승에 대한 우려는 어느 때보다 높아지고 있다. 사우디 당국이 일부 시설의 가동을 잠정 중단하면서 원유 시장의 수급 불균형이 불가피해졌기...
1086,2019.09.16.,사우디 피격 유가 폭등…트럼프 “미국 전략비축유 방출 승인”,이에 따라 국제유가가 개장과 함께 19% 이상 급등했다. 16일 싱가포르거래소에서 브렌트유 선물은 장 초반 배럴당 11.73달러(약 1만3882원) 오른 71.95달러(약 8만5152원)로 19% 넘게 치솟았다. 런던 ICE 선물거래소에서...
1087,2019.09.14.,"원유 생산 대척점 선 사우디 vs 이집트, 유가 향방은?",이집트 생산량이 사우디에 비해 현저히 적은 만큼 국제유가 시장에 미치는 영향은 당장에 나타나지 않을 전망이다. 다만 증산 동향은 지켜봐야 한다는 의견이다. 14일 정유업계에 따르면 감산에 가장 적극적인...
1088,2019.09.15.,“모두가 두려워하던 사태가 벌어졌다”…국제유가 어디로,그동안 안정적이었던 국제유가가 크게 요동칠 것이라고 전문가들은 내다봤다. 미국 서부텍사스산 원유(WTI) 가격은 지난주 마지막 거래일인 13일에 전일 대비 0.4% 하락한 배럴당 54.85달러로 마감했다. 영국 런던...
1089,2019.09.16.,"""사우디 아람코 피격""...국제유가 '요동' & 다우선물 '급락'",국제유가 관련 변수가 장기화되지는 않을 것이라는 전망과 함께 일각에서는 생산차질 규모를 고려하면 일시적 수급 불균형은 불가피할 것으로 보고 있다. 제조업 둔화와 저성장에 직면한 세계 경제가 더 강한...
1090,2019.09.17.,"사우디 석유시설 피격, 지정학적 리스크로 유가 레벨 업 전망","사우디 주장) 혹은 이란 지원을 받는 예멘 후티 반군(자체 주장)의 공격으로 큰 피해를 받은 것과 관련, 중동의 지정학적 리스크에 따른 프리미엄 상승으로, 국제유가의 '레벨 업'이 전망된다. 사우디의 공급차질 규모 및..."
1091,2019.09.16.,사우디 유전공격에 국제유가 급등…조선주 등 수혜주 강세,사우디라아비아 주요 석유 시설과 유전이 예멘 반군의 무인기(드론) 공격을 받아 가동이 중단되면서 국제 유가가 폭등하자 조선정유주와 바이오중유 등 수혜주들이 급등세다.세계 최대 원유 수출국인 사우디의...
1092,2019.09.24.,"""사우디 원유 공급불안 지속""...국제 유가 & 미국증시 에너지주 '상승'",23일(미국시각) 국제 유가가 상승했다. 드론 공격으로 파괴된 사우디 아람코 석유시설 완전복구까지는 오랜 시간이 걸릴 것이란 우려가 이같은 흐름을 만들어 냈다. 블룸버그 집계에 따르면 이날 미국 동부시각...
1093,2019.09.17.,"국제유가 급등, 진짜 패자는 중국",이투데이=배준호 기자 | 인플레 압력·경기둔화 와중에 새로운 악재 등장…중국은 세계 최대 원유 수입국 국제유가가 급등해도 미국은 태연한 상태를 유지하고 있다. 셰일혁명으로 중동산 원유에 대한 의존도가 크게...
1094,2019.09.16.,사우디 석유시설 피격…“美 전략비축유가 국제유가 좌우”,"국제유가도 영향이 있겠죠? - 사우디 아람코 시설, 드론 공격에 화재…유가는 - 아브카이크 탈황 석유 시설·쿠라이스 유전 2곳 - 사우디 내무부 “사우디 전체 산유량 절반 지장” - 세계 생산량 1% 유전, 최대 석유시설..."
1095,2019.09.16.,유가 상승세 장기화되면 '스태그플레이션' 고조,"보고서는 국제유가 전망도 엇갈리고 있다면서 일부는 생산차질로 단기적 상승이 불가피하지만 장기 영향은 크기않을 것이라는 견해가 있지만, 유가가 배럴당 100달러를 돌파할 수 있다는 우울한 전망도 제기되고 있다고..."
1096,2019.09.17.,[뉴욕증시] 국제유가 폭등에 글로벌 경기 둔화 우려…관련주 등락,오늘(17일)은 국제유가 폭등이 핵심입니다. 유가 폭등에 글로벌 경기 둔화 우려가 부각되면서 3대 주요 지수도 하락 마감했습니다. 주요 이슈 함께 보시죠. ◇ 사우디 사태에 국제유가 '폭등' 사우디 석유시설 2곳이...
1097,2019.09.16.,"[특징주] 정유주, 사우디 석유 피해…유가 상승 전망에 급등",관련 업계에 따르면 앞서 사우디라아비아 주요 석유 시설과 유전이 예멘 반군의 무인기(드론) 공격을 받아 가동이 중단됐다. 이에 따라 현재 원유 거래 시장에서 국제 유가가 19% 이상 올랐다.
1098,2019.09.16.,"폭등했던 국제유가, 장중 상승폭 크게 축소...그래도 급등",16일 국제유가가 28년 만의 장중 최고 상승폭을 보이다가 상승폭을 크게 줄였다. 블룸버그 집계에 따르면 브렌트유 11월물은 이날 오후 3시57분(한국시간) 현재 배럴당 65.49 달러로 전주말보다 8.75% 치솟았다....
1099,2019.09.17.,국제유가 상승 '약발 다했나'...석유관련 종목 상승세 '주춤',이는 공급불안 요인 때문에 국제유가가 급등한 것과는 사뭇 다른 모양새다. 16일(현지시간) 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 14.7%(8.05달러) 뛴 62.90달러에...
1100,2019.09.19.,국제유가 진정세···중동 정세와 우리나라 영향 [경제&이슈],사우디 원유시설 피습 직후 한때 20%가량 폭등했던 국제 유가가 원유 시설 정상화와 관련한 사우디아라비아 정부의 발표 소식에 하락 반전했습니다. 하지만 예맨 내전에 미국까지 개입하면서 중동 정세가 안갯속에 빠질 수...
1101,2019.09.11.,"트럼프 ""볼턴, 늘 반대만 해왔다""..해임 트윗 날리자마자 유가 하락 [트럼프 ...",대이란 강경파인 존 볼턴 미국 백악관 국가안보보좌관 축출이 국제유가에는 하강요인으로 작용할 전망이다. 국제유가는 10일(현지시간) 볼턴 사임 소식이 전해진 뒤 곧바로 1% 급락했다. 이란과 무력충돌은 없을 것이라는...
1102,2019.09.16.,사우디發 유가 폭등 우려…韓 “예의주시”,세계 최대 산유국인 사우디아라비아의 석유 생산시설 2곳이 무인기(드론) 공격을 받아 가동이 중단되면서 국제 유가 상승이 불가피할 전망이다. 사우디아라비아의 원유 수입 의존도가 높은 우리나라 역시 유류세 인하...
1103,2019.09.18.,"[국제유가] 사우디 생산시설 복구, 예상보다 빨라...국제유가 안정세 WTI 5.5...",이영노 기자 ynlee@ajunews.com 17일(현지시간) 국제유가가 지난 주말 드론 피습으로 생산 차질이 우려됐던 사우디아라비아 원유 시설이 예상보다 빨리 정상 가동될 수 있단 보도가 전해지면서 안정세를 나타냈다....
1104,2019.09.17.,지구촌 오늘(190917)-사우디 석유시설 피격에 국제유가 들썩,정리=박주영
1105,2019.09.17.,[이항영의 뉴욕&서울] '오일쇼크' 공포 확산되나…과거 유가 급등 당시는?,"둬야 - 국제유가 변동성 확대, 증시엔 부담 * '오일쇼크' 공포 확산되나…과거 유가 급등 당시는? * 韓-美 특징주 크로스 - 美 록히드마틴 방위산업부문 1위 업체 - 韓 한국항공우주 기술적 매매 대응 는 월요일부터..."
1106,2019.09.11.,국제유가 '볼턴 퇴장' 변수 주목…WTI 0.8%↓,국제유가가 5거래일 만에 하락했다. 10일(현지시간) 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 배럴당 0.8%(0.45달러) 내린 57.40달러에 거래를 마쳤다. 대이란 강경파인 존 볼턴 미 백악관...
1107,2019.09.17.,"[굿모닝 증시]“사우디발 유가 불안, 장기화 시 스태그플래이션 리스크↑… 현...",사우디아라비아 국영석유회사 아람코의 최대 석유 시설 두 곳이 무인기(드론) 공격을 받아 가동이 잠정 중단되면서 국제유가가 요동치고 있다. 유가 불안이 단기간에 그친다면 국내 및 글로벌 경제에 긍정적 영향을 미칠...
1108,2019.09.14.,"국제유가, 경기둔화 우려 부각…WTI 0.4%↓",국제유가는 13일(현지시간) 나흘 연속 하락세를 기록했다. 이날 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.4%(0.24달러) 내린 54.85달러에 거래를 마쳤다. 런던 ICE...
1109,2019.09.17.,"[국제유가] 사우디 석유 시설, 드론 공격 당해...국제유가 급등 WTI 14.26%↑",이영노 기자 ynlee@ajunews.com 16일(현지시간) 국제유가가 지난 주말에 들려온 사우디아라비아 석유 시설에 대한 공격 소식에 시장이 공급 감소를 우려하면서 급등세를 나타냈다. 뉴욕상업거래소(NYMEX) 10월 인도분...
1110,2019.09.18.,"“국제유가 변동성 확대, 장기화 가능성은 제한적” - 유안타증권",유안타증권은 최근 커지고 있는 국제유가 변동성이 장기화될 가능성은 제한적이라고 18일 분석했다. 조병현 유안타증권 연구원은 “사우디 이슈로 유가 변동성이 확대되고 있다”며 “수요에 의한 것이 아니라 공급...
1111,2019.09.23.,"“국제유가, 단기 안정세 예상…WTI 배럴당 50~65달러 벗어나지 않을 전망” ...",NH투자증권은 국제유가 향방에 대해 사우디 석유시설 완전가동 여부를 주목하면서 단기적으로 안정세를 나타낼 것이라고 분석했다. 황병진 NH투자증권 연구원은 23일 “사우디 석유시설 공격 이후 중동 긴장이 고조된...
1112,2019.09.14.,국제 유가 '하락' vs 미국증시 정유주 '상승' ...무슨 일?,"/사진=AP, 뉴시스 13일(미국시각) 국제 유가가 나흘째 하락세를 이어갔다. 로이터 등에 따르면 다음달 미·중 무역협상 재개를 앞두고 관세부과 연기 등 양국간 화해 무드가 조성되고 있지만 글로벌 경기둔화 우려가..."
1113,2019.09.13.,[뉴욕유가] OPEC+ 추가 감산 보류 1.2% 하락,도널드 트럼프 미국 대통령이 이란 제재 완화에 무게를 두고 있다는 점도 국제 유가에 지속해서 부담이 됐다. 트럼프 대통령은 최근 대이란 강경 정책을 고수했던 존 볼턴 백악관 국가안보 보좌관을 해임했다....
1114,2019.09.17.,'숏재료 맞나'…국제유가 급등 두고 서울채권시장 갑론을박,가파르게 치솟는 국제유가가 국내 채권시장에 미칠 파장에 참가자들의 관심이 집중되고 있다. 유가 급등이 물가 상승을 촉발해 금리 인하 기대를 약화할 것이라는 전망과 안전자산 선호를 강화해 롱재료로 작용할 수...
1115,2019.09.11.,"뉴욕증시,다우 0.28%↑…국제유가 트럼프 볼턴 전격 경질 WTI 0.8%↓",국제유가는 대(對)이란 강경파인 존 볼턴 미 백악관 국가안보보좌관이 전격 경질됐다는 소식에 5거래일 만에 하락했다. 10일(현지시간) 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI)는 배럴당...
1116,2019.09.18.,[특징주] 국제유가 진정…석유 관련 株 '약세',"사우디아라비아의 석유 생산시설 피격 소식에 급등했던 석유 관련 주식의 주가가 국제유가 진정 흐름에 약세로 돌아섰다. 18일 오전 9시 30분 현재 중앙에너비스는 전일 대비 14.54%(1,490원) 내린 8,760원에..."
1117,2019.09.13.,"선방한 정제마진, 발목잡은 유가…정유사 3분기도 ‘깜깜’","국제유가 하락에 따라 재고평가손실이 반영되면서 정제마진 개선 효과를 깎아먹는 모습이다. 13일 금융정보업체 에프엔가이드 컨센서스에 따르면 SK이노베이션은 올해 3분기 매출 13조2780억원, 영업이익 4125억원을 낼..."
1118,2019.09.15.,후티 반군 때문에...국제유가 100 달러까지 치솟나...한국 경제 또 '돌발 악재...,"이런 가운데, 이번 공격의 피해에 따른 대규모 생산차질로, 일시적으로 '전 세계 산유량의 5% 이상이 감소'하고, 국제유가가 '배럴당 100 달러를 넘을 것'이라는 전망이 나왔다. 15일(이하 한국시간) 국제금융센터에 따르면..."
1119,2019.09.17.,"국제유가 폭등, 유류세 인하 종료로 뛴 기름값 또 오르나 #사우디 석유시설 피...",홍성환 기자 kakahong@ajunews.com 세계 최대 원유수출국인 사우디아라비아 국영 석유회사 아람코의 석유시설이 드론테러를 당하면서 국제유가가 연일 폭등세다. 이달 초 유류세 인하가 종료된데 이어 국제유가...
1120,2019.09.16.,[특징주]국제유가 급등에…정유·에너지株 일제히 강세,전날 사우디아라비아 국영석유회사 아람코의 최대 석유 시설 두 곳은 예멘 후티 반군의 드론 공격으로 가동이 잠정 중단되면서 국제유가는 이날 개장과 동시에 상승세를 보이고 있다. 뉴욕상업거래소(NYMEX)에서...
1121,2019.09.16.,국제유가 급반등에 WTI 콜옵션 투자자 ‘대박’,지난 14일 발생한 사우디 핵심 석유시설 피격 여파로 국제유가가 폭등하면서 일부 크루드 오일 콜옵션 투자자들은 수백 배가 넘는 대박을 치게 됐다.16일 뉴욕상업거래소(NYMEX) 서부텍사스산 원유(WTI) 10월물...
1122,2019.09.17.,"""차에 세금 넣고 달리는 수준"" 국제유가 폭등우려에 한국도 대책논의",한국정경신문 김지연 기자 국제유가가 뜨거운 관심을 받고 있다.17일 오전 포털사이트 네이버에는 국제유가가 실시간 급상승 검색어로 등장했다. 사우디아라비아 국영석유회사 아람코의 최대 석유 시설 두 곳이 예멘...
1123,2019.09.16.,"[fn사설] 국제유가 뜀박질, 사태 장기화에 대비하길",중동 정세와 국제유가 동향에 민감할 수밖에 없다. 산업통상자원부는 16일 당장 원유 수급에 차질은 없다고 말했다. 하지만 사태가 장기화하면 국내 비축유를 풀어야 할 상황이 올 수도 있다. 현재 정부는 석달치 원유를...
1124,2019.09.17.,'유가급등·반도체불황' 한국경제 최악 시나리오 치닫나,국제유가는 2014년부터 급락해 배럴당 100달러 선에서 2015년 30달러 밑까지 떨어진 바 있다. 2016년부터 반등해 한때 배럴당 70달러를 넘기다 최근까지 50달러 대에서 증감을 반복하고 있다. 그러나 지난 15일...
1125,2019.09.17.,"[사설] 경제 위기 속 중동發 정세ᆞ유가 불안, 다각도 대비책 세워야","일각의 우려대로 국제유가가 배럴당 100달러를 향해 가면 하반기 경기 반전의 기대는 더 멀어질 수밖에 없다. 우리나라는 한 해 원유 수입량 약 11억1,400만배럴 중 30%를 사우디에서 조달하고 있다. 따라서 현지산 유가..."
1126,2019.09.16.,[오늘의 키워드] 국제유가 배럴당 100달러?…원유 의존도 높은 韓도 직격탄,■ 경제와이드 모닝벨 '김박사의 오늘의 키워드' - 진행 : 장연재 / 출연 : 김대호 글로벌이코노믹연구소장·경제학 박사 ◇ 국제유가 대란 사우디 핵심 석유시설의 파괴로 국제유가가 배럴당 100달러 선까지 오를 수...
1127,2019.09.17.,뉴욕증시 3대 지수 중동 리스트 고조에 하락 출발… 국제유가 60달러대 폭등,전날 싱가포르 거래소에서 20% 상승을 기록한 국제유가는 뉴욕 거래소에서도 폭등하고 있다. 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부 텍사스산 원유(WTI) 가격은 전 거래일 대비 10%가량 오른 배럴당 60달러...
1128,2019.09.20.,[주간유가] 휘발유 판매가격 전주 대비 5.6원 상승한 1529.1원/ℓ,"0원/ℓ, 최저가 정유사는 S-OIL로 10.9원 오른 1433.1원/ℓ을 나타냈다. 국제유가는 사우디 석유시설 피격에 따른 일시적 생산 중단 및 이에 따른 공급 차질, 중동지역 긴장 고조 등의 영향으로 상승했다."
1129,2019.09.18.,삼성증권 “이달 중 사우디 석유시설 정상화...유가 현 수준 유지 될 것”,심혜진 연구원은 “석유 시설 테러로 인한 공급 차질은 단기간에 그칠 것”이라며 “현재 보유 재고 만으로 생산에 차질이 없다는 소식이 전해지자 국제 유가는 하루 만에 하락세를 보였다”고 설명했다. 유가는...
1130,2019.09.17.,"코스피 2,050대 하락 출발…유가 급등에 투심 악화","코스피는 중동 지정학적 리스크와 국제 유가 급등으로 인한 불확실성에 하락 개장했다. 17일 코스피는 9시 7분 전 거래일 대비 4.93포인트(0.24%) 하락한 2,057.29에 거래되고 있다. 사우디아라비아의 석유 생산시설이..."
1131,2019.09.16.,"사우디, 드론 피해 복구에 총력..""회복 지연 땐 유가 100달러 될 수도""","다만 완전한 회복까지 몇 주가 걸릴 것으로 보이는 데다, 중동의 지정학적 리스크가 급부상하면서 국제유가가 급등할 것이라는 전망이 쏟아지고 있다. 사우디가 원유 생산량을 신속히 회복하지 못할 경우 유가가..."
1132,2019.10.10.,"""2013년 이후 한국 물가, 글로벌 흐름 따라가는 경향 커져""",금융위기 이후 국제유가와 음식료품 가격이 내리면서 한국의 물가 상승률 역시 낮아진 것으로 나타났다. 2013년 하반기 이후 석유류 가격은 큰 폭 마이너스를 기록했고 주요 소비재를 만드는 중국에서 생산자물가가...
1133,2019.09.18.,[사설] 이번엔 고유가 우려까지… 中企 주52시간제 연기해야,국제유가 상승은 에너지값 상승으로 이어져 기업은 원가부담에 생산을 축소하고 투자를 위축시킬 가능성이 크다. 수요 측면에서는 수입품·에너지 가격이 상승하면서 소비자가 최종 구매하는 재화 가격도 덩달아 올라...
1134,2019.10.10.,"위성곤 ""한전 지난해 1조1745억 적자…기관장은 억대 성과급""",한전은 국제유가 고공 행진에 따른 구입전력비 상승으로 인해 2016년부터 당기순이익 감소를 겪어왔고 지난해에는 적자 전환됐다. 하지만 기관장의 경영평가 성과급은 2016년 이후 매년 1억원 이상 지급돼왔다. 한전의...
1135,2019.09.23.,"“국제유가, 원유생산량 정상화 시점이 터닝포인트…추세적 상승 가능성은 제...",김소현 대신증권 연구원은 이날 보고서에서 “향후 국제유가는 상승 가능성이 클 것으로 예상한다”며 “현재까지는 사우디가 재고소진을 통해 수출량을 유지하고 있지만 사우디 석유 생산시설의 정상 가동 시점이...
1136,2019.09.12.,"국제유가, 美 볼턴 경질·'이란 제재' 완화 기대감에 급락…WTI 2.9%↓",국제유가가 큰 폭으로 하락했다. 도널드 트럼프 미국 대통령이 이란에 대한 제재 완화 가능성을 언급하면서 원유 공급이 재개될 것이라는 관측이 제기됐기 때문이다. 11일(현지시간) 뉴욕상업거래소(NYMEX)에서 10월...
1137,2019.09.16.,"[특징주]한국석유, 사우디 원유설비 테러·유가 상승 기대감에 강세",한국석유가 국제유가 상승 기대감에 장초반 급등세다. 사우디아라비아 국영석유회사 아람코의 원유 설비 두 곳이 지난 14일 예멘 후티반군의 드론 공격으로 생산 차질을 겪으며 유가 상승이 불가피해졌기 때문이다....
1138,2019.09.17.,"국제유가, 사우디發 공급 쇼크에 기록적인 폭등…WTI 14.7%↑",이투데이=배준호 기자 | 국제유가는 16일(현지시간) 기록적인 폭등세를 나타냈다. 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부텍사스산 중질유(WTI) 가격은 전일 대비 8.05달러(14.7%) 폭등한 배럴당 62.90달러로 거래를...
1139,2019.09.11.,[국제유가]지정학적 리스크 감소에 하락세,대 이란 강경파인 존 볼턴 미 백악관 국가안보보좌관이 전격 경질되면서 중동 지역의 지정학적 리스크가 감소될 것으로 예상돼 유가가 하방 압력을 받았다. 뉴욕상품거래소에서 12월 인도분 금은 전날보다 0.8...
1140,2019.09.18.,"국제유가, 사우디 조기 정상화 전망에 급락…WTI 5.7%↓",이투데이=배준호 기자 | 국제유가는 17일(현지시간) 급락했다. 뉴욕상업거래소(NYMEX)에서 10월 인도분 서부텍사스산 중질유(WTI) 가격은 전일 대비 3.56달러(5.7%) 급락한 배럴당 59.34달러로 거래를 마쳤다. 영국 런던...
1141,2019.09.17.,[증시브리핑] 유가 폭등에 美증시 직격탄…비축유 사용은 시기상조?,"◇ 뉴욕증시 오늘은 국제유가 폭등이 시장을 휘어 잡았습니다. 폭등한 유가때문에 글로벌 경제 성장이 둔화될 수 있다는 우려도 생겼는데요. 다우, 나스닥, S&P500 모두 약보합권에서 마감했는데, S&P500 같은 경우에는..."
1142,2019.09.11.,"국제유가 하락, 백악관 ‘매파’ 보좌관 경질로 ‘중동 불안감’ 완화 기대",국제유가가 하락했다. 미국의 대표적 '매파(강경파)'로 꼽히던 존 볼턴 백악관 국가안보회의(NCS) 보좌관이 경질되면서 유가 하락에 영향을 미쳤을 것으로 분석된다. 10일 국제유가는 떨어졌다. 10일 뉴욕...
1143,2019.09.16.,사우디 원유시설 피격에 따른 유가 급등 조짐에 정유·조선↑,사우디의 원유 생산이 차질을 빚으면서 국제유가가 급등할 것이란 전망이 국제유가 상승의 수혜를 받는 업종에 영향을 준 것으로 보인다. 사우디 석유장관이 생산 차질 전망치로 내놓은 일산 570만배럴은 글로벌...
1144,2019.09.17.,"삭소뱅크 ""공급 충격發 유가 상승 매우 나쁜 요인될 시점""","오진우 특파원 = 삭소뱅크는 공급 충격으로 국제유가가 급등하는 것은 경제에 매우 나쁜 요인이 될 수 있는 시점이라고 우려했다. 17일 다우존스에 따르면 삭소뱅크의 올레 한센 연구원은 ""중국과 독일, 미국 경제가..."
1145,2019.09.17.,'이럴 수가!' 사우디 석유시설 피폭 관련 영상 보니 '화들짝'...유가에도 상당...,이는 전세계 原油 供給量의 오퍼센트를 차지한다. 더불어 십칠일 외신에 의하면 사우디 석유시설이 피폭 당하면서 국제원유시장의 受給불안으로 국제유가도 상당한영향을받을 前望이다.
1146,2019.09.16.,[생생경제] 사우디 국영 석유시설 아람코 화재... 국제유가보다 드론이 더 문...,"국제유가보다 드론이 더 문제 ◇ 김혜민 PD(이하 김혜민)> 오늘 가장 뜨거운 경제뉴스를 제일 생생하게 전해드리는 시간입니다. 일반 건물에 불이 나도 무서운데, 사우디 석유시설에 화재가 났습니다. 사우디 국영 석유공사..."
1147,2019.09.16.,"[사 설] 사우디발 국제유가 상승, 최대 피해국은 한국",사실 국제유가의 변동은 석유류 제품 관련 기업들에 미치는 영향은 거의 중립적이다. 원자재 가격과 제품가격은 대부분 연동된다. 오히려 기업들은 돈 벌기에 유리하다. 가격인상은 빨리하고 인하는 늦게하는 식이다....
1148,2019.09.13.,"[오늘의 글로벌마켓] 뉴욕증시, 미·중 긴장 완화에 강보합...국제유가 사흘째...",국제유가는 감산 논의가 지연되면서 3거래일 연속 하락했다. 12일(현지시간) 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전 거래일 대비 45.41포인트(0.17%) 상승한 2만7182.45에 거래를 마쳤다....
1149,2019.09.11.,"[국제유가] 사우디 ""원유 감산 지속"" 발언 상승","국제유가는 사우디 신임 에너지 장관의 감산 지속 발언, 중국의 8월 원유수입 증가, 전일대비 0.11% 하락해 98.28을 기록한 미 달러 인덱스 등의 영향으로 상승했다. 반면 미국의 생산 증대 가능성..."
1150,2019.10.10.,"아람코 ""11월말까지 생산량 복구"" 진짜?",국제유가는 9월 중순께 가파르게 상승하다가 다시 소강상태를 보이고 있다. 싱가포르 현물시장에서 두바이유 가격은 지난달 17일 배럴당 67.53달러로 5월 말 이후 최고치를 보였다가 점차 떨어져 9일 배럴당 57.72달러를...
1151,2019.09.16.,"""유가에 새로운 리스크 부상…시설 복구돼도 하락 어려워""","사우디아라비아 석유 시설 가동이 무인기(드론) 공격에 잠정 중단되면서 국제유가가 폭등한 가운데, 시설이 복구된 이후에도 유가가 내려가기 어렵다는 견해가 나오고 있다고 니혼게이자이신문이 16일 보도했다. 신문은..."
